"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.945500008E-3,-3.509320068E1,-1.508972931E1,-2.739312744E1
2.402950003E-2,-3.525250244E1,-1.488282013E1,-2.729089355E1
4.411250004E-2,-3.562966919E1,-1.417906952E1,-2.693856812E1
6.419650000E-2,-3.600552368E1,-1.355130768E1,-2.690161133E1
8.428050001E-2,-3.620175171E1,-1.290693665E1,-2.697204590E1
1.043645000E-1,-3.624035645E1,-1.233658600E1,-2.729846191E1
1.244485000E-1,-3.609957886E1,-1.185102081E1,-2.761404419E1
1.445325000E-1,-3.592758179E1,-1.168895721E1,-2.785958862E1
1.646165000E-1,-3.581103516E1,-1.152338409E1,-2.795269775E1
1.847005000E-1,-3.594323730E1,-1.124477386E1,-2.775228882E1
2.047845000E-1,-3.582235718E1,-1.094986725E1,-2.787661743E1
2.248685000E-1,-3.542404175E1,-1.087682343E1,-2.829956055E1
2.449525000E-1,-3.495333862E1,-1.114049530E1,-2.886734009E1
2.650365000E-1,-3.462118530E1,-1.167704010E1,-2.892095947E1
2.851205000E-1,-3.473309326E1,-1.235844421E1,-2.859402466E1
3.052045000E-1,-3.489831543E1,-1.309966278E1,-2.807202148E1
3.252885000E-1,-3.499301147E1,-1.369104004E1,-2.756484985E1
3.453715000E-1,-3.499896240E1,-1.427203369E1,-2.749053955E1
3.654555000E-1,-3.474636841E1,-1.483291626E1,-2.739410400E1
3.855395000E-1,-3.433084106E1,-1.522616577E1,-2.760131836E1
4.056235000E-1,-3.391839600E1,-1.569142151E1,-2.784890747E1
4.257075000E-1,-3.352670288E1,-1.615646362E1,-2.797164917E1
4.457915000E-1,-3.317718506E1,-1.659234619E1,-2.780981445E1
4.658755000E-1,-3.311248779E1,-1.712405396E1,-2.758273315E1
4.859595000E-1,-3.307345581E1,-1.759507751E1,-2.735742188E1
5.060435000E-1,-3.299172974E1,-1.788782501E1,-2.724124146E1
5.261275001E-1,-3.290087891E1,-1.790861511E1,-2.729776001E1
5.462115000E-1,-3.269091797E1,-1.788372040E1,-2.753652954E1
5.662955000E-1,-3.242886353E1,-1.779715729E1,-2.785751343E1
5.863795000E-1,-3.218948364E1,-1.780563354E1,-2.810998535E1
6.064635000E-1,-3.208108521E1,-1.780739594E1,-2.811038208E1
6.265475000E-1,-3.202658081E1,-1.786370087E1,-2.806707764E1
6.466305000E-1,-3.208255005E1,-1.797928619E1,-2.805783081E1
6.667145000E-1,-3.194967651E1,-1.798023224E1,-2.808215332E1
6.867985000E-1,-3.139169312E1,-1.805461884E1,-2.841589355E1
7.068825000E-1,-3.079733276E1,-1.847041321E1,-2.886547852E1
7.269665000E-1,-3.043869019E1,-1.856330872E1,-2.906246948E1
7.470505000E-1,-3.047717285E1,-1.823806000E1,-2.902822876E1
7.671345000E-1,-3.050399780E1,-1.767602539E1,-2.925265503E1
7.872185000E-1,-3.031631470E1,-1.702851868E1,-2.985647583E1
8.073025000E-1,-2.992962646E1,-1.661301422E1,-3.029312134E1
8.273865000E-1,-2.991827393E1,-1.645429993E1,-3.059982300E1
8.474705000E-1,-3.024490356E1,-1.647798157E1,-3.022994995E1
8.675545000E-1,-3.079577637E1,-1.645359039E1,-2.964965820E1
8.876385000E-1,-3.138247681E1,-1.613256836E1,-2.927853394E1
9.077225000E-1,-3.166787720E1,-1.564019012E1,-2.938067627E1
9.278065000E-1,-3.159817505E1,-1.503607178E1,-2.978253174E1
9.478895000E-1,-3.151925659E1,-1.461000061E1,-3.002722168E1
9.679735000E-1,-3.160815430E1,-1.425321198E1,-2.989416504E1
9.880575000E-1,-3.190524292E1,-1.409615326E1,-2.986987305E1
1.008141500E0,-3.219287109E1,-1.387870789E1,-2.974618530E1
1.028225500E0,-3.246426392E1,-1.367123413E1,-2.959451294E1
1.048309500E0,-3.273248291E1,-1.339235687E1,-2.945077515E1
1.068393500E0,-3.296652222E1,-1.305619049E1,-2.913513184E1
1.088477500E0,-3.319503784E1,-1.273861694E1,-2.902697754E1
1.108561500E0,-3.350494385E1,-1.256074524E1,-2.876910400E1
1.128645500E0,-3.376220703E1,-1.233808136E1,-2.861981201E1
1.148729500E0,-3.401388550E1,-1.208595276E1,-2.838439941E1
1.168813500E0,-3.420751953E1,-1.187428284E1,-2.812887573E1
1.188897500E0,-3.429544067E1,-1.178299713E1,-2.808651733E1
1.208981500E0,-3.404229736E1,-1.172557831E1,-2.831924438E1
1.229065500E0,-3.387194824E1,-1.167388916E1,-2.849365234E1
1.249148500E0,-3.398171997E1,-1.157076263E1,-2.852233887E1
1.269232500E0,-3.408496094E1,-1.118912506E1,-2.853564453E1
1.289316500E0,-3.394335938E1,-1.060418701E1,-2.891168213E1
1.309400500E0,-3.343008423E1,-1.031693268E1,-2.960086060E1
1.329484500E0,-3.293228149E1,-1.042321777E1,-3.001223755E1
1.349568500E0,-3.308718872E1,-1.080377960E1,-2.995816040E1
1.369652500E0,-3.339733887E1,-1.122921753E1,-2.942782593E1
1.389736500E0,-3.375860596E1,-1.168051147E1,-2.891302490E1
1.409820500E0,-3.412985229E1,-1.200318909E1,-2.851559448E1
1.429904500E0,-3.417944336E1,-1.226139832E1,-2.844351196E1
1.449988292E0,-3.397561646E1,-1.264513397E1,-2.842645264E1
1.470072292E0,-3.379525757E1,-1.312388611E1,-2.840121460E1
1.490156292E0,-3.365017700E1,-1.367405701E1,-2.826678467E1
1.510240292E0,-3.367401123E1,-1.427503967E1,-2.804238892E1
1.530323292E0,-3.378417969E1,-1.481945038E1,-2.770010376E1
1.550407292E0,-3.390353394E1,-1.513869476E1,-2.744796753E1
1.570491292E0,-3.389172363E1,-1.542679596E1,-2.735943604E1
1.590575292E0,-3.394668579E1,-1.556953430E1,-2.713656616E1
