"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.334670191E2,3.211287368E1,1.189551930E2,1.597252940E1,1.087901891E0,1.911868884E2,4.724847888E0,4.724847888E0
1.344669923E2,3.211286245E1,1.189552001E2,1.602747296E1,1.015484250E0,1.810721637E2,4.722728495E0,4.722728495E0
1.354669672E2,3.211284556E1,1.189552069E2,1.643521619E1,1.294447602E0,1.772395017E2,4.721917070E0,4.721917070E0
1.364669411E2,3.211283320E1,1.189552131E2,1.698394069E1,1.237189395E0,1.718398566E2,4.724087603E0,4.724087603E0
1.374669150E2,3.211282355E1,1.189552208E2,1.689613333E1,9.878189560E-1,1.598529084E2,4.725249112E0,4.725249112E0
1.384668890E2,3.211281185E1,1.189552267E2,1.694807873E1,1.025837378E0,1.622278212E2,4.725662307E0,4.725662307E0
1.394668645E2,3.211279636E1,1.189552269E2,1.663344168E1,1.192778498E0,1.748440901E2,4.725674713E0,4.725674713E0
1.404668390E2,3.211278577E1,1.189552294E2,1.668313313E1,1.067952452E0,1.750646233E2,4.719516549E0,4.719516549E0
1.414668117E2,3.211277380E1,1.189552317E2,1.680439597E1,1.115621919E0,1.780704563E2,4.728619156E0,4.728619156E0
1.424667858E2,3.211276449E1,1.189552313E2,1.637162749E1,9.288815559E-1,1.799968029E2,4.731661620E0,4.731661620E0
1.434667608E2,3.211275218E1,1.189552343E2,1.633083012E1,1.044447769E0,1.826936392E2,4.730439229E0,4.730439229E0
1.444667355E2,3.211273935E1,1.189552362E2,1.643202756E1,1.072179519E0,1.823176750E2,4.724800620E0,4.724800620E0
1.454667093E2,3.211272823E1,1.189552363E2,1.671668910E1,9.735211386E-1,1.808027190E2,4.723089489E0,4.723089489E0
1.464666831E2,3.211271610E1,1.189552382E2,1.672236858E1,1.083310065E0,1.764607157E2,4.724912875E0,4.724912875E0
1.474666581E2,3.211270582E1,1.189552383E2,1.647781825E1,9.643403117E-1,1.809807030E2,4.727395101E0,4.727395101E0
1.484666317E2,3.211269221E1,1.189552430E2,1.646867426E1,1.148812700E0,1.788068300E2,4.728832273E0,4.728832273E0
1.494666059E2,3.211268128E1,1.189552431E2,1.640480133E1,1.103989019E0,1.840581729E2,4.728126985E0,4.728126985E0
