"Time (s)","Pressure (hPa)"
9.446000000E-2,1.018606934E3
1.744693750E-1,1.018607910E3
2.544600000E-1,1.018604004E3
3.344600000E-1,1.018604980E3
4.144584380E-1,1.018615234E3
4.944584380E-1,1.018616699E3
5.744600000E-1,1.018616211E3
6.544584380E-1,1.018608887E3
7.344584380E-1,1.018603516E3
8.144584380E-1,1.018606934E3
8.944600000E-1,1.018600586E3
9.744584380E-1,1.018605469E3
1.054458438E0,1.018586426E3
1.134458438E0,1.018586914E3
1.214458438E0,1.018578613E3
1.294458438E0,1.018600098E3
1.374458438E0,1.018608887E3
1.454458438E0,1.018611328E3
1.534460000E0,1.018600586E3
1.614460000E0,1.018593750E3
1.694458438E0,1.018585938E3
1.774458438E0,1.018579590E3
1.854458438E0,1.018597168E3
1.934460000E0,1.018609863E3
2.014458438E0,1.018605469E3
2.094460000E0,1.018610352E3
2.174458438E0,1.018593750E3
2.254458438E0,1.018583496E3
2.334458438E0,1.018593750E3
2.414458438E0,1.018598145E3
2.494458438E0,1.018611816E3
2.574458438E0,1.018615234E3
2.654458438E0,1.018604004E3
2.734458438E0,1.018602051E3
2.814458438E0,1.018598145E3
2.894458438E0,1.018602539E3
2.974458438E0,1.018601562E3
3.054458438E0,1.018607422E3
3.134458438E0,1.018603027E3
3.214458438E0,1.018599121E3
3.294458438E0,1.018591797E3
3.374458438E0,1.018596680E3
3.454460000E0,1.018582520E3
3.534460000E0,1.018580078E3
3.614458438E0,1.018577637E3
3.694460000E0,1.018597168E3
3.774458438E0,1.018603027E3
3.854460000E0,1.018596680E3
3.934458438E0,1.018590820E3
4.014458438E0,1.018577637E3
4.094460000E0,1.018583008E3
4.174458438E0,1.018589844E3
4.254458438E0,1.018593750E3
4.334458438E0,1.018609375E3
4.414458438E0,1.018602051E3
4.494458438E0,1.018599121E3
4.574458438E0,1.018596680E3
4.654458438E0,1.018597168E3
4.734458438E0,1.018607422E3
4.814458438E0,1.018610352E3
4.894460000E0,1.018614258E3
4.974458438E0,1.018603027E3
5.054460000E0,1.018612305E3
5.134458438E0,1.018601074E3
5.214458438E0,1.018606445E3
5.294458438E0,1.018616699E3
5.374461563E0,1.018626465E3
5.454461563E0,1.018626465E3
5.534458438E0,1.018635254E3
5.614458438E0,1.018629883E3
5.694458438E0,1.018608887E3
5.774458438E0,1.018597656E3
5.854458438E0,1.018609375E3
5.934458438E0,1.018618652E3
6.014458438E0,1.018616211E3
6.094460000E0,1.018601074E3
6.174458438E0,1.018604004E3
6.254458438E0,1.018599121E3
6.334458438E0,1.018601074E3
6.414458438E0,1.018589844E3
6.494458438E0,1.018598145E3
6.574458438E0,1.018612305E3
6.654458438E0,1.018594727E3
6.734458438E0,1.018589844E3
6.814460000E0,1.018581055E3
6.894460000E0,1.018583496E3
6.974458438E0,1.018605957E3
7.054458438E0,1.018608398E3
7.134458438E0,1.018599121E3
7.214458438E0,1.018604004E3
7.294458438E0,1.018601562E3
7.374458438E0,1.018601562E3
7.454458438E0,1.018607910E3
7.534460000E0,1.018612793E3
7.614458438E0,1.018597656E3
7.694458438E0,1.018610352E3
7.774460000E0,1.018589844E3
7.854458438E0,1.018590820E3
7.934458438E0,1.018580078E3
8.014458438E0,1.018603516E3
8.094460000E0,1.018604004E3
8.174460000E0,1.018591797E3
8.254460000E0,1.018610352E3
8.334458438E0,1.018607422E3
8.414458438E0,1.018609375E3
8.494491250E0,1.018605957E3
8.574460000E0,1.018611328E3
8.654458438E0,1.018602539E3
8.734458438E0,1.018601562E3
8.814460000E0,1.018600098E3
8.894458438E0,1.018601562E3
8.974460000E0,1.018593750E3
9.054458438E0,1.018588379E3
9.134458438E0,1.018602051E3
9.214458438E0,1.018584473E3
9.294458438E0,1.018574219E3
9.374458438E0,1.018587402E3
9.454460000E0,1.018577637E3
9.534458438E0,1.018587402E3
9.614458438E0,1.018591309E3
9.694458438E0,1.018588867E3
9.774458438E0,1.018586426E3
9.854458438E0,1.018588379E3
9.934458438E0,1.018585938E3
1.001445844E1,1.018584961E3
1.009445844E1,1.018584473E3
1.017446000E1,1.018599121E3
