"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
9.199984380E-1,-2.275500059E0,-9.671999812E-1,-1.661399961E0
9.399984380E-1,-2.515599966E0,-8.756999969E-1,-3.418999910E-1
9.599984380E-1,-2.217900038E0,-9.723999500E-1,7.583000064E-1
9.799984380E-1,-1.678499937E0,-1.147899985E0,4.758999944E-1
9.999984380E-1,-1.374300003E0,-8.671999574E-1,-8.705999851E-1
1.019998438E0,-1.340199947E0,-3.377999961E-1,-2.179199934E0
1.039998438E0,-1.466099977E0,1.560999900E-1,-3.093999863E0
1.059998438E0,-1.571499944E0,3.919000030E-1,-3.348699808E0
1.079998438E0,-1.550400019E0,5.493999720E-1,-3.162199974E0
1.099998438E0,-1.499099970E0,6.225000024E-1,-2.698499918E0
1.119998438E0,-1.437099934E0,5.297999978E-1,-2.268899918E0
1.139998438E0,-1.245999932E0,4.570999742E-1,-1.793399930E0
1.159998438E0,-1.185199976E0,5.658999681E-1,-1.408699989E0
1.179998438E0,-1.259899974E0,5.918999910E-1,-5.067999959E-1
1.199998438E0,-1.401399970E0,7.136999965E-1,5.694999695E-1
1.219998438E0,-1.548699975E0,8.018999696E-1,1.201599956E0
1.239998438E0,-1.402599931E0,9.751999974E-1,1.394099951E0
1.260000000E0,-1.208099961E0,1.053900003E0,1.650099993E0
1.289998438E0,-1.682399988E0,7.874000072E-1,1.157099962E0
1.309998438E0,-4.435199738E0,1.523899913E0,1.507399917E0
1.329998438E0,-5.830699921E0,3.169099808E0,4.356499672E0
1.350000000E0,-3.953399897E0,3.225499868E0,5.336199760E0
1.379998438E0,-1.545399904E0,1.961799979E0,1.964699984E0
1.399998438E0,-3.427000046E-1,1.382900000E0,1.174799919E0
1.419998438E0,5.097000003E-1,2.232999951E-1,1.534999967E0
1.439998438E0,1.608299971E0,-5.473999977E-1,1.487299919E0
1.459998438E0,3.235599995E0,-1.261999965E0,5.845000148E-1
1.479998438E0,4.334599972E0,-1.831099987E0,-8.185999990E-1
1.499998438E0,3.766599894E0,-2.168499947E0,-2.714399815E0
1.519998438E0,3.477099895E0,-1.876199961E0,-3.739699841E0
1.539998438E0,3.523599863E0,-2.109499931E0,-3.341599941E0
1.559998438E0,3.128099918E0,-2.379799843E0,-1.611299992E0
1.579998438E0,1.932199955E0,-2.608000040E0,8.935999870E-1
1.599998438E0,9.580000043E-1,-2.626600027E0,3.085899830E0
1.619998438E0,1.928000003E-1,-2.408900023E0,3.763399839E0
1.639998438E0,-3.764999807E-1,-1.918599963E0,2.430099964E0
1.660000000E0,-5.744000077E-1,-1.029199958E0,2.471999973E-1
1.689998438E0,-5.781999826E-1,-2.994000018E-1,-2.462999821E0
1.709998438E0,-7.246999741E-1,1.656000018E-1,-3.057799816E0
1.730000000E0,-7.451999784E-1,1.838999987E-1,-2.989599943E0
1.759998438E0,-2.043000013E-1,-1.994999945E-1,-3.261199951E0
1.779998438E0,1.924999952E-1,1.105999947E-1,-3.278999805E0
1.799998438E0,4.820999801E-1,6.369999796E-2,-2.799199820E0
1.819998438E0,8.475999832E-1,7.459999621E-2,-2.318599939E0
1.839998438E0,1.069599986E0,5.999999866E-2,-2.320799828E0
1.859998438E0,9.386999607E-1,-2.433999926E-1,-1.285899997E0
1.879998438E0,9.549999982E-2,-6.647999883E-1,2.119600058E0
1.899998438E0,-4.655999839E-1,-6.168000102E-1,4.475699902E0
1.919998438E0,-7.678999901E-1,8.999999613E-2,4.780900002E0
1.939998438E0,-1.100799918E0,3.770999908E-1,4.452499866E0
1.959998438E0,-1.216599941E0,-5.889999866E-2,3.905200005E0
1.979998438E0,-1.326900005E0,-6.791999936E-1,3.997599840E0
1.999998438E0,-1.490899920E0,-9.162999988E-1,4.134200096E0
2.019998438E0,-1.406000018E0,-1.154500008E0,2.666299820E0
2.039998438E0,-1.482800007E0,-1.160099983E0,6.064000130E-1
2.060000000E0,-1.956599951E0,-8.835999966E-1,-8.411999941E-1
2.090000000E0,-2.504999876E0,-5.045999885E-1,-1.308099985E0
2.119998438E0,-2.282299995E0,-6.301999688E-1,-1.311200023E0
2.139998438E0,-1.944299936E0,-6.502999663E-1,-1.717000008E0
2.159998438E0,-1.752499938E0,-6.409999728E-1,-1.974799991E0
2.179998438E0,-1.631599903E0,-6.617999673E-1,-1.922199965E0
2.199998438E0,-1.613699913E0,-5.230000019E-1,-1.921700001E0
2.219998438E0,-1.714699984E0,-2.990999818E-1,-1.953899980E0
2.240000000E0,-1.761799932E0,-1.909999922E-2,-1.655499935E0
2.269998438E0,-1.564399958E0,3.716999888E-1,-1.359499931E0
2.289998438E0,-1.379899979E0,6.696000099E-1,-1.839199901E0
2.309998438E0,-1.065799952E0,9.056999683E-1,-2.338099957E0
2.329998438E0,-8.707000017E-1,1.311599970E0,-2.361899853E0
2.349998438E0,-8.617999554E-1,1.586799979E0,-1.786299944E0
2.369998438E0,-1.071099997E0,1.732800007E0,-6.649000049E-1
2.389998438E0,-1.081399918E0,1.814799905E0,7.707999945E-1
2.409998438E0,-1.029699922E0,1.639099956E0,2.175899982E0
2.429998438E0,-8.589999676E-1,1.219900012E0,3.087800026E0
2.450000000E0,-4.258999825E-1,1.139299989E0,3.625699997E0
2.479998438E0,-2.669999935E-2,7.666999698E-1,3.219399929E0
2.499998438E0,2.278999984E-1,3.183999956E-1,2.580999851E0
2.519998438E0,7.894999981E-1,-5.324000120E-1,2.976599932E0
2.539998438E0,1.325899959E0,-1.381399989E0,4.222599983E0
2.559998438E0,1.846399903E0,-2.035300016E0,3.696399927E0
2.579998438E0,1.996299982E0,-1.480099916E0,8.316999674E-1
2.599998438E0,2.006999969E0,-7.450000048E-1,-1.993899941E0
2.619998438E0,1.844799995E0,-6.078000069E-1,-3.180299997E0
2.639998438E0,1.299199939E0,-7.796999812E-1,-2.223000050E0
2.659998438E0,5.911999941E-1,-1.101300001E0,-4.580999911E-1
2.679998438E0,-1.950000040E-2,-1.250000000E0,1.084399939E0
2.700007813E0,-3.522000015E-1,-1.251699924E0,1.741499901E0
2.729998438E0,-1.688999981E-1,-1.057799935E0,1.098999977E-1
2.749998438E0,-1.612000018E-1,-7.142999768E-1,-1.323199987E0
2.769998438E0,-3.390000015E-2,-1.823000014E-1,-2.615099907E0
2.789998438E0,1.678999960E-1,-1.185999960E-1,-3.164899826E0
2.809998438E0,-6.659999490E-2,-3.094999790E-1,-2.880599976E0
2.829998438E0,-8.810000122E-2,-4.338999987E-1,-1.939299941E0
2.849998438E0,3.049999848E-2,-4.629999995E-1,-1.188199997E0
2.869998438E0,-2.558999956E-1,-4.371999800E-1,-9.923999906E-1
2.889998438E0,-3.200999796E-1,-1.665999889E-1,-1.293099999E0
2.909998438E0,-2.336999923E-1,4.210999906E-1,-1.702799916E0
2.929998438E0,-8.199999481E-2,7.425999641E-1,-1.784399986E0
2.949998438E0,-5.859999731E-2,9.329999685E-1,-1.516499996E0
2.969998438E0,-9.899999946E-2,8.973000050E-1,-7.461999655E-1
2.989998438E0,3.242000043E-1,8.693000078E-1,-3.895999789E-1
3.009998438E0,3.727999926E-1,1.064800024E0,-3.619999811E-2
3.030000000E0,-2.904999852E-1,1.468799949E0,9.706999660E-1
3.059998438E0,-2.865999937E-1,1.471099973E0,2.459899902E0
3.079998438E0,-2.944000065E-1,1.248299956E0,2.985899925E0
3.099998438E0,-5.697000027E-1,6.980999708E-1,3.583799839E0
3.119998438E0,-4.227999747E-1,1.924999952E-1,3.696399927E0
3.139998438E0,-4.217000008E-1,-5.419999734E-2,3.432099819E0
3.159998438E0,-4.790000021E-1,-4.748999774E-1,3.223099947E0
3.179998438E0,-4.127999842E-1,-1.323300004E0,2.521800041E0
3.199998438E0,-1.674999893E-1,-1.194100022E0,1.967000008E0
3.219998438E0,-1.484899998E0,-8.560000062E-1,-2.471999973E-1
3.239998438E0,-2.534600019E0,-4.600999951E-1,-3.346000016E-1
3.259998438E0,-2.996099949E0,-3.409000039E-1,5.212000012E-1
3.279998438E0,-3.480700016E0,-2.140000015E-1,6.841999888E-1
3.299998438E0,-3.112099886E0,-8.077999949E-1,2.138099909E0
3.319998438E0,-1.819700003E0,-1.027899981E0,8.919000030E-1
3.339998438E0,-6.772999763E-1,-1.028599977E0,-1.722499967E0
3.359998438E0,-7.959999889E-2,-9.853999615E-1,-3.151099920E0
3.379998438E0,-1.879999973E-2,-1.148399949E0,-3.776000023E0
3.399998438E0,1.499999966E-2,-9.924999475E-1,-4.250099659E0
3.419998438E0,1.168999970E-1,-8.920999765E-1,-4.763299942E0
3.439998438E0,2.468999922E-1,-8.216999769E-1,-5.210299969E0
3.459998438E0,-7.499999553E-2,-5.802999735E-1,-4.800899982E0
3.479998438E0,-1.244799972E0,2.646999955E-1,-3.582899809E0
3.499998438E0,-2.299700022E0,1.211599946E0,-2.221199989E0
3.519998438E0,-2.228600025E0,1.334800005E0,-6.978999972E-1
3.539998438E0,-1.241500020E0,1.110000014E0,5.999999703E-4
3.559998438E0,-2.022999972E-1,8.024999499E-1,-2.802999914E-1
3.579998438E0,6.784999967E-1,8.906999826E-1,-5.044999719E-1
3.600000000E0,1.074000001E0,6.866999865E-1,4.050999880E-1
3.629998438E0,7.992999554E-1,-4.790999889E-1,3.235599995E0
3.649998438E0,1.129999980E-1,-8.116999865E-1,6.172499657E0
3.670000000E0,-4.794999957E-1,-7.999999798E-4,6.255099773E0
3.690000000E0,-4.054999948E-1,9.529999495E-1,3.806199789E0
3.719998438E0,5.467999578E-1,1.024399996E0,2.048500061E0
3.739998438E0,1.090999961E0,1.655000001E-1,2.684299946E0
3.759998438E0,1.689999938E0,-5.794999599E-1,2.644700050E0
3.779998438E0,1.898000002E0,-5.719000101E-1,1.313399911E0
3.799998438E0,1.546999931E0,-1.970000006E-2,-3.610999882E-1
3.819998438E0,8.501999974E-1,5.329999700E-2,-9.057999849E-1
3.839998438E0,9.420000017E-2,-4.271000028E-1,7.504000068E-1
3.859998438E0,-4.887999892E-1,-1.188099980E0,3.240000010E0
3.879998438E0,-7.023999691E-1,-1.952099919E0,4.034999847E0
3.899998438E0,-4.235000014E-1,-2.110499859E0,2.451799870E0
3.919998438E0,-1.893000007E-1,-1.929799914E0,-3.673999906E-1
3.939998438E0,-2.600000007E-3,-1.644500017E0,-2.975199938E0
3.959998438E0,4.859999940E-2,-1.408900023E0,-4.644299984E0
3.979998438E0,5.999999703E-4,-1.397499919E0,-5.268499851E0
3.999998438E0,-2.938999832E-1,-1.272899985E0,-5.363999844E0
4.019998438E0,-5.971999764E-1,-1.186399937E0,-5.177999973E0
4.039998438E0,-7.746999860E-1,-8.166999817E-1,-4.828099728E0
4.059998438E0,-7.282999754E-1,-1.659999937E-1,-4.322999954E0
4.079998438E0,-8.682999611E-1,6.459999681E-1,-3.698799849E0
4.099998438E0,-1.257300019E0,1.255900025E0,-2.433799982E0
4.119998438E0,-1.414399981E0,1.389199972E0,-2.487999946E-1
4.139998438E0,-9.401999712E-1,1.138599992E0,1.587499976E0
4.159998438E0,-2.250999957E-1,7.896999717E-1,2.489799976E0
4.179998438E0,4.569999874E-2,4.269999862E-1,2.760499954E0
4.199998438E0,1.162999943E-1,4.208999872E-1,2.546499968E0
4.219998438E0,2.511000037E-1,3.919000030E-1,2.517599821E0
4.239998438E0,3.039000034E-1,2.712000012E-1,2.622099876E0
4.259998438E0,1.089999974E-1,3.079999983E-2,2.277499914E0
4.279998438E0,-1.057999954E-1,-1.555999964E-1,2.093899965E0
4.299998438E0,-4.255999923E-1,-6.175999641E-1,2.978799820E0
4.319998438E0,-5.101999640E-1,-1.302099943E0,3.842999935E0
4.339998438E0,-3.682000041E-1,-1.970899940E0,3.578399897E0
4.359998438E0,-2.927999794E-1,-1.979900002E0,1.638499975E0
4.379998438E0,-6.811999679E-1,-1.737599969E0,-3.033999801E-1
4.399998438E0,-1.490999937E0,-1.455099940E0,-1.166399956E0
4.419998438E0,-1.781599998E0,-1.176900029E0,-7.587999701E-1
4.439998438E0,-1.623099923E0,-1.278499961E0,-4.348999858E-1
4.459998438E0,-1.092800021E0,-1.389500022E0,-8.046000004E-1
4.479998438E0,-2.893999815E-1,-1.336799979E0,-1.192999959E0
4.499998438E0,2.857999802E-1,-1.379499912E0,-1.560299993E0
4.519998438E0,5.243999958E-1,-1.159399986E0,-2.056799889E0
4.540007813E0,3.105999827E-1,-7.911999822E-1,-2.486500025E0
4.569998438E0,1.119999960E-2,-5.799999833E-2,-2.853600025E0
4.590000000E0,5.130000040E-2,2.928999960E-1,-3.316200018E0
4.619998438E0,-1.660999954E-1,8.481999636E-1,-3.233500004E0
4.640000000E0,-3.720999956E-1,1.023699999E0,-2.701499939E0
4.660000000E0,-4.785999954E-1,1.174299955E0,-2.249899864E0
4.689998438E0,-6.480000019E-1,1.394099951E0,-2.960000001E-2
4.709998438E0,-4.607999921E-1,1.283900023E0,1.426100016E0
4.729998438E0,-2.951999903E-1,1.281399965E0,2.527400017E0
4.749998438E0,-4.141999781E-1,1.530799985E0,2.702399969E0
4.769998438E0,-6.794999838E-1,1.578099966E0,2.272199869E0
4.789998438E0,-1.016199946E0,1.509999990E0,2.507400036E0
4.809998438E0,-1.374499917E0,1.461399913E0,3.464799881E0
4.829998438E0,-1.828499913E0,1.376399994E0,4.294699669E0
4.849998438E0,-1.868099928E0,1.454499960E0,4.596699715E0
4.870000000E0,-1.304799914E0,1.485199928E0,3.118599892E0
4.890000000E0,-4.773999751E-1,1.003899932E0,1.898199916E0
4.919998438E0,7.556999922E-1,-4.461999834E-1,1.581299901E0
4.939998438E0,1.432299972E0,-8.060999513E-1,-1.034999937E-1
4.959998438E0,1.631199956E0,-4.959999919E-1,-2.476399899E0
4.979998438E0,1.173300028E0,1.307999939E-1,-3.712999821E0
4.999998438E0,3.412999809E-1,1.983999908E-1,-2.365399837E0
5.019998438E0,-8.999999845E-4,-3.668999970E-1,1.018299937E0
5.039998438E0,-1.917999983E-1,-1.505599976E0,4.315400124E0
5.059998438E0,-3.889999911E-2,-1.922499895E0,4.884399891E0
5.079998438E0,3.716999888E-1,-1.661000013E0,2.364699841E0
5.099998438E0,7.156999707E-1,-1.310400009E0,-5.169000030E-1
5.119998438E0,8.470999599E-1,-9.539999962E-1,-2.785399914E0
5.139998438E0,6.789999604E-1,-6.926999688E-1,-4.048200130E0
5.159998438E0,1.333999932E-1,-3.463999927E-1,-4.797800064E0
5.179998438E0,-5.428999662E-1,1.571999937E-1,-5.057499886E0
5.199998438E0,-1.088199973E0,4.792999923E-1,-4.811199665E0
5.219998438E0,-1.366500020E0,6.292999983E-1,-3.995899916E0
5.239998438E0,-1.235999942E0,2.492999882E-1,-2.707999945E0
5.259998438E0,-9.986999631E-1,-4.616999924E-1,-1.364899993E0
5.279998438E0,-6.441000104E-1,-7.121999860E-1,-9.748999476E-1
5.299998438E0,-6.104999781E-1,-2.829999924E-1,-9.889999628E-1
5.319998438E0,-8.254999518E-1,2.947999835E-1,-5.146999955E-1
5.339998438E0,-1.329599977E0,6.248999834E-1,6.140999794E-1
5.359998438E0,-1.754799962E0,5.902000070E-1,2.947599888E0
5.380000000E0,-2.068399906E0,7.663999796E-1,4.589099884E0
5.409998438E0,-1.655099988E0,1.421299934E0,3.314699888E0
5.429998438E0,-4.651999772E-1,4.724999964E-1,2.939599991E0
5.450001563E0,-4.209999740E-2,-5.245999694E-1,4.113399982E0
5.479998438E0,-4.588999748E-1,-1.367799997E0,5.042399883E0
5.499998438E0,-6.956999898E-1,-1.148000002E0,3.709100008E0
5.520000000E0,-1.247299910E0,-1.085099936E0,1.878199935E0
5.540000000E0,-2.016499996E0,-1.037500024E0,1.472899914E0
5.569998438E0,-2.531299829E0,-6.444000006E-1,9.728999734E-1
5.590000000E0,-2.184700012E0,-4.438999891E-1,-3.495000005E-1
5.620000000E0,-1.143999934E0,-6.918999553E-1,-2.075700045E0
5.649998438E0,-3.173999786E-1,-9.660999775E-1,-3.084899902E0
5.669998438E0,1.181999967E-1,-9.685999751E-1,-4.153199673E0
5.689998438E0,2.281999886E-1,-7.694999576E-1,-5.080699921E0
5.709998438E0,1.959999949E-1,-3.201999962E-1,-5.579099655E0
5.730000000E0,5.379999802E-2,-1.889999956E-2,-5.400899887E0
5.760000000E0,2.237999886E-1,1.568999887E-1,-4.393599987E0
5.790000000E0,4.640999734E-1,1.469999999E-1,-3.330899954E0
5.810000000E0,3.310999870E-1,2.330999970E-1,-1.376599908E0
5.839998438E0,2.678000033E-1,5.548999906E-1,1.907899976E0
5.859998438E0,3.798999786E-1,2.613999844E-1,3.041899920E0
5.880000000E0,9.939999878E-2,4.240999818E-1,3.298099995E0
5.909998438E0,-6.915999651E-1,1.168399930E0,4.623199940E0
5.929998438E0,-8.343999982E-1,1.404199958E0,5.543499947E0
5.949998438E0,-1.226699948E0,1.157799959E0,5.591499805E0
5.969998438E0,-1.233799934E0,8.379999995E-1,5.315899849E0
5.989998438E0,-7.032999992E-1,1.219999976E-2,5.138400078E0
6.009998438E0,-2.630000003E-2,-5.543999672E-1,3.630800009E0
6.029998438E0,3.732999861E-1,-4.752999842E-1,4.262000024E-1
6.049998438E0,2.142999917E-1,5.329999700E-2,-1.989699960E0
6.069998438E0,-5.295999646E-1,5.324000120E-1,-1.804699898E0
6.090000000E0,-1.174299955E0,1.955000013E-1,2.012999952E-1
6.119998438E0,-1.068499923E0,-6.893000007E-1,2.384099960E0
6.139998438E0,-2.360999882E-1,-1.462199926E0,1.918499947E0
6.160000000E0,5.934000015E-1,-1.785599947E0,-1.865999997E-1
6.189998438E0,1.269500017E0,-1.538499951E0,-3.243299961E0
6.209998438E0,1.043900013E0,-1.198099971E0,-4.418799877E0
6.230000000E0,6.283000112E-1,-4.894999862E-1,-4.826299667E0
6.259998438E0,-2.096000016E-1,5.914999843E-1,-4.697499752E0
6.279998438E0,-7.565000057E-1,9.202999473E-1,-3.874599934E0
6.299998438E0,-8.380999565E-1,7.490999699E-1,-2.371199846E0
6.319998438E0,-3.330000043E-1,-2.524999976E-1,-1.370199919E0
6.339998438E0,2.989999950E-1,-8.650999665E-1,-9.475999475E-1
6.359998438E0,3.467999995E-1,-7.073000073E-1,-7.619999647E-1
6.379998438E0,-4.749999940E-2,-2.179999948E-1,-7.646999955E-1
6.399998438E0,-4.579999745E-1,2.926000059E-1,-6.613000035E-1
6.419998438E0,-5.952000022E-1,6.805999875E-1,1.837999970E-1
6.439998438E0,-1.749999970E-1,4.179999828E-1,6.254999638E-1
6.459998438E0,6.047999859E-1,3.634999990E-1,8.406999707E-1
6.479998438E0,6.165999770E-1,6.887999773E-1,8.204999566E-1
6.499998438E0,-3.189999983E-2,6.529999971E-1,8.671999574E-1
6.519998438E0,-7.059999704E-1,5.489999652E-1,2.957499981E0
6.540003125E0,-1.207599998E0,-4.389999807E-2,5.087999821E0
6.569998438E0,-1.559199929E0,-9.144999981E-1,5.717999935E0
6.590000000E0,-1.226699948E0,-9.621999860E-1,3.722100019E0
6.619998438E0,-1.263700008E0,-1.031999946E0,1.213699937E0
6.639998438E0,-1.858699918E0,-1.036499977E0,7.806999683E-1
6.660000000E0,-1.990599990E0,-6.869999766E-1,2.786000073E-1
6.689998438E0,-1.401799917E0,-3.901999891E-1,-1.082899928E0
6.709998438E0,-7.049999833E-1,-3.234999776E-1,-2.014299870E0
6.729998438E0,-1.204999983E-1,-2.137999982E-1,-2.967700005E0
6.749998438E0,2.388999909E-1,4.710000008E-2,-3.754400015E0
6.769998438E0,7.274000049E-1,6.115999818E-1,-4.323499680E0
6.789998438E0,1.170699954E0,1.193699956E0,-5.027800083E0
6.810000000E0,1.293799996E0,1.803599954E0,-5.495999813E0
6.839998438E0,-1.189999934E-2,2.724599838E0,-4.087899685E0
6.859998438E0,-8.414999843E-1,3.201999903E0,-2.514799833E0
6.879998438E0,-1.135399938E0,3.158200026E0,-1.968799949E0
6.899998438E0,-1.540300012E0,2.578899860E0,-6.495000124E-1
6.919998438E0,-2.128099918E0,1.238499999E0,1.881099939E0
6.939998438E0,-2.842999935E0,1.114699960E0,4.117599964E0
6.959998438E0,-3.253199816E0,1.734599948E0,5.133800030E0
6.979998438E0,-3.033799887E0,1.399799943E0,4.812299728E0
6.999998438E0,-2.089900017E0,-1.109999977E-2,4.334899902E0
7.019998438E0,-8.010999560E-1,-1.239599943E0,4.373699665E0
7.039998438E0,-3.276000023E-1,-3.786000013E-1,4.675699711E0
7.059998438E0,-1.298799992E0,9.728999734E-1,3.716699839E0
7.079998438E0,-1.577499986E0,7.058999538E-1,2.753499985E0
7.099998438E0,-1.859000027E-1,-7.580999732E-1,2.452499866E0
7.119998438E0,1.684399962E0,-2.038699865E0,4.080999792E-1
7.139998438E0,3.165699959E0,-2.572499990E0,-2.135299921E0
7.159998438E0,3.520299911E0,-2.263700008E0,-3.416299820E0
7.179998438E0,2.893599987E0,-1.883899927E0,-3.152899981E0
7.199998438E0,1.780799985E0,-1.913299918E0,-8.244000077E-1
7.219998438E0,7.677999735E-1,-1.612299919E0,2.230099916E0
7.239998438E0,5.715000033E-1,-1.440500021E0,3.939499855E0
7.259998438E0,1.313799977E0,-1.000499964E0,2.443699837E0
7.279998438E0,2.091899872E0,-8.736999631E-1,-5.843999982E-1
7.299998438E0,2.563599825E0,-7.279999852E-1,-3.238699913E0
7.319998438E0,2.821699858E0,-2.533999979E-1,-4.684299946E0
7.339998438E0,2.617499828E0,-9.799999744E-2,-4.104499817E0
7.359998438E0,2.114500046E0,-2.910999954E-1,-2.953799963E0
7.379998438E0,1.771399975E0,-4.562999904E-1,-2.154599905E0
7.399998438E0,1.250299931E0,-4.814999998E-1,-1.337700009E0
7.419998438E0,7.356999516E-1,-2.522000074E-1,-9.153999686E-1
7.439998438E0,2.728999853E-1,-1.942999959E-1,-5.744000077E-1
7.459998438E0,-5.969999731E-2,6.699999794E-3,-1.853999943E-1
7.479998438E0,-4.870999753E-1,-1.184000000E-1,6.895999908E-1
7.499998438E0,-8.219999671E-1,-5.860999823E-1,2.216099977E0
7.519998438E0,-7.911999822E-1,-1.300400019E0,3.520299911E0
7.539998438E0,-3.982999921E-1,-1.255100012E0,2.396699905E0
7.559998438E0,-4.663999975E-1,-7.641999722E-1,-3.983999789E-1
7.580000000E0,-6.904000044E-1,1.131999940E-1,-8.294999599E-1
7.600000000E0,-8.483999968E-1,7.329999655E-2,2.068300009E0
7.629998438E0,-3.281999826E-1,-1.679999948E0,4.959700108E0
7.649998438E0,-6.035000086E-1,-2.692199945E0,5.734299660E0
7.670000000E0,-1.794799924E0,-2.977200031E0,6.973799706E0
7.699998438E0,-3.120100021E0,-1.291000009E0,4.374300003E0
7.719998438E0,-3.390599966E0,1.949999928E-1,9.303999543E-1
7.740000000E0,-3.241099834E0,1.153900027E0,-1.692399979E0
7.760000000E0,-2.820499897E0,1.401099920E0,-3.172999859E0
7.780000000E0,-2.112599850E0,1.106899977E0,-4.364799976E0
7.800000000E0,-1.551599979E0,8.055999875E-1,-5.544199944E0
7.829998438E0,-1.398999929E0,7.976999879E-1,-6.297800064E0
7.849998438E0,-1.794099927E0,8.495999575E-1,-5.908499718E0
7.869998438E0,-2.220099926E0,1.169199944E0,-5.652999878E0
7.890000000E0,-2.522599936E0,1.422199965E0,-5.393199921E0
7.919998438E0,-2.561899900E0,1.323300004E0,-3.728599787E0
7.939998438E0,-2.121199846E0,9.161999822E-1,-1.819199920E0
7.959998438E0,-1.393100023E0,3.920999765E-1,4.730999768E-1
7.979998438E0,-7.657999992E-1,4.140000045E-2,2.077199936E0
7.999998438E0,-6.304000020E-1,3.852999806E-1,2.845399857E0
8.020000000E0,-1.027300000E0,9.973999858E-1,3.752099991E0
8.049998438E0,-1.305799961E0,1.514599919E0,5.835199833E0
8.069998438E0,-1.260499954E0,1.319499969E0,5.377599716E0
8.090000000E0,-9.663999677E-1,1.274799943E0,4.274600029E0
8.110000000E0,-3.267000020E-1,7.866999507E-1,3.918799877E0
8.140004688E0,1.258599997E0,-5.059999973E-2,1.693899989E0
8.170000000E0,1.601099968E0,8.779999614E-2,-8.538999557E-1
8.190000000E0,5.266999602E-1,4.041000009E-1,2.393999994E-1
8.210000000E0,-5.205000043E-1,3.120000064E-1,2.620299816E0
8.230000000E0,-9.153999686E-1,-1.079999954E-1,4.058899879E0
8.250000000E0,-7.692999840E-1,-5.435000062E-1,2.817099810E0
8.270000000E0,-1.720999926E-1,-7.541999817E-1,1.271700025E0
8.290000000E0,5.661999583E-1,-1.032099962E0,4.639999866E-1
8.319998438E0,1.715899944E0,-1.196599960E0,-1.509499907E0
8.339998438E0,1.782999992E0,-1.190599918E0,-3.403299809E0
8.359998438E0,1.621099949E0,-7.999999523E-1,-4.535900116E0
