"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.569583333E-2,7.833225372E-1,3.861194238E-1,-3.083236814E-3
6.561083334E-2,7.010726783E-1,4.540209465E-1,1.232236379E-1
8.552483333E-2,7.446807741E-1,4.637432581E-1,1.838171643E-1
1.054398333E-1,8.401351078E-1,3.614057283E-1,7.129165059E-1
1.253538333E-1,5.540725073E-1,2.717201114E-1,5.691065758E-1
1.452678333E-1,3.850977691E-1,4.119088608E-1,2.733152318E-1
1.651828333E-1,1.135929814E-1,4.407622388E-1,3.309062129E-1
1.850968333E-1,4.367577732E-3,3.665710124E-1,-2.025767863E-2
2.050118333E-1,2.002335146E-2,3.297240521E-1,-1.999671739E-1
2.249258333E-1,-3.769485046E-1,4.314185344E-1,-2.794670874E-1
2.448408333E-1,-9.113202806E-1,8.890049668E-1,-2.804067349E-1
2.647548333E-1,-8.612786396E-1,8.787192759E-1,-1.915009904E-1
2.846688333E-1,-6.704747835E-1,6.517031747E-1,-3.325364166E-1
3.045838333E-1,-5.045886907E-1,6.857374781E-1,-3.649674135E-1
3.244978333E-1,-2.251254040E-1,7.079742931E-1,-3.572648764E-2
3.444128333E-1,-2.115565015E-1,3.018790264E-1,-1.555768669E-2
3.643268333E-1,-2.105869601E-1,2.835770953E-1,-3.943245292E-2
3.842408333E-1,2.394980793E-1,1.165459715E-1,-2.836712354E-1
4.041558333E-1,6.150395977E-1,-1.499119382E-1,-2.909042412E-1
4.240698333E-1,6.886503417E-1,1.132286999E-1,-2.319771713E-1
4.439848333E-1,3.652907646E-1,1.792554590E-1,-3.014590502E-2
4.638988333E-1,3.272142079E-1,2.459214650E-1,1.015930331E-1
4.838138333E-1,2.848354892E-1,2.237187101E-1,-4.793138087E-2
5.037278333E-1,4.712909903E-1,1.453449704E-1,-3.815974796E-1
5.236418333E-1,6.697625195E-1,9.583747253E-2,-4.377909762E-1
5.435568333E-1,6.607638008E-1,8.106112003E-2,-9.854078650E-2
5.634708333E-1,5.583219713E-1,1.857800015E-1,4.930980349E-1
5.833858333E-1,4.339975950E-1,1.463772963E-1,2.859914106E-1
6.032998333E-1,5.216195834E-1,1.074096970E-1,-3.353003955E-1
6.232148333E-1,6.241865433E-1,1.648457269E-1,-3.035213631E-1
6.431288333E-1,2.006083942E-1,3.111718601E-1,-1.042114162E-1
6.630438333E-1,2.377590443E-1,3.087628073E-1,4.668007672E-2
6.829578333E-1,6.448300651E-1,3.245495586E-1,-1.710924536E-1
7.028718333E-1,8.563562342E-1,3.713690914E-2,-1.459546888E-1
7.227868333E-1,6.158075564E-1,2.282853124E-1,-2.637901175E-1
7.427008333E-1,6.312200128E-1,3.086613581E-1,-1.372961318E-1
7.626158333E-1,4.692808637E-1,1.177355875E-1,-2.024797225E-1
7.825298333E-1,4.071240111E-1,7.473889120E-2,-2.477640688E-1
8.024448333E-1,7.855461603E-1,2.207391883E-1,-2.643760085E-2
8.223588333E-1,5.129085477E-1,4.367292680E-2,-5.821254015E-2
8.422728333E-1,1.907532777E-1,3.692529110E-1,7.176872492E-3
8.621878333E-1,1.990877527E-1,2.586091190E-1,5.537020862E-2
8.821018333E-1,2.555571648E-1,2.426753101E-1,-5.834158820E-1
9.020168333E-1,-1.873061248E-1,5.102704301E-2,8.382065499E-1
9.219308333E-1,4.249231549E-1,-4.325414190E-1,9.582282525E-1
9.418458333E-1,-7.414773770E-2,-2.791314572E-2,-2.029960316E-1
9.617596667E-1,1.586919710E-2,-1.255663980E-1,-3.833364415E-1
9.816736667E-1,-1.437447336E-1,-4.667284079E-2,-7.783053339E-2
1.001588667E0,-1.153540166E-1,-9.238220662E-2,6.447256923E-2
1.021502667E0,-4.262196288E-2,-1.297169709E-1,-4.704786658E-2
1.041417667E0,2.049273670E-2,-1.848531447E-1,-3.183083868E-1
1.061331667E0,9.638199449E-2,-1.107787165E-1,-2.903312141E-1
1.081246667E0,-1.990281111E-1,-1.174267083E-1,-2.003472430E-1
1.101160667E0,-8.806900799E-2,-2.576718834E-1,-9.105693519E-2
1.121075667E0,-7.212745160E-2,-1.346194227E-1,-1.992204845E-2
1.140989667E0,6.744273551E-2,-1.481245174E-1,7.902745843E-2
1.160903667E0,-7.690572314E-2,-6.623360440E-3,5.350202322E-3
1.180818667E0,1.661488520E-1,-9.683595769E-2,-1.060100198E-1
1.200732667E0,-1.858616433E-1,-2.899561152E-2,-2.842998111E-1
1.220647667E0,-3.359853968E-2,-2.217191816E-1,-1.713941699E-1
1.240561667E0,-1.822971806E-1,-1.045028999E-1,3.084815562E-2
1.260476667E0,-2.262762822E-1,-1.515485738E-1,-1.153392524E-1
1.280390667E0,-1.105516253E-1,-2.491357525E-1,-1.884610230E-1
1.300305667E0,-3.905763908E-1,-2.454525183E-1,-2.168726438E-1
1.320219667E0,-3.948308250E-1,-2.075385873E-1,-4.373173517E-1
1.340133667E0,-2.267658404E-1,-2.968552449E-1,-6.585613739E-1
1.360048667E0,-2.085728136E-1,-1.645281500E-1,-3.677284688E-1
1.379962667E0,-2.485894033E-1,-2.837689570E-1,5.883526862E-2
1.399877667E0,-6.569873035E-1,-2.033499344E-1,6.759790599E-2
1.419791667E0,-2.630789864E-1,-4.087346998E-1,-4.994370013E-1
1.439706667E0,-3.445301523E-1,-3.505177742E-1,-5.979403657E-1
1.459620667E0,-4.597492809E-1,-4.682138930E-1,-4.704500145E-1
1.479535667E0,-7.002421544E-1,-6.097397545E-1,-3.470188004E-1
1.499449667E0,-6.285358485E-1,-4.941897100E-1,-4.921075165E-2
1.519364667E0,-6.683437657E-1,-6.456708947E-1,-2.348399681E-1
1.539278667E0,-7.380153137E-1,-6.811746034E-1,-1.826179004E-1
1.559192667E0,-8.482421261E-1,-5.803191966E-1,-3.064794695E-1
1.579107667E0,-7.686189826E-1,-5.567249505E-1,-8.656685829E-2
1.599021667E0,-7.955363475E-1,-7.659649314E-1,5.258167148E-2
1.618936667E0,-4.867021677E-1,-2.083096889E-1,3.591839325E-1
1.638850667E0,-1.271254119E-1,-3.398827122E-1,1.778243530E-1
1.658765667E0,-1.139370169E0,-7.100852841E-1,1.576456118E-1
1.678679667E0,-7.294479002E-1,-7.444581413E-1,2.313427484E-1
1.698594667E0,-9.895517868E-1,-8.051234423E-1,2.410526347E-1
1.718508667E0,-5.469283792E-1,-2.269896425E-1,-6.473861754E-2
1.738423667E0,1.251505879E-1,4.972372788E-1,-2.815948892E-1
1.758337667E0,-3.517583341E-1,-5.459437081E-1,-1.522761136E-1
1.778251667E0,-5.454133657E-1,-7.529228631E-1,3.928416753E-1
1.798166667E0,-1.655996523E-1,-5.660531598E-1,5.940642464E-1
1.818080667E0,3.483547795E-1,-1.733822232E-1,6.102680504E-1
1.837995667E0,5.468579934E-1,-1.089073151E-2,5.941993171E-1
1.857909667E0,4.214531978E-1,-2.779152364E-2,7.237315160E-1
1.877824667E0,2.170015018E-1,-1.537993133E-1,9.300955439E-1
1.897738667E0,1.477133851E-1,-2.446558352E-1,1.078874438E0
1.917653667E0,2.055888332E-1,-2.084323342E-1,1.129114299E0
1.937567667E0,1.244894870E-1,-1.037182036E-1,1.063529005E0
1.957483417E0,-6.356296174E-2,-1.507891667E-1,7.020985723E-1
1.977397417E0,-2.992509223E-1,-1.535259560E-1,2.828760141E-1
1.997312417E0,-2.913236327E-1,-2.518331462E-1,5.022243690E-1
2.017226417E0,-2.614708194E-1,-3.984316134E-1,7.825661999E-1
2.037140417E0,-5.423011851E-1,-5.089586073E-1,4.144307649E-1
2.057055417E0,-1.211171493E0,-7.254003114E-1,2.478120160E-1
2.076969417E0,-1.309019092E0,-1.039076534E0,3.955635542E-1
2.096884417E0,-1.465070022E0,-1.419836107E0,5.643358326E-1
2.116798417E0,-1.342619970E0,-1.261830600E0,4.673948443E-1
2.136713417E0,-1.019771074E0,-1.282016650E0,2.222567600E-1
2.156627417E0,-1.063413376E0,-1.359982839E0,9.744677246E-2
2.176542417E0,-1.298725653E0,-1.510329956E0,-3.342443883E-2
2.196456417E0,-1.141911808E0,-1.564240407E0,7.781416118E-2
2.216371417E0,-7.872341783E-1,-1.434751478E0,1.249269319E-1
2.236285417E0,-4.695789255E-1,-1.382903632E0,-1.467364615E-1
2.256200417E0,-2.159635480E-1,-1.087273378E0,-2.747232413E-1
2.276114417E0,-3.425522585E-1,-1.105579549E0,-4.039525545E-1
2.296029417E0,-2.794726605E-1,-1.156607907E0,-3.141539401E-1
2.315943417E0,3.669449419E-2,-8.149232295E-1,-2.390312523E-1
2.335857417E0,7.214104638E-2,-9.138940787E-1,-5.428905845E-2
2.355772417E0,4.932725286E-2,-7.026373932E-1,1.681074500E-2
2.375686417E0,-4.455563709E-2,-7.336358222E-1,-2.695279902E-1
2.395601417E0,-1.885933162E-1,-5.482542354E-1,-1.041296137E0
2.415515417E0,-4.408926317E-1,-3.400880957E-1,-1.634919503E0
2.435430417E0,-3.090363108E-1,3.675676703E-2,-1.426170981E0
2.455344417E0,-8.960995397E-1,-7.916223675E-2,-1.078304919E0
2.475259417E0,-5.627972840E-1,3.242778093E-1,-8.624543685E-1
2.495173417E0,-6.606023446E-2,1.060663869E0,-9.486569452E-1
2.515088417E0,7.665649288E-1,1.586019824E0,-5.984110665E-1
2.535002417E0,3.986663061E-1,1.920732574E0,2.288763928E-1
2.554917417E0,-9.784832999E-2,1.645819152E0,1.166348784E0
2.574831417E0,-3.075830584E-1,1.328741165E0,1.869736083E0
2.594746417E0,-5.111854463E-1,9.098700249E-1,2.002043955E0
2.614660417E0,-2.632740276E-1,7.574803291E-1,1.508737759E0
2.634575417E0,-1.513173164E-1,5.821277404E-1,8.769455230E-1
2.654489417E0,7.181257904E-3,2.344803643E-1,2.726539117E-1
2.674404417E0,3.380005666E-1,-1.562317550E-2,2.725884229E-1
2.694318417E0,5.546326706E-1,-4.308265038E-1,5.023208481E-1
2.714232417E0,8.302594529E-1,-7.603308468E-1,2.108576131E-1
2.734147417E0,1.223849353E0,-7.856757492E-1,-6.505992204E-1
2.754061417E0,1.360514643E0,-7.293311021E-1,-9.689982390E-1
2.773976417E0,1.467921270E0,-7.926222414E-1,-1.157242915E0
2.793890417E0,1.465681640E0,-8.581329837E-1,-1.026568170E0
2.813805417E0,1.404206939E0,-9.190443063E-1,-8.171746999E-1
2.833719417E0,1.391174518E0,-7.446411592E-1,-8.466627932E-1
2.853634417E0,1.434763026E0,-6.582283750E-1,-8.530345041E-1
2.873548417E0,1.348375531E0,-3.703214166E-1,-5.142976999E-1
2.893463417E0,1.112370578E0,-2.159946844E-1,-1.783669746E-1
2.913377417E0,9.765577387E-1,-1.401010412E-1,-1.530760127E-1
2.933292417E0,1.036989955E0,1.448315848E-1,-4.747003555E-2
2.953206542E0,1.227137607E0,5.070893987E-1,-1.197948307E-1
2.973121542E0,1.421934966E0,7.046783638E-1,1.981498593E-1
2.993035542E0,1.404773972E0,7.036837524E-1,6.014451867E-1
3.012950542E0,1.165600413E0,7.203372073E-1,4.448778015E-1
3.032864542E0,1.071832928E0,9.329698889E-1,-1.588226563E-1
3.052779542E0,9.331469133E-1,1.008146663E0,-7.437038505E-1
3.072693542E0,8.091870379E-1,1.010259409E0,-5.792427242E-1
3.092608542E0,7.607925575E-1,1.119185873E0,-2.473021388E-1
3.112522542E0,4.794365271E-1,9.217372414E-1,-3.246140242E-1
3.132437542E0,1.897320615E-1,1.044524969E0,-3.816126823E-2
3.152351542E0,-9.726901710E-2,1.206222409E0,-3.565561938E-1
3.172266542E0,6.772508293E-2,1.126003581E0,-4.013335866E-1
3.192180542E0,-7.590950377E-2,1.211882368E0,3.519129199E-1
3.212095542E0,-3.353074852E-1,1.043208176E0,5.371714228E-1
3.232009542E0,-4.315978246E-1,1.039335273E0,3.105982482E-2
3.251924542E0,-4.448367248E-1,1.176523524E0,-3.870061541E-1
3.271838542E0,-7.186320131E-1,1.020083023E0,-3.457669115E-1
3.291753542E0,-1.081015834E0,7.858292386E-1,-5.410019338E-2
3.311667542E0,-1.142716604E0,4.757867682E-1,5.761214805E-1
3.331582542E0,-1.171763963E0,4.482156846E-1,2.863317186E-1
3.351496542E0,-8.291844423E-1,8.704559907E-1,-4.355830675E-1
3.371411542E0,-2.846420194E-1,1.069697964E0,-5.832930905E-1
3.391325542E0,-1.921369116E-1,5.852539542E-1,3.648188943E-1
3.411239542E0,-1.893115005E-1,8.605098769E-2,2.317978372E0
3.431154542E0,-2.496148222E-1,-5.103628162E-1,2.977612125E0
3.451068542E0,-1.942280587E-1,-6.547114210E-1,1.700139347E0
3.470983542E0,7.942835084E-1,-6.458365171E-1,2.193249661E-1
3.490897542E0,1.152437088E0,-2.678168026E-1,-6.259116912E-1
3.510812542E0,1.413545819E0,-2.824677323E-1,-8.473849243E-1
3.530726542E0,1.372978275E0,-1.973957147E-1,-1.013617757E0
3.550641542E0,1.087968758E0,-1.394669107E-1,-1.275988171E0
3.570555542E0,6.775257947E-1,-3.039097644E-1,-1.256982381E0
3.590470542E0,6.609042071E-2,-4.459462340E-1,-8.248678815E-1
3.610384542E0,1.031269039E-1,-9.579377921E-1,-9.091859007E-1
3.630299542E0,-2.629071879E-1,-7.403099804E-1,-1.147907251E0
3.650213542E0,-2.209385052E-1,-6.720824754E-1,-1.310410729E0
3.670128542E0,-2.278975689E-1,-4.202336879E-1,-1.827916211E0
3.690042542E0,1.110359940E-1,-2.985141000E-1,-1.679515632E0
3.709957542E0,2.139584646E-1,-4.065402398E-1,-1.078460455E-2
3.729871542E0,-3.164901951E-1,-7.277254567E-1,3.027583600E0
