"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.234312427E1,3.211082407E1,1.189554969E2,1.629760602E1,1.066676977E0,1.401769154E2,4.735245141E0,4.735245141E0
4.334314835E1,3.211082828E1,1.189555041E2,1.658632040E1,6.653956845E-1,9.613306882E1,4.734319395E0,4.734319395E0
4.434317279E1,3.211083043E1,1.189554961E2,1.737657202E1,4.024166269E-1,-1.000000000E0,4.731229413E0,4.731229413E0
4.534319758E1,3.211082592E1,1.189554958E2,1.704311528E1,0.000000000E0,3.504754774E2,4.733816437E0,4.733816437E0
4.634322274E1,3.211082450E1,1.189554951E2,1.713172285E1,0.000000000E0,3.369837107E2,4.736199030E0,4.736199030E0
4.734324777E1,3.211082423E1,1.189554897E2,1.694283202E1,0.000000000E0,2.810097294E2,4.735481180E0,4.735481180E0
4.834327245E1,3.211082242E1,1.189554836E2,1.691344464E1,0.000000000E0,2.810097266E2,4.736487660E0,4.736487660E0
4.934329736E1,3.211082662E1,1.189554733E2,1.699311258E1,7.514383780E-1,2.784168656E2,4.737667779E0,4.737667779E0
5.034332216E1,3.211082405E1,1.189554833E2,1.710640622E1,0.000000000E0,2.732993621E2,4.735702483E0,4.735702483E0
5.134334767E1,3.211081926E1,1.189554841E2,1.729305146E1,0.000000000E0,2.732993623E2,4.736002788E0,4.736002788E0
5.234337318E1,3.211081838E1,1.189554834E2,1.726232496E1,0.000000000E0,2.732993619E2,4.734537762E0,4.734537762E0
5.334339833E1,3.211082363E1,1.189554876E2,1.702145577E1,0.000000000E0,2.732993644E2,4.729715070E0,4.729715070E0
5.434342360E1,3.211081986E1,1.189554777E2,1.611877266E1,4.717690270E-1,2.448774300E2,4.729148864E0,4.729148864E0
5.534344876E1,3.211082921E1,1.189554790E2,1.640717572E1,2.944821047E-1,3.309105006E2,4.734991457E0,4.734991457E0
5.634347403E1,3.211083091E1,1.189554787E2,1.651913661E1,0.000000000E0,3.309105009E2,4.736791496E0,4.736791496E0
5.734350038E1,3.211083008E1,1.189554777E2,1.662846562E1,0.000000000E0,3.309104997E2,4.741311948E0,4.741311948E0
5.834352553E1,3.211082323E1,1.189554805E2,1.673069119E1,0.000000000E0,3.309105004E2,4.733776327E0,4.733776327E0
5.934355152E1,3.211081677E1,1.189554833E2,1.696512618E1,0.000000000E0,3.309105013E2,4.729857164E0,4.729857164E0
6.034357691E1,3.211081219E1,1.189554869E2,1.654433586E1,0.000000000E0,3.309105034E2,4.729117722E0,4.729117722E0
6.134360230E1,3.211081059E1,1.189554893E2,1.658117011E1,0.000000000E0,3.309105053E2,4.732285892E0,4.732285892E0
6.234362876E1,3.211081010E1,1.189554893E2,1.646302323E1,0.000000000E0,3.309105052E2,4.723293439E0,4.723293439E0
6.334365392E1,3.211080620E1,1.189554847E2,1.668068441E1,0.000000000E0,3.309104996E2,4.724359993E0,4.724359993E0
6.434368038E1,3.211081446E1,1.189554811E2,1.614238374E1,6.743069246E-1,3.552355262E2,4.726582578E0,4.726582578E0
6.534370565E1,3.211081814E1,1.189554828E2,1.621596428E1,4.211176214E-1,1.602012597E1,4.727005119E0,4.727005119E0
6.634373212E1,3.211082628E1,1.189554821E2,1.621786952E1,3.828993518E-1,1.867833141E1,4.724683006E0,4.724683006E0
6.734375811E1,3.211082196E1,1.189554815E2,1.630352428E1,0.000000000E0,1.867833112E1,4.730146476E0,4.730146476E0
6.834378338E1,3.211081162E1,1.189554810E2,1.638540162E1,0.000000000E0,1.867833094E1,4.731034772E0,4.731034772E0
6.934380972E1,3.211080427E1,1.189554820E2,1.635470160E1,0.000000000E0,1.867833155E1,4.723590461E0,4.723590461E0
7.034383547E1,3.211079624E1,1.189554847E2,1.687869259E1,0.000000000E0,1.867833310E1,4.721517507E0,4.721517507E0
7.134386194E1,3.211079803E1,1.189554838E2,1.643173103E1,0.000000000E0,1.592739078E1,4.727545680E0,4.727545680E0
7.234388733E1,3.211080694E1,1.189554852E2,1.619357572E1,6.074186130E-1,2.567720583E1,4.726449456E0,4.726449456E0
7.334391367E1,3.211080778E1,1.189554818E2,1.649767017E1,0.000000000E0,1.881164432E1,4.726307131E0,4.726307131E0
7.434393966E1,3.211079864E1,1.189554832E2,1.583249791E1,0.000000000E0,1.881164528E1,4.728457101E0,4.728457101E0
7.534396517E1,3.211079248E1,1.189554875E2,1.605349806E1,0.000000000E0,1.881164785E1,4.724035917E0,4.724035917E0
7.634399152E1,3.211079361E1,1.189554845E2,1.601883502E1,0.000000000E0,1.881164609E1,4.730271202E0,4.730271202E0
7.734401739E1,3.211080182E1,1.189554835E2,1.582017536E1,5.707916908E-1,1.387061096E1,4.727261587E0,4.727261587E0
7.834404385E1,3.211080889E1,1.189554786E2,1.576425166E1,5.951168505E-1,3.580221353E2,4.725621068E0,4.725621068E0
7.934406960E1,3.211081277E1,1.189554826E2,1.567393847E1,4.994109843E-1,1.627968318E1,4.725860741E0,4.725860741E0
8.034409535E1,3.211082085E1,1.189554897E2,1.583355114E1,5.605846483E-1,3.735700896E1,4.725363940E0,4.725363940E0
8.134412265E1,3.211081962E1,1.189555003E2,1.576763387E1,5.836839705E-1,7.004569256E1,4.728164235E0,4.728164235E0
8.234414876E1,3.211081831E1,1.189555127E2,1.570120125E1,7.820605725E-1,8.530999613E1,4.729034607E0,4.729034607E0
8.334417403E1,3.211080975E1,1.189555157E2,1.529859067E1,5.484056813E-1,1.164729733E2,4.729610039E0,4.729610039E0
8.434420061E1,3.211079922E1,1.189555217E2,1.544696397E1,6.489295336E-1,1.422226218E2,4.728875742E0,4.728875742E0
8.534422636E1,3.211078958E1,1.189555213E2,1.570873624E1,5.599593933E-1,1.704579349E2,4.728383831E0,4.728383831E0
8.634425282E1,3.211078156E1,1.189555192E2,1.630273349E1,4.499041849E-1,1.889177361E2,4.724773818E0,4.724773818E0
8.734427881E1,3.211077232E1,1.189555066E2,1.624037516E1,7.630212655E-1,2.226290155E2,4.727898244E0,4.727898244E0
8.834430587E1,3.211076988E1,1.189554968E2,1.667974297E1,8.826576487E-1,2.558904089E2,4.728070466E0,4.728070466E0
8.934433103E1,3.211077713E1,1.189554890E2,1.694306456E1,8.220747810E-1,2.882768883E2,4.722496614E0,4.722496614E0
9.034435749E1,3.211078691E1,1.189554829E2,1.686863651E1,8.703791010E-1,3.140439458E2,4.721641297E0,4.721641297E0
9.134438407E1,3.211079217E1,1.189554799E2,1.629839479E1,6.284531042E-1,3.246908810E2,4.719993476E0,4.719993476E0
9.234440994E1,3.211079710E1,1.189554813E2,1.564113735E1,4.382844587E-1,3.480190554E2,4.723329813E0,4.723329813E0
9.334443545E1,3.211080564E1,1.189554869E2,1.527364272E1,5.139023920E-1,1.970775578E1,4.724435888E0,4.724435888E0
9.434446311E1,3.211080679E1,1.189554958E2,1.552019345E1,4.436041552E-1,6.320141349E1,4.728860718E0,4.728860718E0
9.534448850E1,3.211080744E1,1.189555097E2,1.597029720E1,7.450471270E-1,7.672621778E1,4.729762088E0,4.729762088E0
9.634451473E1,3.211080517E1,1.189555145E2,1.606492478E1,4.683845064E-1,9.061418299E1,4.729079390E0,4.729079390E0
9.734454095E1,3.211080316E1,1.189555031E2,1.582444307E1,0.000000000E0,8.870450527E1,4.729209356E0,4.729209356E0
9.834456670E1,3.211080518E1,1.189554986E2,1.609266295E1,0.000000000E0,8.870450356E1,4.728457454E0,4.728457454E0
9.934459364E1,3.211079965E1,1.189554963E2,1.601036251E1,0.000000000E0,8.870450048E1,4.729609183E0,4.729609183E0
1.003446199E2,3.211079526E1,1.189554946E2,1.591317402E1,0.000000000E0,8.870449807E1,4.728161717E0,4.728161717E0
1.013446454E2,3.211079457E1,1.189554924E2,1.578445990E1,0.000000000E0,8.870449671E1,4.728155110E0,4.728155110E0
1.023446721E2,3.211079611E1,1.189554971E2,1.603078965E1,0.000000000E0,8.870449970E1,4.731786159E0,4.731786159E0
1.033446988E2,3.211079336E1,1.189554966E2,1.609222596E1,0.000000000E0,8.870449850E1,4.730905206E0,4.730905206E0
1.043447245E2,3.211078978E1,1.189554950E2,1.606263319E1,0.000000000E0,8.870449642E1,4.731668734E0,4.731668734E0
1.053447503E2,3.211078847E1,1.189554942E2,1.597407975E1,0.000000000E0,8.870449557E1,4.731391126E0,4.731391126E0
1.063447777E2,3.211078352E1,1.189554974E2,1.597009073E1,0.000000000E0,8.870449556E1,4.730547041E0,4.730547041E0
1.073448030E2,3.211077824E1,1.189554981E2,1.600998785E1,0.000000000E0,8.870449414E1,4.724871896E0,4.724871896E0
1.083448290E2,3.211077454E1,1.189554991E2,1.618123297E1,0.000000000E0,8.870449338E1,4.726217003E0,4.726217003E0
1.093448555E2,3.211077816E1,1.189554962E2,1.633469366E1,0.000000000E0,8.870449310E1,4.727001392E0,4.727001392E0
1.103448815E2,3.211078390E1,1.189554961E2,1.625448089E1,0.000000000E0,8.870449502E1,4.726406767E0,4.726406767E0
1.113449082E2,3.211078488E1,1.189554957E2,1.653871135E1,0.000000000E0,8.870449515E1,4.729481963E0,4.729481963E0
1.123449342E2,3.211077683E1,1.189554961E2,1.643294420E1,0.000000000E0,8.870449257E1,4.721005148E0,4.721005148E0
1.133449605E2,3.211077732E1,1.189554941E2,1.647953056E1,0.000000000E0,8.870449172E1,4.719406496E0,4.719406496E0
1.143449863E2,3.211077707E1,1.189554930E2,1.649148456E1,0.000000000E0,1.283977558E2,4.724440526E0,4.724440526E0
1.153450125E2,3.211077789E1,1.189554942E2,1.621217075E1,0.000000000E0,1.283977566E2,4.726044584E0,4.726044584E0
1.163450398E2,3.211078928E1,1.189554975E2,1.618510253E1,0.000000000E0,1.283977592E2,4.727748521E0,4.727748521E0
1.173450650E2,3.211079055E1,1.189554992E2,1.600999422E1,0.000000000E0,1.283977603E2,4.732554959E0,4.732554959E0
1.183450917E2,3.211078997E1,1.189554989E2,1.612857333E1,0.000000000E0,1.283977600E2,4.731058505E0,4.731058505E0
1.193451178E2,3.211079186E1,1.189555023E2,1.625996402E1,0.000000000E0,1.283977621E2,4.731688436E0,4.731688436E0
1.203451450E2,3.211079076E1,1.189554974E2,1.634479912E1,0.000000000E0,1.283977592E2,4.734145310E0,4.734145310E0
1.213451711E2,3.211078698E1,1.189554995E2,1.643343228E1,0.000000000E0,1.283977602E2,4.732654197E0,4.732654197E0
1.223451982E2,3.211078815E1,1.189555008E2,1.643466890E1,0.000000000E0,1.283977610E2,4.734406160E0,4.734406160E0
1.233452233E2,3.211078516E1,1.189555006E2,1.637622726E1,0.000000000E0,1.283977607E2,4.734746342E0,4.734746342E0
1.243452488E2,3.211078151E1,1.189555020E2,1.663670358E1,0.000000000E0,1.283977613E2,4.732228308E0,4.732228308E0
1.253452796E2,3.211078315E1,1.189554980E2,1.689747343E1,0.000000000E0,1.283977591E2,4.721785145E0,4.721785145E0
1.263453020E2,3.211078266E1,1.189555015E2,1.641740681E1,0.000000000E0,1.283977611E2,4.732221045E0,4.732221045E0
1.273453280E2,3.211078811E1,1.189555062E2,1.622445334E1,0.000000000E0,1.279618195E2,4.732621780E0,4.732621780E0
1.283453547E2,3.211079019E1,1.189555117E2,1.627953584E1,0.000000000E0,1.279618225E2,4.734093185E0,4.734093185E0
1.293453808E2,3.211078913E1,1.189555095E2,1.569364273E1,0.000000000E0,1.426672601E2,4.733687140E0,4.733687140E0
1.303454075E2,3.211078388E1,1.189555050E2,1.592023714E1,0.000000000E0,1.426672581E2,4.729841350E0,4.729841350E0
1.313454325E2,3.211077707E1,1.189555012E2,1.598661323E1,0.000000000E0,1.426672565E2,4.726661622E0,4.726661622E0
1.323454592E2,3.211076615E1,1.189555031E2,1.588701186E1,6.915446544E-1,1.627721836E2,4.725530925E0,4.725530925E0
1.333454857E2,3.211076154E1,1.189555068E2,1.619471217E1,5.789544560E-1,1.588371028E2,4.718286314E0,4.718286314E0
1.343454239E2,3.211076829E1,1.189555037E2,1.630854994E1,0.000000000E0,1.581467156E2,4.718237530E0,4.718237530E0
1.353453671E2,3.211076640E1,1.189555036E2,1.603321832E1,0.000000000E0,1.581467155E2,4.726418777E0,4.726418777E0
1.363452959E2,3.211076668E1,1.189554991E2,1.620334103E1,0.000000000E0,1.577660049E2,4.728776558E0,4.728776558E0
1.373452038E2,3.211076989E1,1.189554942E2,1.611963741E1,0.000000000E0,1.577660022E2,4.728854114E0,4.728854114E0
1.383451132E2,3.211077314E1,1.189554919E2,1.618593676E1,0.000000000E0,1.577660010E2,4.727123060E0,4.727123060E0
1.393450133E2,3.211076701E1,1.189554905E2,1.635734876E1,6.226894616E-1,1.697331332E2,4.728018379E0,4.728018379E0
1.403449123E2,3.211076845E1,1.189554934E2,1.571972698E1,2.641574075E-1,1.417155243E2,4.728219621E0,4.728219621E0
1.413448113E2,3.211076826E1,1.189554928E2,1.605856098E1,0.000000000E0,1.312847203E2,4.729119498E0,4.729119498E0
1.423447142E2,3.211076308E1,1.189554904E2,1.625061703E1,0.000000000E0,1.312847259E2,4.730477179E0,4.730477179E0
1.433446212E2,3.211076371E1,1.189554889E2,1.622168764E1,0.000000000E0,1.312847256E2,4.724513021E0,4.724513021E0
1.443445284E2,3.211076345E1,1.189554862E2,1.641460754E1,0.000000000E0,1.312847264E2,4.724529687E0,4.724529687E0
1.453444370E2,3.211076119E1,1.189554867E2,1.634385559E1,0.000000000E0,1.312847285E2,4.722638495E0,4.722638495E0
1.463443433E2,3.211075650E1,1.189554883E2,1.657456005E1,0.000000000E0,1.312847328E2,4.725714784E0,4.725714784E0
1.473442619E2,3.211075078E1,1.189554856E2,1.650796893E1,0.000000000E0,1.312847390E2,4.727926458E0,4.727926458E0
1.483441852E2,3.211074720E1,1.189554839E2,1.650876273E1,0.000000000E0,1.312847429E2,4.722485978E0,4.722485978E0
1.493441120E2,3.211074340E1,1.189554857E2,1.654483088E1,0.000000000E0,1.312847463E2,4.729565902E0,4.729565902E0
1.503440403E2,3.211073613E1,1.189554843E2,1.647870569E1,0.000000000E0,1.312847538E2,4.719130217E0,4.719130217E0
1.513439723E2,3.211072801E1,1.189554855E2,1.635183662E1,0.000000000E0,1.312847615E2,4.713465731E0,4.713465731E0
1.523439068E2,3.211072048E1,1.189554887E2,1.669191297E1,0.000000000E0,1.312847683E2,4.721587386E0,4.721587386E0
1.533438487E2,3.211071274E1,1.189554899E2,1.696960022E1,0.000000000E0,1.312847757E2,4.719074424E0,4.719074424E0
1.543437967E2,3.211071324E1,1.189554876E2,1.707916427E1,0.000000000E0,1.312847757E2,4.717024050E0,4.717024050E0
1.553437487E2,3.211069915E1,1.189554878E2,1.707494664E1,5.415061748E-1,1.818123899E2,4.722541328E0,4.722541328E0
1.563437037E2,3.211069279E1,1.189554825E2,1.724584856E1,4.773394256E-1,2.044727436E2,4.723089266E0,4.723089266E0
1.573436620E2,3.211067976E1,1.189554805E2,1.736199856E1,7.535706998E-1,1.921959557E2,4.722969749E0,4.722969749E0
1.583436232E2,3.211067792E1,1.189554787E2,1.706520740E1,3.781928231E-1,2.025424670E2,4.723662084E0,4.723662084E0
1.593435868E2,3.211067465E1,1.189554763E2,1.738922758E1,0.000000000E0,2.040399466E2,4.721014059E0,4.721014059E0
1.603435535E2,3.211066957E1,1.189554710E2,1.742078699E1,0.000000000E0,2.040399448E2,4.714213492E0,4.714213492E0
1.613435220E2,3.211065627E1,1.189554652E2,1.680432470E1,7.179280940E-1,2.077809990E2,4.715053179E0,4.715053179E0
1.623434949E2,3.211064542E1,1.189554701E2,1.750504022E1,7.754302524E-1,1.782531278E2,4.711252313E0,4.711252313E0
1.633434680E2,3.211063616E1,1.189554705E2,1.738089589E1,8.593597654E-1,1.790570591E2,4.717980005E0,4.717980005E0
1.643434445E2,3.211062891E1,1.189554729E2,1.731630629E1,7.796707937E-1,1.754893514E2,4.722893384E0,4.722893384E0
1.653434217E2,3.211062057E1,1.189554743E2,1.669107299E1,8.020925203E-1,1.707332894E2,4.724821787E0,4.724821787E0
1.663434010E2,3.211061329E1,1.189554741E2,1.647017650E1,7.003988925E-1,1.738825009E2,4.727153405E0,4.727153405E0
1.673433825E2,3.211061218E1,1.189554681E2,1.626578479E1,3.566209695E-1,1.991425097E2,4.728958884E0,4.728958884E0
1.683433659E2,3.211060635E1,1.189554635E2,1.616029843E1,3.858477545E-1,2.140577898E2,4.729681428E0,4.729681428E0
1.693433492E2,3.211061058E1,1.189554590E2,1.658746737E1,0.000000000E0,2.331636034E2,4.732109035E0,4.732109035E0
1.703433355E2,3.211061273E1,1.189554445E2,1.609435674E1,6.388249145E-1,2.818126562E2,4.735508285E0,4.735508285E0
1.713433220E2,3.211061703E1,1.189554427E2,1.628446260E1,5.972356499E-1,3.152310160E2,4.737660616E0,4.737660616E0
1.723433106E2,3.211061220E1,1.189554438E2,1.664035756E1,0.000000000E0,3.108801180E2,4.735480542E0,4.735480542E0
1.733433005E2,3.211060380E1,1.189554425E2,1.649338308E1,0.000000000E0,3.108801226E2,4.744682063E0,4.744682063E0
1.743432902E2,3.211060281E1,1.189554377E2,1.653813028E1,0.000000000E0,3.117553358E2,4.759799087E0,4.759799087E0
1.753432826E2,3.211061874E1,1.189554397E2,1.685736265E1,7.563690424E-1,7.326969612E0,4.797291503E0,4.797291503E0
1.763432750E2,3.211061671E1,1.189554433E2,1.699789592E1,5.775655234E-1,2.520129434E1,4.786165052E0,4.786165052E0
1.773432677E2,3.211062052E1,1.189554467E2,1.730329577E1,7.454013422E-1,2.999807052E1,4.826853204E0,4.826853204E0
1.783432631E2,3.211061862E1,1.189554556E2,1.765546306E1,7.821164764E-1,4.372178898E1,4.923462826E0,4.923462826E0
1.793432583E2,3.211060063E1,1.189554556E2,1.742877236E1,4.178518161E-1,1.054399750E2,5.021342250E0,5.021342250E0
1.803432530E2,3.211058317E1,1.189554636E2,1.737855803E1,7.647376275E-1,1.379421448E2,5.058153038E0,5.058153038E0
1.813432497E2,3.211053641E1,1.189554847E2,1.740901280E1,1.576742351E0,1.556488404E2,4.954234934E0,4.954234934E0
1.823432472E2,3.211050698E1,1.189554994E2,1.777121687E1,1.436775244E0,1.584090339E2,4.902079271E0,4.902079271E0
1.833432444E2,3.211046006E1,1.189554949E2,1.886946142E1,1.215156900E0,1.717453003E2,4.854561199E0,4.854561199E0
1.843432429E2,3.211042938E1,1.189554886E2,1.918542741E1,8.472488988E-1,1.693483123E2,4.819210717E0,4.819210717E0
1.853432419E2,3.211041985E1,1.189554881E2,1.877500132E1,0.000000000E0,1.590454732E2,4.796330511E0,4.796330511E0
1.863432418E2,3.211039402E1,1.189554837E2,1.854072654E1,6.429953471E-1,2.073414744E2,4.778352145E0,4.778352145E0
1.873432411E2,3.211039020E1,1.189554769E2,1.726254800E1,1.032645850E0,-1.000000000E0,4.748673525E0,4.748673525E0
1.883432406E2,3.211038893E1,1.189554555E2,1.734227015E1,9.728896264E-1,-1.000000000E0,4.748651618E0,4.748651618E0
1.893432417E2,3.211038933E1,1.189554395E2,1.788152867E1,6.134456251E-1,2.574362761E2,4.743530366E0,4.743530366E0
1.903432428E2,3.211038920E1,1.189554206E2,1.838761686E1,8.035958094E-1,2.576221303E2,4.740258750E0,4.740258750E0
1.913432444E2,3.211038991E1,1.189554020E2,1.839371008E1,8.447485601E-1,2.611061817E2,4.738367429E0,4.738367429E0
1.923432460E2,3.211039326E1,1.189553875E2,1.866510511E1,7.226787090E-1,2.813539999E2,4.735699885E0,4.735699885E0
1.933432472E2,3.211039748E1,1.189553824E2,1.798253667E1,5.424006300E-1,3.052743399E2,4.735828793E0,4.735828793E0
1.943432496E2,3.211039866E1,1.189553574E2,1.866246118E1,9.697416881E-1,2.874922110E2,4.734415515E0,4.734415515E0
1.953432525E2,3.211039904E1,1.189553452E2,1.831100417E1,8.405736335E-1,2.843497695E2,4.729009796E0,4.729009796E0
1.963432548E2,3.211040145E1,1.189553332E2,1.802296840E1,7.739807171E-1,2.866063653E2,4.723880272E0,4.723880272E0
1.973432581E2,3.211041111E1,1.189553391E2,1.902455515E1,5.077000135E-1,1.049062421E1,4.726780119E0,4.726780119E0
1.983432615E2,3.211041858E1,1.189553284E2,1.948122610E1,6.521674648E-1,3.352176885E2,4.730324206E0,4.730324206E0
1.993432658E2,3.211042093E1,1.189553246E2,1.913082783E1,5.211732683E-1,3.254141090E2,4.732874614E0,4.732874614E0
2.003432686E2,3.211041872E1,1.189553244E2,1.895284725E1,0.000000000E0,3.182891182E2,4.740988461E0,4.740988461E0
2.013432736E2,3.211041146E1,1.189553250E2,1.874196840E1,0.000000000E0,3.007866123E2,4.784485840E0,4.784485840E0
2.023432769E2,3.211041072E1,1.189553259E2,1.887726835E1,0.000000000E0,3.007866128E2,4.935712419E0,4.935712419E0
2.033432811E2,3.211041044E1,1.189553253E2,1.895306124E1,0.000000000E0,3.007866125E2,5.312904075E0,5.312904075E0
2.043432871E2,3.211041080E1,1.189553241E2,1.867875473E1,0.000000000E0,3.007866119E2,7.318652168E0,7.318652168E0
2.053432906E2,3.211041226E1,1.189553178E2,1.900327316E1,0.000000000E0,3.007866086E2,1.074507192E1,1.074507192E1
