"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.569583333E-2,-2.442978477E1,1.093651581E1,-4.609599304E1
6.561083334E-2,-2.493276596E1,1.103375244E1,-4.579431152E1
8.552483333E-2,-2.523283386E1,1.145176697E1,-4.536665344E1
1.054398333E-1,-2.553447723E1,1.129714203E1,-4.550871277E1
1.253538333E-1,-2.588946915E1,1.150558472E1,-4.522714233E1
1.452678333E-1,-2.650463104E1,1.174069214E1,-4.526026917E1
1.651828333E-1,-2.655863190E1,1.129677582E1,-4.491447449E1
1.850968333E-1,-2.690121460E1,1.143131256E1,-4.475926208E1
2.050118333E-1,-2.715831375E1,1.127263641E1,-4.450807190E1
2.249258333E-1,-2.782999802E1,1.122817230E1,-4.465122986E1
2.448408333E-1,-2.817300034E1,1.121810150E1,-4.416923523E1
2.647548333E-1,-2.829716110E1,1.133835602E1,-4.386099243E1
2.846688333E-1,-2.869633865E1,1.205834198E1,-4.377473450E1
3.045838333E-1,-2.922349548E1,1.215299988E1,-4.327476501E1
3.244978333E-1,-2.945012093E1,1.273592377E1,-4.296025085E1
3.444128333E-1,-2.974325180E1,1.333430481E1,-4.234793091E1
3.643268333E-1,-2.995024872E1,1.380323792E1,-4.223156738E1
3.842408333E-1,-3.025689697E1,1.433707428E1,-4.231289673E1
4.041558333E-1,-3.054267120E1,1.481337738E1,-4.106794739E1
4.240698333E-1,-3.072008133E1,1.546675873E1,-4.095004272E1
4.439848333E-1,-3.055159187E1,1.521790314E1,-4.042703247E1
4.638988333E-1,-3.064127350E1,1.586319733E1,-4.061547852E1
4.838138333E-1,-3.060431671E1,1.598975372E1,-4.054582214E1
5.037278333E-1,-3.068385315E1,1.633834076E1,-4.063870239E1
5.236418333E-1,-3.049987984E1,1.666649628E1,-4.023970032E1
5.435568333E-1,-3.028808975E1,1.698322296E1,-4.041941833E1
5.634708333E-1,-3.019473839E1,1.756420135E1,-4.018409729E1
5.833858333E-1,-3.014246559E1,1.736142731E1,-4.006623840E1
6.032998333E-1,-2.999961472E1,1.781380463E1,-4.034518433E1
6.232148333E-1,-2.967438889E1,1.801285553E1,-4.046012878E1
6.431288333E-1,-3.006853104E1,1.819971466E1,-4.039686584E1
6.630438333E-1,-2.941808701E1,1.840541840E1,-4.030819702E1
6.829578333E-1,-2.933827400E1,1.876215363E1,-4.047621155E1
7.028718333E-1,-2.961323547E1,1.888518524E1,-3.991287231E1
7.227868333E-1,-2.973379135E1,1.899431610E1,-4.000643921E1
7.427008333E-1,-2.971534348E1,1.929457855E1,-4.000321960E1
7.626158333E-1,-2.995141220E1,1.931880951E1,-3.966862488E1
7.825298333E-1,-2.949187088E1,1.996237946E1,-3.978692627E1
8.024448333E-1,-2.965704155E1,2.000518036E1,-3.940199280E1
8.223588333E-1,-2.964221573E1,2.029599762E1,-3.923596191E1
8.422728333E-1,-2.959687233E1,2.072997284E1,-3.905233765E1
8.621878333E-1,-2.967970848E1,2.102788544E1,-3.925735474E1
8.821018333E-1,-2.932929230E1,2.120967865E1,-3.952052307E1
9.020168333E-1,-2.905421066E1,2.133203888E1,-3.964773560E1
9.219308333E-1,-2.890266609E1,2.150171661E1,-3.985171509E1
9.418458333E-1,-2.874849129E1,2.155388641E1,-3.959944153E1
9.617596667E-1,-2.883923721E1,2.157785797E1,-3.949168396E1
9.816736667E-1,-2.888208961E1,2.149060822E1,-3.932705688E1
1.001588667E0,-2.865892220E1,2.138306427E1,-3.945423889E1
1.021502667E0,-2.869453430E1,2.127187347E1,-3.963645935E1
1.041417667E0,-2.867837143E1,2.121382904E1,-3.924032593E1
1.061331667E0,-2.884073830E1,2.150524139E1,-3.956445312E1
1.081246667E0,-2.844368744E1,2.122632599E1,-3.953547668E1
1.101160667E0,-2.843600082E1,2.147339630E1,-3.979048157E1
