"Time (s)","X (hPa)"
9.803182629E1,1.017510834E3
9.909093729E1,1.017510452E3
1.001500783E2,1.017510376E3
1.012091793E2,1.017510376E3
1.022682963E2,1.017511063E3
1.033273883E2,1.017511520E3
1.043864863E2,1.017514877E3
1.054456043E2,1.017517776E3
1.065047133E2,1.017518234E3
1.075638583E2,1.017519226E3
1.086229923E2,1.017520065E3
1.096821603E2,1.017520065E3
1.107412663E2,1.017520752E3
1.118003743E2,1.017522049E3
1.128594313E2,1.017523880E3
1.139185393E2,1.017527466E3
1.149776393E2,1.017527542E3
1.160367733E2,1.017528381E3
1.170959263E2,1.017530975E3
1.181550823E2,1.017532349E3
1.192141633E2,1.017532501E3
1.202732503E2,1.017533951E3
1.213323433E2,1.017534790E3
1.223914363E2,1.017535858E3
1.234505013E2,1.017535248E3
1.245095843E2,1.017535248E3
1.255687383E2,1.017534790E3
1.266278893E2,1.017534790E3
1.276869923E2,1.017535706E3
1.287460093E2,1.017535706E3
1.298050343E2,1.017534027E3
1.308640413E2,1.017532578E3
1.319230073E2,1.017530060E3
1.329819813E2,1.017525101E3
1.340409403E2,1.017523422E3
1.350999043E2,1.017522659E3
1.361589443E2,1.017521210E3
1.372179843E2,1.017518005E3
1.382770183E2,1.017515335E3
1.393360313E2,1.017511673E3
1.403950833E2,1.017508392E3
1.414541453E2,1.017504807E3
1.425131853E2,1.017501755E3
1.435722093E2,1.017501755E3
1.446312303E2,1.017501831E3
1.456902743E2,1.017502365E3
1.467493113E2,1.017502899E3
1.478083253E2,1.017504578E3
1.488673543E2,1.017505798E3
1.499264043E2,1.017506485E3
1.509854273E2,1.017506485E3
1.520444623E2,1.017505417E3
1.531034983E2,1.017503510E3
1.541625393E2,1.017500992E3
1.552215803E2,1.017498474E3
1.562805943E2,1.017495422E3
1.573395893E2,1.017495422E3
1.583986353E2,1.017495956E3
1.594576653E2,1.017495956E3
1.605167003E2,1.017492752E3
1.615757753E2,1.017492371E3
1.626348403E2,1.017487106E3
1.636939433E2,1.017479706E3
1.647529413E2,1.017473755E3
1.658119623E2,1.017471542E3
1.668709873E2,1.017469177E3
1.679299943E2,1.017466660E3
1.689890563E2,1.017464142E3
1.700481363E2,1.017463531E3
1.711072203E2,1.017460709E3
1.721663433E2,1.017457581E3
1.732254573E2,1.017457581E3
1.742845723E2,1.017459717E3
1.753437143E2,1.017459717E3
1.764028543E2,1.017456131E3
1.774620033E2,1.017453384E3
1.785211433E2,1.017450485E3
1.795802463E2,1.017444992E3
1.806393503E2,1.017439728E3
1.816984263E2,1.017432938E3
1.827574803E2,1.017425842E3
1.838165683E2,1.017421341E3
1.848756443E2,1.017416534E3
1.859346653E2,1.017416077E3
1.869937363E2,1.017416077E3
1.880528523E2,1.017418213E3
1.891119693E2,1.017421188E3
1.901710683E2,1.017429810E3
1.912301843E2,1.017437744E3
1.922892323E2,1.017444153E3
1.933482333E2,1.017453842E3
1.944072723E2,1.017461853E3
1.954663573E2,1.017463226E3
1.965254563E2,1.017463226E3
1.975845503E2,1.017461777E3
1.986436863E2,1.017456894E3
1.997027923E2,1.017453613E3
2.007618823E2,1.017449417E3
2.018210173E2,1.017445831E3
