"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
2.880733320E-2,-8.653503656E-1,-1.338690519E0,5.383163095E-1
4.874533322E-2,-7.540172338E-1,-9.476680756E-1,1.562557966E-1
6.868433324E-2,-4.025791287E-1,-2.574467957E-1,-2.115623951E-1
8.862233325E-2,-3.312595785E-1,1.705126166E-1,-2.543706000E-1
1.085613333E-1,-5.700515509E-1,1.070483923E-1,-1.068637669E-1
1.284993333E-1,-8.664050102E-1,-1.169397235E-1,-5.272916518E-3
1.484383333E-1,-9.632235169E-1,-3.077619672E-1,-3.756064177E-2
1.683763333E-1,-8.761726022E-1,-3.632390201E-1,-1.778648496E-1
1.883153333E-1,-7.844927311E-1,-4.087264836E-1,-2.871014774E-1
2.082533333E-1,-7.053098679E-1,-8.136392236E-1,-2.152538598E-1
2.281923334E-1,-6.052180529E-1,-1.264062405E0,9.727667086E-3
2.481303334E-1,-5.431073904E-1,-1.170539856E0,-2.251305059E-2
2.680693334E-1,-7.744127512E-1,-1.338426232E0,-1.251122355E-1
2.880073334E-1,-1.266034007E0,-1.450369596E0,-1.620781235E-2
3.079463334E-1,-1.979287028E0,-1.670733452E0,4.399445057E-1
3.278843332E-1,-2.853377819E0,-1.250654578E0,6.769765019E-1
3.478233332E-1,-3.660266161E0,-1.892520487E-1,5.260931849E-1
3.677613332E-1,-4.185873985E0,1.277002096E0,-1.180584505E-1
3.877003333E-1,-3.896332741E0,1.076085448E0,-5.380725265E-1
4.076383333E-1,-2.856885195E0,-1.066588163E0,-1.129747853E-1
4.275773333E-1,-1.200039864E0,-1.954094291E0,6.343098879E-1
4.475153333E-1,7.561271787E-1,4.633847997E-2,1.489366531E0
4.674543333E-1,2.511566877E0,2.320847511E0,1.825333238E0
4.873923333E-1,3.768615007E0,8.661450148E-1,1.589996338E0
5.073313334E-1,3.531294823E0,-2.057654619E0,3.816261590E-1
5.272693334E-1,1.559065104E0,-3.492801189E0,-7.908670306E-1
5.472083334E-1,1.051058888E0,-2.354334354E0,-7.535921335E-1
5.671463334E-1,7.029017806E-1,-9.194189906E-1,-3.114136457E-1
5.870853334E-1,9.247571826E-1,1.908793347E-4,4.712554216E-1
6.070233334E-1,8.758607507E-1,6.995252371E-1,1.121882677E0
6.269623332E-1,5.587179661E-1,8.448647857E-1,1.595644116E0
6.469003332E-1,3.709277511E-2,2.646594644E-1,1.902626514E0
6.668393333E-1,7.427067496E-3,-3.315720856E-1,2.129531145E0
6.867773333E-1,3.343823254E-1,-1.053267956E0,1.764351726E0
7.067163333E-1,4.809285402E-1,-1.708516240E0,1.319996595E0
7.266543333E-1,2.394640446E-1,-2.023213387E0,1.081339955E0
7.465933333E-1,4.373844713E-2,-2.121585369E0,7.244854569E-1
7.665313333E-1,2.636430264E-1,-2.241101265E0,6.332940459E-1
7.864703333E-1,6.680273414E-1,-2.377447605E0,4.841286242E-1
8.064082083E-1,8.088656068E-1,-2.299534798E0,4.648293257E-1
8.263472083E-1,8.764003515E-1,-1.851175308E0,4.921501875E-1
8.462852084E-1,1.037886500E0,-1.218111515E0,3.337197900E-1
8.662242084E-1,9.485841990E-1,-2.643127441E-1,2.346002609E-1
8.861622084E-1,4.140956104E-1,6.164758205E-1,2.181803584E-1
9.061012084E-1,-3.038416803E-1,1.077274203E0,-6.046324596E-2
9.260392084E-1,-7.999065518E-1,9.608227611E-1,-6.878605485E-1
9.459782082E-1,-8.717316985E-1,7.514492273E-1,-1.242763758E0
9.659162082E-1,-4.900228381E-1,1.028281569E0,-1.242464066E0
9.858552082E-1,3.082958981E-2,1.506846189E0,-7.129024267E-1
1.005793208E0,3.235940039E-1,1.732744694E0,-1.722917706E-1
1.025732208E0,3.835367262E-1,1.707154632E0,4.888878763E-2
1.045670208E0,3.873226047E-1,1.339085698E0,-1.287233979E-1
1.065609208E0,3.880009651E-1,6.452569962E-1,-5.355714560E-1
1.085547208E0,4.377984405E-1,-1.724581271E-1,-5.833600760E-1
1.105486208E0,5.007299781E-1,-9.095305204E-1,-5.352043509E-1
1.125424208E0,3.992646933E-1,-9.669253230E-1,-4.580775499E-1
1.145363208E0,2.558039427E-1,-4.781395495E-1,-5.452567935E-1
1.165301208E0,2.676811069E-2,-4.014005661E-1,-6.212453246E-1
1.185240208E0,-8.916926384E-2,-9.267304540E-1,-5.794165134E-1
1.205178208E0,-4.437456280E-2,-1.687074184E0,-3.804156184E-1
1.225117208E0,-1.936001480E-1,-1.595706940E0,-2.779775560E-1
1.245055208E0,-5.808011889E-1,-4.175273478E-1,-4.205276370E-1
1.264994208E0,-9.957646132E-1,5.091001987E-1,-6.038545370E-1
1.284932208E0,-9.119005799E-1,5.644838810E-1,-4.449985027E-1
1.304871208E0,-2.804318964E-1,3.584195971E-1,-1.610393077E-1
1.324809208E0,2.648473382E-1,1.204941571E-1,-5.636996776E-2
1.344748208E0,2.311267853E-1,1.330480725E-1,-1.458073556E-1
1.364686208E0,1.617404521E-1,-6.244894117E-2,-2.825354636E-1
1.384625208E0,2.968471646E-1,-2.163404375E-1,-2.738894522E-1
1.404563208E0,4.241580367E-1,4.388564453E-2,-8.104677498E-2
1.424502208E0,4.000584483E-1,4.490225315E-1,-2.070267126E-2
1.444440208E0,3.073136210E-1,5.411318541E-1,-1.238445267E-1
1.464379208E0,2.528380454E-1,3.036431372E-1,-1.855794936E-1
1.484317208E0,1.286047548E-1,4.040423036E-2,-1.214714721E-1
1.504256208E0,-7.044037431E-2,-4.438046739E-2,-2.299189940E-2
1.524194208E0,-1.114530042E-1,-1.898002625E-2,1.667621583E-1
1.544133208E0,1.186577156E-1,1.086263359E-2,5.732331276E-1
1.564071208E0,4.158002436E-1,6.298761815E-2,8.858749270E-1
1.584010208E0,4.615618885E-1,5.188398808E-2,8.863796592E-1
1.603948208E0,1.694785058E-1,-1.484861411E-2,7.625418901E-1
1.623887208E0,-2.771729827E-1,-4.948595464E-1,6.803761721E-1
1.643825208E0,-7.341788411E-1,-1.373503566E0,6.380262375E-1
1.663764208E0,-1.032997727E0,-1.699082851E0,6.985942125E-1
1.683702208E0,-1.123612404E0,-1.245708823E0,6.728987098E-1
1.703641208E0,-1.116331220E0,-6.596322656E-1,4.431434572E-1
1.723579208E0,-9.656544328E-1,-3.658045828E-1,4.912473857E-1
1.743518208E0,-7.372913957E-1,-8.188795298E-3,4.460171163E-1
1.763456208E0,-3.657148778E-1,2.537550330E-1,4.199713767E-1
1.783395208E0,1.394120306E-1,1.379604638E-1,4.374814928E-1
1.803333208E0,5.556601286E-1,-3.934058547E-1,2.651591301E-1
1.823271792E0,5.293157101E-1,-1.054648995E0,-2.987386100E-2
1.843209792E0,3.204554915E-1,-1.246983171E0,-3.320485651E-1
1.863148792E0,6.385308504E-2,-1.049631238E0,-4.109696746E-1
1.883086792E0,-5.752038211E-2,-6.828896403E-1,-3.812674582E-1
1.903025792E0,1.031511202E-1,-4.870883822E-1,-5.132327676E-1
1.922963792E0,3.349000216E-1,-7.032846808E-1,-9.906598926E-1
1.942902792E0,4.178302884E-1,-1.250453591E0,-1.135751367E0
1.962840792E0,6.071784496E-1,-1.539765000E0,-3.572997451E-1
1.982779792E0,1.113471031E0,-1.468190312E0,9.069833755E-1
2.002717792E0,1.835022688E0,-1.521849871E0,1.590281844E0
2.022656792E0,2.463704824E0,-2.317630291E0,1.751893878E0
2.042594792E0,2.868717670E0,-3.362043142E0,2.316074371E0
2.062533792E0,2.694587708E0,-4.737669468E0,2.971926928E0
2.082471792E0,1.826457858E0,-5.719130516E0,3.255207062E0
2.102410792E0,1.322260141E0,-6.368664742E0,3.992754698E0
2.122348792E0,1.463999748E0,-7.075723648E0,4.425723076E0
2.142287792E0,1.549255252E0,-6.510092735E0,4.777211666E0
2.162225792E0,1.517739177E0,-4.409610748E0,4.777750492E0
