"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.133033331E-2,-4.611759796E0,3.766916656E0,4.862787781E0
4.126933333E-2,-3.127895508E0,4.579427032E0,7.021748199E0
6.120733335E-2,-2.343526611E0,4.814438324E0,8.986712036E0
8.114633337E-2,-3.038082275E0,4.339775391E0,8.807384949E0
1.010843334E-1,-3.758983154E0,4.239933014E0,6.984625397E0
1.210233334E-1,-4.371659088E0,4.572840729E0,5.709277496E0
1.409613334E-1,-4.295766907E0,5.219346313E0,6.192322998E0
1.609003334E-1,-4.362977142E0,5.288951569E0,7.284451904E0
1.808383332E-1,-4.309687958E0,5.016967163E0,7.968978424E0
2.007773332E-1,-4.314627686E0,4.451742554E0,8.191565552E0
2.207153332E-1,-4.913981323E0,3.222498779E0,8.530460815E0
2.406543333E-1,-5.115761719E0,3.632047119E0,9.807305603E0
2.605923333E-1,-3.931574249E0,3.544928284E0,9.873318329E0
2.805313333E-1,-3.421584778E0,3.448828125E0,9.596394196E0
3.004693333E-1,-2.777773590E0,3.199895782E0,9.201066284E0
3.204083333E-1,-1.727258148E0,1.967209167E0,8.784931641E0
3.403463333E-1,-1.914967804E0,2.450853424E0,9.909243622E0
3.602853334E-1,-2.864742737E0,7.256909180E-1,9.782457275E0
3.802233334E-1,-1.230740662E0,-3.477268982E-1,1.073193283E1
4.001623334E-1,-2.097887421E0,-3.736230469E-1,1.184082687E1
4.201003334E-1,-3.564387817E0,-8.258326721E-1,1.010114456E1
4.400393334E-1,-2.987936554E0,-1.561103668E0,1.020428009E1
4.599773334E-1,-3.755390625E0,-4.590354309E0,1.332244583E1
4.799163332E-1,-4.833748169E0,-4.971611481E0,1.027807663E1
4.998543332E-1,-5.201533356E0,-4.128414917E0,9.760303345E0
5.197933333E-1,-4.328997803E0,-1.254690857E0,4.761298828E0
5.397313333E-1,-4.106410675E0,-1.016386414E-1,6.395001526E0
5.596703333E-1,-3.152594147E0,-1.815724182E0,8.341553650E0
5.796083333E-1,-4.261637878E0,-1.697021027E0,1.081710571E1
5.995473333E-1,-2.899470520E0,-1.812880096E0,9.770482178E0
