"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.939984380E-1,1.661909866E1,-2.657199860E0,2.107999921E-1
9.139984380E-1,1.742510033E1,-5.155000091E-1,-2.340699911E0
9.339984380E-1,1.740359879E1,1.133899927E0,-5.203099728E0
9.539984380E-1,1.652269936E1,1.075799942E0,-7.620499611E0
9.739984380E-1,1.448709965E1,1.084200025E0,-9.822799683E0
9.939984380E-1,1.350649929E1,8.430999517E-1,-1.123799992E1
1.013998438E0,1.200329971E1,-4.639999941E-2,-1.097359943E1
1.033998438E0,9.646999359E0,-5.324999690E-1,-9.829299927E0
1.053998438E0,7.589399815E0,-1.086099982E0,-9.195199966E0
1.073998438E0,5.552299976E0,-2.638799906E0,-9.080900192E0
1.093998438E0,2.887699842E0,-5.636699677E0,-8.911799431E0
1.114000000E0,-2.738999844E0,-7.970099926E0,-5.572099686E0
1.134000000E0,-5.256999969E0,-8.972299576E0,-3.278000057E-1
1.154000000E0,-6.213899612E0,-7.416899681E0,6.742699623E0
1.174000000E0,-6.818299770E0,-7.970999718E0,7.831899643E0
1.194000000E0,-4.579599857E0,-6.366199970E0,4.056699753E0
1.214000000E0,-7.420899868E0,-5.884500027E0,5.189199924E0
1.243998438E0,-4.686399937E0,-2.809900045E0,2.948499918E0
1.264018750E0,-5.990900040E0,5.389999747E-1,-1.187500000E0
1.293998438E0,-5.539700031E0,1.449199915E0,-4.448699951E0
1.313998438E0,-5.620399952E0,6.527000070E-1,-6.313199997E0
1.333998438E0,-2.778800011E0,-7.885999680E-1,-4.399999976E-1
1.353998438E0,-7.049999833E-1,-8.786999583E-1,-2.531499863E0
1.373998438E0,-2.213999987E0,-5.708999634E-1,9.103999734E-1
1.393998438E0,-3.340099812E0,1.767499924E0,1.253999949E0
1.413998438E0,-2.457599878E0,3.056099892E0,2.610499859E0
1.433998438E0,1.289299965E0,-3.396999836E-1,4.493599892E0
1.453998438E0,3.325799942E0,-1.935400009E0,7.587999701E-1
1.473998438E0,2.790199995E0,-3.638599873E0,-3.942600012E0
1.493998438E0,1.700599909E0,-5.653399944E0,-1.183699965E0
1.514000000E0,1.261999905E-1,-2.623499870E0,-1.438899994E0
1.544000000E0,3.792999983E-1,-9.702999592E-1,-1.410999894E-1
1.564017188E0,2.670699835E0,-2.065299988E0,-3.437999785E-1
1.593998438E0,3.436399937E0,-7.509999871E-1,2.014400005E0
1.613998438E0,2.834300041E0,-2.410000004E-2,1.346400023E0
1.633998438E0,3.189100027E0,-6.175999641E-1,1.496199965E0
1.653998438E0,4.425499916E0,-1.819700003E0,2.228999853E0
1.673998438E0,4.807399750E0,-2.061800003E0,1.356199980E0
1.693998438E0,4.588299751E0,-1.849900007E0,-1.941999942E-1
1.713998438E0,3.254299879E0,-8.363999724E-1,-1.253099918E0
1.733998438E0,-1.048200011E0,3.724499941E0,-1.331200004E0
1.753998438E0,-4.226299763E0,4.033999920E0,-1.078899980E0
1.773998438E0,-2.060699940E0,4.637700081E0,-1.966999918E-1
1.793998438E0,-2.884099960E0,6.944399834E0,1.819999963E-1
1.814000000E0,-2.688699961E0,7.134699821E0,9.939000010E-1
1.843998438E0,-8.405999541E-1,7.254499912E0,1.094599962E0
1.864017188E0,-2.648299932E0,7.625599861E0,8.386999965E-1
1.893998438E0,-5.002999783E0,-1.331619930E1,5.972999930E-1
1.913998438E0,-2.507900000E0,-2.667789841E1,4.755199909E0
1.933998438E0,-2.119799852E0,-1.406079960E1,1.385399938E0
1.953998438E0,-1.901299953E0,-1.318699956E0,6.920999885E-1
1.974000000E0,-1.755899906E0,4.910500050E0,1.132300019E0
2.003998438E0,-1.040499926E0,7.421700001E0,-9.307999611E-1
2.023998438E0,-1.754299998E0,6.660299778E0,-1.931399941E0
2.044000000E0,-1.608099937E0,3.597999811E0,-7.818999887E-1
2.064017188E0,-9.631999731E-1,2.654999793E-1,5.906999707E-1
2.093998438E0,9.359999746E-2,-9.268999696E-1,1.845299959E0
2.113998438E0,6.797999740E-1,-1.964000016E-1,2.443099976E0
2.134000000E0,1.233799934E0,-3.283999860E-1,2.961499929E0
2.164017188E0,1.983299971E0,-2.070800066E0,2.225399971E0
2.193998438E0,1.174669933E1,-7.778299809E0,-4.759099960E0
2.213998438E0,5.695399761E0,-3.629099846E0,-4.403800011E0
2.233998438E0,1.845699906E0,6.667000055E-1,-2.540699959E0
2.253998438E0,9.279999733E-1,1.395900011E0,-3.341999948E-1
2.273998438E0,2.419899940E0,-7.639999688E-2,-1.416000009E0
2.293998438E0,2.151399851E0,-2.054699898E0,-2.211599827E0
2.313998438E0,2.216599941E0,-2.122999907E0,-1.362900019E0
2.333998438E0,3.470700026E0,-3.426599979E0,4.856999815E-1
2.353998438E0,3.960099936E0,-4.361799717E0,1.119599938E0
2.373998438E0,4.205299854E0,-4.461199760E0,2.041300058E0
2.393998438E0,3.179600000E0,-2.476199865E0,1.345399976E0
2.413998438E0,1.817099929E0,-2.742999792E-1,1.954099894E0
2.433998438E0,2.626000047E-1,1.262300014E0,2.529299974E0
2.453998438E0,-1.158599973E0,1.999599934E0,3.051299810E0
2.473998438E0,-2.472300053E0,2.197099924E0,3.444000006E0
2.493998438E0,-3.926699877E0,2.644199848E0,3.631299973E0
2.513998438E0,-5.517099857E0,3.197199821E0,3.822399855E0
2.533998438E0,-6.787799835E0,3.586999893E0,3.803900003E0
2.553998438E0,-6.933300018E0,3.696599960E0,3.805699825E0
2.573998438E0,-5.492799759E0,3.112799883E0,4.053100109E0
2.593998438E0,-3.155499935E0,2.324399948E0,3.905900002E0
2.613998438E0,-1.336799979E0,1.324299932E0,3.427699804E0
2.633998438E0,-5.227000117E-1,1.897999942E-1,2.826299906E0
2.653998438E0,-3.567000031E-1,-7.378999591E-1,2.159100056E0
2.673998438E0,-3.775999844E-1,-1.278100014E0,1.295400023E0
2.693998438E0,1.771000028E-1,-2.720499992E0,3.805999756E-1
2.713998438E0,7.864999771E-1,-3.839099884E0,-3.610999882E-1
2.733998438E0,1.404999971E0,-4.429500103E0,-1.275900006E0
2.753998438E0,1.916099906E0,-4.585000038E0,-2.761699915E0
2.773998438E0,2.983500004E0,-3.752300024E0,-5.809599876E0
2.793998438E0,3.739599943E0,-3.759699821E0,-2.586619949E1
2.813998438E0,3.601300001E0,-4.114699841E0,-1.349149990E1
2.833998438E0,1.826200008E0,-2.608999968E0,-5.388899803E0
2.853998438E0,3.662999868E-1,-4.880999923E-1,-1.159500003E0
2.873998438E0,-1.812999994E-1,-1.019999944E-2,6.099999696E-2
2.893998438E0,-2.202999890E-1,-2.710899830E0,1.533699989E0
2.913998438E0,-6.592000127E-1,-5.658799648E0,1.748399973E0
2.943998438E0,-2.326699972E0,-4.128399849E0,2.077499866E0
2.964017188E0,-3.406899929E0,-2.192499876E0,2.823400021E0
2.993998438E0,-3.880999804E0,-3.549999893E-1,3.315599918E0
3.013998438E0,-3.353999853E0,5.873999596E-1,2.729699850E0
3.033998438E0,-2.792299986E0,1.617900014E0,2.175999880E0
3.053998438E0,-2.444700003E0,2.531399965E0,2.174399853E0
3.073998438E0,-2.096099854E0,3.337199926E0,2.422699928E0
3.093998438E0,-1.814899921E0,3.798299789E0,2.317899942E0
3.113998438E0,-1.734799981E0,4.045300007E0,2.238600016E0
3.133998438E0,-1.285699964E0,3.609699965E0,2.138599873E0
3.153998438E0,-9.607999921E-1,2.821799994E0,2.045699835E0
3.173998438E0,-6.459000111E-1,2.004400015E0,2.119799852E0
3.193998438E0,-1.158999950E-1,9.371999502E-1,1.856099963E0
3.213998438E0,2.094999999E-1,-5.619999766E-2,2.138499975E0
3.234000000E0,5.744000077E-1,-7.511000037E-1,2.315500021E0
3.264017188E0,8.563999534E-1,-6.531999707E-1,3.185699940E0
3.293998438E0,1.785899997E0,-8.333999515E-1,1.794899940E0
3.313998438E0,4.738999844E0,-1.458799958E0,-1.090199947E0
3.333998438E0,4.751899719E0,-1.179600000E0,-4.582499981E0
3.364017188E0,3.800199986E0,4.007999897E-1,-7.195399761E0
3.393998438E0,6.019999981E0,-1.788999885E-1,-1.557239914E1
3.413998438E0,2.025000006E-1,1.635499954E0,-7.694999576E-1
3.433998438E0,-1.375399947E0,2.389999852E-2,1.655399919E0
3.453998438E0,-2.225999832E0,-2.181699991E0,9.971999526E-1
3.473998438E0,-1.514199972E0,-3.688599825E0,1.951999962E-1
3.493998438E0,-1.562399983E0,-4.009599686E0,4.389999807E-2
3.513998438E0,-2.246500015E0,-4.165999889E0,6.139999628E-1
3.533998438E0,-2.461899996E0,-4.688299656E0,1.703099966E0
3.553998438E0,-2.024999857E0,-3.896799803E0,2.755499840E0
3.573998438E0,-1.355599999E0,-3.152999878E0,3.623399973E0
3.593998438E0,-1.149099946E0,-2.612999916E0,3.903699875E0
3.613998438E0,-1.539600015E0,-3.001999855E-1,3.507200003E0
3.633998438E0,-1.855999947E0,1.821499944E0,3.557699919E0
3.664017188E0,-1.490299940E0,3.218499899E0,3.287699938E0
3.693998438E0,-1.346599936E0,3.559399843E0,2.327600002E0
3.713998438E0,-1.178799987E0,3.410799980E0,2.202699900E0
3.733998438E0,-9.455999732E-1,3.320899963E0,2.250499964E0
3.753998438E0,-6.261000037E-1,3.158200026E0,2.288899899E0
3.773998438E0,-2.006999999E-1,2.425999880E0,2.332000017E0
3.793998438E0,2.398999929E-1,1.270499945E0,2.317499876E0
3.813998438E0,4.646999836E-1,3.644999862E-1,2.162899971E0
3.833998438E0,8.076999784E-1,-2.450999916E-1,1.926299930E0
3.853998438E0,1.190799952E0,-9.615999460E-1,1.582599998E0
3.873998438E0,1.585600019E0,-1.719200015E0,1.169799924E0
3.893998438E0,1.605099916E0,-2.033699989E0,1.006999969E0
3.913998438E0,1.756399989E0,-2.016900063E0,5.737000108E-1
3.933998438E0,2.086499929E0,-2.337599993E0,2.066999972E-1
3.953998438E0,2.648999929E0,-3.257900000E0,-3.657999933E-1
3.973998438E0,3.286199808E0,-4.643699646E0,-1.285799980E0
3.993998438E0,3.233599901E0,-3.823499918E0,-2.153399944E0
4.013998438E0,2.468499899E0,-6.844999790E-1,-2.949599981E0
4.033998438E0,9.555999637E-1,1.510699987E0,-3.182799816E0
4.053998438E0,2.766999900E-1,-3.990999758E-1,-3.828999996E0
4.073998438E0,-2.879000008E-1,-3.667299986E0,-4.735799789E0
4.093998438E0,-7.494999766E-1,-4.272699833E0,-4.840899944E0
4.113998438E0,-1.249899983E0,-2.648699999E0,-3.797699928E0
4.133998438E0,-1.868099928E0,-1.683799982E0,-2.716399908E0
4.153998438E0,-2.399399996E0,-2.220900059E0,-1.850399971E0
4.173998438E0,-3.545499802E0,-1.799999952E0,-1.009099960E0
4.193998438E0,-4.896100044E0,-1.772999913E-1,1.510999948E-1
4.213998438E0,-5.347199917E0,1.457499981E0,1.612699986E0
4.233998438E0,-4.546899796E0,2.051499844E0,4.612199783E0
4.253998438E0,-4.401099682E0,3.142400026E0,6.330899715E0
4.273998438E0,-1.395639992E1,5.423599720E0,2.284109879E1
4.293998438E0,-2.456699848E0,3.534499884E0,1.410499930E0
4.313998438E0,-1.051599979E0,3.666800022E0,-2.062399864E0
4.333998438E0,-4.878000021E-1,3.670199871E0,-2.520900011E0
4.353998438E0,-6.258000135E-1,2.958999872E0,-1.625299931E0
4.373998438E0,-1.410799980E0,2.287999868E0,-4.528999925E-1
4.393998438E0,-8.901000023E-1,9.139999747E-1,2.272999883E-1
4.413998438E0,-4.675999880E-1,-6.055999994E-1,2.861000001E-1
4.433998438E0,-5.089999735E-2,-1.536799908E0,5.400999784E-1
4.453998438E0,1.927500010E0,-2.318699837E0,8.029999733E-1
4.473998438E0,4.388999939E0,-3.445799828E0,-1.243499994E0
4.493998438E0,4.433199883E0,-2.739199877E0,-7.021299839E0
4.513998438E0,4.622999668E0,-1.177199960E0,-1.074310017E1
4.533998438E0,4.179899693E0,9.427999854E-1,-1.182109928E1
4.553998438E0,8.482999802E-1,9.821999669E-1,-5.335799694E0
4.573998438E0,-2.126699924E0,-2.030499935E0,3.473500013E0
4.593998438E0,-3.543799877E0,-4.840499878E0,7.983799934E0
4.613998438E0,-5.556699753E0,-3.561299801E0,7.971099854E0
4.633998438E0,-5.266200066E0,-3.178799868E0,5.582799911E0
4.653998438E0,-5.508899689E0,-5.283199787E0,9.412799835E0
4.673998438E0,-5.115000010E-1,-4.262899876E0,-4.508000016E-1
4.693998438E0,-8.940000087E-2,-2.655299902E0,-5.072999597E-1
4.713998438E0,-5.363999605E-1,-2.030599833E0,-1.478299975E0
4.733998438E0,-4.387999773E-1,-3.504999876E-1,-4.857999980E-1
4.753998438E0,-5.059999824E-1,1.057899952E0,2.269999869E-2
4.773998438E0,-6.613999605E-1,2.407399893E0,4.372999966E-1
4.793998438E0,-8.429999948E-1,3.597399950E0,5.339999795E-1
4.813998438E0,-8.154000044E-1,4.173500061E0,4.050999880E-1
4.833998438E0,-8.055999875E-1,4.240200043E0,1.291999966E-1
4.853998438E0,-8.565999866E-1,4.335599899E0,-1.547999978E-1
4.873998438E0,-9.486999512E-1,4.242599964E0,-3.111000061E-1
4.893998438E0,-9.839999676E-1,3.747299910E0,-2.258999944E-1
4.914000000E0,-8.913999796E-1,2.976799965E0,-1.270000041E-1
4.943998438E0,-6.310999990E-1,1.548900008E0,1.030000001E-1
4.964017188E0,-2.919999957E-1,6.291999817E-1,1.423999965E-1
4.993998438E0,4.767999947E-1,-9.863999486E-1,1.859999895E-1
5.013998438E0,9.321999550E-1,-2.123499870E0,1.044999957E-1
5.033998438E0,1.344999909E0,-2.889099836E0,-6.899999827E-2
5.054000000E0,1.655200005E0,-3.126199961E0,-4.199999869E-1
5.083998438E0,2.254299879E0,-3.403899908E0,-7.849000096E-1
5.103998438E0,2.820299864E0,-4.778399944E0,-9.747999907E-1
5.123998438E0,3.195299864E0,-6.428599834E0,-1.271600008E0
5.143998438E0,2.585899830E0,-4.487699986E0,-1.042299986E0
5.164017188E0,1.338999987E0,8.298999667E-1,-9.996999502E-1
5.193998438E0,5.252999663E-1,2.422699928E0,-1.189999934E-2
5.213998438E0,1.035999954E-1,-1.060099959E0,-8.569999784E-2
5.233998438E0,-4.147999883E-1,-3.565299988E0,-3.965999782E-1
5.253998438E0,-1.220199943E0,-2.745699883E0,-2.752999961E-1
5.273998438E0,-2.491799831E0,-1.788899899E0,4.978999794E-1
5.293998438E0,-4.974400043E0,-8.299999684E-2,-9.302999973E-1
5.313998438E0,-3.675799847E0,1.226999998E0,-3.634999990E-1
5.333998438E0,-1.242599964E0,5.203999877E-1,-3.306999803E-1
5.353998438E0,-1.243999973E-1,1.279899955E0,-6.279999614E-1
5.374000000E0,-5.550000072E-1,2.820600033E0,8.238999844E-1
5.403998438E0,-1.161599994E0,4.255599976E0,2.000999928E0
5.423998438E0,-1.334699988E0,4.757699966E0,1.522499919E0
5.443998438E0,-1.572699904E0,4.760200024E0,1.502799988E0
5.464017188E0,-1.846499920E0,3.905799866E0,2.519799948E0
5.493998438E0,-1.542699933E0,2.255100012E0,3.425699949E0
5.513998438E0,-7.383999825E-1,1.221300006E0,3.029099941E0
5.533998438E0,-2.066999972E-1,7.580000162E-2,1.966099977E0
5.553998438E0,6.143000126E-1,-1.430299997E0,5.591999888E-1
5.573998438E0,1.322199941E0,-2.338999987E0,-1.696099997E0
5.593998438E0,3.538299799E0,-3.328799963E0,-4.638199806E0
5.613998438E0,3.304399967E0,-2.832299948E0,-7.812099934E0
5.633998438E0,3.108700037E0,-1.292299986E0,-9.748099327E0
5.653998438E0,3.879199982E0,-4.977999926E-1,-9.920100212E0
5.674000000E0,3.701999903E0,-5.555999875E-1,-7.454899788E0
5.703998438E0,-9.764999747E-1,-2.579499960E0,4.753900051E0
5.723998438E0,-1.621500015E0,-5.778999805E0,6.190999985E0
5.743998438E0,-2.889299870E0,-5.000699997E0,6.766799927E0
5.764017188E0,-4.443599701E0,-6.419399738E0,1.412430000E1
5.793998438E0,-1.727699995E0,-1.467199922E0,-2.520000041E-1
5.813998438E0,-9.067999721E-1,-2.207700014E0,7.256999612E-1
5.833998438E0,-3.030999899E-1,-1.406399965E0,1.163100004E0
5.853998438E0,4.230000079E-2,1.841999888E-1,1.141099930E0
5.873998438E0,1.604000032E-1,8.044999838E-1,1.000100017E0
5.893998438E0,1.116999984E-1,1.358999968E0,7.274000049E-1
5.913998438E0,-1.004000008E-1,2.506500006E0,3.475999832E-1
5.933998438E0,-2.931999862E-1,3.582499981E0,-9.659999609E-2
5.953998438E0,-4.211999774E-1,4.094999790E0,-3.032000065E-1
5.973998438E0,-5.988999605E-1,4.231400013E0,-2.305999994E-1
5.993998438E0,-7.239999771E-1,3.890699863E0,-8.439999819E-2
6.013998438E0,-6.660000086E-1,3.024099827E0,2.497999966E-1
6.033998438E0,-4.950999916E-1,2.075399876E0,5.444999933E-1
6.053998438E0,-5.257999897E-1,1.532499909E0,5.832999945E-1
6.073998438E0,-5.440999866E-1,1.061299920E0,5.374000072E-1
6.093998438E0,-3.359999955E-1,2.290999889E-1,5.708999634E-1
6.113998438E0,1.597999930E-1,-6.402999759E-1,4.321999848E-1
6.133998438E0,5.843999982E-1,-1.337399960E0,3.382000029E-1
6.153998438E0,9.810999632E-1,-1.830399990E0,1.023999974E-1
6.173998438E0,1.348199964E0,-2.247299910E0,-3.147999942E-1
6.193998438E0,1.722599983E0,-2.440199852E0,-5.862999558E-1
6.213998438E0,2.084499836E0,-2.201400042E0,-9.089999795E-1
6.233998438E0,2.550600052E0,-2.324199915E0,-1.233099937E0
6.253998438E0,3.258999825E0,-3.769099951E0,-1.837700009E0
6.273998438E0,3.267999887E0,-3.166299820E0,-2.691499949E0
6.293998438E0,2.304600000E0,1.003899932E0,-2.477699995E0
6.313998438E0,1.394099951E0,2.431299925E0,-2.042000055E0
6.333998438E0,1.232299924E0,-1.778199911E0,-2.186599970E0
6.353998438E0,7.324999571E-1,-4.269499779E0,-2.390100002E0
6.373998438E0,7.310000062E-2,-4.334599972E0,-1.854799986E0
6.393998438E0,-1.161299944E0,-2.622599840E0,-3.630000055E-1
6.413998438E0,-2.344799995E0,-1.578699946E0,6.050999761E-1
6.433998438E0,-3.564699888E0,-9.066999555E-1,1.443799973E0
6.453998438E0,-4.765199661E0,2.660999894E-1,3.075999975E0
6.473998438E0,-7.705199718E0,-2.472899914E0,8.651999474E0
6.493998438E0,-5.654900074E0,4.395899773E0,2.903899908E0
6.513998438E0,-3.304600000E0,5.366600037E0,1.862299919E0
6.533998438E0,-1.452000022E0,4.747999668E0,1.169899940E0
6.553998438E0,-4.754000008E-1,3.588599920E0,-2.116999924E-1
6.573998438E0,-6.313999891E-1,3.300299883E0,5.649999902E-2
6.593998438E0,-1.024099946E0,3.320699930E0,1.231199980E0
6.613998438E0,-9.806999564E-1,2.698899984E0,2.335599899E0
6.633998438E0,-3.018999994E-1,1.541199923E0,2.483099937E0
6.653998438E0,2.944000065E-1,4.265999794E-1,2.151200056E0
6.673998438E0,1.023800015E0,-7.209999561E-1,1.312099934E0
6.693998438E0,1.715600014E0,-1.374499917E0,1.650999933E-1
6.713998438E0,3.314399958E0,-2.070499897E0,-2.081599951E0
6.734000000E0,4.589099884E0,-3.365399837E0,-6.739399910E0
6.764018750E0,3.652499914E0,-1.013800025E0,-1.069180012E1
6.793998438E0,3.639400005E0,1.458999991E0,-8.112799644E0
6.813998438E0,1.784999967E0,-1.294700027E0,-2.239699841E0
6.833998438E0,-7.272999883E-1,-4.017399788E0,3.669799805E0
6.853998438E0,-2.371500015E0,-4.571000099E0,6.059899807E0
6.873998438E0,-3.206599951E0,-2.391199827E0,6.057600021E0
6.893998438E0,-5.039599895E0,-3.041599989E0,1.045969963E1
6.913998438E0,-1.470299959E0,-2.837399960E0,1.032799959E0
6.933998438E0,-8.434000015E-1,-3.775099993E0,1.932699919E0
6.953998438E0,-4.153999984E-1,-2.797899961E0,2.362400055E0
6.974000000E0,1.979999989E-2,-1.528800011E0,2.137699842E0
7.003998438E0,2.409999967E-1,-3.400999904E-1,1.587000012E0
7.023998438E0,7.029999793E-2,1.322899938E0,9.404999614E-1
7.043998438E0,-9.539999813E-2,2.827199936E0,5.408999920E-1
7.064017188E0,-1.991999894E-1,3.486199856E0,2.066999972E-1
7.093998438E0,-2.148000002E-1,3.651899815E0,-2.462999970E-1
7.113998438E0,-2.604999840E-1,3.697999954E0,-2.207999974E-1
7.133998438E0,-3.643999994E-1,3.439299822E0,7.009999454E-2
7.153998438E0,-3.731999993E-1,2.996899843E0,3.242000043E-1
7.173998438E0,-4.201999903E-1,2.713899851E0,4.618999958E-1
7.193998438E0,-4.500999749E-1,2.355700016E0,5.346999764E-1
7.213998438E0,-2.791999876E-1,1.470299959E0,4.202999771E-1
7.233998438E0,-2.709999867E-2,4.493999779E-1,2.442999929E-1
7.253998438E0,4.104999900E-1,-4.951999784E-1,3.999999911E-2
7.273998438E0,9.293999672E-1,-1.402199984E0,-4.623000026E-1
7.293998438E0,1.423699975E0,-2.302099943E0,-7.360999584E-1
7.313998438E0,1.779799938E0,-3.017699957E0,-1.085500002E0
7.333998438E0,2.081699848E0,-3.164299965E0,-1.524699926E0
7.353998438E0,2.641299963E0,-3.709599972E0,-1.956900001E0
7.373998438E0,3.265499830E0,-4.790699959E0,-2.803499937E0
7.393998438E0,3.220599890E0,-3.657999992E0,-3.771799803E0
7.413998438E0,1.971300006E0,7.739999890E-1,-3.120499849E0
7.433998438E0,9.350000024E-1,1.985999942E0,-2.618700027E0
7.453998438E0,7.601999640E-1,-1.758999944E0,-2.523699999E0
7.473998438E0,3.106999993E-1,-4.569099903E0,-2.113399982E0
7.493998438E0,-3.547999859E-1,-4.217899799E0,-1.423099995E0
7.513998438E0,-1.454699993E0,-2.032199860E0,-4.506999850E-1
7.533998438E0,-2.692399979E0,-7.641999722E-1,1.100999951E0
7.553998438E0,-3.920699835E0,-4.118999839E-1,2.020799875E0
7.573998438E0,-4.869599819E0,2.314999998E-1,3.576699972E0
7.593998438E0,-8.958299637E0,1.520499945E0,7.148999691E0
7.613998438E0,-4.849699974E0,4.012599945E0,3.625699997E0
7.633998438E0,-2.933300018E0,5.712999821E0,2.688999891E0
7.653998438E0,-1.458699942E0,5.260900021E0,2.070199966E0
7.673998438E0,3.880999982E-1,2.932699919E0,2.258999944E-1
7.693998438E0,1.596999913E-1,2.434799910E0,-1.644299984E0
7.713998438E0,-7.385999560E-1,3.249699831E0,-4.539999738E-2
7.734000000E0,-1.007399917E0,3.074899912E0,1.724900007E0
7.764017188E0,2.766999900E-1,1.091899991E0,2.262199879E0
7.793998438E0,1.370199919E0,-6.304999590E-1,1.223099947E0
7.813998438E0,2.281499863E0,-1.494399905E0,-5.680000037E-2
7.833998438E0,4.623799801E0,-2.971899986E0,-3.766099930E0
7.853998438E0,3.985099792E0,-3.168299913E0,-8.934800148E0
7.873998438E0,3.807699919E0,-1.419899940E0,-1.222620010E1
7.893998438E0,3.628299952E0,7.913999557E-1,-1.069869995E1
7.913998438E0,2.719699860E0,2.169999853E-2,-7.256700039E0
7.933998438E0,-8.967999816E-1,-1.911099911E0,2.765699863E0
7.953998438E0,-1.792299986E0,-4.631599903E0,4.795199871E0
7.973998438E0,-3.286499977E0,-3.479199886E0,5.768300056E0
7.993998438E0,-3.102999926E0,-3.045399904E0,5.093999863E0
8.023998438E0,-2.237299919E0,-4.326200008E0,4.985199928E0
8.043998438E0,-3.223999977E0,-4.420599937E0,6.789899826E0
8.064017188E0,-1.420400023E0,-2.215899944E0,2.098099947E0
8.093998438E0,-9.098999500E-1,-3.858000040E-1,1.707799911E0
8.113998438E0,-6.078000069E-1,8.276999593E-1,1.599099994E0
8.133998438E0,-4.327999949E-1,2.401200056E0,1.076300025E0
8.153998438E0,-2.976999879E-1,3.836399794E0,6.037999988E-1
8.173998438E0,-2.971999943E-1,4.535900116E0,4.282999933E-1
8.193998438E0,-1.123999953E-1,4.646899700E0,2.048999965E-1
8.213998438E0,2.049999870E-2,4.473299980E0,9.229999781E-2
8.233998438E0,1.629000008E-1,3.906199932E0,6.819999963E-2
8.253998438E0,2.748999894E-1,3.162400007E0,8.269999921E-2
8.273998438E0,4.398999810E-1,2.339900017E0,-3.150000051E-2
8.293998438E0,4.795999825E-1,1.497399926E0,1.008000001E-1
8.313998438E0,5.489000082E-1,7.433999777E-1,2.463999987E-1
8.333998438E0,9.104999900E-1,-1.568999887E-1,3.170999885E-1
8.353998438E0,1.388899922E0,-1.340999961E0,2.060000002E-1
8.373998438E0,1.903399944E0,-2.692600012E0,-1.032999977E-1
8.393998438E0,2.294899940E0,-3.280200005E0,-5.809999704E-1
8.413998438E0,2.460399866E0,-3.083599806E0,-7.809999585E-1
