"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.465633349E-2,-1.932930450E0,4.964725800E0,6.043382721E0
3.459733352E-2,-2.001787262E0,5.037474518E0,7.673642578E0
5.453833332E-2,-1.332528992E0,5.767207031E0,8.287066956E0
7.447933336E-2,-1.240919495E0,6.203250275E0,8.430019684E0
9.442033339E-2,-2.440973969E0,6.099216614E0,8.240663452E0
1.143613334E-1,-3.355572052E0,5.770799561E0,7.846383362E0
1.343013335E-1,-2.592758331E0,5.432053986E0,8.694519653E0
1.542423335E-1,-2.255060577E0,5.464985504E0,9.726024628E0
1.741833335E-1,-1.895208893E0,5.367089081E0,1.282293457E1
1.941243333E-1,-7.334747314E-2,5.140610046E0,1.290541306E1
2.140653334E-1,-4.050576782E-1,4.372856598E0,1.294537994E1
2.340053334E-1,-4.056564331E-2,2.890938263E0,1.144340332E1
2.539463334E-1,2.878514099E0,1.664388885E0,9.440568237E0
2.738873335E-1,6.185736694E0,1.286574554E0,7.968529358E0
2.938283335E-1,5.024750977E0,2.102378082E0,8.791068878E0
3.137693335E-1,2.957250366E0,2.306852875E0,7.604037323E0
3.337103333E-1,-2.213147736E0,8.696914673E-1,6.696624298E0
3.536503334E-1,1.197509766E0,5.216651917E-1,4.727469177E0
3.735913334E-1,2.936743011E0,-1.085392914E0,6.079906769E0
3.935323334E-1,4.586462402E0,-2.870430908E0,6.927743683E0
4.134733335E-1,8.000413055E0,-4.246369629E0,6.558461609E0
4.334143335E-1,9.461824036E-1,-5.572312317E0,3.906725922E0
4.533543335E-1,-6.219566345E-1,-5.748196564E0,1.989363098E-1
4.732953333E-1,-8.857081604E-1,-7.771089935E0,-5.073100433E0
4.932363334E-1,-2.872376862E0,-1.001163071E1,-8.396190033E0
5.131773334E-1,-1.282383270E0,-1.128967300E1,-5.944438477E0
5.331183334E-1,3.008743286E-2,-1.331391357E1,-2.326162720E0
5.530593335E-1,4.499642944E0,-1.288251068E1,-2.847229156E0
5.729993335E-1,1.281170792E1,-1.238823853E1,-5.475613403E-1
5.929403335E-1,2.252021896E1,-8.547675018E0,7.816744995E-1
6.128813333E-1,3.119288406E1,-4.100722504E0,-1.073268127E-1
6.328223334E-1,3.577740051E1,-5.927673340E-2,-8.975335693E-1
6.577483334E-1,3.200090378E1,4.800517273E-1,-3.761976929E0
6.776893334E-1,2.493350052E1,3.977229309E-1,-6.342161407E0
6.976293335E-1,1.927227310E1,-1.078956299E0,-9.942175140E0
7.175707084E-1,4.901706848E0,-7.584577789E0,-2.856255386E1
7.375117084E-1,1.057460999E1,-5.735772400E0,-1.091679840E0
7.574527084E-1,1.109837082E1,-5.835165710E0,7.122339020E0
7.773937085E-1,6.567891998E0,-4.343816986E0,1.703607330E0
7.973347085E-1,1.270572830E1,-5.140610046E0,-7.267387390E-1
8.172747085E-1,1.457234665E1,-3.962559814E0,6.773414612E-1
8.372157083E-1,1.401580399E1,-8.971144409E0,5.599405975E0
8.571567084E-1,1.468072128E1,-5.353916473E0,5.081033936E0
8.770977084E-1,1.270198608E1,-5.405259705E0,-3.178639984E0
8.970387084E-1,5.410498810E0,-9.754465485E0,-5.497767334E0
9.169787085E-1,5.616769867E0,-7.732320557E0,-7.678133240E0
9.369197085E-1,7.662864990E0,-5.496569824E0,-5.706433411E0
9.568607083E-1,6.626719666E0,-6.169720001E0,-3.270099792E0
9.768017083E-1,8.414302368E0,-5.902226257E0,1.624421997E0
9.967427084E-1,6.291566620E0,-1.073627380E1,1.099792969E1
1.016683708E0,6.450536041E0,-4.824617157E0,1.102397552E1
1.036623708E0,8.826844482E0,-9.909393311E-1,8.248297577E0
1.056564708E0,5.957910461E0,-8.300239563E-1,2.750679932E0
1.076505709E0,2.784210205E0,-3.174748077E0,-2.911445618E-1
1.096446708E0,3.164419556E-1,-4.378395081E0,4.150868225E-1
1.116387708E0,3.407214661E0,-3.139271851E0,3.646417236E-1
1.136327708E0,9.116043091E0,1.209484863E0,3.091670837E0
1.156268708E0,1.172062683E1,1.430874481E0,1.258283386E0
1.176209708E0,1.033929932E1,-1.268162842E0,-6.719526672E-1
1.196150708E0,9.475146332E0,-4.385280762E0,1.741478577E0
1.216091709E0,9.886490936E0,-5.135820007E0,5.549559631E0
1.236032708E0,8.869206390E0,-5.829627228E0,8.440647583E0
1.255972708E0,7.691605225E0,-6.146218872E0,1.187839874E1
1.275913708E0,5.903872833E0,-6.914421387E0,1.331331482E1
1.295854708E0,4.795278168E0,-7.229665833E0,1.182780396E1
1.315795708E0,3.463647308E0,-5.759273529E0,1.141930344E1
1.335736708E0,2.013163605E0,-5.945635986E0,1.035576508E1
1.355676709E0,4.694238281E-1,-5.240153046E0,7.973768463E0
1.375617708E0,3.307372284E0,-7.614665222E-1,6.028563538E0
1.395558708E0,9.543554077E0,1.285077667E0,3.886967010E0
1.415499708E0,1.147753235E1,4.644841003E-1,4.382137299E0
1.435440708E0,1.178948364E1,-1.178499298E0,5.032534790E0
1.455381708E0,1.004007156E1,-3.026406555E0,7.223378906E0
1.475321708E0,9.701924744E0,-3.345991974E0,7.209757233E0
1.495262709E0,9.530082092E0,-2.361040192E0,4.983885956E0
1.515203708E0,4.991520081E0,-1.838776245E0,3.254382477E0
1.535144708E0,3.787124634E-1,-3.226839752E0,5.869294739E-1
1.555085708E0,6.864575043E0,-3.438200226E0,-3.640429688E-1
1.575025708E0,6.280639343E0,-4.987628174E0,4.218078461E0
1.594966708E0,5.393134918E0,-1.370250549E0,6.339317322E0
1.614907708E0,5.089865570E0,-1.915865936E0,4.437073059E0
1.634848709E0,3.537294159E0,-2.404749298E0,4.517605591E-1
1.654789708E0,5.814059601E0,-5.779481506E-1,9.729766846E-2
1.674730708E0,4.683311005E0,2.691403198E-1,-4.942721558E-1
1.694670708E0,7.938890991E0,1.170865173E0,-3.858975220E0
1.714611833E0,1.188124283E1,1.153201904E0,-5.254822540E0
1.734552833E0,1.434586761E1,1.620380402E0,-4.759652252E0
1.754493834E0,1.326900696E1,1.285975800E0,-2.819387054E0
1.774434833E0,1.261576538E1,-8.798703003E-1,-7.966433716E0
1.794374833E0,9.659562836E0,3.460803223E-1,-5.852379913E0
1.814315833E0,1.315045349E1,4.997807007E0,-6.664441223E0
1.834256833E0,1.568124069E1,8.729097748E0,-7.440128174E0
1.854197833E0,2.013792297E1,8.715625763E0,-6.887178040E0
1.874138833E0,1.605037308E1,9.980645142E0,-4.270469513E0
1.894078834E0,1.051712952E1,1.045530807E1,-7.810757446E-1
1.914019833E0,8.137527924E0,7.597900085E0,-5.391338654E0
1.933960833E0,7.457941132E0,5.961652679E0,-7.430548096E0
1.953901833E0,5.562432861E0,4.200265503E0,-7.335196381E0
1.973842833E0,1.544488220E0,2.812201996E0,-4.755311279E0
1.993782833E0,-1.127305756E0,1.909279633E0,-1.749412079E0
2.013723833E0,-2.806663513E-1,5.346881104E-1,-1.830543365E0
2.033664834E0,4.093986511E-1,1.435514832E-1,-1.815873871E0
2.053605833E0,2.405946808E0,-1.114881592E0,-4.112547913E0
2.073546833E0,5.632487183E0,-1.675166473E0,-4.968168640E0
2.093487833E0,7.111860809E0,-1.170715485E0,-5.341043243E0
2.113427833E0,4.974605255E0,-1.148262177E0,-4.735103302E0
2.133368833E0,3.462449799E0,-4.067042542E0,-3.245401154E0
2.153309833E0,3.800895996E0,-6.662944336E0,-3.002456360E0
2.173250834E0,4.885241089E0,-7.010222168E0,-6.198759613E0
2.193191833E0,7.187303925E0,-3.745062103E0,-8.390052795E0
2.213131833E0,5.035827942E0,3.074306946E0,-6.794520721E0
2.233072833E0,1.125090363E1,-2.766247559E-1,-1.938483902E1
2.253013833E0,8.538244629E0,-1.823208618E-1,-2.737327698E1
2.272954833E0,4.445904694E0,3.572920074E0,-1.461021790E1
2.292895833E0,4.743036804E0,3.632945251E-1,-1.532513123E1
2.312835834E0,5.036875763E0,-3.752696228E-1,-1.374381958E1
2.332776833E0,6.642736359E0,-1.795965271E0,-1.014081207E1
2.352717833E0,7.168742523E0,-1.065933380E0,-7.730224915E0
2.372658833E0,8.919202423E0,-2.064207458E0,-5.206024017E0
2.392599833E0,8.928034058E0,-8.430468750E-1,-2.780917053E0
2.412539833E0,1.107816284E1,-5.848338318E-1,-3.773353271E0
2.432480833E0,1.302576279E1,-1.477727051E0,-5.616769867E0
2.452421834E0,1.152423523E1,-5.372328186E-1,-5.852379913E0
2.472362833E0,8.146808624E0,-2.049238586E-1,-7.936795349E0
2.492303833E0,7.622149658E0,-1.081800385E0,-4.256249084E0
2.512243833E0,5.299130402E0,-7.232958984E-1,-2.791095886E0
2.532184833E0,3.608695679E0,2.770738220E-1,-2.665357361E0
2.552125833E0,3.641327820E0,1.865121460E-1,-3.310366058E0
2.572066833E0,3.533551941E0,2.754272461E-2,-3.767515411E0
2.592007834E0,2.814746704E0,-8.337661743E-2,-3.955225067E0
2.611947833E0,2.009271698E0,-1.164578247E-1,-5.220843201E0
2.631888833E0,1.857038269E0,7.783813477E-2,-6.539301453E0
2.651829833E0,2.212698669E0,7.930508423E-1,-7.394473114E0
2.671770833E0,2.441423035E0,2.021246796E0,-8.699758759E0
2.691711833E0,3.993096313E0,3.627406769E0,-8.761729889E0
2.711652083E0,6.769822083E0,4.380939789E0,-6.803801422E0
2.731593083E0,7.903115387E0,5.149291992E0,-6.348897400E0
2.751534083E0,7.620503082E0,7.441475372E0,-8.778195648E0
2.771475083E0,9.814340973E0,9.263636169E0,-1.166524200E1
2.791416083E0,1.046653473E1,7.758216705E0,-1.184531754E1
2.811356083E0,1.044677582E1,3.886068878E0,-9.476792908E0
2.831297084E0,1.117037109E1,1.622026978E0,-9.971663818E0
2.851238083E0,1.170251450E1,2.025138702E0,-1.095661560E1
2.871179083E0,1.015682877E1,2.138752441E0,-9.714648285E0
2.891120083E0,7.896080017E0,2.104623413E-1,-5.570965118E0
2.911060083E0,8.299191742E0,-7.837701416E-1,-4.221072235E0
2.931001083E0,1.143606857E1,-1.163680115E0,-4.626578979E0
2.950942083E0,1.237626343E1,-1.259031830E0,-6.650520172E0
2.970883084E0,1.066517166E1,-1.647324371E0,-6.695277100E0
2.990824083E0,8.406368866E0,-2.111808472E0,-4.699028320E0
3.010764083E0,5.676495667E0,-2.066901855E0,-3.751049652E0
3.030705083E0,4.722230072E0,1.830543365E0,-2.492317200E0
3.050646083E0,3.893553314E0,3.189866638E0,-4.237088928E0
3.070587083E0,3.156186676E0,2.279609528E0,-3.359014893E0
3.090528083E0,3.441044312E0,2.276615753E0,-7.417974243E0
3.110468084E0,2.738854523E0,1.047970734E0,-5.876779175E0
3.130409083E0,3.303630066E0,8.964857483E-1,-4.069138184E0
3.150350083E0,3.828887787E0,-1.073268127E-1,-1.681752777E0
3.170291083E0,4.368066559E0,-1.147214355E0,-2.005828857E-2
3.190232083E0,5.472919006E0,-2.014061737E0,-6.833290100E-1
3.210172083E0,6.359375610E0,-2.240840149E0,-2.909799042E0
3.230113083E0,7.350913696E0,-1.118623810E0,-5.539081421E0
3.250054084E0,9.449998627E0,5.028044128E-1,-8.689280548E0
3.269995083E0,1.156974060E1,-1.368154907E-1,-1.518172943E1
3.289936083E0,1.271979904E1,4.158352661E-1,-2.025722488E1
3.309877083E0,7.726782074E0,-2.545456696E0,-1.990021729E1
3.329817083E0,6.456523590E0,-2.070195007E0,-1.078357544E1
3.349758083E0,8.589288483E0,-2.358794861E0,-1.121961868E1
3.369699084E0,8.720715179E0,-2.402054901E0,-9.610165558E0
