"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.335033334E-2,-9.530761838E-1,-1.753694266E-1,-7.385578752E-2
5.329133337E-2,-9.511169195E-1,-7.202336192E-2,-1.208856925E-1
7.323233341E-2,-9.844377041E-1,-9.599449113E-3,-2.561095059E-1
9.317333344E-2,-1.148903847E0,-1.323032379E-1,-1.967728287E-1
1.131133335E-1,-1.502223730E0,-6.961526871E-1,1.456359029E-1
1.330543335E-1,-1.735415339E0,-1.865114808E0,6.086780429E-1
1.529953333E-1,-1.548986912E0,-2.058940172E0,7.995839715E-1
1.729363333E-1,-9.706782699E-1,-1.618913054E0,1.014816880E0
1.928773334E-1,-4.761947989E-1,-1.482101083E0,9.332143664E-1
2.128173334E-1,-2.999776304E-1,-2.148806810E0,9.157939553E-1
2.327583334E-1,-4.478217959E-1,-2.845535040E0,1.294158697E0
2.526993335E-1,-8.556893468E-1,-3.270003557E0,1.360509753E0
2.726403335E-1,-1.557972550E0,-2.903329134E0,8.083563447E-1
2.925813333E-1,-2.190233707E0,-2.386178255E0,6.391511559E-1
3.125213333E-1,-2.653764248E0,-1.993731499E0,1.618574023E0
3.324623334E-1,-2.944439888E0,-1.743396997E0,3.294141293E0
3.524033334E-1,-2.094730854E0,-3.033673763E0,3.230447292E0
3.723443334E-1,-1.048839569E0,-2.711718559E0,2.899412155E0
3.922853335E-1,-1.541171968E-1,-4.195423126E0,1.896372437E0
4.122263335E-1,1.155467033E0,-5.173016548E0,1.034780979E0
4.321663333E-1,2.770005703E0,-6.583631039E0,1.783608794E0
4.521073333E-1,3.971700907E0,-6.468489170E0,2.013890505E0
4.720483334E-1,4.202060699E0,-8.175840378E0,2.455998421E0
4.919893334E-1,4.466135025E0,-9.861645699E0,3.560047388E0
5.119303335E-1,5.416219234E0,-1.000223541E1,4.588068008E0
5.318703335E-1,6.072688103E0,-8.617557526E0,5.862181664E0
5.518113335E-1,6.535317421E0,-5.789161205E0,6.514629841E0
5.717523333E-1,6.356273651E0,-2.070514917E0,6.799667358E0
5.916933334E-1,5.610694885E0,3.750962913E-1,6.140682220E0
6.116343334E-1,5.279895306E0,8.468676209E-1,4.450138092E0
6.315753334E-1,5.331043243E0,6.053882241E-1,1.808485150E0
6.515153334E-1,4.900664806E0,-1.027786359E-1,-4.411693811E-1
6.714563335E-1,4.293093204E0,-1.112019420E0,-1.712733626E0
6.913973335E-1,3.052748680E0,-1.341665387E0,-2.598917484E0
7.113387084E-1,-1.663124919E0,5.280280709E-1,-1.957283735E0
7.312797084E-1,-1.850676894E0,-8.357830644E-1,-1.699398875E0
7.512197085E-1,2.144936800E0,-2.823896646E0,-3.086103439E0
7.711607085E-1,3.457968712E0,-3.667265415E0,-2.877112389E0
7.911017083E-1,2.667728424E0,-3.784824371E0,-3.311866283E0
8.110427083E-1,4.141817391E-1,-4.018491268E0,-3.400517225E0
8.309837084E-1,-9.491369724E-1,-4.348913953E-2,-2.230230570E0
8.509247084E-1,-1.589455962E0,4.200591087E0,-2.094387054E0
8.708647084E-1,-1.831607580E0,4.661730289E0,-2.768347263E0
8.908057085E-1,-2.222488403E0,3.196063519E0,-1.573539972E0
9.107467085E-1,-3.441840172E0,2.656551838E0,-7.815338373E-1
9.306877083E-1,-4.607287884E0,2.667817116E0,-1.022787333E0
9.506287083E-1,-5.150289536E0,2.486052752E0,-1.244144559E0
9.705687084E-1,-4.921061516E0,2.038140535E0,-1.224933147E0
9.905097084E-1,-2.957549334E0,2.123072863E0,-2.775689960E-1
1.010450708E0,-5.688433051E-1,1.362352133E0,5.586404800E-1
1.030391708E0,1.359895587E0,9.758722186E-1,3.327973485E-1
1.050332709E0,1.750993848E0,9.361735582E-1,2.354202718E-1
1.070273708E0,1.212129951E0,1.137390018E0,5.907382369E-1
1.090213708E0,6.933601499E-1,1.273342967E0,1.368035674E0
1.110154708E0,2.074503899E-1,2.325137377E0,1.677756548E0
1.130095708E0,3.581677675E-1,2.788913727E0,9.065856934E-1
1.150036708E0,3.859865665E-2,3.683781385E0,-1.591120511E-1
