"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.335033334E-2,2.319335938E0,-4.182732773E1,-6.603424072E0
5.329133337E-2,2.406555176E0,-4.179449463E1,-7.390945435E0
7.323233341E-2,2.532310486E0,-4.163597107E1,-7.980628967E0
9.317333344E-2,2.694160461E0,-4.126676178E1,-8.835731506E0
1.131133335E-1,2.744071960E0,-4.100791550E1,-9.882743835E0
1.330543335E-1,2.316078186E0,-4.072962952E1,-1.143152618E1
1.529953333E-1,1.495262146E0,-4.008288193E1,-1.292688751E1
1.729363333E-1,1.359405518E-1,-3.975249863E1,-1.406288910E1
1.928773334E-1,-1.129211426E0,-3.937369156E1,-1.494483948E1
2.128173334E-1,-2.424209595E0,-3.909208679E1,-1.518663788E1
2.327583334E-1,-4.126281738E0,-3.903079224E1,-1.524783325E1
2.526993335E-1,-5.954460144E0,-3.846161652E1,-1.558853912E1
2.726403335E-1,-7.980369568E0,-3.796278381E1,-1.619201660E1
2.925813333E-1,-9.616905212E0,-3.748286819E1,-1.716526794E1
3.125213333E-1,-1.114868927E1,-3.626033020E1,-1.816077423E1
3.324623334E-1,-1.323055267E1,-3.476748276E1,-1.963278198E1
3.524033334E-1,-1.663827515E1,-3.259852219E1,-2.123040771E1
3.723443334E-1,-1.987921906E1,-3.086531067E1,-2.106874084E1
3.922853335E-1,-2.302251434E1,-2.924858856E1,-2.046279144E1
4.122263335E-1,-2.573647308E1,-2.863112640E1,-1.828739929E1
4.321663333E-1,-2.845556641E1,-2.846318054E1,-1.457448578E1
4.521073333E-1,-3.112567902E1,-2.810663605E1,-9.659271240E0
4.720483334E-1,-3.338259888E1,-2.730389977E1,-2.858703613E0
4.919893334E-1,-3.463407135E1,-2.544877243E1,4.973236084E0
5.119303335E-1,-3.470434570E1,-2.189471436E1,1.410721588E1
5.318703335E-1,-3.334877777E1,-1.657544708E1,2.222581482E1
5.518113335E-1,-3.078521729E1,-9.919313431E0,2.841304016E1
5.717523333E-1,-2.925252533E1,-2.773167610E0,3.134621429E1
5.916933334E-1,-2.903345490E1,4.042710304E0,3.178207397E1
6.116343334E-1,-2.934337616E1,1.004925251E1,3.105248260E1
6.315753334E-1,-2.972148132E1,1.523171711E1,2.998384094E1
6.515153334E-1,-2.974663544E1,1.871427917E1,2.850051117E1
6.714563335E-1,-3.022260284E1,2.086566925E1,2.731994629E1
6.913973335E-1,-3.078292847E1,2.155102539E1,2.715429688E1
7.113387084E-1,-3.162236023E1,2.062686157E1,2.719901276E1
7.312797084E-1,-3.302130890E1,1.766811752E1,2.838512421E1
7.512197085E-1,-3.369648743E1,1.481719685E1,2.980152893E1
7.711607085E-1,-3.369097900E1,1.313713551E1,3.164012146E1
7.911017083E-1,-3.309230042E1,1.145096684E1,3.428809357E1
8.110427083E-1,-3.212112427E1,7.496056557E0,3.811729431E1
8.309837084E-1,-3.019638824E1,-6.353950500E-2,4.271461487E1
8.509247084E-1,-2.837593842E1,-1.083763885E1,4.563879395E1
8.708647084E-1,-2.053743744E1,-2.162679482E1,4.869769287E1
8.908057085E-1,-5.562217712E0,-2.659335518E1,5.120602417E1
9.107467085E-1,9.240791321E0,-2.556736755E1,4.866693115E1
9.306877083E-1,1.643113708E1,-2.252305984E1,4.003851318E1
9.506287083E-1,1.478054810E1,-1.874975586E1,2.664937592E1
9.705687084E-1,5.857955933E0,-1.409139347E1,1.395542145E1
9.905097084E-1,-5.770172119E0,-9.689258575E0,6.993316650E0
1.010450708E0,-1.341369629E1,-6.533898354E0,4.535232544E0
1.030391708E0,-1.669026947E1,-4.258388519E0,5.235961914E0
1.050332709E0,-1.898200989E1,-2.261297226E0,6.658424377E0
1.070273708E0,-2.017031097E1,-9.582777023E-1,7.004676819E0
1.090213708E0,-2.215377808E1,1.250861168E0,7.050399780E0
