"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
2.016861406E1,3.211398232E1,1.189524519E2,1.252171758E1,8.235848546E-1,2.641369019E2,3.604490280E0,3.604490280E0
2.116433593E1,3.211397580E1,1.189524429E2,1.219300284E1,1.102785110E0,2.519984131E2,3.512796402E0,3.512796402E0
2.217605885E1,3.211397098E1,1.189524338E2,1.210177098E1,1.190833807E0,2.424799500E2,3.034742832E0,3.034742832E0
2.315591302E1,3.211396407E1,1.189524239E2,1.197540447E1,9.639846087E-1,2.372144318E2,2.997656345E0,2.997656345E0
2.415851250E1,3.211395570E1,1.189524160E2,1.197601838E1,1.010063767E0,2.271229706E2,3.057731628E0,3.057731628E0
2.516128020E1,3.211394903E1,1.189524058E2,1.197765944E1,1.281774759E0,2.322284851E2,2.967032671E0,2.967032671E0
2.615285781E1,3.211394233E1,1.189523948E2,1.208896124E1,1.285340309E0,2.525145569E2,2.846033812E0,2.846033812E0
2.716561041E1,3.211393774E1,1.189523833E2,1.225952295E1,1.259486079E0,2.720445862E2,2.746179581E0,2.746179581E0
2.816225052E1,3.211393357E1,1.189523724E2,1.206302614E1,1.139882207E0,2.918667297E2,2.934146643E0,2.934146643E0
2.915720000E1,3.211393053E1,1.189523634E2,1.187854831E1,1.048588991E0,2.421826172E2,2.916674376E0,2.916674376E0
3.016033125E1,3.211392600E1,1.189523520E2,1.151365980E1,1.161516666E0,2.347527466E2,2.908285856E0,2.908285856E0
3.116699947E1,3.211392116E1,1.189523405E2,1.140773716E1,1.153896570E0,2.532507935E2,2.912786484E0,2.912786484E0
3.215539895E1,3.211391787E1,1.189523281E2,1.135113156E1,1.185652733E0,2.537940216E2,2.918957472E0,2.918957472E0
3.315614218E1,3.211391151E1,1.189523144E2,1.141076676E1,1.221786976E0,2.600691833E2,2.681189299E0,2.681189299E0
3.415909687E1,3.211390737E1,1.189523010E2,1.156313195E1,1.139379263E0,2.755697632E2,2.567057848E0,2.567057848E0
3.516119583E1,3.211390411E1,1.189522898E2,1.179300934E1,8.695611358E-1,2.660726318E2,2.471351624E0,2.471351624E0
3.616703750E1,3.211390105E1,1.189522779E2,1.189481631E1,9.053049684E-1,2.538338013E2,2.713392258E0,2.713392258E0
3.716211093E1,3.211389680E1,1.189522671E2,1.204334207E1,1.094926119E0,2.465634155E2,2.878638983E0,2.878638983E0
3.815892291E1,3.211389065E1,1.189522576E2,1.240091031E1,1.072109222E0,2.561097412E2,2.961787701E0,2.961787701E0
3.916703854E1,3.211388516E1,1.189522485E2,1.259831120E1,1.031541467E0,2.501715088E2,3.114661694E0,3.114661694E0
4.015404947E1,3.211387934E1,1.189522376E2,1.237608342E1,1.157780409E0,2.429870453E2,3.297664165E0,3.297664165E0
4.116380624E1,3.211387414E1,1.189522272E2,1.223165240E1,1.065384269E0,2.685546265E2,3.338423252E0,3.338423252E0
4.216284791E1,3.211387146E1,1.189522159E2,1.208082807E1,1.168016791E0,2.663695374E2,3.315959454E0,3.315959454E0
4.315674218E1,3.211387157E1,1.189522056E2,1.193625440E1,1.013772964E0,2.844962158E2,3.411535740E0,3.411535740E0
4.415348437E1,3.211387156E1,1.189521974E2,1.186125400E1,8.994411230E-1,2.821878052E2,3.698399305E0,3.698399305E0
4.515472708E1,3.211387128E1,1.189521897E2,1.191369526E1,6.362112761E-1,2.854285278E2,3.968173981E0,3.968173981E0
4.615707916E1,3.211387213E1,1.189521797E2,1.186092331E1,7.114307284E-1,2.868682861E2,4.120422840E0,4.120422840E0
4.715338645E1,3.211387219E1,1.189521663E2,1.187937148E1,9.054036140E-1,2.916413879E2,4.752184868E0,4.752184868E0
4.816291406E1,3.211387330E1,1.189521543E2,1.187951748E1,1.041505575E0,2.750565186E2,4.887597084E0,4.887597084E0
4.916600937E1,3.211387263E1,1.189521381E2,1.203622412E1,1.038144112E0,2.693039551E2,4.703881264E0,4.703881264E0
5.015586249E1,3.211387808E1,1.189521241E2,1.219022932E1,9.084879160E-1,2.739134521E2,4.633335114E0,4.633335114E0
5.115932499E1,3.211387992E1,1.189521127E2,1.222085019E1,6.922851205E-1,2.880043945E2,4.507040977E0,4.507040977E0
5.215973020E1,3.211387848E1,1.189521038E2,1.230520053E1,6.218344569E-1,2.845099487E2,4.069095135E0,4.069095135E0
5.315547916E1,3.211387536E1,1.189520948E2,1.245112163E1,9.115904570E-1,2.871504211E2,3.948327541E0,3.948327541E0
5.415787603E1,3.211387099E1,1.189520829E2,1.259039574E1,1.044574022E0,2.841579285E2,3.886727095E0,3.886727095E0
5.515264218E1,3.211386466E1,1.189520690E2,1.232923045E1,1.188496113E0,2.747648010E2,3.796689987E0,3.796689987E0
5.615585364E1,3.211385927E1,1.189520546E2,1.200283582E1,1.171450377E0,2.619498901E2,3.728320599E0,3.728320599E0
5.716762864E1,3.211385389E1,1.189520470E2,1.160078756E1,1.044684291E0,2.518525543E2,3.622494221E0,3.622494221E0
5.816136510E1,3.211384721E1,1.189520386E2,1.144521970E1,1.032175064E0,2.257636261E2,3.672887087E0,3.672887087E0
5.915466353E1,3.211384292E1,1.189520324E2,1.120301939E1,1.052505612E0,2.231223907E2,3.649283886E0,3.649283886E0
6.016049010E1,3.211383541E1,1.189520279E2,1.107036698E1,1.058167934E0,2.660805054E2,3.577290058E0,3.577290058E0
6.116302968E1,3.211383192E1,1.189520211E2,1.087769311E1,1.000237107E0,2.953727417E2,3.732069492E0,3.732069492E0
6.215608437E1,3.211383013E1,1.189520118E2,1.059784496E1,8.098074198E-1,3.163173218E2,3.762046814E0,3.762046814E0
6.315645207E1,3.211382602E1,1.189520059E2,1.097964069E1,8.917220831E-1,2.531524963E2,3.693335056E0,3.693335056E0
6.415903332E1,3.211381800E1,1.189520024E2,1.149516207E1,6.165505648E-1,2.508256989E2,4.000278950E0,4.000278950E0
6.515580416E1,3.211380419E1,1.189519967E2,1.153652346E1,5.846601129E-1,1.798471680E2,4.120751858E0,4.120751858E0
6.615140936E1,3.211378936E1,1.189519952E2,1.171722256E1,1.000392437E0,1.650800476E2,4.103439331E0,4.103439331E0
6.716477707E1,3.211377514E1,1.189520001E2,1.201570513E1,1.137617230E0,1.535131836E2,4.166564465E0,4.166564465E0
6.816763905E1,3.211376373E1,1.189520057E2,1.208578372E1,1.161924243E0,1.513638611E2,4.358091354E0,4.358091354E0
6.916742447E1,3.211375365E1,1.189520100E2,1.219765713E1,1.127911210E0,1.508431549E2,4.275323868E0,4.275323868E0
7.015685051E1,3.211374485E1,1.189520138E2,1.234306582E1,1.034743786E0,1.553913727E2,4.575240135E0,4.575240135E0
7.115848124E1,3.211373678E1,1.189520173E2,1.248673312E1,1.030105591E0,1.506542053E2,4.804048538E0,4.804048538E0
7.215316718E1,3.211373047E1,1.189520209E2,1.245092931E1,1.024846792E0,1.445522766E2,4.699999809E0,4.699999809E0
7.316698853E1,3.211372386E1,1.189520226E2,1.253369024E1,8.994961381E-1,1.636039124E2,4.699999809E0,4.699999809E0
7.415675259E1,3.211371955E1,1.189520256E2,1.247216288E1,8.477362394E-1,1.657779083E2,4.699999809E0,4.699999809E0
7.516076353E1,3.211371451E1,1.189520298E2,1.241025782E1,6.985151172E-1,1.661435089E2,4.699999809E0,4.699999809E0
7.616391561E1,3.211370883E1,1.189520317E2,1.236238530E1,6.388491392E-1,1.662449799E2,4.699999809E0,4.699999809E0
7.716153384E1,3.211370434E1,1.189520331E2,1.217202583E1,8.503165245E-1,1.746500244E2,4.699999809E0,4.699999809E0
7.816099374E1,3.211369471E1,1.189520397E2,1.178027301E1,9.911024570E-1,1.762693176E2,4.815672398E0,4.815672398E0
7.916802968E1,3.211368487E1,1.189520405E2,1.158395767E1,1.055778027E0,1.763441467E2,4.723093987E0,4.723093987E0
8.016777290E1,3.211367485E1,1.189520462E2,1.113714898E1,1.078902841E0,1.718902740E2,4.202153206E0,4.202153206E0
8.115938228E1,3.211366286E1,1.189520478E2,1.093385386E1,1.147432446E0,1.765282135E2,4.149685860E0,4.149685860E0
8.215506718E1,3.211365067E1,1.189520494E2,1.088752704E1,1.161299944E0,1.791997528E2,3.985487461E0,3.985487461E0
8.316029947E1,3.211363841E1,1.189520494E2,1.077886815E1,1.198764920E0,1.707239227E2,4.036171913E0,4.036171913E0
8.415400832E1,3.211361738E1,1.189520552E2,1.029557307E1,1.250639677E0,1.589508514E2,3.976580858E0,3.976580858E0
8.515828749E1,3.211360605E1,1.189520605E2,1.014704114E1,1.137749672E0,1.460711365E2,3.928200483E0,3.928200483E0
8.616495832E1,3.211359792E1,1.189520670E2,9.970596326E0,1.007265329E0,1.091832275E2,3.905571461E0,3.905571461E0
8.715489478E1,3.211359466E1,1.189520747E2,9.762066167E0,7.578855753E-1,1.096978455E2,4.047106266E0,4.047106266E0
8.814963488E1,3.211359454E1,1.189520814E2,9.763008658E0,5.506328344E-1,8.455920410E1,4.082873344E0,4.082873344E0
8.915444113E1,3.211359706E1,1.189520861E2,9.732369101E0,6.010036469E-1,1.059074249E2,4.494378567E0,4.494378567E0
9.015605572E1,3.211359954E1,1.189520881E2,9.532076616E0,4.184811413E-1,1.071990051E2,4.827573776E0,4.827573776E0
9.115596613E1,3.211359954E1,1.189520881E2,9.532076616E0,2.929368019E-1,1.472461243E2,4.900000095E0,4.900000095E0
9.215738696E1,3.211359954E1,1.189520881E2,9.532076616E0,2.050557733E-1,1.472461243E2,4.900000095E0,4.900000095E0
9.316053853E1,3.211359954E1,1.189520881E2,9.532076616E0,2.184225172E-1,1.190135345E2,4.884510040E0,4.884510040E0
9.415196144E1,3.211359954E1,1.189520881E2,9.532076616E0,2.277792394E-1,1.190135345E2,4.550543308E0,4.550543308E0
9.515507342E1,3.211359954E1,1.189520881E2,9.532076616E0,2.301878184E-1,1.146947174E2,4.392622948E0,4.392622948E0
9.616015207E1,3.211359954E1,1.189520881E2,9.532076616E0,2.318738252E-1,1.146947174E2,4.231200218E0,4.231200218E0
9.714914165E1,3.211359954E1,1.189520881E2,9.532076616E0,2.330539525E-1,8.558203125E1,4.141206741E0,4.141206741E0
9.815491092E1,3.211359954E1,1.189520881E2,9.532076616E0,3.753645122E-1,1.329107819E2,4.286489964E0,4.286489964E0
9.915876196E1,3.211359954E1,1.189520881E2,9.532076616E0,4.042396247E-1,1.329107819E2,4.603427410E0,4.603427410E0
1.001563557E2,3.211359954E1,1.189520881E2,9.532076616E0,3.589569032E-1,1.723165283E2,4.900000095E0,4.900000095E0
1.011527276E2,3.211359954E1,1.189520881E2,9.532076616E0,3.272590041E-1,1.723165283E2,4.900000095E0,4.900000095E0
1.021553708E2,3.211359954E1,1.189520881E2,9.532076616E0,2.290813029E-1,1.838105164E2,4.900000095E0,4.900000095E0
1.031510010E2,3.211359954E1,1.189520881E2,9.532076616E0,1.603569090E-1,1.838105164E2,4.900000095E0,4.900000095E0
1.041513130E2,3.211359954E1,1.189520881E2,9.532076616E0,1.122498438E-1,1.788599091E2,4.900000095E0,4.900000095E0
1.051535250E2,3.211359954E1,1.189520881E2,9.532076616E0,7.857488841E-2,1.788599091E2,4.900000095E0,4.900000095E0
1.061511213E2,3.211359954E1,1.189520881E2,9.532076616E0,5.500242114E-2,1.708119202E2,4.900000095E0,4.900000095E0
1.071521958E2,3.211359954E1,1.189520881E2,9.532076616E0,3.850169480E-2,1.708119202E2,4.900000095E0,4.900000095E0
1.081567557E2,3.211359954E1,1.189520881E2,9.532076616E0,2.695118636E-2,1.661866608E2,4.900000095E0,4.900000095E0
1.091512292E2,3.211359954E1,1.189520881E2,9.532076616E0,1.886583120E-2,1.661866608E2,4.900000095E0,4.900000095E0
1.101539229E2,3.211359954E1,1.189520881E2,9.532076616E0,1.546907872E-1,2.045360260E2,4.900000095E0,4.900000095E0
1.111635292E2,3.211360002E1,1.189520843E2,9.472689757E0,1.249374300E-1,2.051532135E2,4.699999809E0,4.699999809E0
1.121508193E2,3.211360466E1,1.189520856E2,9.559031222E0,7.308470458E-2,3.084701538E2,4.699999809E0,4.699999809E0
1.131566474E2,3.211360467E1,1.189520834E2,9.703272634E0,4.121169448E-1,1.165316582E0,4.699999809E0,4.699999809E0
1.141635750E2,3.211360467E1,1.189520834E2,9.703272634E0,6.862596273E-1,8.342813110E1,4.900000095E0,4.900000095E0
1.151555578E2,3.211359803E1,1.189520700E2,9.378618571E0,8.310086131E-1,1.290613556E2,4.699999809E0,4.699999809E0
1.161588609E2,3.211359770E1,1.189520693E2,9.237863159E0,7.553472519E-1,1.293903198E2,4.900000095E0,4.900000095E0
1.171522411E2,3.211360198E1,1.189520737E2,9.777348674E0,6.976463795E-1,1.043630066E2,4.900000095E0,4.900000095E0
1.181560281E2,3.211360198E1,1.189520737E2,9.790701151E0,8.194931746E-1,3.914894104E1,4.900000095E0,4.900000095E0
1.191565547E2,3.211360198E1,1.189520737E2,9.695893909E0,7.248560786E-1,3.832243347E1,4.900000095E0,4.900000095E0
1.201590469E2,3.211360198E1,1.189520737E2,9.796223596E0,6.537663937E-1,2.791618652E2,4.900000095E0,4.900000095E0
1.211515385E2,3.211360543E1,1.189520740E2,9.702337306E0,7.728487849E-1,1.726608276E2,4.900000095E0,4.900000095E0
1.221579416E2,3.211365040E1,1.189520445E2,1.052000129E1,6.559900045E-1,1.663713989E2,4.900000095E0,4.900000095E0
1.231476401E2,3.211364984E1,1.189520575E2,1.170776550E1,5.369832516E-1,1.304355011E2,4.900000095E0,4.900000095E0
1.241538969E2,3.211366481E1,1.189520455E2,1.177398174E1,4.673004746E-1,1.322221375E2,4.900000095E0,4.900000095E0
1.251513078E2,3.211364195E1,1.189520611E2,1.221366956E1,3.309469819E-1,1.611938934E2,4.900000095E0,4.900000095E0
1.261523521E2,3.211364195E1,1.189520611E2,1.221366956E1,4.609838426E-1,2.516443787E2,4.900000095E0,4.900000095E0
1.271583213E2,3.211364195E1,1.189520611E2,1.221366956E1,4.809358418E-1,2.516443787E2,4.900000095E0,4.900000095E0
1.281470635E2,3.211364195E1,1.189520611E2,1.221366956E1,5.009081364E-1,3.357421570E2,4.900000095E0,4.900000095E0
1.291591786E2,3.211364195E1,1.189520611E2,1.221366956E1,6.807538271E-1,7.415863037E1,4.900000095E0,4.900000095E0
1.301587338E2,3.211364350E1,1.189520621E2,1.219654708E1,4.989046752E-1,7.674435425E1,4.900000095E0,4.900000095E0
1.311555109E2,3.211364433E1,1.189520642E2,1.227660725E1,4.019882679E-1,1.362521973E2,4.900000095E0,4.900000095E0
1.321551125E2,3.211364215E1,1.189520665E2,1.249083442E1,4.026854932E-1,1.365987701E2,4.900000095E0,4.900000095E0
1.331599734E2,3.211364215E1,1.189520665E2,1.249083442E1,3.736793399E-1,1.653425293E2,4.900000095E0,4.900000095E0
1.341522687E2,3.211364215E1,1.189520665E2,1.249083442E1,3.533750176E-1,1.653425293E2,4.900000095E0,4.900000095E0
1.351595260E2,3.211364215E1,1.189520665E2,1.249083442E1,3.294002712E-1,1.480121918E2,4.900000095E0,4.900000095E0
1.361487312E2,3.211364215E1,1.189520665E2,1.249083442E1,3.126179576E-1,1.480121918E2,4.900000095E0,4.900000095E0
1.371491057E2,3.211364215E1,1.189520665E2,1.249083442E1,2.895743847E-1,9.219000244E1,4.900000095E0,4.900000095E0
1.381512015E2,3.211364215E1,1.189520665E2,1.249083442E1,4.453955293E-1,4.471817017E1,4.900000095E0,4.900000095E0
1.391545114E2,3.211364215E1,1.189520665E2,1.249083442E1,6.534135342E-1,4.471817017E1,4.900000095E0,4.900000095E0
1.401586765E2,3.211364215E1,1.189520665E2,1.249083442E1,6.270744801E-1,4.471817017E1,4.900000095E0,4.900000095E0
1.411524250E2,3.211364215E1,1.189520665E2,1.279484249E1,1.543676704E-1,3.090870094E1,4.900000095E0,4.900000095E0
1.421545672E2,3.211364215E1,1.189520665E2,1.279484249E1,1.864839792E-1,3.090870094E1,4.900000095E0,4.900000095E0
1.431537198E2,3.211364224E1,1.189520678E2,1.280478534E1,2.674027085E-1,2.489073753E1,4.699999809E0,4.699999809E0
1.441477541E2,3.211364224E1,1.189520678E2,1.280478534E1,5.057586432E-1,2.489073753E1,4.900000095E0,4.900000095E0
1.451477791E2,3.211364224E1,1.189520678E2,1.280478534E1,5.311228633E-1,2.489073753E1,4.900000095E0,4.900000095E0
1.461456401E2,3.211364224E1,1.189520678E2,1.280478534E1,5.561913252E-1,2.489073753E1,4.900000095E0,4.900000095E0
1.471488370E2,3.211362891E1,1.189520715E2,1.191129030E1,5.615303516E-1,2.309204102E1,4.900000095E0,4.900000095E0
1.481507041E2,3.211362891E1,1.189520715E2,1.181274356E1,7.158906460E-1,2.059555244E1,4.900000095E0,4.900000095E0
1.491482458E2,3.211362891E1,1.189520715E2,1.156408764E1,8.181297183E-1,3.582448578E1,4.900000095E0,4.900000095E0
1.501556140E2,3.211362891E1,1.189520715E2,1.153726628E1,7.407660484E-1,3.310349655E1,4.900000095E0,4.900000095E0
1.511539422E2,3.211362891E1,1.189520715E2,1.154344603E1,6.858677268E-1,3.038425827E1,4.900000095E0,4.900000095E0
1.521485844E2,3.211362719E1,1.189520666E2,1.157969636E1,5.539603233E-1,1.962695503E1,4.699999809E0,4.699999809E0
1.531485302E2,3.211362719E1,1.189520666E2,1.153410149E1,6.070083380E-1,2.888656006E2,4.900000095E0,4.900000095E0
1.541465484E2,3.211362719E1,1.189520666E2,1.147134449E1,5.611955523E-1,2.942249146E2,4.900000095E0,4.900000095E0
1.551541552E2,3.211362719E1,1.189520666E2,1.156836406E1,5.653164387E-1,2.446332092E2,4.900000095E0,4.900000095E0
1.561474896E2,3.211361643E1,1.189520691E2,1.174846997E1,7.645396590E-1,1.743187866E2,4.900000095E0,4.900000095E0
1.571436844E2,3.211360870E1,1.189520651E2,1.195038190E1,7.263275981E-1,1.657826538E2,4.900000095E0,4.900000095E0
1.581401562E2,3.211360870E1,1.189520651E2,1.195038190E1,5.084293485E-1,1.279971466E2,4.900000095E0,4.900000095E0
1.591510729E2,3.211360870E1,1.189520651E2,1.195038190E1,3.559005260E-1,1.279971466E2,4.900000095E0,4.900000095E0
1.601531125E2,3.211360870E1,1.189520651E2,1.225112575E1,3.389351964E-1,9.257122803E1,4.900000095E0,4.900000095E0
1.611512911E2,3.211360870E1,1.189520651E2,1.225112575E1,3.276186287E-1,9.257122803E1,4.900000095E0,4.900000095E0
1.621481646E2,3.211359620E1,1.189520628E2,1.148376789E1,3.207197189E-1,8.447953796E1,4.699999809E0,4.699999809E0
1.631476224E2,3.211359620E1,1.189520628E2,1.148376789E1,3.659884334E-1,8.447953796E1,4.900000095E0,4.900000095E0
1.641493781E2,3.211359620E1,1.189520628E2,1.148376789E1,2.561919093E-1,5.383586884E1,4.900000095E0,4.900000095E0
1.651478765E2,3.211359620E1,1.189520628E2,1.148376789E1,1.793343276E-1,5.383586884E1,4.900000095E0,4.900000095E0
1.661431234E2,3.211359620E1,1.189520628E2,1.148376789E1,1.255340278E-1,5.373567200E1,4.900000095E0,4.900000095E0
1.671512937E2,3.211359620E1,1.189520628E2,1.148376789E1,8.787382394E-2,5.373567200E1,4.900000095E0,4.900000095E0
1.681508317E2,3.211359620E1,1.189520628E2,1.148376789E1,6.151167303E-2,5.245203400E1,4.900000095E0,4.900000095E0
1.691501104E2,3.211359620E1,1.189520628E2,1.148376789E1,4.305817187E-2,5.245203400E1,4.900000095E0,4.900000095E0
1.701482005E2,3.211359620E1,1.189520628E2,1.148376789E1,3.014072031E-2,5.214658737E1,4.900000095E0,4.900000095E0
1.711538739E2,3.211359620E1,1.189520628E2,1.148376789E1,2.109850384E-2,5.214658737E1,4.900000095E0,4.900000095E0
1.721505323E2,3.211359620E1,1.189520628E2,1.148376789E1,1.476895344E-2,4.174812698E1,4.900000095E0,4.900000095E0
1.731433218E2,3.211359620E1,1.189520628E2,1.148376789E1,1.033826731E-2,4.174812698E1,4.900000095E0,4.900000095E0
1.741457968E2,3.211359620E1,1.189520628E2,1.148376789E1,7.797922194E-2,1.238205814E1,4.900000095E0,4.900000095E0
1.751496979E2,3.211359620E1,1.189520628E2,1.148376789E1,1.253278852E-1,1.238205814E1,4.900000095E0,4.900000095E0
1.761493812E2,3.211359620E1,1.189520628E2,1.148376789E1,2.292142808E-1,4.033453751E1,4.900000095E0,4.900000095E0
1.771469802E2,3.211359620E1,1.189520628E2,1.148376789E1,3.019347489E-1,4.033453751E1,4.900000095E0,4.900000095E0
1.781514468E2,3.211359620E1,1.189520628E2,1.148376789E1,2.823382914E-1,8.583986664E1,4.900000095E0,4.900000095E0
1.791444172E2,3.211359620E1,1.189520628E2,1.148376789E1,2.686207592E-1,8.583986664E1,4.900000095E0,4.900000095E0
1.801537427E2,3.211359620E1,1.189520628E2,1.148376789E1,1.880345345E-1,9.189622498E1,4.900000095E0,4.900000095E0
1.811442099E2,3.211359620E1,1.189520628E2,1.148376789E1,1.316241771E-1,9.189622498E1,4.900000095E0,4.900000095E0
1.821467370E2,3.211359389E1,1.189520674E2,1.149211592E1,1.692368388E-1,7.156045532E1,5.168034554E0,5.168034554E0
1.831508489E2,3.211359389E1,1.189520674E2,1.149211592E1,3.309345841E-1,7.156045532E1,4.900000095E0,4.900000095E0
1.841523468E2,3.211359389E1,1.189520674E2,1.149211592E1,3.731390834E-1,7.156045532E1,4.900000095E0,4.900000095E0
1.851524843E2,3.211359389E1,1.189520674E2,1.149211592E1,4.542381763E-1,7.156045532E1,4.900000095E0,4.900000095E0
1.861505406E2,3.211359389E1,1.189520674E2,1.149211592E1,5.110075474E-1,7.156045532E1,4.900000095E0,4.900000095E0
1.871494234E2,3.211359389E1,1.189520674E2,1.149211592E1,5.002154708E-1,7.156045532E1,4.900000095E0,4.900000095E0
1.881528401E2,3.211359389E1,1.189520674E2,1.149211592E1,4.926610589E-1,7.156045532E1,4.900000095E0,4.900000095E0
1.891558109E2,3.211359389E1,1.189520674E2,1.139763132E1,4.081052244E-1,6.968630219E1,4.900000095E0,4.900000095E0
1.901451078E2,3.211359389E1,1.189520674E2,1.139763132E1,5.016535521E-1,6.968630219E1,4.900000095E0,4.900000095E0
1.911475953E2,3.211359389E1,1.189520674E2,1.139763132E1,6.590009332E-1,6.968630219E1,4.900000095E0,4.900000095E0
1.921535739E2,3.211359389E1,1.189520674E2,1.157651176E1,7.880398035E-1,5.724347305E1,4.900000095E0,4.900000095E0
1.931490896E2,3.211359526E1,1.189520633E2,1.166883158E1,7.119991779E-1,1.984347916E1,5.772828102E0,5.772828102E0
1.941569500E2,3.211360605E1,1.189520818E2,1.017969126E1,6.927497983E-1,1.750777435E1,4.699999809E0,4.699999809E0
1.951481911E2,3.211360390E1,1.189520755E2,9.689858397E0,8.776686788E-1,4.335755157E1,4.699999809E0,4.699999809E0
1.961616750E2,3.211359656E1,1.189520529E2,1.294429292E1,9.883008003E-1,3.475084839E2,4.699999809E0,4.699999809E0
1.971576541E2,3.211358938E1,1.189520410E2,1.426043859E1,9.884560108E-1,3.017718201E2,4.770129204E0,4.770129204E0
1.981528958E2,3.211359359E1,1.189520310E2,1.437381138E1,1.126179099E0,3.130681763E2,3.839277267E0,3.839277267E0
1.991616677E2,3.211359763E1,1.189520231E2,1.436270787E1,1.175627947E0,3.027950745E2,3.800591946E0,3.800591946E0
2.001500916E2,3.211361161E1,1.189520218E2,1.419545788E1,1.017115474E0,3.355234375E2,3.885760784E0,3.885760784E0
2.011622130E2,3.211361832E1,1.189520191E2,1.403519385E1,9.255243540E-1,3.412102661E2,3.979391098E0,3.979391098E0
2.021539922E2,3.211362285E1,1.189520180E2,1.384541146E1,9.792217612E-1,3.407379150E2,4.160658836E0,4.160658836E0
2.031558750E2,3.211362523E1,1.189520163E2,1.361225602E1,6.261153817E-1,3.349179077E2,4.214715958E0,4.214715958E0
2.041557416E2,3.211363007E1,1.189520125E2,1.317821545E1,6.365091801E-1,3.518482361E2,4.189128399E0,4.189128399E0
2.051651286E2,3.211363981E1,1.189520030E2,1.293762793E1,8.839163780E-1,2.259369373E0,4.309407234E0,4.309407234E0
2.061579010E2,3.211365296E1,1.189519997E2,1.290642668E1,9.560841918E-1,3.562597351E2,4.489144325E0,4.489144325E0
2.071604828E2,3.211365928E1,1.189519999E2,1.281423974E1,1.013907194E0,3.452735291E2,4.619956017E0,4.619956017E0
2.081585797E2,3.211366639E1,1.189519988E2,1.274594198E1,1.034441233E0,3.485351868E2,4.920341969E0,4.920341969E0
2.091682734E2,3.211367201E1,1.189519960E2,1.280424111E1,9.479850531E-1,3.465302124E2,4.699999809E0,4.699999809E0
2.101565911E2,3.211368137E1,1.189519929E2,1.296237950E1,8.264284730E-1,3.455089417E2,4.699999809E0,4.699999809E0
2.111621573E2,3.211368946E1,1.189519882E2,1.289268302E1,7.598396540E-1,3.425428162E2,4.699999809E0,4.699999809E0
2.121599963E2,3.211369842E1,1.189519864E2,1.276446497E1,9.460421205E-1,3.393224182E2,4.977498531E0,4.977498531E0
