"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.847287708E1,3.211431106E1,1.189528658E2,8.289769194E0,1.525303960E0,2.142140503E2,4.077100277E0,4.077100277E0
1.947780156E1,3.211429717E1,1.189528554E2,8.204762451E0,1.752260804E0,2.046237030E2,3.861449003E0,3.861449003E0
2.046949531E1,3.211428222E1,1.189528444E2,8.237049731E0,1.800176978E0,2.055970001E2,3.560757875E0,3.560757875E0
2.146639427E1,3.211426692E1,1.189528322E2,8.040946178E0,1.588439584E0,2.090350037E2,3.545661211E0,3.545661211E0
2.247330781E1,3.211425137E1,1.189528214E2,7.900152922E0,1.470109105E0,2.058791809E2,3.467834473E0,3.467834473E0
2.347257552E1,3.211423426E1,1.189528143E2,7.785871572E0,1.482720017E0,1.870817566E2,3.455234528E0,3.455234528E0
2.446253333E1,3.211421974E1,1.189528123E2,7.620802427E0,1.749743342E0,1.827563629E2,3.421650410E0,3.421650410E0
2.547838125E1,3.211420338E1,1.189528098E2,7.548330032E0,1.716932058E0,1.644776611E2,3.476657391E0,3.476657391E0
2.647428854E1,3.211419003E1,1.189528101E2,7.405176054E0,1.418401241E0,1.700865326E2,3.555446625E0,3.555446625E0
2.746553229E1,3.211417907E1,1.189528116E2,7.426123665E0,1.501165271E0,1.689916992E2,3.582767963E0,3.582767963E0
2.846492239E1,3.211416799E1,1.189528152E2,7.443884377E0,1.540644407E0,1.798188934E2,3.584082127E0,3.584082127E0
2.946896770E1,3.211415808E1,1.189528164E2,7.460586468E0,1.304381251E0,1.815892487E2,3.683010101E0,3.683010101E0
3.047365000E1,3.211414759E1,1.189528154E2,7.468088865E0,1.300932527E0,1.837794647E2,3.738459110E0,3.738459110E0
3.146499218E1,3.211413549E1,1.189528168E2,7.362402137E0,1.344789147E0,1.734751740E2,3.785598755E0,3.785598755E0
3.247683177E1,3.211412283E1,1.189528177E2,7.302254521E0,1.559750438E0,1.819578247E2,3.880064487E0,3.880064487E0
3.346750624E1,3.211410881E1,1.189528174E2,7.356373827E0,1.666212082E0,1.743351440E2,4.001002312E0,4.001002312E0
3.447786510E1,3.211409514E1,1.189528175E2,7.391927399E0,1.398483276E0,1.816229858E2,4.015304089E0,4.015304089E0
3.547997812E1,3.211408203E1,1.189528168E2,7.501901044E0,1.380331993E0,1.861847687E2,3.980669022E0,3.980669022E0
3.647606927E1,3.211407098E1,1.189528150E2,7.574213556E0,1.424715638E0,1.862799988E2,3.930224657E0,3.930224657E0
3.748203541E1,3.211406114E1,1.189528126E2,7.705944805E0,1.399414062E0,1.888649292E2,3.791933537E0,3.791933537E0
3.846488697E1,3.211405255E1,1.189528116E2,7.753985978E0,1.255207300E0,1.844741821E2,3.725376844E0,3.725376844E0
3.946583385E1,3.211404308E1,1.189528083E2,7.763187855E0,1.486788988E0,1.954552460E2,3.766391754E0,3.766391754E0
4.046745312E1,3.211403378E1,1.189528033E2,7.755008595E0,1.527530789E0,1.994130859E2,3.822535276E0,3.822535276E0
4.146614010E1,3.211402429E1,1.189527981E2,7.718130897E0,1.404730916E0,1.953823853E2,3.801750183E0,3.801750183E0
4.247309478E1,3.211401386E1,1.189527906E2,7.782529188E0,1.404367566E0,2.088296204E2,3.825569153E0,3.825569153E0
4.347487135E1,3.211400366E1,1.189527808E2,7.797445883E0,1.284923196E0,2.188649750E2,3.766415119E0,3.766415119E0
4.447389374E1,3.211399491E1,1.189527718E2,7.606788130E0,1.088891029E0,2.345111542E2,3.616213322E0,3.616213322E0
4.546996301E1,3.211398983E1,1.189527597E2,7.494276092E0,1.109323859E0,2.602846680E2,3.430405378E0,3.430405378E0
4.646979843E1,3.211398509E1,1.189527463E2,7.453110618E0,1.181186438E0,2.635873718E2,3.315805435E0,3.315805435E0
4.747681301E1,3.211397826E1,1.189527320E2,7.409295613E0,1.207969904E0,2.407087860E2,3.325963974E0,3.325963974E0
4.847309478E1,3.211397324E1,1.189527195E2,7.376072658E0,1.212195873E0,2.606129150E2,3.279349566E0,3.279349566E0
4.947311978E1,3.211396737E1,1.189527086E2,7.354420628E0,1.283593535E0,2.317487640E2,3.288625002E0,3.288625002E0
5.046854270E1,3.211396049E1,1.189526976E2,7.267266840E0,1.542852521E0,2.291799011E2,3.254965544E0,3.254965544E0
5.147656978E1,3.211395189E1,1.189526866E2,7.226828587E0,1.648152590E0,2.297753143E2,3.233498812E0,3.233498812E0
5.247706458E1,3.211394450E1,1.189526745E2,7.158893920E0,1.450904727E0,2.277137756E2,3.175707102E0,3.175707102E0
5.347345572E1,3.211393794E1,1.189526619E2,6.992863442E0,1.473969936E0,2.613703003E2,3.109909534E0,3.109909534E0
5.446463801E1,3.211393293E1,1.189526465E2,6.909590677E0,1.609356761E0,2.456082001E2,3.093728542E0,3.093728542E0
5.546687968E1,3.211393119E1,1.189526335E2,6.825597152E0,1.245278001E0,2.573623352E2,3.080651760E0,3.080651760E0
5.646522655E1,3.211392773E1,1.189526238E2,6.784963071E0,1.018792152E0,2.418354187E2,3.232606888E0,3.232606888E0
5.747570260E1,3.211391968E1,1.189526193E2,6.847731195E0,1.046507120E0,1.626473541E2,3.336214542E0,3.336214542E0
5.846681978E1,3.211391396E1,1.189526179E2,6.982985402E0,1.089670181E0,1.701003723E2,3.614252567E0,3.614252567E0
5.946698384E1,3.211390690E1,1.189526127E2,7.090488210E0,1.329865813E0,2.366535492E2,3.723012447E0,3.723012447E0
6.046702395E1,3.211390220E1,1.189526017E2,7.160721341E0,1.324664712E0,2.550107422E2,3.786745071E0,3.786745071E0
6.147224582E1,3.211389995E1,1.189525868E2,7.229638005E0,1.398030281E0,2.595873108E2,3.601977110E0,3.601977110E0
6.247499374E1,3.211390078E1,1.189525711E2,7.290257431E0,1.578242540E0,2.876963501E2,3.439912319E0,3.439912319E0
6.346826718E1,3.211390552E1,1.189525569E2,7.437660268E0,1.419668078E0,2.885204468E2,3.145588160E0,3.145588160E0
6.446813749E1,3.211391133E1,1.189525454E2,7.461641172E0,1.113574028E0,3.264169312E2,2.974740982E0,2.974740982E0
6.547153437E1,3.211391613E1,1.189525416E2,7.514941489E0,6.545258164E-1,3.282898560E2,3.003123045E0,3.003123045E0
6.647299426E1,3.211391773E1,1.189525396E2,7.699437959E0,3.253743947E-1,3.354091797E2,3.134651661E0,3.134651661E0
6.746227030E1,3.211391826E1,1.189525391E2,7.751211595E0,1.922676712E-1,3.382027283E2,3.457269192E0,3.457269192E0
6.847373228E1,3.211391934E1,1.189525391E2,7.712701304E0,1.285708100E-1,3.382588196E2,4.061198711E0,4.061198711E0
6.946206041E1,3.211392604E1,1.189525360E2,7.610096116E0,9.374577999E-1,3.310919495E2,4.332789421E0,4.332789421E0
7.047549166E1,3.211393792E1,1.189525291E2,7.500816638E0,1.379666448E0,8.603590965E0,4.436905861E0,4.436905861E0
7.146717864E1,3.211395002E1,1.189525202E2,7.424173554E0,1.428508759E0,3.397732239E2,4.518698215E0,4.518698215E0
7.246786249E1,3.211396257E1,1.189525126E2,7.337285098E0,1.220034599E0,3.314958496E2,4.267975807E0,4.267975807E0
7.347293957E1,3.211397504E1,1.189525033E2,7.399360557E0,1.196444392E0,3.273283386E2,3.767648220E0,3.767648220E0
7.446793124E1,3.211398748E1,1.189525011E2,7.427950370E0,1.164145470E0,3.398014832E2,3.552491665E0,3.552491665E0
7.546326614E1,3.211399989E1,1.189525024E2,7.324897853E0,1.147232413E0,2.041978121E0,3.422474384E0,3.422474384E0
7.646229426E1,3.211401170E1,1.189525019E2,7.140496129E0,1.130951643E0,2.061647987E1,3.180664539E0,3.180664539E0
7.747308228E1,3.211402328E1,1.189525016E2,7.059816377E0,1.152339101E0,1.074401474E1,3.231388807E0,3.231388807E0
7.846543853E1,3.211403779E1,1.189525038E2,7.190734049E0,1.541017771E0,3.472466431E2,3.329725266E0,3.329725266E0
7.947216561E1,3.211405346E1,1.189525030E2,7.208738124E0,1.756473660E0,3.413668823E2,3.460167646E0,3.460167646E0
8.046230624E1,3.211406691E1,1.189525015E2,7.140309592E0,1.504894853E0,3.406028137E2,3.552038670E0,3.552038670E0
8.147422238E1,3.211408119E1,1.189524998E2,7.147662931E0,1.481152177E0,3.590266418E2,3.766357422E0,3.766357422E0
8.246418801E1,3.211409503E1,1.189524979E2,7.220825633E0,1.663776040E0,3.474639893E2,3.789674044E0,3.789674044E0
8.346510936E1,3.211410775E1,1.189524970E2,7.416382846E0,1.674928904E0,3.479552307E2,3.772256374E0,3.772256374E0
8.446839842E1,3.211412000E1,1.189524923E2,7.467887719E0,1.469693422E0,3.301936035E2,3.687443495E0,3.687443495E0
8.546100259E1,3.211413263E1,1.189524866E2,7.487681539E0,1.644031525E0,3.375819702E2,3.624598265E0,3.624598265E0
8.646130415E1,3.211414415E1,1.189524833E2,7.454166642E0,1.540222049E0,3.455838623E2,3.612812519E0,3.612812519E0
8.747034999E1,3.211415547E1,1.189524825E2,7.480565017E0,1.283522964E0,3.520922241E2,3.550579548E0,3.550579548E0
8.846522499E1,3.211416785E1,1.189524829E2,7.469069707E0,1.306122541E0,3.553854980E2,3.448146820E0,3.448146820E0
8.946893592E1,3.211417663E1,1.189524801E2,7.587554942E0,1.476347923E0,3.233805847E2,3.285184145E0,3.285184145E0
9.046175624E1,3.211418336E1,1.189524682E2,7.535022116E0,1.466414928E0,2.635632935E2,3.150871754E0,3.150871754E0
9.146869165E1,3.211418455E1,1.189524528E2,7.623074452E0,1.402236342E0,2.651304321E2,2.962690592E0,2.962690592E0
9.246897342E1,3.211418315E1,1.189524355E2,7.653699109E0,1.391010523E0,2.654990234E2,2.790495396E0,2.790495396E0
9.346398592E1,3.211418127E1,1.189524188E2,7.695111382E0,1.359160185E0,2.684093323E2,2.682895184E0,2.682895184E0
9.447054738E1,3.211418020E1,1.189524013E2,7.703161994E0,1.411229968E0,2.644906006E2,2.666208744E0,2.666208744E0
9.547493176E1,3.211417790E1,1.189523853E2,7.717992640E0,1.327723861E0,2.598069763E2,2.695876122E0,2.695876122E0
9.646151457E1,3.211417425E1,1.189523688E2,7.411522422E0,1.273686409E0,2.563587646E2,2.791725159E0,2.791725159E0
9.747786509E1,3.211416950E1,1.189523549E2,7.444300844E0,1.207944751E0,2.602077637E2,2.905251026E0,2.905251026E0
9.846971717E1,3.211416492E1,1.189523400E2,7.278404381E0,1.313467741E0,2.594876709E2,3.006635904E0,3.006635904E0
9.947439998E1,3.211416162E1,1.189523274E2,7.153197764E0,1.091381788E0,2.637297363E2,3.061297178E0,3.061297178E0
1.004663844E2,3.211416174E1,1.189523154E2,7.097052544E0,1.086818814E0,2.866171265E2,3.101141691E0,3.101141691E0
1.014720463E2,3.211416705E1,1.189523060E2,6.904685672E0,9.859653115E-1,3.386331177E2,3.190407753E0,3.190407753E0
1.024642015E2,3.211417859E1,1.189523017E2,6.663939389E0,1.231250882E0,3.583959961E2,3.323513031E0,3.323513031E0
1.034719963E2,3.211419209E1,1.189523014E2,6.528864198E0,1.206021428E0,1.704805851E0,3.245100021E0,3.245100021E0
1.044708880E2,3.211420509E1,1.189523034E2,6.448334560E0,1.175416470E0,1.720091820E0,3.256336927E0,3.256336927E0
1.054771005E2,3.211421310E1,1.189523002E2,6.407485343E0,9.586779475E-1,3.493974915E2,3.281528950E0,3.281528950E0
1.064641474E2,3.211421495E1,1.189522969E2,6.474528298E0,5.999084115E-1,2.680004578E2,3.430651188E0,3.430651188E0
1.074730984E2,3.211420889E1,1.189522803E2,6.444913925E0,1.533759594E0,1.964050751E2,3.234657288E0,3.234657288E0
1.084711432E2,3.211419895E1,1.189522666E2,6.572878637E0,1.506087303E0,2.148584442E2,3.247289181E0,3.247289181E0
1.094683828E2,3.211418631E1,1.189522511E2,6.560027205E0,1.470003128E0,2.289252625E2,3.255899429E0,3.255899429E0
1.104644297E2,3.211417204E1,1.189522360E2,6.608558360E0,1.492805719E0,2.117662048E2,3.239445448E0,3.239445448E0
1.114684062E2,3.211415963E1,1.189522210E2,6.492381217E0,1.425536275E0,2.155378876E2,2.835568190E0,2.835568190E0
1.124725198E2,3.211414696E1,1.189522078E2,6.184234121E0,1.653256774E0,2.105951996E2,2.960166216E0,2.960166216E0
1.134636739E2,3.211413323E1,1.189521945E2,5.946126725E0,1.693339586E0,2.155187836E2,3.075567961E0,3.075567961E0
1.144743380E2,3.211412106E1,1.189521835E2,5.739439985E0,1.360516906E0,2.136101379E2,3.108388901E0,3.108388901E0
1.154840776E2,3.211411020E1,1.189521745E2,5.775019336E0,1.223593473E0,2.042900391E2,3.173168659E0,3.173168659E0
1.164663604E2,3.211409997E1,1.189521664E2,5.698982034E0,1.407505989E0,1.983560028E2,3.438855648E0,3.438855648E0
1.174739203E2,3.211408960E1,1.189521584E2,5.478515378E0,1.385161638E0,1.949436646E2,3.656611681E0,3.656611681E0
1.184739193E2,3.211408059E1,1.189521508E2,5.360389294E0,1.143377900E0,1.994126282E2,3.679106951E0,3.679106951E0
1.194657427E2,3.211407224E1,1.189521456E2,5.418408144E0,7.285930514E-1,1.982248077E2,3.875521183E0,3.875521183E0
1.204757432E2,3.211406858E1,1.189521423E2,5.643353419E0,2.080742568E-1,1.981341553E2,4.074206352E0,4.074206352E0
1.214691750E2,3.211406615E1,1.189521408E2,5.898325020E0,2.570724189E-1,1.981628723E2,4.089497566E0,4.089497566E0
1.224754745E2,3.211405947E1,1.189521366E2,5.922703983E0,6.408662200E-1,2.004682465E2,3.980220318E0,3.980220318E0
1.234685713E2,3.211405153E1,1.189521285E2,6.027057988E0,1.205200911E0,2.355553894E2,4.148330688E0,4.148330688E0
1.244758568E2,3.211404472E1,1.189521149E2,6.051406033E0,1.264732242E0,2.363215179E2,3.999340773E0,3.999340773E0
1.254729573E2,3.211403792E1,1.189521008E2,5.916369837E0,1.084648371E0,2.549833374E2,3.865394115E0,3.865394115E0
1.264728693E2,3.211403548E1,1.189520857E2,5.866965764E0,1.119621277E0,2.690171204E2,3.758774996E0,3.758774996E0
1.274749901E2,3.211403466E1,1.189520684E2,5.843089411E0,1.220004439E0,2.763699951E2,3.689633846E0,3.689633846E0
1.284671526E2,3.211403602E1,1.189520505E2,5.791023076E0,1.313516855E0,2.741857910E2,3.501269102E0,3.501269102E0
1.294652140E2,3.211403581E1,1.189520372E2,5.900234967E0,1.163446903E0,2.670827026E2,3.516039371E0,3.516039371E0
1.304633354E2,3.211403744E1,1.189520304E2,6.013913341E0,8.693653941E-1,2.505076294E2,3.518136263E0,3.518136263E0
1.314699818E2,3.211403719E1,1.189520274E2,5.785463116E0,5.012362599E-1,1.535579376E2,3.581508636E0,3.581508636E0
1.324682114E2,3.211403564E1,1.189520283E2,5.636509178E0,4.672895074E-1,3.578628235E2,3.534931183E0,3.534931183E0
1.334626630E2,3.211403662E1,1.189520296E2,5.599314158E0,2.438652068E-1,3.454224548E2,3.640822649E0,3.640822649E0
1.344721318E2,3.211403712E1,1.189520323E2,5.578152877E0,4.447477460E-1,2.167332458E2,4.033977032E0,4.033977032E0
1.354635166E2,3.211403347E1,1.189520299E2,5.493929066E0,9.656280875E-1,2.282538452E2,4.372613907E0,4.372613907E0
1.364687833E2,3.211402431E1,1.189520225E2,5.478585429E0,1.030464888E0,2.254868622E2,4.675269127E0,4.675269127E0
1.374696870E2,3.211401951E1,1.189520188E2,5.276362216E0,6.055830717E-1,2.247436523E2,4.935595989E0,4.935595989E0
