"Time (s)","Pressure (hPa)"
2.026846000E1,1.017856445E3
2.034846000E1,1.017832520E3
2.042846000E1,1.017850586E3
2.050846156E1,1.017838379E3
2.058846000E1,1.017843262E3
2.066846156E1,1.017872070E3
2.074846000E1,1.017872070E3
2.082846000E1,1.017872070E3
2.090846000E1,1.017843262E3
2.098846156E1,1.017856445E3
2.106846000E1,1.017875977E3
2.114846000E1,1.017864746E3
2.122846156E1,1.017879883E3
2.130846156E1,1.017875000E3
2.138846000E1,1.017845703E3
2.146846000E1,1.017846191E3
2.154846000E1,1.017861328E3
2.162846000E1,1.017866699E3
2.170846000E1,1.017872559E3
2.178846000E1,1.017892090E3
2.186846156E1,1.017879395E3
2.194846156E1,1.017850586E3
2.202846156E1,1.017842285E3
2.210846000E1,1.017841797E3
2.218846000E1,1.017857910E3
2.226846156E1,1.017884277E3
2.234846000E1,1.017885254E3
2.242846000E1,1.017868164E3
2.250846156E1,1.017839355E3
2.258846156E1,1.017853027E3
2.266846156E1,1.017870605E3
2.274846000E1,1.017872559E3
2.282846000E1,1.017873535E3
2.290846000E1,1.017889648E3
2.298846000E1,1.017865234E3
2.306846156E1,1.017835938E3
2.314846000E1,1.017853516E3
2.322846156E1,1.017870605E3
2.330846156E1,1.017874023E3
2.338846000E1,1.017887207E3
2.346846000E1,1.017886230E3
2.354846000E1,1.017857422E3
2.362846000E1,1.017828613E3
2.370846000E1,1.017849609E3
2.378846000E1,1.017863281E3
2.386846156E1,1.017853027E3
2.394846156E1,1.017872559E3
2.402846156E1,1.017870605E3
2.410846000E1,1.017860840E3
2.418846000E1,1.017831543E3
2.426846000E1,1.017852051E3
2.434846000E1,1.017853516E3
2.442846156E1,1.017850586E3
2.450846156E1,1.017868652E3
2.458846156E1,1.017867676E3
2.466846156E1,1.017838867E3
2.474846000E1,1.017847656E3
2.482846156E1,1.017869629E3
2.490846000E1,1.017873535E3
2.498846000E1,1.017854492E3
2.506846000E1,1.017881836E3
2.514846000E1,1.017865234E3
2.522846156E1,1.017859375E3
2.530846000E1,1.017842773E3
2.538846000E1,1.017842773E3
2.546846000E1,1.017844727E3
2.554846000E1,1.017862793E3
2.562846000E1,1.017880371E3
2.570846000E1,1.017888672E3
2.578846000E1,1.017867188E3
2.586846156E1,1.017844727E3
2.594846000E1,1.017863281E3
2.602846156E1,1.017856445E3
2.610846000E1,1.017852539E3
2.618846000E1,1.017875000E3
2.626846312E1,1.017860840E3
2.634846000E1,1.017850098E3
2.642846000E1,1.017846191E3
2.650846000E1,1.017854004E3
2.658846156E1,1.017857910E3
2.666846156E1,1.017868164E3
2.674846000E1,1.017877441E3
2.682846000E1,1.017894531E3
2.690846000E1,1.017865234E3
2.698846000E1,1.017848633E3
2.706846000E1,1.017876953E3
2.714846000E1,1.017866211E3
2.722846156E1,1.017862305E3
2.730846156E1,1.017882324E3
2.738846156E1,1.017882324E3
2.746846000E1,1.017882324E3
2.754846000E1,1.017859375E3
2.762846000E1,1.017873535E3
2.770846000E1,1.017879883E3
2.778846000E1,1.017872559E3
2.786846156E1,1.017889160E3
2.794846156E1,1.017887695E3
2.802846156E1,1.017867676E3
2.810846000E1,1.017838867E3
2.818846000E1,1.017846191E3
2.826846000E1,1.017871094E3
2.834846000E1,1.017861328E3
2.842846000E1,1.017867188E3
2.850846000E1,1.017876465E3
2.858846156E1,1.017866699E3
2.866846156E1,1.017845703E3
2.874846000E1,1.017856445E3
2.882846000E1,1.017859863E3
2.890846000E1,1.017871094E3
2.898846000E1,1.017881348E3
2.906846000E1,1.017908203E3
2.914846000E1,1.017878906E3
2.922846156E1,1.017850098E3
2.930846156E1,1.017849609E3
2.938846156E1,1.017856445E3
2.946846000E1,1.017856445E3
2.954846000E1,1.017864746E3
2.962846469E1,1.017864746E3
2.970846000E1,1.017864746E3
2.978846000E1,1.017848633E3
2.986846000E1,1.017849609E3
2.994846156E1,1.017873047E3
3.002846156E1,1.017883789E3
3.010846000E1,1.017879883E3
3.018846000E1,1.017904297E3
3.026846000E1,1.017875488E3
3.034846000E1,1.017846191E3
3.042846000E1,1.017855957E3
3.050846000E1,1.017854004E3
3.058846156E1,1.017862793E3
3.066846156E1,1.017881348E3
3.074846156E1,1.017863281E3
3.082846000E1,1.017862305E3
3.090846000E1,1.017843750E3
3.098846000E1,1.017853027E3
3.106846000E1,1.017870605E3
3.114846000E1,1.017878418E3
3.122846156E1,1.017894043E3
3.130846156E1,1.017890137E3
3.138846000E1,1.017861328E3
3.146846000E1,1.017840820E3
3.154846156E1,1.017858398E3
3.162846000E1,1.017866211E3
3.170846156E1,1.017861816E3
3.178846000E1,1.017888184E3
3.186846000E1,1.017878906E3
3.194846156E1,1.017853516E3
3.202846156E1,1.017836426E3
3.210846000E1,1.017847168E3
3.218846000E1,1.017865234E3
3.226846000E1,1.017877441E3
3.234846000E1,1.017897461E3
3.242846000E1,1.017899414E3
3.250846000E1,1.017870605E3
3.258846156E1,1.017851562E3
3.266846156E1,1.017873535E3
3.274846000E1,1.017870117E3
3.282846000E1,1.017872559E3
3.290846000E1,1.017891602E3
3.298846000E1,1.017875000E3
3.306846000E1,1.017851074E3
3.314846000E1,1.017853027E3
3.322846156E1,1.017860840E3
3.330846156E1,1.017866699E3
3.338846156E1,1.017871582E3
3.346846156E1,1.017883789E3
3.354846000E1,1.017883789E3
3.362846000E1,1.017854492E3
3.370846000E1,1.017829102E3
3.378846000E1,1.017849609E3
3.386846000E1,1.017854492E3
3.394846156E1,1.017852539E3
3.402846156E1,1.017871582E3
3.410846000E1,1.017874023E3
3.418846000E1,1.017855957E3
3.426846000E1,1.017846680E3
3.434846000E1,1.017862793E3
3.442846000E1,1.017871582E3
3.450846000E1,1.017881836E3
3.458846156E1,1.017907715E3
3.466846156E1,1.017895020E3
3.474846156E1,1.017865723E3
3.482846000E1,1.017836914E3
3.490846000E1,1.017849609E3
3.498846000E1,1.017851074E3
3.506846000E1,1.017857422E3
3.514846000E1,1.017886719E3
3.522846000E1,1.017879883E3
3.530846156E1,1.017852539E3
3.538846156E1,1.017851074E3
3.546846000E1,1.017879883E3
3.554846000E1,1.017870117E3
3.562846000E1,1.017880859E3
3.570846000E1,1.017902832E3
3.578846000E1,1.017887695E3
3.586846000E1,1.017858887E3
3.594846469E1,1.017829590E3
3.602846156E1,1.017845703E3
3.610846000E1,1.017867188E3
3.618846469E1,1.017857910E3
3.626846000E1,1.017878418E3
3.634846000E1,1.017883789E3
3.642846000E1,1.017854980E3
3.650846156E1,1.017839844E3
3.658846156E1,1.017868652E3
3.666846156E1,1.017878906E3
3.674846000E1,1.017873535E3
3.682846000E1,1.017897949E3
3.690846000E1,1.017890625E3
3.698846000E1,1.017861328E3
3.706846000E1,1.017844238E3
3.714846000E1,1.017872070E3
3.722846000E1,1.017864746E3
3.730846156E1,1.017866699E3
3.738846156E1,1.017895020E3
3.746846000E1,1.017891602E3
3.754846000E1,1.017862793E3
3.762846000E1,1.017865234E3
3.770846000E1,1.017889160E3
3.778846000E1,1.017886230E3
3.786846000E1,1.017877441E3
3.794846156E1,1.017886230E3
3.802846156E1,1.017886230E3
3.810846000E1,1.017856934E3
3.818846000E1,1.017856934E3
3.826846000E1,1.017869629E3
3.834846000E1,1.017880371E3
3.842846000E1,1.017881348E3
3.850846000E1,1.017881348E3
3.858846156E1,1.017881348E3
3.866846156E1,1.017852539E3
3.874846156E1,1.017867676E3
3.882846000E1,1.017877441E3
3.890846000E1,1.017883301E3
3.898846000E1,1.017893066E3
3.906846000E1,1.017893066E3
3.914846000E1,1.017875000E3
3.922846313E1,1.017845703E3
3.930846156E1,1.017849609E3
3.938846156E1,1.017850098E3
3.946846000E1,1.017850098E3
3.954846000E1,1.017863281E3
3.962846000E1,1.017863281E3
3.970846000E1,1.017855469E3
3.978846000E1,1.017826660E3
3.986846313E1,1.017855469E3
3.994846156E1,1.017856934E3
4.002846156E1,1.017874512E3
4.010846156E1,1.017892090E3
4.018846000E1,1.017895508E3
4.026846000E1,1.017866699E3
4.034846156E1,1.017837891E3
4.042846000E1,1.017858398E3
4.050846000E1,1.017853516E3
4.058846000E1,1.017862305E3
4.066846156E1,1.017891113E3
4.074846156E1,1.017891113E3
4.082846000E1,1.017862305E3
4.090846000E1,1.017849121E3
4.098846000E1,1.017861328E3
4.106846000E1,1.017867188E3
4.114846000E1,1.017875000E3
4.122846000E1,1.017904297E3
4.130846156E1,1.017896484E3
4.138846156E1,1.017867676E3
4.146846156E1,1.017838867E3
4.154846156E1,1.017845215E3
4.162846000E1,1.017849609E3
4.170846000E1,1.017862305E3
4.178846000E1,1.017891113E3
4.186846000E1,1.017900391E3
4.194846156E1,1.017871582E3
4.202846156E1,1.017852539E3
4.210846000E1,1.017858398E3
4.218846000E1,1.017858887E3
4.226846000E1,1.017873047E3
4.234846000E1,1.017879883E3
4.242846000E1,1.017879883E3
4.250846000E1,1.017851074E3
4.258846000E1,1.017858398E3
4.266846000E1,1.017855469E3
4.274846000E1,1.017862793E3
4.282846000E1,1.017861816E3
4.290846000E1,1.017873535E3
4.298846000E1,1.017871582E3
4.306846000E1,1.017842773E3
4.314846000E1,1.017854492E3
4.322846000E1,1.017866699E3
4.330846156E1,1.017846191E3
4.338846000E1,1.017853516E3
4.346846000E1,1.017863281E3
4.354846000E1,1.017847656E3
4.362846000E1,1.017818848E3
4.370846000E1,1.017847656E3
4.378846000E1,1.017818359E3
4.386846000E1,1.017834961E3
4.394846156E1,1.017843262E3
4.402846156E1,1.017854980E3
4.410846000E1,1.017840332E3
4.418846000E1,1.017818359E3
4.426846000E1,1.017818848E3
4.434846000E1,1.017829102E3
4.442846000E1,1.017831543E3
4.450846000E1,1.017860352E3
4.458846000E1,1.017858398E3
4.466846156E1,1.017829102E3
4.474846156E1,1.017802734E3
4.482846000E1,1.017818848E3
4.490846000E1,1.017826660E3
4.498846000E1,1.017843750E3
4.506846156E1,1.017872559E3
4.514846000E1,1.017876465E3
4.522846000E1,1.017847656E3
4.530846156E1,1.017835938E3
4.538846000E1,1.017862793E3
4.546846156E1,1.017852051E3
4.554846000E1,1.017862305E3
4.562846000E1,1.017866699E3
4.570846000E1,1.017844727E3
4.578846000E1,1.017816406E3
4.586846000E1,1.017818359E3
4.594846156E1,1.017839844E3
4.602846156E1,1.017835938E3
4.610846156E1,1.017859375E3
4.618846000E1,1.017879395E3
4.626846000E1,1.017876465E3
4.634846000E1,1.017847656E3
4.642846000E1,1.017847656E3
4.650846000E1,1.017871582E3
4.658846000E1,1.017859375E3
4.666846156E1,1.017871094E3
4.674846156E1,1.017899902E3
4.682846000E1,1.017871094E3
4.690846000E1,1.017868164E3
4.698846312E1,1.017847656E3
4.706846000E1,1.017850586E3
4.714846000E1,1.017857910E3
4.722846000E1,1.017873535E3
4.730846156E1,1.017867188E3
4.738846156E1,1.017847168E3
4.746846156E1,1.017839355E3
4.754846000E1,1.017847656E3
4.762846000E1,1.017848145E3
4.770846000E1,1.017841797E3
4.778846000E1,1.017862305E3
4.786846000E1,1.017879395E3
4.794846000E1,1.017850586E3
4.802846000E1,1.017821289E3
4.810846000E1,1.017807617E3
4.818846000E1,1.017828613E3
4.826846000E1,1.017831543E3
4.834846000E1,1.017853027E3
4.842846000E1,1.017871582E3
4.850846000E1,1.017859375E3
4.858846000E1,1.017830566E3
4.866846156E1,1.017850098E3
4.874846156E1,1.017875488E3
4.882846000E1,1.017874023E3
4.890846000E1,1.017867188E3
4.898846000E1,1.017889648E3
4.906846000E1,1.017861816E3
4.914846000E1,1.017833008E3
4.922846000E1,1.017825195E3
4.930846156E1,1.017854004E3
4.938846156E1,1.017855957E3
4.946846156E1,1.017847656E3
4.954846000E1,1.017876465E3
4.962846000E1,1.017856934E3
4.970846312E1,1.017828125E3
4.978846000E1,1.017833984E3
4.986846000E1,1.017862793E3
4.994846000E1,1.017856445E3
5.002846156E1,1.017862793E3
5.010846156E1,1.017873047E3
5.018846000E1,1.017859863E3
5.026846000E1,1.017835938E3
5.034846000E1,1.017845215E3
5.042846000E1,1.017839844E3
5.050846000E1,1.017855469E3
5.058846000E1,1.017857910E3
5.066846156E1,1.017857910E3
5.074846156E1,1.017844727E3
5.082846156E1,1.017828125E3
5.090846000E1,1.017850586E3
5.098846000E1,1.017846191E3
5.106846000E1,1.017852051E3
5.114846000E1,1.017856934E3
5.122846000E1,1.017866211E3
5.130846156E1,1.017842285E3
5.138846156E1,1.017813477E3
5.146846156E1,1.017827637E3
5.154846000E1,1.017833008E3
5.162846000E1,1.017857910E3
5.170846000E1,1.017852051E3
5.178846156E1,1.017867188E3
5.186846000E1,1.017864746E3
5.194846000E1,1.017835938E3
5.202846156E1,1.017831055E3
5.210846156E1,1.017837891E3
5.218846000E1,1.017849121E3
5.226846000E1,1.017850098E3
5.234846000E1,1.017872070E3
5.242846000E1,1.017863770E3
5.250846000E1,1.017834961E3
5.258846000E1,1.017833984E3
5.266846156E1,1.017839355E3
5.274846156E1,1.017854004E3
5.282846000E1,1.017833984E3
5.290846000E1,1.017863281E3
5.298846000E1,1.017876465E3
5.306846469E1,1.017851074E3
5.314846000E1,1.017851074E3
5.322846156E1,1.017863770E3
5.330846000E1,1.017853027E3
5.338846156E1,1.017865723E3
5.346846156E1,1.017892578E3
5.354846000E1,1.017887695E3
5.362846000E1,1.017858887E3
5.370846000E1,1.017854980E3
5.378846000E1,1.017853516E3
5.386846000E1,1.017857910E3
5.394846000E1,1.017844727E3
5.402846156E1,1.017863281E3
5.410846156E1,1.017869141E3
5.418846000E1,1.017845703E3
5.426846000E1,1.017848633E3
5.434846000E1,1.017845703E3
5.442846000E1,1.017841309E3
5.450846000E1,1.017858398E3
5.458846000E1,1.017883301E3
5.466846156E1,1.017901367E3
5.474846156E1,1.017872559E3
5.482846156E1,1.017843262E3
5.490846000E1,1.017826172E3
5.498846000E1,1.017830078E3
5.506846000E1,1.017836426E3
5.514846000E1,1.017854492E3
5.522846000E1,1.017864258E3
5.530846000E1,1.017835449E3
5.538846156E1,1.017841797E3
5.546846000E1,1.017863770E3
5.554846000E1,1.017875977E3
5.562846000E1,1.017875977E3
5.570846000E1,1.017898438E3
5.578846000E1,1.017896484E3
5.586846000E1,1.017867676E3
5.594846000E1,1.017850586E3
5.602846156E1,1.017873047E3
5.610846156E1,1.017887207E3
5.618846156E1,1.017879395E3
5.626846000E1,1.017900391E3
5.634846000E1,1.017890625E3
5.642846000E1,1.017861328E3
5.650846000E1,1.017843750E3
5.658846000E1,1.017873047E3
5.666846156E1,1.017886719E3
5.674846156E1,1.017881836E3
5.682846156E1,1.017911133E3
5.690846000E1,1.017890625E3
5.698846000E1,1.017861816E3
5.706846000E1,1.017874512E3
5.714846000E1,1.017865723E3
5.722846000E1,1.017865723E3
5.730846000E1,1.017869629E3
5.738846156E1,1.017882812E3
5.746846156E1,1.017889160E3
5.754846000E1,1.017869629E3
5.762846000E1,1.017843750E3
5.770846000E1,1.017854492E3
5.778846000E1,1.017873047E3
5.786846000E1,1.017869141E3
5.794846000E1,1.017879395E3
5.802846156E1,1.017865234E3
5.810846156E1,1.017836426E3
5.818846000E1,1.017842773E3
5.826846000E1,1.017846680E3
5.834850375E1,1.017856934E3
5.842846000E1,1.017869141E3
5.850846000E1,1.017876953E3
5.858846000E1,1.017884277E3
5.866846000E1,1.017864258E3
5.874846156E1,1.017873047E3
5.882846156E1,1.017880371E3
5.890846000E1,1.017875000E3
5.898846000E1,1.017872559E3
5.906846000E1,1.017893555E3
5.914846000E1,1.017882324E3
5.922846000E1,1.017853027E3
5.930846000E1,1.017855957E3
5.938846156E1,1.017853516E3
5.946846156E1,1.017880859E3
5.954846156E1,1.017860352E3
5.962846000E1,1.017879883E3
5.970846000E1,1.017879883E3
5.978846000E1,1.017851074E3
5.986846000E1,1.017855957E3
5.994846000E1,1.017859375E3
6.002846156E1,1.017875977E3
6.010846000E1,1.017869141E3
6.018846000E1,1.017879883E3
6.026846000E1,1.017890137E3
6.034846000E1,1.017863770E3
6.042846000E1,1.017852051E3
6.050846000E1,1.017866699E3
6.058846000E1,1.017870117E3
6.066846000E1,1.017866699E3
6.074846156E1,1.017869629E3
6.082846156E1,1.017879395E3
6.090846000E1,1.017866211E3
6.098846000E1,1.017850586E3
6.106846000E1,1.017862305E3
6.114846000E1,1.017867188E3
6.122846000E1,1.017874023E3
6.130846000E1,1.017890625E3
6.138846156E1,1.017903809E3
6.146846156E1,1.017874512E3
6.154846000E1,1.017847168E3
6.162846000E1,1.017847168E3
6.170846000E1,1.017856934E3
6.178846000E1,1.017856934E3
6.186846000E1,1.017875977E3
6.194846000E1,1.017877441E3
6.202846156E1,1.017848633E3
6.210846156E1,1.017836914E3
6.218846156E1,1.017863281E3
6.226846000E1,1.017855469E3
6.234846000E1,1.017852051E3
6.242846000E1,1.017880859E3
6.250846000E1,1.017901367E3
6.258846000E1,1.017872559E3
6.266846000E1,1.017843750E3
6.274846156E1,1.017862305E3
6.282846156E1,1.017883789E3
6.290846000E1,1.017854980E3
6.298846000E1,1.017880859E3
6.306846000E1,1.017866699E3
6.314846000E1,1.017847168E3
6.322846156E1,1.017860840E3
6.330846000E1,1.017867188E3
6.338846156E1,1.017869141E3
6.346846156E1,1.017877930E3
6.354846156E1,1.017897461E3
6.362846000E1,1.017890137E3
6.370846000E1,1.017861328E3
6.378846000E1,1.017848145E3
6.386846000E1,1.017876953E3
6.394846000E1,1.017880859E3
6.402846000E1,1.017878906E3
6.410846000E1,1.017849609E3
6.418846000E1,1.017850098E3
6.426846000E1,1.017854980E3
6.434846000E1,1.017863281E3
6.442846000E1,1.017856934E3
6.450846000E1,1.017885742E3
6.458846000E1,1.017885742E3
6.466846000E1,1.017883789E3
6.474846156E1,1.017868164E3
6.482846156E1,1.017876953E3
6.490846000E1,1.017871094E3
6.498846000E1,1.017900391E3
6.506846000E1,1.017915527E3
6.514846000E1,1.017886719E3
6.522846000E1,1.017884766E3
6.530846000E1,1.017855957E3
6.538846156E1,1.017827148E3
6.546846156E1,1.017825195E3
6.554846156E1,1.017826172E3
6.562846000E1,1.017814453E3
6.570846000E1,1.017814453E3
6.578846781E1,1.017826172E3
6.586846000E1,1.017840820E3
6.594846000E1,1.017818359E3
6.602846000E1,1.017817871E3
6.610846000E1,1.017799316E3
6.618846156E1,1.017804199E3
6.626846000E1,1.017800781E3
6.634846156E1,1.017795410E3
6.642846000E1,1.017800293E3
6.650846000E1,1.017788574E3
6.658846000E1,1.017795410E3
6.666846000E1,1.017785156E3
6.674846156E1,1.017778809E3
6.682846156E1,1.017792480E3
6.690846156E1,1.017798828E3
6.698846000E1,1.017786621E3
6.706846000E1,1.017784668E3
6.714846000E1,1.017784668E3
6.722846000E1,1.017790039E3
6.730846000E1,1.017810547E3
6.738846156E1,1.017831055E3
6.746846156E1,1.017833008E3
6.754846156E1,1.017831543E3
6.762846000E1,1.017832520E3
6.770846000E1,1.017837402E3
6.778846000E1,1.017842773E3
6.786846156E1,1.017860352E3
6.794846000E1,1.017860352E3
6.802846000E1,1.017844727E3
6.810846156E1,1.017815430E3
6.818846156E1,1.017803223E3
6.826846000E1,1.017810059E3
6.834846000E1,1.017838867E3
6.842846000E1,1.017868164E3
6.850846000E1,1.017882324E3
6.858846000E1,1.017869629E3
6.866846000E1,1.017858398E3
6.874846156E1,1.017886719E3
6.882846000E1,1.017871582E3
6.890846938E1,1.017865723E3
6.898846000E1,1.017865723E3
6.906846156E1,1.017862305E3
6.914846156E1,1.017868652E3
6.922846000E1,1.017882812E3
6.930846000E1,1.017877930E3
6.938846781E1,1.017849121E3
6.946846156E1,1.017854492E3
6.954846156E1,1.017850586E3
6.962846000E1,1.017853516E3
6.970846000E1,1.017871582E3
