"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.653374977E-3,1.008303223E0,2.969524841E0,6.069578247E0
2.273637499E-2,6.629713440E-1,3.419638824E0,5.912554779E0
4.281937500E-2,6.444099426E-1,3.629053345E0,6.131549377E0
6.290237501E-2,5.510041809E-1,3.711232452E0,6.735992432E0
8.298537496E-2,3.662882996E-1,3.717968445E0,7.419171753E0
1.030693750E-1,5.562432861E-1,3.633843384E0,8.268655243E0
1.231523750E-1,6.605763245E-1,3.739074554E0,8.931626587E0
1.432353750E-1,5.113366699E-1,3.641178131E0,9.329050140E0
1.633183750E-1,4.586462402E-1,3.773652649E0,9.598789215E0
1.834013750E-1,4.593946838E-1,3.920796661E0,9.876012726E0
2.034853750E-1,5.505551147E-1,3.886218567E0,1.013078293E1
2.235683750E-1,8.852590942E-1,3.810027008E0,1.008512787E1
2.436513750E-1,1.091979218E0,3.982318726E0,1.014859589E1
2.637343750E-1,1.179397430E0,3.917952576E0,1.050156189E1
2.838183750E-1,6.346801758E-1,3.855083313E0,1.071397018E1
3.039013750E-1,2.579136658E-1,3.929478607E0,9.631121979E0
3.239843750E-1,6.667135620E-1,4.231700134E0,8.980425110E0
3.440673750E-1,1.831142120E0,3.709436188E0,1.046309189E1
3.641503750E-1,1.631906433E0,2.759661255E0,1.247386047E1
3.842343750E-1,8.680448914E-1,2.206112366E0,1.269704636E1
4.043177500E-1,1.133293304E0,2.553240509E0,1.115495316E1
4.244007500E-1,1.978585510E0,2.905907135E0,9.597292328E0
4.444837500E-1,2.460283813E0,2.565215607E0,9.315278778E0
4.645677500E-1,2.331252136E0,1.965712280E0,1.002165985E1
4.846507500E-1,2.000739441E0,1.884431305E0,1.022314087E1
5.047337500E-1,1.757495270E0,2.082319794E0,9.531728668E0
5.248167500E-1,1.343456268E0,2.316582642E0,8.326734467E0
5.448997500E-1,6.004014587E-1,2.454445953E0,6.982080688E0
5.649837500E-1,-8.113128662E-2,2.533930664E0,5.817801819E0
5.850667500E-1,-1.345701599E-1,3.128943329E0,5.035378876E0
6.051497500E-1,2.568658447E-1,3.843557281E0,4.726720734E0
6.252327500E-1,6.176156616E-1,4.392166443E0,5.158722382E0
6.453167500E-1,6.370751953E-1,4.459376678E0,6.321354675E0
6.653997500E-1,2.058219910E-1,4.148173828E0,7.828869781E0
6.854827500E-1,3.611988831E-1,4.173920288E0,9.129814453E0
7.055657500E-1,7.267387390E-1,4.366869049E0,1.025188110E1
7.256497500E-1,6.870712280E-1,4.614005127E0,1.086081482E1
7.457327500E-1,1.721420288E-1,4.600233765E0,1.071621552E1
7.658157500E-1,-7.274871826E-2,4.579427032E0,1.042043060E1
7.858987500E-1,6.631210327E-1,4.664001160E0,1.065169968E1
8.059817500E-1,1.582209778E0,4.599635010E0,1.149549500E1
8.260657500E-1,1.476230164E0,4.408781891E0,1.194590836E1
8.461487500E-1,1.758842468E-1,4.304748230E0,1.160506714E1
8.662317500E-1,-1.188229065E0,4.786296844E0,9.846074982E0
8.863147500E-1,-1.990560608E0,5.186714172E0,8.066276093E0
9.063987500E-1,-1.967508545E0,4.499792633E0,8.531957703E0
9.264817500E-1,-1.849703522E0,3.238216095E0,1.089045319E1
9.465647500E-1,-2.420017548E0,2.070045319E0,1.177226944E1
9.666487500E-1,-3.087778931E0,1.688937836E0,1.071935898E1
9.867317500E-1,-2.854114838E0,1.835632782E0,9.579928436E0
1.006814750E0,-2.439926147E0,1.992955627E0,9.355095978E0
1.026897750E0,-1.642833710E0,2.103874969E0,9.645342407E0
1.046981750E0,-8.599617004E-1,2.005679169E0,9.908944244E0
1.067064750E0,-4.884342957E-1,2.058219910E0,9.525890808E0
1.087147750E0,-1.441502380E-1,2.305805054E0,8.676557007E0
1.107230750E0,1.386117554E-1,2.643502808E0,7.851323090E0
1.127314750E0,1.692979431E-1,2.947969666E0,7.041357422E0
1.147397750E0,-1.164578247E-1,3.173400879E0,6.407425690E0
1.167480750E0,-4.008663940E-1,3.196003876E0,6.092181244E0
1.187563750E0,-4.474195862E-1,3.256927185E0,6.212081909E0
1.207647750E0,-4.978646851E-1,3.377426605E0,6.589447174E0
1.227730750E0,-4.517605591E-1,3.276536407E0,7.581284637E0
1.247813750E0,-2.047741699E-1,3.485801239E0,8.170908508E0
1.267896750E0,-2.197430420E-1,3.390599213E0,8.950936432E0
1.287980750E0,-2.037263489E-1,3.339555359E0,9.773475952E0
1.308063750E0,-4.123924255E-1,3.089275818E0,1.046638504E1
1.328146750E0,-3.894900513E-1,2.733615417E0,1.110675339E1
1.348230750E0,1.297801208E-1,2.834804993E0,1.116528168E1
1.368313750E0,5.272036743E-1,3.385060730E0,1.071441925E1
1.388397083E0,2.429447937E-1,3.646117859E0,1.040351578E1
1.408480083E0,2.198927307E-1,3.818409576E0,1.005324417E1
1.428564083E0,1.136736145E0,3.952680359E0,1.005998016E1
1.448647083E0,1.912123718E0,3.149899750E0,1.199201248E1
1.468730083E0,1.063987427E0,2.031275940E0,1.441382629E1
1.488814083E0,-9.535171509E-2,1.372046814E0,1.417686905E1
1.508897083E0,7.484436035E-2,2.194137268E0,1.132470016E1
1.528980083E0,1.453327789E0,2.955005035E0,9.367520142E0
1.549063083E0,2.669997711E0,2.877017212E0,9.346563721E0
1.569147083E0,2.943329315E0,2.291135559E0,1.042671753E1
1.589230083E0,2.348616028E0,1.937570801E0,1.039288788E1
1.609313083E0,1.516197052E0,1.885479126E0,9.304950256E0
1.629396083E0,7.734416199E-1,1.877096558E0,7.696694641E0
1.649480083E0,9.550140381E-2,2.103126526E0,5.885760498E0
1.669563083E0,-1.451980591E-1,2.368225250E0,4.822072449E0
1.689646083E0,-1.549278259E-1,2.990331573E0,4.405937805E0
1.709730083E0,-2.035766602E-2,3.497626648E0,5.053191833E0
1.729813083E0,2.365081787E-2,3.945195923E0,5.870492249E0
1.749896083E0,2.305206299E-2,4.238885193E0,6.581064606E0
1.769980083E0,-1.942959595E-1,4.180805969E0,7.442074127E0
1.790063083E0,9.280700684E-3,4.150119781E0,8.824898529E0
1.810146083E0,4.438270569E-1,4.301455078E0,1.064571213E1
1.830229083E0,2.341131592E-1,4.527335358E0,1.140313705E1
1.850313083E0,-5.355862427E-1,4.764591980E0,1.082384171E1
1.870396083E0,-7.851173401E-1,5.155578918E0,1.059182419E1
1.890479083E0,-2.567161560E-1,5.165608063E0,1.065544189E1
1.910563083E0,6.881190491E-1,5.018763428E0,1.081920135E1
1.930646083E0,9.889933777E-1,5.115761719E0,1.152767807E1
1.950729083E0,-2.647993469E-1,4.812642059E0,1.054377411E1
1.970812083E0,-1.781894531E0,4.517755280E0,9.562115479E0
1.990896083E0,-2.662662964E0,3.403771820E0,1.080677719E1
2.010979083E0,-3.094664612E0,2.076781311E0,1.331062042E1
2.031062083E0,-3.701352997E0,1.275198212E0,1.311452820E1
2.051146083E0,-3.778292999E0,1.628912659E0,1.005908203E1
2.071229083E0,-2.987637177E0,2.110311584E0,9.101672974E0
2.091312083E0,-2.215243378E0,2.004481659E0,8.975934448E0
2.111396083E0,-1.774110718E0,2.060614929E0,8.293353882E0
2.131479083E0,-1.294358368E0,2.025288391E0,8.215515747E0
2.151562083E0,-8.443940735E-1,2.023941193E0,8.636290741E0
2.171645083E0,-5.607339478E-1,1.998344421E0,8.651259613E0
2.191729083E0,-4.649331665E-1,2.084265747E0,7.938142548E0
2.211812083E0,-2.791694641E-1,2.383643188E0,6.929839325E0
2.231895083E0,-2.600093079E-1,2.613415375E0,6.171665955E0
2.251979083E0,-2.806663513E-1,2.774779816E0,5.839207306E0
2.272062083E0,-3.156935120E-1,2.827470245E0,5.986950073E0
2.292145083E0,-3.278182983E-1,2.928659821E0,6.255641327E0
2.312228083E0,-4.284091187E-1,2.951861572E0,6.915169830E0
2.332312083E0,-3.930825806E-1,2.839445343E0,7.811655579E0
2.352395083E0,-2.933898926E-1,2.790497131E0,8.582702179E0
2.372478083E0,-2.380050659E-1,2.895129547E0,9.690698090E0
2.392561708E0,-7.469467163E-2,2.826272736E0,1.033331177E1
2.412644708E0,2.668949890E-1,2.972368927E0,1.051802765E1
2.432727708E0,9.761201477E-1,3.152145081E0,1.112306946E1
2.452811708E0,1.219514008E0,3.140169983E0,1.208541824E1
2.472894708E0,1.116228790E0,2.900218964E0,1.319236633E1
2.492977708E0,7.232958984E-1,2.953508148E0,1.252894592E1
2.513061708E0,1.032552795E0,3.213068390E0,1.155102951E1
2.533144708E0,2.164349213E0,3.259771271E0,1.210951813E1
2.553227708E0,2.565215607E0,2.374512177E0,1.371283401E1
2.573310708E0,1.923649750E0,1.565145264E0,1.357796448E1
2.593394708E0,1.677711182E0,1.367406464E0,1.184112625E1
2.613477708E0,2.524649963E0,1.474134521E0,1.093131821E1
2.633560708E0,3.284020844E0,1.244362335E0,1.057401123E1
2.653644708E0,3.318748627E0,1.181044006E0,9.994416504E0
2.673727708E0,2.963986359E0,1.456620941E0,9.375902710E0
2.693810708E0,2.227667542E0,1.724414063E0,8.572822723E0
2.713894708E0,1.428928528E0,1.745370483E0,7.544610901E0
2.733977708E0,8.192463684E-1,1.953886871E0,6.042185211E0
2.754060708E0,2.788700867E-1,2.373015289E0,4.932393036E0
2.774144708E0,1.041833496E-1,2.631228333E0,4.405339050E0
2.794227708E0,2.236349487E-1,3.204087067E0,4.540507965E0
2.814310708E0,5.298980713E-2,3.358715515E0,5.464237061E0
2.834393708E0,-2.929408264E-1,3.278482361E0,6.746470642E0
2.854477708E0,-4.273612976E-1,3.494183807E0,8.282576294E0
2.874560708E0,-3.722758484E-1,3.575015717E0,9.076974335E0
2.894643708E0,-3.067121887E-1,4.008813629E0,9.106612701E0
2.914727708E0,-3.809577942E-1,4.489164734E0,9.759255524E0
2.934810708E0,-7.646099854E-1,4.508175201E0,1.068807404E1
2.954893708E0,-1.289418640E0,4.471651154E0,1.116408417E1
2.974977708E0,-7.554789734E-1,4.339176636E0,1.135224289E1
2.995060708E0,2.131567383E-1,4.573439484E0,1.222792191E1
3.015143708E0,-6.945556641E-2,4.826114044E0,1.317934341E1
