"Time (s)","Pressure (hPa)"
2.076846625E1,1.017355469E3
2.084845844E1,1.017362305E3
2.092845844E1,1.017335938E3
2.100846469E1,1.017329102E3
2.108845844E1,1.017325195E3
2.116845844E1,1.017326172E3
2.124846156E1,1.017349609E3
2.132845844E1,1.017348145E3
2.140845844E1,1.017350586E3
2.148845844E1,1.017354004E3
2.156845844E1,1.017352539E3
2.164845844E1,1.017346191E3
2.172845844E1,1.017350586E3
2.180845844E1,1.017358398E3
2.188845844E1,1.017358887E3
2.196845844E1,1.017346680E3
2.204845844E1,1.017340332E3
2.212845844E1,1.017342773E3
2.220845844E1,1.017347656E3
2.228846000E1,1.017356934E3
2.236845844E1,1.017363281E3
2.244845844E1,1.017347656E3
2.252845844E1,1.017349609E3
2.260845844E1,1.017331055E3
2.268845844E1,1.017348633E3
2.276845844E1,1.017350098E3
2.284845844E1,1.017349609E3
2.292845844E1,1.017351562E3
2.300845844E1,1.017341309E3
2.308845844E1,1.017331543E3
2.316845844E1,1.017333008E3
2.324845844E1,1.017340332E3
2.332845844E1,1.017343750E3
2.340845844E1,1.017347656E3
2.348845844E1,1.017339355E3
2.356845844E1,1.017342285E3
2.364845844E1,1.017339355E3
2.372845844E1,1.017335938E3
2.380845844E1,1.017339355E3
2.388845844E1,1.017342285E3
2.396845844E1,1.017359375E3
2.404845844E1,1.017347168E3
2.412845844E1,1.017346680E3
2.420845844E1,1.017340820E3
2.428846000E1,1.017340820E3
2.436845844E1,1.017342285E3
2.444845844E1,1.017355957E3
2.452845844E1,1.017336914E3
2.460845844E1,1.017345703E3
2.468845844E1,1.017350098E3
2.476845844E1,1.017341309E3
2.484845844E1,1.017343750E3
2.492845844E1,1.017338379E3
2.500845844E1,1.017334473E3
2.508845844E1,1.017330566E3
2.516845844E1,1.017326660E3
2.524845844E1,1.017327148E3
2.532845844E1,1.017325684E3
2.540845844E1,1.017324219E3
2.548845844E1,1.017342285E3
2.556847406E1,1.017340820E3
2.564845844E1,1.017345215E3
2.572845844E1,1.017341797E3
2.580845844E1,1.017340820E3
2.588845844E1,1.017340820E3
2.596845844E1,1.017340332E3
2.604845844E1,1.017345703E3
2.612845844E1,1.017355469E3
2.620845844E1,1.017357910E3
2.628846000E1,1.017340820E3
2.636845844E1,1.017345703E3
2.644845844E1,1.017343262E3
2.652845844E1,1.017352539E3
2.660845844E1,1.017353516E3
2.668845844E1,1.017349121E3
2.676845844E1,1.017348633E3
2.684845844E1,1.017343750E3
2.692845844E1,1.017343750E3
2.700845844E1,1.017349609E3
2.708845844E1,1.017363281E3
2.716846000E1,1.017366211E3
2.724845844E1,1.017352539E3
2.732845844E1,1.017345703E3
2.740845844E1,1.017352539E3
2.748845844E1,1.017361328E3
2.756846781E1,1.017375000E3
2.764845844E1,1.017377441E3
2.772845844E1,1.017377441E3
2.780845844E1,1.017364746E3
2.788845844E1,1.017347656E3
2.796845844E1,1.017365234E3
2.804845844E1,1.017363770E3
2.812845844E1,1.017357422E3
2.820845844E1,1.017354980E3
2.828845844E1,1.017345215E3
2.836845844E1,1.017336426E3
2.844845844E1,1.017332031E3
2.852845844E1,1.017342773E3
2.860845844E1,1.017359375E3
2.868845844E1,1.017341309E3
2.876845844E1,1.017334473E3
2.884845844E1,1.017330566E3
2.892845844E1,1.017320312E3
2.900845844E1,1.017326660E3
2.908845844E1,1.017339355E3
2.916845844E1,1.017350586E3
2.924845844E1,1.017348633E3
2.932845844E1,1.017344238E3
2.940845844E1,1.017334473E3
2.948845844E1,1.017339844E3
2.956846000E1,1.017333984E3
2.964845844E1,1.017345215E3
2.972845844E1,1.017357910E3
2.980845844E1,1.017351562E3
2.988845844E1,1.017342285E3
2.996845844E1,1.017322754E3
3.004845844E1,1.017328613E3
3.012845844E1,1.017335449E3
3.020845844E1,1.017354980E3
3.028846000E1,1.017343750E3
3.036845844E1,1.017345215E3
3.044845844E1,1.017336914E3
3.052845844E1,1.017339355E3
3.060845844E1,1.017345215E3
3.068845844E1,1.017347656E3
3.076845844E1,1.017348145E3
3.084845844E1,1.017342285E3
3.092845844E1,1.017329590E3
3.100845844E1,1.017335449E3
3.108845844E1,1.017354980E3
3.116845844E1,1.017354004E3
3.124845844E1,1.017348633E3
3.132845844E1,1.017349609E3
3.140845844E1,1.017345215E3
3.148845844E1,1.017342285E3
3.156845844E1,1.017346191E3
3.164845844E1,1.017343750E3
3.172845844E1,1.017351562E3
3.180845844E1,1.017348145E3
3.188845844E1,1.017339355E3
3.196845844E1,1.017348145E3
3.204845844E1,1.017335449E3
3.212845844E1,1.017337891E3
3.220845844E1,1.017343262E3
3.228846000E1,1.017360352E3
3.236845844E1,1.017376953E3
3.244845844E1,1.017361816E3
3.252845844E1,1.017343262E3
3.260845844E1,1.017347168E3
3.268845844E1,1.017348633E3
3.276845844E1,1.017368652E3
3.284845844E1,1.017355957E3
3.292845844E1,1.017364746E3
3.300845844E1,1.017361328E3
3.308845844E1,1.017369629E3
3.316845844E1,1.017348145E3
3.324845844E1,1.017344238E3
3.332845844E1,1.017360352E3
3.340845844E1,1.017351562E3
3.348845844E1,1.017348145E3
3.356845844E1,1.017342285E3
3.364845844E1,1.017357910E3
3.372845844E1,1.017361816E3
3.380845844E1,1.017359863E3
3.388846000E1,1.017354492E3
3.396845844E1,1.017350586E3
3.404845844E1,1.017330078E3
3.412845844E1,1.017331055E3
3.420845844E1,1.017343262E3
3.428846000E1,1.017361816E3
3.436845844E1,1.017367676E3
3.444845844E1,1.017369629E3
3.452845844E1,1.017348145E3
3.460845844E1,1.017339355E3
3.468845844E1,1.017348633E3
3.476845844E1,1.017366211E3
3.484845844E1,1.017374023E3
3.492845844E1,1.017377441E3
3.500845844E1,1.017374512E3
3.508845844E1,1.017373535E3
3.516845844E1,1.017362305E3
3.524845844E1,1.017362793E3
3.532845844E1,1.017373535E3
3.540845844E1,1.017369629E3
3.548845844E1,1.017362793E3
3.556845844E1,1.017371094E3
3.564845844E1,1.017355957E3
3.572845844E1,1.017351562E3
3.580845844E1,1.017347168E3
3.588845844E1,1.017353027E3
3.596846156E1,1.017355469E3
3.604845844E1,1.017353027E3
3.612845844E1,1.017349121E3
3.620845844E1,1.017349609E3
3.628846000E1,1.017350586E3
3.636845844E1,1.017359375E3
3.644845844E1,1.017359863E3
3.652846000E1,1.017369141E3
3.660845844E1,1.017365723E3
3.668845844E1,1.017365234E3
3.676845844E1,1.017373535E3
3.684845844E1,1.017386230E3
3.692845844E1,1.017390625E3
3.700845844E1,1.017395020E3
3.708845844E1,1.017387695E3
3.716845844E1,1.017385742E3
3.724845844E1,1.017374512E3
3.732845844E1,1.017376465E3
3.740845844E1,1.017380859E3
3.748850219E1,1.017369629E3
3.756845844E1,1.017380371E3
3.764845844E1,1.017392090E3
3.772845844E1,1.017370117E3
3.780845844E1,1.017380859E3
3.788845844E1,1.017376465E3
3.796845844E1,1.017383789E3
3.804845844E1,1.017377441E3
3.812846000E1,1.017375488E3
3.820845844E1,1.017364746E3
3.828846000E1,1.017362305E3
3.836845844E1,1.017369141E3
3.844845844E1,1.017375977E3
3.852845844E1,1.017382812E3
3.860845844E1,1.017385254E3
3.868845844E1,1.017375977E3
3.876845844E1,1.017367676E3
3.884845844E1,1.017374512E3
3.892845844E1,1.017374512E3
3.900845844E1,1.017385254E3
3.908845844E1,1.017384277E3
3.916845844E1,1.017377930E3
3.924845844E1,1.017368164E3
3.932845844E1,1.017383301E3
3.940845844E1,1.017384277E3
3.948845844E1,1.017386230E3
3.956845844E1,1.017395996E3
3.964845844E1,1.017391113E3
3.972845844E1,1.017381348E3
3.980845844E1,1.017378906E3
3.988845844E1,1.017385254E3
3.996845844E1,1.017392090E3
4.004845844E1,1.017384277E3
4.012845844E1,1.017367188E3
4.020845844E1,1.017358887E3
4.028846000E1,1.017370117E3
4.036845844E1,1.017372559E3
4.044845844E1,1.017365723E3
4.052845844E1,1.017362793E3
4.060845844E1,1.017373047E3
4.068845844E1,1.017366211E3
4.076845844E1,1.017364746E3
4.084845844E1,1.017371094E3
4.092845844E1,1.017380859E3
4.100845844E1,1.017389160E3
4.108845844E1,1.017379395E3
4.116846156E1,1.017382812E3
4.124845844E1,1.017366699E3
4.132845844E1,1.017367188E3
4.140845844E1,1.017373047E3
4.148845844E1,1.017368652E3
4.156846781E1,1.017368164E3
4.164845844E1,1.017379883E3
4.172845844E1,1.017360840E3
4.180845844E1,1.017356934E3
4.188845844E1,1.017376465E3
4.196845844E1,1.017379883E3
4.204845844E1,1.017380371E3
4.212845844E1,1.017377441E3
4.220845844E1,1.017381836E3
4.228845844E1,1.017378418E3
4.236846000E1,1.017380859E3
4.244845844E1,1.017398438E3
4.252845844E1,1.017394043E3
4.260846000E1,1.017388672E3
4.268845844E1,1.017379395E3
4.276845844E1,1.017377930E3
4.284845844E1,1.017378418E3
4.292845844E1,1.017386230E3
4.300845844E1,1.017382812E3
4.308845844E1,1.017388672E3
4.316845844E1,1.017376953E3
4.324845844E1,1.017366699E3
4.332845844E1,1.017370605E3
4.340845844E1,1.017373535E3
4.348845844E1,1.017388184E3
4.356845844E1,1.017380371E3
4.364845844E1,1.017392090E3
4.372845844E1,1.017389648E3
4.380845844E1,1.017370605E3
4.388845844E1,1.017367676E3
4.396845844E1,1.017382812E3
4.404845844E1,1.017397461E3
4.412845844E1,1.017393066E3
4.420845844E1,1.017395020E3
4.428845844E1,1.017388184E3
4.436845844E1,1.017383301E3
4.444845844E1,1.017384766E3
4.452845844E1,1.017382324E3
4.460845844E1,1.017385742E3
4.468845844E1,1.017395508E3
4.476845844E1,1.017394531E3
4.484845844E1,1.017390625E3
4.492846000E1,1.017381348E3
4.500845844E1,1.017378906E3
4.508845844E1,1.017392578E3
4.516845844E1,1.017387695E3
4.524845844E1,1.017393555E3
4.532845844E1,1.017390625E3
4.540845844E1,1.017390625E3
4.548845844E1,1.017384766E3
4.556845844E1,1.017374023E3
4.564845844E1,1.017372559E3
4.572845844E1,1.017378418E3
4.580845844E1,1.017380371E3
4.588845844E1,1.017367188E3
4.596845844E1,1.017358887E3
4.604845844E1,1.017375000E3
4.612845844E1,1.017372559E3
4.620845844E1,1.017385742E3
4.628845844E1,1.017378906E3
4.636845844E1,1.017369629E3
4.644845844E1,1.017371094E3
4.652845844E1,1.017371582E3
4.660845844E1,1.017386230E3
4.668845844E1,1.017373047E3
4.676845844E1,1.017381836E3
4.684845844E1,1.017356445E3
4.692845844E1,1.017354980E3
4.700845844E1,1.017354492E3
4.708845844E1,1.017370117E3
4.716845844E1,1.017362305E3
4.724845844E1,1.017355469E3
4.732845844E1,1.017358398E3
4.740845844E1,1.017363770E3
4.748845844E1,1.017365723E3
4.756845844E1,1.017368652E3
4.764845844E1,1.017373535E3
4.772845844E1,1.017383789E3
4.780845844E1,1.017376465E3
4.788845844E1,1.017377441E3
4.796845844E1,1.017369629E3
4.804845844E1,1.017380859E3
4.812846000E1,1.017374023E3
4.820845844E1,1.017385254E3
4.828845844E1,1.017382812E3
4.836846000E1,1.017375488E3
4.844845844E1,1.017356445E3
4.852845844E1,1.017369629E3
4.860845844E1,1.017375977E3
4.868845844E1,1.017368164E3
4.876845844E1,1.017376465E3
4.884845844E1,1.017384277E3
4.892845844E1,1.017387695E3
4.900845844E1,1.017380371E3
4.908845844E1,1.017383789E3
4.916845844E1,1.017394531E3
4.924845844E1,1.017383301E3
4.932845844E1,1.017387695E3
4.940845844E1,1.017374512E3
4.948845844E1,1.017372070E3
4.956845844E1,1.017365234E3
4.964845844E1,1.017375488E3
4.972845844E1,1.017379395E3
4.980845844E1,1.017376953E3
4.988845844E1,1.017385742E3
4.996845844E1,1.017378906E3
5.004845844E1,1.017386719E3
5.012845844E1,1.017393555E3
5.020845844E1,1.017375000E3
5.028845844E1,1.017374023E3
5.036845844E1,1.017371582E3
5.044845844E1,1.017376465E3
5.052845844E1,1.017382812E3
5.060845844E1,1.017379395E3
5.068845844E1,1.017371094E3
5.076845844E1,1.017380371E3
5.084845844E1,1.017380371E3
5.092845844E1,1.017382812E3
5.100845844E1,1.017393066E3
5.108845844E1,1.017388184E3
5.116845844E1,1.017380371E3
5.124845844E1,1.017376953E3
5.132845844E1,1.017383301E3
5.140845844E1,1.017377441E3
5.148845844E1,1.017367188E3
5.156845844E1,1.017376465E3
5.164845844E1,1.017375977E3
5.172845844E1,1.017372559E3
5.180845844E1,1.017375000E3
5.188845844E1,1.017375000E3
5.196845844E1,1.017366699E3
5.204845844E1,1.017367676E3
5.212845844E1,1.017373535E3
5.220845844E1,1.017362305E3
5.228845844E1,1.017364746E3
5.236845844E1,1.017364258E3
5.244845844E1,1.017375000E3
5.252845844E1,1.017390137E3
5.260845844E1,1.017401855E3
5.268845844E1,1.017386230E3
5.276846000E1,1.017365234E3
5.284845844E1,1.017381836E3
5.292845844E1,1.017381836E3
5.300845844E1,1.017368164E3
5.308845844E1,1.017368652E3
5.316845844E1,1.017378418E3
5.324845844E1,1.017380859E3
5.332845844E1,1.017373535E3
5.340846469E1,1.017372559E3
5.348845844E1,1.017376953E3
5.356845844E1,1.017365234E3
5.364845844E1,1.017371094E3
5.372845844E1,1.017380371E3
5.380845844E1,1.017385742E3
5.388845844E1,1.017379395E3
5.396845844E1,1.017375000E3
5.404846469E1,1.017388672E3
5.412845844E1,1.017391113E3
5.420846000E1,1.017383301E3
5.428846000E1,1.017366699E3
5.436845844E1,1.017357910E3
5.444845844E1,1.017359863E3
5.452846000E1,1.017370605E3
5.460845844E1,1.017360352E3
5.468845844E1,1.017370605E3
5.476845844E1,1.017371582E3
5.484845844E1,1.017372070E3
5.492845844E1,1.017373047E3
5.500845844E1,1.017368164E3
5.508845844E1,1.017373535E3
5.516845844E1,1.017372070E3
5.524845844E1,1.017372559E3
5.532845844E1,1.017368652E3
5.540845844E1,1.017362305E3
5.548845844E1,1.017366699E3
5.556845844E1,1.017375488E3
5.564845844E1,1.017380859E3
5.572845844E1,1.017378418E3
5.580845844E1,1.017366699E3
5.588845844E1,1.017370605E3
5.596845844E1,1.017359863E3
5.604846000E1,1.017374512E3
5.612845844E1,1.017373047E3
5.620845844E1,1.017373047E3
5.628845844E1,1.017375000E3
5.636845844E1,1.017371582E3
5.644845844E1,1.017368164E3
5.652845844E1,1.017367676E3
5.660845844E1,1.017378418E3
5.668845844E1,1.017382324E3
5.676845844E1,1.017393555E3
5.684845844E1,1.017391602E3
5.692845844E1,1.017386230E3
5.700845844E1,1.017383301E3
5.708845844E1,1.017366699E3
5.716845844E1,1.017378906E3
5.724846469E1,1.017377441E3
5.732845844E1,1.017383301E3
5.740845844E1,1.017376953E3
5.748846312E1,1.017376953E3
5.756846000E1,1.017368652E3
5.764845844E1,1.017380371E3
5.772845844E1,1.017393555E3
5.780845844E1,1.017388184E3
5.788845844E1,1.017376953E3
5.796845844E1,1.017368164E3
5.804845844E1,1.017373047E3
5.812845844E1,1.017374512E3
5.820845844E1,1.017384766E3
5.828845844E1,1.017380859E3
5.836846000E1,1.017376953E3
5.844845844E1,1.017370605E3
5.852845844E1,1.017371582E3
5.860845844E1,1.017373047E3
5.868845844E1,1.017361328E3
5.876845844E1,1.017374512E3
5.884845844E1,1.017375000E3
5.892845844E1,1.017372559E3
5.900845844E1,1.017360840E3
5.908845844E1,1.017356934E3
5.916845844E1,1.017373047E3
5.924845844E1,1.017373535E3
5.932845844E1,1.017372559E3
5.940845844E1,1.017372070E3
5.948845844E1,1.017365723E3
5.956845844E1,1.017369141E3
5.964845844E1,1.017366211E3
5.972846000E1,1.017379883E3
5.980845844E1,1.017379395E3
5.988845844E1,1.017371094E3
5.996845844E1,1.017372070E3
6.004845844E1,1.017368652E3
6.012845844E1,1.017371582E3
6.020845844E1,1.017367676E3
6.028845844E1,1.017375488E3
6.036845844E1,1.017378906E3
6.044845844E1,1.017374023E3
6.052845844E1,1.017376953E3
6.060845844E1,1.017360352E3
6.068846156E1,1.017354492E3
6.076845844E1,1.017355469E3
6.084845844E1,1.017363281E3
6.092846469E1,1.017355957E3
6.100845844E1,1.017359863E3
6.108845844E1,1.017354980E3
6.116846000E1,1.017359375E3
6.124845844E1,1.017360840E3
6.132845844E1,1.017358398E3
6.140845844E1,1.017363770E3
6.148845844E1,1.017359863E3
6.156846000E1,1.017365723E3
6.164845844E1,1.017369141E3
6.172845844E1,1.017358398E3
6.180845844E1,1.017362305E3
6.188845844E1,1.017361328E3
6.196845844E1,1.017364746E3
6.204846000E1,1.017353516E3
6.212845844E1,1.017351074E3
6.220845844E1,1.017356445E3
6.228846000E1,1.017353027E3
6.236845844E1,1.017361328E3
6.244846469E1,1.017365723E3
6.252845844E1,1.017375977E3
6.260845844E1,1.017379883E3
6.268845844E1,1.017376953E3
6.276845844E1,1.017365723E3
6.284845844E1,1.017357910E3
6.292846469E1,1.017375488E3
6.300845844E1,1.017366211E3
6.308845844E1,1.017365234E3
6.316845844E1,1.017358398E3
6.324845844E1,1.017360840E3
6.332845844E1,1.017366699E3
6.340845844E1,1.017374023E3
6.348845844E1,1.017370117E3
6.356846000E1,1.017368652E3
6.364845844E1,1.017357910E3
6.372845844E1,1.017358398E3
6.380845844E1,1.017361328E3
6.388845844E1,1.017364746E3
6.396845844E1,1.017358887E3
6.404845844E1,1.017358398E3
6.412845844E1,1.017353027E3
6.420845844E1,1.017348145E3
6.428845844E1,1.017353516E3
6.436845844E1,1.017364746E3
6.444845844E1,1.017363281E3
6.452845844E1,1.017360352E3
6.460845844E1,1.017360352E3
6.468845844E1,1.017360840E3
6.476845844E1,1.017362793E3
6.484845844E1,1.017354980E3
6.492845844E1,1.017358887E3
6.500845844E1,1.017369141E3
6.508845844E1,1.017365234E3
6.516845844E1,1.017358887E3
6.524845844E1,1.017359375E3
6.532845844E1,1.017364258E3
6.540845844E1,1.017366699E3
6.548845844E1,1.017384766E3
6.556845844E1,1.017368652E3
6.564845844E1,1.017358398E3
6.572845844E1,1.017363281E3
6.580845844E1,1.017364258E3
6.588845844E1,1.017368164E3
6.596845844E1,1.017365234E3
6.604845844E1,1.017368164E3
6.612845844E1,1.017367676E3
6.620845844E1,1.017360840E3
6.628846000E1,1.017362305E3
6.636845844E1,1.017363770E3
6.644845844E1,1.017369141E3
6.652846312E1,1.017378906E3
6.660845844E1,1.017373535E3
6.668845844E1,1.017373535E3
6.676845844E1,1.017369141E3
6.684845844E1,1.017361816E3
6.692845844E1,1.017366211E3
6.700845844E1,1.017370605E3
6.708845844E1,1.017373535E3
6.716845844E1,1.017381836E3
6.724845844E1,1.017360840E3
6.732845844E1,1.017350586E3
6.740845844E1,1.017360352E3
6.748845844E1,1.017377441E3
6.756846000E1,1.017380859E3
6.764845844E1,1.017373047E3
6.772845844E1,1.017380371E3
6.780845844E1,1.017374023E3
6.788845844E1,1.017370117E3
6.796845844E1,1.017352539E3
6.804845844E1,1.017359375E3
6.812845844E1,1.017375000E3
6.820845844E1,1.017370117E3
6.828845844E1,1.017361328E3
6.836846000E1,1.017364258E3
6.844845844E1,1.017367676E3
6.852846156E1,1.017364258E3
6.860845844E1,1.017363281E3
6.868845844E1,1.017363770E3
6.876845844E1,1.017357910E3
6.884845844E1,1.017365723E3
6.892845844E1,1.017361816E3
6.900845844E1,1.017356934E3
6.908845844E1,1.017362305E3
6.916845844E1,1.017357422E3
6.924845844E1,1.017368164E3
6.932845844E1,1.017382812E3
6.940845844E1,1.017378418E3
6.948845844E1,1.017385742E3
6.956845844E1,1.017393555E3
6.964845844E1,1.017392578E3
6.972845844E1,1.017378906E3
6.980845844E1,1.017373535E3
