"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.564551094E1,3.211669387E1,1.189492204E2,2.917464503E1,1.251689076E0,1.619913635E2,4.975511551E0,4.975511551E0
1.664850573E1,3.211668642E1,1.189492223E2,2.903152498E1,1.296847463E0,1.649729614E2,4.699999809E0,4.699999809E0
1.765162916E1,3.211667467E1,1.189492229E2,2.885380296E1,1.338600278E0,1.641351166E2,4.699999809E0,4.699999809E0
1.863500521E1,3.211666666E1,1.189492335E2,2.880707519E1,1.338222623E0,1.563648071E2,4.699999809E0,4.699999809E0
1.964377812E1,3.211665824E1,1.189492409E2,2.879422901E1,1.307190776E0,1.579971466E2,4.699999809E0,4.699999809E0
2.064420989E1,3.211664853E1,1.189492401E2,2.839075431E1,1.292510867E0,1.586953583E2,4.896128654E0,4.896128654E0
2.164247812E1,3.211663468E1,1.189492450E2,2.832739516E1,1.339302063E0,1.592779999E2,3.970599651E0,3.970599651E0
2.264437239E1,3.211662290E1,1.189492482E2,2.823118713E1,1.204607964E0,1.590271912E2,3.943397522E0,3.943397522E0
2.364663646E1,3.211661334E1,1.189492518E2,2.810727634E1,1.131700397E0,1.611876373E2,3.835956097E0,3.835956097E0
2.464720416E1,3.211660145E1,1.189492518E2,2.799791803E1,1.171244383E0,1.665299988E2,3.941821337E0,3.941821337E0
2.564268437E1,3.211659251E1,1.189492586E2,2.765348685E1,1.030639052E0,1.656549683E2,4.037599087E0,4.037599087E0
2.665146458E1,3.211658100E1,1.189492679E2,2.735158843E1,9.610311985E-1,1.576207428E2,4.319049835E0,4.319049835E0
2.765195208E1,3.211657202E1,1.189492769E2,2.721029353E1,1.077028751E0,1.480282135E2,4.359574318E0,4.359574318E0
2.864847552E1,3.211656247E1,1.189492828E2,2.702013204E1,1.148032308E0,1.519642639E2,4.480489254E0,4.480489254E0
2.963961354E1,3.211655362E1,1.189492885E2,2.705716343E1,1.156085968E0,1.553556061E2,4.561007500E0,4.561007500E0
3.064337187E1,3.211654389E1,1.189492944E2,2.704770666E1,1.240235806E0,1.559463654E2,4.497042656E0,4.497042656E0
3.164322864E1,3.211653349E1,1.189492973E2,2.699149736E1,1.228049278E0,1.598610535E2,4.157212734E0,4.157212734E0
3.266298593E1,3.211652252E1,1.189493014E2,2.703705373E1,1.275863051E0,1.575591888E2,4.138694286E0,4.138694286E0
3.365075885E1,3.211651140E1,1.189493056E2,2.708315882E1,1.292452574E0,1.598725739E2,3.996492386E0,3.996492386E0
3.465569062E1,3.211649818E1,1.189493084E2,2.676370788E1,1.237137556E0,1.592442322E2,3.843314648E0,3.843314648E0
3.564743489E1,3.211648844E1,1.189493153E2,2.671736830E1,1.220332980E0,1.566311035E2,3.862186432E0,3.862186432E0
3.664824218E1,3.211647816E1,1.189493236E2,2.669321486E1,1.270394683E0,1.547548065E2,3.913739443E0,3.913739443E0
3.765898854E1,3.211646675E1,1.189493316E2,2.641459917E1,1.311269760E0,1.610710297E2,3.916694641E0,3.916694641E0
3.864576354E1,3.211645359E1,1.189493351E2,2.604660591E1,1.347207665E0,1.649803619E2,3.990766048E0,3.990766048E0
3.964986302E1,3.211644087E1,1.189493397E2,2.585243073E1,1.346560836E0,1.625405273E2,3.947546721E0,3.947546721E0
4.065469062E1,3.211642742E1,1.189493434E2,2.571176045E1,1.314909816E0,1.649814301E2,3.922703505E0,3.922703505E0
4.165277656E1,3.211641263E1,1.189493463E2,2.552807759E1,1.306451559E0,1.677899780E2,3.883978367E0,3.883978367E0
4.265449427E1,3.211639958E1,1.189493500E2,2.544523779E1,1.301019788E0,1.696918488E2,3.848782063E0,3.848782063E0
4.364716041E1,3.211638656E1,1.189493572E2,2.534523169E1,1.350635648E0,1.673340454E2,3.725620270E0,3.725620270E0
4.464887135E1,3.211637476E1,1.189493632E2,2.526768554E1,1.366667151E0,1.689931183E2,3.552531004E0,3.552531004E0
4.564312864E1,3.211636332E1,1.189493695E2,2.543000907E1,1.397145867E0,1.616697693E2,3.349648952E0,3.349648952E0
4.665368176E1,3.211634994E1,1.189493729E2,2.540093777E1,1.439206719E0,1.585859375E2,3.326560497E0,3.326560497E0
4.766384010E1,3.211633824E1,1.189493787E2,2.532566913E1,1.408411503E0,1.570043945E2,3.256450653E0,3.256450653E0
4.866393697E1,3.211632577E1,1.189493818E2,2.544535448E1,1.444674730E0,1.457935028E2,3.206664324E0,3.206664324E0
4.964608437E1,3.211631388E1,1.189493862E2,2.533492638E1,1.459900260E0,1.640860748E2,3.388329029E0,3.388329029E0
5.064365781E1,3.211630526E1,1.189493912E2,2.554385033E1,1.401139736E0,1.589890594E2,3.555049896E0,3.555049896E0
5.164163385E1,3.211629622E1,1.189493930E2,2.559593252E1,1.329212308E0,1.598257446E2,3.648077488E0,3.648077488E0
5.264667447E1,3.211628613E1,1.189493979E2,2.568967191E1,1.298360586E0,1.569270172E2,3.747755766E0,3.747755766E0
5.364554374E1,3.211627691E1,1.189494016E2,2.572612488E1,1.280087113E0,1.576679382E2,4.036490440E0,4.036490440E0
5.464265676E1,3.211626783E1,1.189494056E2,2.564521469E1,1.206330657E0,1.619696960E2,4.201812744E0,4.201812744E0
5.564858124E1,3.211625717E1,1.189494105E2,2.533434713E1,1.108528256E0,1.644993744E2,4.387363911E0,4.387363911E0
5.663905780E1,3.211624591E1,1.189494151E2,2.514182265E1,1.151688695E0,1.688975220E2,4.529478550E0,4.529478550E0
5.764660728E1,3.211623434E1,1.189494198E2,2.446203008E1,1.269197106E0,1.648055878E2,4.584542751E0,4.584542751E0
5.863874062E1,3.211622098E1,1.189494381E2,2.420326765E1,1.350804090E0,1.650473785E2,4.465153694E0,4.465153694E0
5.965058280E1,3.211620377E1,1.189494495E2,2.426702802E1,1.390350819E0,1.660789795E2,4.343133450E0,4.343133450E0
6.064025364E1,3.211618122E1,1.189494599E2,2.387209258E1,1.407484531E0,1.614023438E2,4.131105900E0,4.131105900E0
6.164766145E1,3.211616195E1,1.189494674E2,2.419542705E1,1.436781645E0,1.669782410E2,3.940834522E0,3.940834522E0
6.263995103E1,3.211614824E1,1.189494740E2,2.446145423E1,1.460131049E0,1.655288544E2,3.854392529E0,3.854392529E0
6.363961822E1,3.211613735E1,1.189494802E2,2.517417391E1,1.439710379E0,1.602658081E2,3.736173630E0,3.736173630E0
6.464566197E1,3.211612882E1,1.189494824E2,2.526088658E1,1.414168239E0,1.609584961E2,3.597384691E0,3.597384691E0
6.564334686E1,3.211611758E1,1.189494835E2,2.546798939E1,1.169064760E0,1.641927795E2,3.419345140E0,3.419345140E0
6.664311874E1,3.211610423E1,1.189494842E2,2.556658022E1,1.319165230E0,1.699117584E2,3.202203035E0,3.202203035E0
6.764995780E1,3.211608947E1,1.189494855E2,2.554226557E1,1.584068775E0,1.564958496E2,3.032627344E0,3.032627344E0
6.863920624E1,3.211607312E1,1.189494887E2,2.541395553E1,1.521530390E0,1.647506409E2,3.011002779E0,3.011002779E0
6.965484947E1,3.211605531E1,1.189494907E2,2.548798678E1,1.482880712E0,1.661164703E2,3.066806316E0,3.066806316E0
7.065194530E1,3.211603771E1,1.189494934E2,2.537607470E1,1.240577221E0,1.659152527E2,3.222431898E0,3.222431898E0
7.163764374E1,3.211602233E1,1.189494958E2,2.559910361E1,1.098412633E0,1.661198273E2,3.407322645E0,3.407322645E0
7.263958384E1,3.211601046E1,1.189494951E2,2.591011644E1,1.276724935E0,1.673186951E2,3.606764555E0,3.606764555E0
7.364909374E1,3.211599929E1,1.189494948E2,2.600530933E1,1.270769954E0,1.658539734E2,3.732673645E0,3.732673645E0
7.466775572E1,3.211598843E1,1.189494959E2,2.608538550E1,1.305666447E0,1.642122345E2,3.761836290E0,3.761836290E0
7.565038176E1,3.211597544E1,1.189494979E2,2.616592852E1,1.369679451E0,1.617846527E2,3.757392883E0,3.757392883E0
7.664376405E1,3.211596251E1,1.189495034E2,2.618643093E1,1.431920886E0,1.591148987E2,3.840475559E0,3.840475559E0
7.766110259E1,3.211594861E1,1.189495086E2,2.621204963E1,1.427931428E0,1.607631226E2,3.766752243E0,3.766752243E0
7.866060728E1,3.211593636E1,1.189495132E2,2.611700362E1,1.425275207E0,1.631647797E2,3.658232927E0,3.658232927E0
7.964383384E1,3.211592311E1,1.189495153E2,2.592914789E1,1.439877629E0,1.595131226E2,3.649233580E0,3.649233580E0
8.065213020E1,3.211590688E1,1.189495165E2,2.582858079E1,1.521643996E0,1.616712646E2,3.647156954E0,3.647156954E0
8.165502759E1,3.211589215E1,1.189495208E2,2.581458878E1,1.491386056E0,1.585515900E2,3.510971069E0,3.510971069E0
8.264780624E1,3.211587690E1,1.189495304E2,2.565939238E1,1.465081453E0,1.580649261E2,3.502254486E0,3.502254486E0
8.366021040E1,3.211586234E1,1.189495350E2,2.571777259E1,1.426612258E0,1.607037659E2,3.582798481E0,3.582798481E0
8.466004947E1,3.211584905E1,1.189495428E2,2.562436010E1,1.395641804E0,1.578078461E2,3.686304569E0,3.686304569E0
8.566015520E1,3.211583843E1,1.189495521E2,2.565718359E1,1.314351916E0,1.501648560E2,3.740783691E0,3.740783691E0
8.665455155E1,3.211582867E1,1.189495611E2,2.565752309E1,1.296697497E0,1.406768799E2,3.869744539E0,3.869744539E0
8.764709374E1,3.211581966E1,1.189495692E2,2.575475553E1,1.065147281E0,1.404685364E2,3.986896515E0,3.986896515E0
8.866624113E1,3.211580995E1,1.189495793E2,2.573713555E1,9.055029750E-1,1.338507538E2,4.072360992E0,4.072360992E0
8.965510572E1,3.211580469E1,1.189495834E2,2.586118997E1,1.101011395E0,1.496162872E2,4.073402405E0,4.073402405E0
9.066641092E1,3.211579522E1,1.189495850E2,2.585467488E1,1.178297877E0,1.609974365E2,4.356307983E0,4.356307983E0
9.164522967E1,3.211578451E1,1.189495862E2,2.593116558E1,1.272782326E0,1.561979370E2,4.692080498E0,4.692080498E0
9.264641249E1,3.211577327E1,1.189495868E2,2.607280419E1,1.271479368E0,1.588564148E2,4.699999809E0,4.699999809E0
9.364363592E1,3.211576125E1,1.189495915E2,2.615780637E1,1.246959925E0,1.683671417E2,4.699999809E0,4.699999809E0
9.465483176E1,3.211575000E1,1.189495979E2,2.596052400E1,1.305000424E0,1.699630890E2,4.699999809E0,4.699999809E0
9.565850936E1,3.211573790E1,1.189496080E2,2.566238203E1,1.364023924E0,1.799590759E2,4.699999809E0,4.699999809E0
9.663971613E1,3.211572761E1,1.189496182E2,2.537138850E1,1.385373592E0,1.783933716E2,4.699999809E0,4.699999809E0
9.764574061E1,3.211571046E1,1.189496308E2,2.487630532E1,1.440870523E0,1.605546722E2,4.699999809E0,4.699999809E0
9.865447342E1,3.211569785E1,1.189496399E2,2.477185925E1,1.510139346E0,1.547589874E2,4.699999809E0,4.699999809E0
9.965569269E1,3.211567942E1,1.189496482E2,2.487671599E1,1.548271060E0,1.546296692E2,4.699999809E0,4.699999809E0
1.006492463E2,3.211566531E1,1.189496527E2,2.504925841E1,1.503149867E0,1.513389435E2,4.699999809E0,4.699999809E0
1.016477552E2,3.211565273E1,1.189496607E2,2.532114408E1,1.455650926E0,1.547677002E2,4.670208931E0,4.670208931E0
1.026494453E2,3.211564234E1,1.189496636E2,2.602219343E1,1.332775354E0,1.586743164E2,4.432596207E0,4.432596207E0
1.036546307E2,3.211563114E1,1.189496680E2,2.655401687E1,1.285013318E0,1.563460693E2,4.315712929E0,4.315712929E0
1.046549302E2,3.211561900E1,1.189496717E2,2.698114748E1,1.335139155E0,1.637319641E2,4.327774048E0,4.327774048E0
1.056424672E2,3.211560757E1,1.189496777E2,2.767052339E1,1.267149448E0,1.562331238E2,4.408009529E0,4.408009529E0
1.066541047E2,3.211559859E1,1.189497066E2,2.938619766E1,1.319882631E0,1.250856018E2,4.352966309E0,4.352966309E0
1.076505854E2,3.211559223E1,1.189497183E2,2.978030744E1,1.344561696E0,1.630960693E2,4.370979786E0,4.370979786E0
1.086553651E2,3.211557992E1,1.189497249E2,2.987365020E1,1.445279479E0,1.782841492E2,4.218382835E0,4.218382835E0
1.096513672E2,3.211556606E1,1.189497273E2,2.987049536E1,1.472161889E0,1.673838806E2,3.998760223E0,3.998760223E0
1.106553229E2,3.211555263E1,1.189497294E2,2.981479892E1,1.449652672E0,1.660563354E2,3.831128359E0,3.831128359E0
1.116613005E2,3.211553994E1,1.189497297E2,2.976738285E1,1.409131289E0,1.610719299E2,3.791999340E0,3.791999340E0
1.126489890E2,3.211552738E1,1.189497300E2,2.959488050E1,1.367569566E0,1.639671631E2,3.753094196E0,3.753094196E0
1.136455443E2,3.211551505E1,1.189497312E2,2.939636735E1,1.355493188E0,1.663325195E2,3.891718388E0,3.891718388E0
1.146442104E2,3.211550376E1,1.189497330E2,2.914192989E1,1.356129527E0,1.620860291E2,3.994394302E0,3.994394302E0
1.156539547E2,3.211549328E1,1.189497351E2,2.901266146E1,1.339560866E0,1.673873138E2,4.003584385E0,4.003584385E0
1.166409672E2,3.211548341E1,1.189497374E2,2.889153095E1,1.330814600E0,1.727001343E2,3.898751736E0,3.898751736E0
1.176464541E2,3.211547269E1,1.189497401E2,2.881789929E1,1.324124694E0,1.738046570E2,3.682894230E0,3.682894230E0
1.186461203E2,3.211546131E1,1.189497429E2,2.870008093E1,1.385105968E0,1.687653198E2,3.505693436E0,3.505693436E0
1.196419146E2,3.211545081E1,1.189497448E2,2.865082733E1,1.137909293E0,1.678990326E2,3.547201157E0,3.547201157E0
1.206540000E2,3.211544196E1,1.189497478E2,2.863274952E1,1.033205748E0,1.676207428E2,3.516651869E0,3.516651869E0
1.216443411E2,3.211543076E1,1.189497513E2,2.855359215E1,1.271915793E0,1.664171906E2,3.616542816E0,3.616542816E0
1.226516495E2,3.211542088E1,1.189497559E2,2.860390760E1,1.299785256E0,1.589896851E2,3.633656740E0,3.633656740E0
1.236457958E2,3.211541065E1,1.189497606E2,2.840368015E1,1.342134237E0,1.607085419E2,3.781610966E0,3.781610966E0
1.246457890E2,3.211539892E1,1.189497671E2,2.816227181E1,1.348678470E0,1.614205170E2,3.690157652E0,3.690157652E0
1.256524380E2,3.211538724E1,1.189497727E2,2.799010696E1,1.286004663E0,1.541138763E2,3.701990604E0,3.701990604E0
1.266656849E2,3.211537638E1,1.189497789E2,2.772904518E1,1.248805046E0,1.514213715E2,3.790122509E0,3.790122509E0
1.276537469E2,3.211536742E1,1.189497838E2,2.752377602E1,1.191698909E0,1.569091187E2,3.922079802E0,3.922079802E0
1.286458541E2,3.211535771E1,1.189497951E2,2.722348403E1,1.229707479E0,1.563999176E2,3.828952312E0,3.828952312E0
1.296413479E2,3.211534628E1,1.189498057E2,2.704988596E1,1.336351991E0,1.603594055E2,3.929828644E0,3.929828644E0
1.306630963E2,3.211533751E1,1.189498233E2,2.716391187E1,1.374091029E0,1.488676453E2,3.985525131E0,3.985525131E0
1.316408328E2,3.211532668E1,1.189498363E2,2.722666644E1,1.500961304E0,1.576811218E2,4.031925678E0,4.031925678E0
1.326461963E2,3.211531470E1,1.189498460E2,2.712433680E1,1.552720189E0,1.624239349E2,4.033456802E0,4.033456802E0
1.336486333E2,3.211530492E1,1.189498555E2,2.718417602E1,1.537682414E0,1.562014313E2,3.886375904E0,3.886375904E0
1.346479250E2,3.211529637E1,1.189498652E2,2.714541418E1,1.483062625E0,1.561317139E2,3.660872936E0,3.660872936E0
1.356564349E2,3.211528766E1,1.189498701E2,2.721377484E1,1.454452872E0,1.571058350E2,3.479719877E0,3.479719877E0
1.366400260E2,3.211527734E1,1.189498747E2,2.700088457E1,1.399061799E0,1.509889832E2,3.284620762E0,3.284620762E0
1.376539177E2,3.211526741E1,1.189498799E2,2.690553793E1,1.172324419E0,1.539683685E2,3.100624800E0,3.100624800E0
1.386467833E2,3.211525677E1,1.189498848E2,2.672275865E1,1.128832102E0,1.558014069E2,3.183444500E0,3.183444500E0
1.396491156E2,3.211524633E1,1.189498908E2,2.666134462E1,1.332580209E0,1.550965881E2,3.344647884E0,3.344647884E0
1.406713104E2,3.211523485E1,1.189498967E2,2.662594184E1,1.420290470E0,1.512540283E2,3.414650679E0,3.414650679E0
1.416618776E2,3.211522259E1,1.189498995E2,2.661813745E1,1.449165583E0,1.494829559E2,3.371401548E0,3.371401548E0
1.426571547E2,3.211521123E1,1.189499046E2,2.657782467E1,1.413276911E0,1.632392578E2,3.511313915E0,3.511313915E0
1.436750547E2,3.211519928E1,1.189499097E2,2.635496884E1,1.362009287E0,1.642082520E2,3.535055161E0,3.535055161E0
1.446462312E2,3.211518661E1,1.189499127E2,2.601156493E1,1.339846134E0,1.714408417E2,3.438500166E0,3.438500166E0
1.456470312E2,3.211517535E1,1.189499155E2,2.594529047E1,1.380159497E0,1.706990509E2,3.396390200E0,3.396390200E0
1.466652297E2,3.211516367E1,1.189499199E2,2.594460754E1,1.421837211E0,1.725249023E2,3.437168598E0,3.437168598E0
1.476608187E2,3.211515038E1,1.189499227E2,2.566761778E1,1.417564988E0,1.653919983E2,3.393469572E0,3.393469572E0
1.486652323E2,3.211513913E1,1.189499257E2,2.550502901E1,1.433306694E0,1.657055054E2,3.367553711E0,3.367553711E0
1.496508703E2,3.211512686E1,1.189499288E2,2.526910413E1,1.426214099E0,1.666440887E2,3.404099941E0,3.404099941E0
1.506404526E2,3.211511385E1,1.189499309E2,2.522443214E1,1.437231898E0,1.667703552E2,3.469896317E0,3.469896317E0
1.516656916E2,3.211509990E1,1.189499340E2,2.527144575E1,1.487025380E0,1.632586060E2,3.544013262E0,3.544013262E0
1.526414099E2,3.211508511E1,1.189499391E2,2.530055463E1,1.548278213E0,1.540088348E2,3.714057207E0,3.714057207E0
1.536534015E2,3.211507050E1,1.189499449E2,2.528977017E1,1.535174012E0,1.532218628E2,3.833365917E0,3.833365917E0
1.546440338E2,3.211505609E1,1.189499502E2,2.519275816E1,1.511442423E0,1.572039185E2,4.021390438E0,4.021390438E0
1.556597067E2,3.211504150E1,1.189499563E2,2.507298250E1,1.484157562E0,1.581799774E2,3.985935926E0,3.985935926E0
1.566504969E2,3.211502867E1,1.189499618E2,2.492140087E1,1.466754556E0,1.622743225E2,3.959990740E0,3.959990740E0
1.576628114E2,3.211501647E1,1.189499668E2,2.458620903E1,1.491622210E0,1.621194611E2,3.831619263E0,3.831619263E0
1.586669495E2,3.211500375E1,1.189499806E2,2.433160082E1,1.494698644E0,1.568474121E2,3.847305298E0,3.847305298E0
1.596466234E2,3.211499182E1,1.189499934E2,2.415162624E1,1.474709868E0,1.607031250E2,3.770532608E0,3.770532608E0
1.606511755E2,3.211497845E1,1.189500032E2,2.403701043E1,1.509409904E0,1.557621765E2,3.866561413E0,3.866561413E0
1.616712031E2,3.211496626E1,1.189500123E2,2.407124771E1,1.516787767E0,1.527079773E2,3.861299992E0,3.861299992E0
1.626618317E2,3.211495442E1,1.189500220E2,2.396577298E1,1.277311087E0,1.539450073E2,3.704044342E0,3.704044342E0
1.636704203E2,3.211494413E1,1.189500296E2,2.381331809E1,1.170161605E0,1.523997040E2,3.531354904E0,3.531354904E0
1.646604208E2,3.211493293E1,1.189500325E2,2.369641641E1,1.353060603E0,1.510506287E2,3.312618971E0,3.312618971E0
1.656464172E2,3.211492259E1,1.189500349E2,2.363156442E1,1.404914260E0,1.541939392E2,3.124348164E0,3.124348164E0
1.666730838E2,3.211491250E1,1.189500383E2,2.349625469E1,1.450298667E0,1.581104431E2,3.040963411E0,3.040963411E0
1.676733094E2,3.211490280E1,1.189500419E2,2.364922136E1,1.427143693E0,1.611835175E2,3.254276991E0,3.254276991E0
1.686516453E2,3.211489314E1,1.189500484E2,2.374804094E1,1.400532126E0,1.651863556E2,3.372456789E0,3.372456789E0
1.696577588E2,3.211488284E1,1.189500537E2,2.367382941E1,1.343540668E0,1.675325775E2,3.450296402E0,3.450296402E0
1.706445468E2,3.211487368E1,1.189500600E2,2.375827536E1,1.301831722E0,1.720858917E2,3.594718218E0,3.594718218E0
1.716418416E2,3.211486300E1,1.189500624E2,2.379786910E1,1.318185210E0,1.650287933E2,3.565512896E0,3.565512896E0
1.726681646E2,3.211485075E1,1.189500658E2,2.394398674E1,1.382718801E0,1.679341736E2,3.512517452E0,3.512517452E0
1.736504880E2,3.211483741E1,1.189500679E2,2.407637954E1,1.418577671E0,1.673893890E2,3.425446033E0,3.425446033E0
1.746526437E2,3.211482424E1,1.189500712E2,2.391444622E1,1.451977134E0,1.695936890E2,3.457543612E0,3.457543612E0
1.756514343E2,3.211481203E1,1.189500745E2,2.372921143E1,1.418959737E0,1.611588135E2,3.473758221E0,3.473758221E0
1.766499547E2,3.211479982E1,1.189500781E2,2.373122743E1,1.418036699E0,1.608311615E2,3.580418825E0,3.580418825E0
1.776702005E2,3.211478713E1,1.189500816E2,2.367295373E1,1.386226296E0,1.579026489E2,3.503757477E0,3.503757477E0
1.786673526E2,3.211477474E1,1.189500852E2,2.368837889E1,1.405508041E0,1.503955841E2,3.516686201E0,3.516686201E0
1.796656588E2,3.211476307E1,1.189500904E2,2.367844580E1,1.448004961E0,1.490712433E2,3.547669888E0,3.547669888E0
1.806437604E2,3.211475181E1,1.189501034E2,2.345420346E1,1.464823008E0,1.566437531E2,3.441461563E0,3.441461563E0
1.816508375E2,3.211473999E1,1.189501081E2,2.303879606E1,1.452116728E0,1.606664429E2,3.408762455E0,3.408762455E0
1.826466349E2,3.211472799E1,1.189501096E2,2.230694023E1,1.470027208E0,1.632074890E2,3.457329512E0,3.457329512E0
1.836663771E2,3.211471119E1,1.189501221E2,2.159899168E1,1.484122753E0,1.701752930E2,3.534146786E0,3.534146786E0
1.846519692E2,3.211469570E1,1.189501282E2,2.145937251E1,1.430759192E0,1.682011261E2,3.601146221E0,3.601146221E0
1.856598000E2,3.211468248E1,1.189501358E2,2.126873116E1,1.374436855E0,1.649680939E2,3.749459743E0,3.749459743E0
1.866528974E2,3.211466926E1,1.189501412E2,2.086421448E1,1.337443829E0,1.630744324E2,3.977651596E0,3.977651596E0
1.876425349E2,3.211466056E1,1.189501532E2,2.119771002E1,1.334573984E0,1.631635284E2,4.103121758E0,4.103121758E0
1.886557229E2,3.211465070E1,1.189501614E2,2.136663778E1,1.067363501E0,1.629386749E2,4.177773952E0,4.177773952E0
1.896566974E2,3.211463860E1,1.189501578E2,2.110465518E1,1.020331144E0,1.658786163E2,4.172123432E0,4.172123432E0
1.906483031E2,3.211462626E1,1.189501532E2,2.095642061E1,1.243999362E0,1.603943024E2,4.181215763E0,4.181215763E0
1.916504390E2,3.211461325E1,1.189501535E2,2.102811806E1,1.362940431E0,1.559956055E2,4.035702705E0,4.035702705E0
1.926453890E2,3.211459900E1,1.189501582E2,2.131052937E1,1.446672082E0,1.550293732E2,3.979119539E0,3.979119539E0
1.936501208E2,3.211458438E1,1.189501657E2,2.149589593E1,1.473263144E0,1.571810760E2,4.044833183E0,4.044833183E0
1.946456651E2,3.211457257E1,1.189501711E2,2.156712531E1,1.447190523E0,1.558161774E2,4.127629280E0,4.127629280E0
1.956433765E2,3.211456323E1,1.189501698E2,2.122254343E1,1.418244243E0,1.539280701E2,4.138165474E0,4.138165474E0
1.966597468E2,3.211455321E1,1.189501730E2,2.120284942E1,1.434916496E0,1.539738617E2,4.160714149E0,4.160714149E0
1.976426140E2,3.211454229E1,1.189501773E2,2.119176917E1,1.442464948E0,1.596013336E2,4.242666721E0,4.242666721E0
1.986473062E2,3.211453001E1,1.189501818E2,2.114035326E1,1.490935802E0,1.613150024E2,4.099696636E0,4.099696636E0
1.996497083E2,3.211451557E1,1.189501882E2,2.115454813E1,1.601730704E0,1.637217255E2,4.000002861E0,4.000002861E0
2.006551604E2,3.211450106E1,1.189501955E2,2.113643173E1,1.611402631E0,1.597581024E2,3.970640898E0,3.970640898E0
2.016515713E2,3.211448793E1,1.189502037E2,2.113871034E1,1.620595336E0,1.491880798E2,3.938514233E0,3.938514233E0
2.026460182E2,3.211447680E1,1.189502105E2,2.106195567E1,1.600080729E0,1.409266205E2,4.026378632E0,4.026378632E0
2.036644635E2,3.211446745E1,1.189502185E2,2.097339625E1,1.581611753E0,1.401443481E2,4.286911488E0,4.286911488E0
2.046554302E2,3.211445725E1,1.189502242E2,2.074892518E1,1.565819502E0,1.459025269E2,4.505261421E0,4.505261421E0
2.056443958E2,3.211444647E1,1.189502320E2,2.083690961E1,1.566331267E0,1.384447174E2,4.653179646E0,4.653179646E0
2.066593125E2,3.211443605E1,1.189502379E2,2.068420657E1,1.529660225E0,1.497327576E2,4.677626610E0,4.677626610E0
2.076559838E2,3.211442571E1,1.189502487E2,2.079922589E1,1.489989758E0,1.492245026E2,4.487994671E0,4.487994671E0
2.086542781E2,3.211441553E1,1.189502808E2,2.198735479E1,1.465779543E0,1.497566833E2,4.208197594E0,4.208197594E0
2.096466442E2,3.211440476E1,1.189503045E2,2.259250421E1,1.444509983E0,1.502568817E2,3.857870579E0,3.857870579E0
2.106510760E2,3.211439306E1,1.189503166E2,2.272994881E1,1.486877561E0,1.525065765E2,3.636187077E0,3.636187077E0
2.116599271E2,3.211438199E1,1.189503221E2,2.284883777E1,1.437865257E0,1.513681183E2,3.542011976E0,3.542011976E0
2.126493547E2,3.211437069E1,1.189503244E2,2.312850591E1,1.374545097E0,1.548646851E2,3.601288557E0,3.601288557E0
2.136473255E2,3.211435871E1,1.189503260E2,2.351591971E1,1.315131783E0,1.577062073E2,3.702956438E0,3.702956438E0
