"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.400000000E-2,6.283000112E-1,1.036999971E-1,-1.934999973E-1
3.400000000E-2,1.041899920E0,-4.380000010E-2,-1.702999920E-1
6.400000000E-2,1.432500005E0,-5.514000058E-1,-7.149999589E-2
8.400000000E-2,2.000499964E0,-9.679999948E-1,-1.340699911E0
1.139984370E-1,2.712699890E0,-1.763599992E0,-1.283999920E0
1.339984370E-1,1.974900007E0,-1.673699975E0,4.237999916E-1
1.539984370E-1,4.537999928E-1,-2.418999970E-1,2.467299938E0
1.740000000E-1,-1.469299912E0,2.751999855E0,3.291699886E0
2.039984370E-1,-4.609999806E-2,-5.579999685E-1,-1.548200011E0
2.240062500E-1,8.988999724E-1,-2.174599886E0,-4.227999687E0
2.539984370E-1,3.382000029E-1,-1.938299894E0,-3.322399855E0
2.740031250E-1,-7.518999577E-1,-6.850999594E-1,5.166000128E-1
3.039984370E-1,-1.293399930E0,-9.702000022E-1,-1.024799943E0
3.239984370E-1,-1.048499942E0,-9.196999669E-1,-2.444599867E0
3.440000000E-1,-3.292299986E0,-2.585299969E0,6.750000119E-1
3.640031250E-1,-3.176699877E0,-1.098199964E0,-2.349999905E0
3.939984370E-1,1.849900007E0,-8.326999545E-1,3.739999831E-1
4.140031250E-1,1.089200020E0,-6.646999717E-1,1.893700004E0
4.439984370E-1,-1.797999978E0,-8.835999966E-1,2.448799849E0
4.639984370E-1,-1.959999919E0,-5.331000090E-1,1.925499916E0
4.839984370E-1,-7.990999818E-1,-3.570000082E-2,9.980999827E-1
5.039984370E-1,3.610000014E-1,1.442999989E-1,6.757999659E-1
5.240000000E-1,2.529000044E-1,-1.172999963E-1,1.232299924E0
5.540062500E-1,-6.599999964E-3,-6.944999695E-1,1.203899980E0
5.839984370E-1,4.578000009E-1,-7.875999808E-1,8.463999629E-1
6.039984370E-1,4.716999829E-1,-6.428999901E-1,4.914999902E-1
6.239984370E-1,3.637000024E-1,-3.084999919E-1,2.344999909E-1
6.439984370E-1,5.227000117E-1,-2.224999964E-1,-8.764999509E-1
6.639984370E-1,3.564999998E-1,4.518999755E-1,-1.370599985E0
6.839984370E-1,4.336999953E-1,7.412999868E-1,-2.361099958E0
7.039984370E-1,5.383999944E-1,7.773999572E-1,-2.265499830E0
7.239984370E-1,4.004999995E-1,6.649000049E-1,-2.103399992E0
7.439984370E-1,6.499999668E-3,5.546999574E-1,-1.706999898E0
7.639984370E-1,-2.672999799E-1,5.924999714E-1,-1.389799953E0
7.839984370E-1,-1.180000007E-1,6.768000126E-1,-1.201300025E0
8.039984370E-1,-2.732999921E-1,7.525999546E-1,-1.090399981E0
8.239984370E-1,-1.486999989E-1,4.828999937E-1,-7.130999565E-1
8.439984370E-1,2.488999963E-1,1.599999964E-1,2.611999810E-1
8.639984370E-1,-2.444999963E-1,1.764999926E-1,1.988999963E0
8.839984370E-1,-4.124999940E-1,-1.909999996E-1,1.948599935E0
9.039984370E-1,-5.242999792E-1,-7.119999826E-2,1.487499952E0
9.239984370E-1,-4.818999767E-1,2.570999861E-1,1.774299979E0
9.439984370E-1,-7.556999922E-1,4.402999878E-1,2.020400047E0
9.639984370E-1,-1.265999973E-1,-9.149999917E-2,3.162899971E0
9.839984370E-1,8.854999542E-1,-1.314499974E0,2.755699873E0
1.003998437E0,1.005699992E0,-1.984599948E0,3.077299833E0
1.023998437E0,5.108999610E-1,-1.819399953E0,2.775300026E0
1.043998437E0,4.583999813E-1,-1.422599912E0,1.410099983E0
1.063998437E0,5.325999856E-1,-1.008299947E0,-6.712999940E-1
1.083998437E0,1.953499913E0,-2.225100040E0,-1.206699967E0
1.103998437E0,2.034699917E0,-1.503700018E0,-4.558999836E-1
1.123998437E0,1.004500031E0,-8.777999878E-1,1.046999931E0
1.143998437E0,5.324000120E-1,-1.359899998E0,6.660000086E-1
1.163998437E0,-9.396999478E-1,-1.395799994E0,-8.576999903E-1
1.183998437E0,-1.173999980E-1,-1.222999930E0,-8.115999699E-1
1.203998437E0,-6.199999712E-3,-9.316999912E-1,-1.494699955E0
1.223998437E0,5.159000158E-1,-4.890999794E-1,-1.810899973E0
1.243998437E0,1.019400001E0,-4.257999957E-1,-6.692999601E-1
1.263998437E0,1.029999971E0,-1.301999986E-1,-1.628600001E0
1.284000000E0,6.430999637E-1,5.099999718E-3,-2.687099934E0
1.313998437E0,2.725999951E-1,3.243999779E-1,-2.836599827E0
1.333998437E0,2.791999876E-1,5.591999888E-1,-2.181499958E0
1.353998437E0,3.102000058E-1,6.079999804E-1,-1.852499962E0
1.373998437E0,2.983999848E-1,7.511999607E-1,-2.262799978E0
1.393998437E0,1.858000010E-1,9.265999794E-1,-2.029599905E0
1.413998437E0,-4.745999873E-1,1.642799973E0,-1.211399913E0
1.434000000E0,-1.008700013E0,1.747900009E0,-8.449999690E-1
1.463998437E0,1.212999970E-1,3.143999875E-1,4.649999738E-2
1.483998437E0,7.096999884E-1,-4.438999891E-1,1.190599918E0
1.504000000E0,4.659999907E-2,-3.353999853E-1,1.685199976E0
1.533998437E0,-5.137000084E-1,-2.655999959E-1,1.467099905E0
1.553998437E0,5.968999863E-1,-7.947999835E-1,1.557699919E0
1.573998437E0,1.062699914E0,-1.635800004E0,2.280299902E0
1.593998437E0,5.805999637E-1,-2.345700026E0,2.346400023E0
1.613998437E0,4.199999943E-2,-2.714699984E0,1.858500004E0
1.633998437E0,1.196999997E-1,-2.745100021E0,1.623999953E0
1.653998437E0,5.956999660E-1,-2.881299973E0,2.190999985E0
1.674000000E0,5.126999617E-1,-2.588500023E0,2.597499847E0
1.694000000E0,2.879999876E-1,-2.239599943E0,2.087699890E0
1.714000000E0,-1.428000033E-1,-1.743199944E0,1.642699957E0
1.743998437E0,-5.708000064E-1,-1.064199924E0,7.770000100E-1
1.763998437E0,-1.688999981E-1,-8.341999650E-1,-3.901000023E-1
1.783998437E0,3.136999905E-1,-6.929000020E-1,-1.563099980E0
1.803998437E0,6.589999795E-1,-6.121000051E-1,-2.052999973E0
1.823998437E0,8.708999753E-1,-6.245999932E-1,-1.801599979E0
1.843998437E0,8.919999599E-1,-7.437999845E-1,-1.592599988E0
1.864000000E0,1.034899950E0,-8.061999679E-1,-1.638499975E0
1.884000000E0,1.340399981E0,-7.560999990E-1,-1.400799990E0
1.904000000E0,1.490099907E0,-4.772999883E-1,-1.064000010E0
1.924000000E0,1.478699923E0,-2.793999910E-1,-1.145900011E0
1.944021875E0,1.285499930E0,-5.549999699E-2,-1.605999947E0
1.974000000E0,3.628999889E-1,4.394999743E-1,-1.730799913E0
2.003998437E0,-1.572999954E-1,6.581999660E-1,-1.632900000E0
2.023998437E0,-1.863999963E-1,8.386999965E-1,-1.486599922E0
2.044000000E0,-1.349000037E-1,8.963999748E-1,-1.016199946E0
2.073998437E0,-6.588999629E-1,8.798999786E-1,-8.435999751E-1
2.093998437E0,-9.152999520E-1,8.973999619E-1,-1.500299931E0
2.113998437E0,-8.098999858E-1,8.948999643E-1,-1.783599973E0
2.133998437E0,-5.489999652E-1,7.883999944E-1,-1.324499965E0
2.153998437E0,-3.840999901E-1,7.039999962E-1,-6.821999550E-1
2.173998437E0,-4.249999821E-1,7.204999924E-1,7.750000060E-2
2.193998437E0,-5.967000127E-1,7.867999673E-1,5.467999578E-1
2.213998437E0,-5.036999583E-1,8.624999523E-1,3.355000019E-1
2.233998437E0,-5.282999873E-1,1.148999929E0,2.600000007E-3
2.253998437E0,-4.791999757E-1,9.364999533E-1,1.937000006E-1
2.273998437E0,3.549999744E-2,1.253999919E-1,1.040799975E0
2.293998437E0,6.543999910E-1,-3.755999804E-1,2.234799862E0
2.313998437E0,1.266199946E0,-1.402799964E0,3.601599932E0
2.333998437E0,5.916000009E-1,-1.810599923E0,3.602099895E0
2.353998437E0,-3.499999940E-1,-1.719399929E0,1.947399974E0
2.373998437E0,-6.473000050E-1,-1.328799963E0,7.836999893E-1
2.393998437E0,1.664000005E-1,-1.225999951E0,9.001999497E-1
2.414000000E0,1.145499945E0,-1.263599992E0,1.761999965E0
2.443998437E0,6.492999792E-1,-7.272999883E-1,2.044299841E0
2.463998437E0,-2.649999969E-2,-1.818999946E-1,6.862999797E-1
2.483998437E0,-1.014999971E-1,2.502000034E-1,-6.487999558E-1
2.503998437E0,9.860000014E-2,4.953999817E-1,-1.073799968E0
2.523998437E0,2.017000020E-1,6.485999823E-1,-1.092399955E0
2.543998437E0,1.343999952E-1,5.604999661E-1,-1.079699993E0
2.563998437E0,1.534999907E-1,4.150999784E-1,-1.234200001E0
2.583998437E0,2.951999903E-1,1.465999931E-1,-1.763700008E0
2.603998437E0,5.507999659E-1,2.159999870E-2,-2.298899889E0
2.623998437E0,7.810999751E-1,-1.366999894E-1,-2.391599894E0
2.643998437E0,5.694999695E-1,2.360999882E-1,-2.258499861E0
2.664000000E0,5.433999896E-1,4.481000006E-1,-2.407899857E0
2.684000000E0,6.437999606E-1,4.580999911E-1,-2.660300016E0
2.704000000E0,7.336999774E-1,6.984999776E-1,-3.268999815E0
2.734000000E0,8.183999658E-1,8.916999698E-1,-3.399099827E0
2.764000000E0,1.238499999E0,5.547999740E-1,-3.047799826E0
2.793998437E0,1.548200011E0,1.314999908E-1,-1.382599950E0
2.813998437E0,1.165699959E0,6.059999764E-2,-3.021000028E-1
2.833998437E0,-4.657999873E-1,1.115199924E0,3.317999840E-1
2.853998437E0,-6.269999743E-1,8.032000065E-1,1.590899944E0
2.873998437E0,6.333000064E-1,-8.549999446E-2,4.196300030E0
2.893998437E0,7.766000032E-1,-7.944999933E-1,6.518899918E0
2.913998437E0,-5.726999640E-1,-1.096300006E0,6.935499668E0
2.933998437E0,-1.526299953E0,-9.639999866E-1,4.795000076E0
2.953998437E0,-9.125999808E-1,-5.787999630E-1,2.814999819E0
2.973998437E0,-2.029999904E-2,-3.877999783E-1,2.358299971E0
2.994000000E0,1.042999998E-1,-5.031999946E-1,2.582499981E0
3.014000000E0,2.789999917E-2,-8.483999968E-1,2.385099888E0
3.043998437E0,-3.333999813E-1,-1.032099962E0,1.653800011E0
3.063998437E0,-5.852999687E-1,-1.021899939E0,1.453199983E0
3.083998437E0,-5.600000024E-1,-7.878999710E-1,8.709999919E-1
3.103998437E0,-1.709000021E-1,-4.377000034E-1,4.239999875E-2
3.123998437E0,5.687999725E-1,-7.629999518E-2,-7.818999887E-1
3.144000000E0,1.020499945E0,1.547999978E-1,-1.564799905E0
3.173998437E0,8.086000085E-1,2.811999917E-1,-1.955500007E0
3.193998437E0,5.178999901E-1,1.331000030E-1,-1.974900007E0
3.213998437E0,2.999999821E-1,-2.329999954E-2,-2.012399912E0
3.233998437E0,3.849999979E-2,-1.935999990E-1,-1.960799932E0
3.254000000E0,-2.894999981E-1,-4.157999754E-1,-1.782499909E0
3.284000000E0,-9.021999836E-1,-6.304000020E-1,-1.185799956E0
3.313998437E0,-1.794199944E0,-3.190000057E-1,-3.288999796E-1
3.333998437E0,-1.926499963E0,-3.576000035E-1,3.597999811E-1
3.353998437E0,-2.061300039E0,-2.558999956E-1,6.079999804E-1
3.373998437E0,-1.983599901E0,-3.590000048E-2,5.471000075E-1
3.393998437E0,-1.880199909E0,2.926999927E-1,4.316999912E-1
3.413998437E0,-1.546599984E0,5.126999617E-1,-1.303000003E-1
3.433998437E0,-1.188499928E0,6.825000048E-1,-6.402999759E-1
3.453998437E0,-7.156999707E-1,8.011999726E-1,-2.990999818E-1
3.473998437E0,-3.289999962E-1,8.589999676E-1,2.085999995E-1
3.494000000E0,-3.366000056E-1,1.062199950E0,7.539999485E-2
3.514000000E0,-2.313999981E-1,1.105499983E0,-6.031000018E-1
3.543998437E0,-2.507999837E-1,1.203799963E0,-1.165400028E0
3.563998437E0,-2.118999958E-1,1.205600023E0,-1.026700020E0
3.583998437E0,-3.465999961E-1,1.386299968E0,-1.046000004E0
3.603998437E0,-1.916999966E-1,1.368699908E0,-7.048999667E-1
3.624000000E0,2.436999977E-1,5.625999570E-1,5.309999585E-1
3.653998437E0,3.819999844E-2,-4.113000035E-1,1.954299927E0
3.673998437E0,-6.922000051E-1,-5.005999804E-1,1.242299914E0
3.693998437E0,-1.069000006E0,1.711999923E-1,-5.120999813E-1
3.713998437E0,2.347999960E-1,-4.212999940E-1,-1.513799906E0
3.733998437E0,1.348599911E0,-1.071599960E0,-2.660000026E-1
3.753998437E0,1.133800030E0,-1.332999945E0,2.844799995E0
