"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.216001562E0,-8.877987266E-1,3.029172659E0,1.074646950E1
1.238001562E0,-4.257465303E-1,2.071856022E0,1.137464142E1
1.260018750E0,-7.932564616E-1,1.745325208E0,1.259739876E1
1.281998437E0,-9.972520471E-1,1.135847569E0,1.233318424E1
1.301998437E0,-1.299582243E0,1.276952267E0,1.036435509E1
1.322000000E0,-1.492344260E0,1.827963352E0,8.607002258E0
1.343998437E0,-1.463929772E0,2.272289038E0,7.740348816E0
1.363998437E0,-1.616478801E0,2.409993887E0,7.008862972E0
1.383998437E0,-2.031709909E0,2.394939184E0,7.288380623E0
1.403998437E0,-2.454171658E0,2.063313484E0,7.875688076E0
1.423998437E0,-2.519102335E0,1.744147182E0,8.451646805E0
1.443998437E0,-2.463049412E0,1.758627295E0,8.953969955E0
1.463998437E0,-1.907019973E0,1.795315981E0,9.466223717E0
1.483998437E0,-1.230428100E0,2.012259483E0,9.523856163E0
1.503998437E0,-9.039931297E-1,2.080618620E0,9.682792664E0
1.523998437E0,-1.206878781E0,2.160403013E0,9.667154312E0
1.544000000E0,-1.589041233E0,2.454726934E0,9.024827957E0
1.564001562E0,-1.417032242E0,2.703417778E0,7.690348148E0
1.585998437E0,-1.159579039E0,2.985722542E0,6.724575043E0
1.606000000E0,-9.179847836E-1,3.043241024E0,6.933148384E0
1.628012500E0,-6.443754435E-1,2.954962254E0,7.291071892E0
1.650000000E0,-5.134891868E-1,3.001850128E0,7.565687180E0
1.670000000E0,-4.082114100E-1,3.081979275E0,7.667315960E0
1.691998437E0,-3.160346448E-1,3.215173483E0,7.960175037E0
1.711998437E0,-1.758684814E-1,3.358940363E0,8.325108528E0
1.731998437E0,-1.604211032E-1,3.516201258E0,8.862300873E0
1.752000000E0,-2.300253361E-1,3.606232882E0,9.063978195E0
1.773998437E0,-1.457590014E-1,3.552047014E0,8.863535881E0
1.793998437E0,-7.213250548E-2,3.586964369E0,8.354988098E0
1.813998437E0,-1.417942047E-1,3.598418236E0,8.251117706E0
1.833998437E0,-5.096297860E-1,3.569084406E0,8.413415909E0
1.853998437E0,-8.815163374E-1,3.696455717E0,8.481765747E0
1.873998437E0,-1.020552397E0,3.833672285E0,8.963009834E0
1.893998437E0,-8.864101171E-1,4.094697952E0,9.407144547E0
1.913998437E0,-3.189459741E-1,4.040703773E0,1.021686363E1
1.933998437E0,3.381378949E-1,3.535287857E0,1.085523415E1
1.953998437E0,6.498054862E-1,2.832225561E0,1.119152355E1
1.974000000E0,9.520494938E-1,1.820024252E0,1.140567970E1
1.994000000E0,1.182706952E0,9.372341633E-1,1.187303829E1
2.016000000E0,8.010998964E-1,2.606040537E-1,1.232133770E1
2.038000000E0,4.823645949E-1,-5.725015327E-2,1.207376766E1
2.058000000E0,1.180513740E0,-2.530000806E-1,1.156562233E1
2.080000000E0,2.756999731E0,-2.706405520E-1,1.110896206E1
2.102000000E0,3.643122673E0,-6.089891493E-2,1.049568272E1
2.123998437E0,3.246221542E0,2.929353714E-1,1.001536751E1
2.144000000E0,2.050911427E0,9.009476900E-1,9.816293716E0
2.166000000E0,1.116263032E0,1.540592194E0,9.909236908E0
2.188012500E0,7.518559694E-1,2.103353977E0,9.921945572E0
2.208012500E0,5.661999583E-1,2.442631483E0,9.408417702E0
2.230000000E0,1.245559454E-1,2.786410093E0,8.895100594E0
2.252000000E0,-7.483029962E-1,3.403338671E0,8.529248238E0
2.273998437E0,-1.787999392E0,4.028589249E0,8.663696289E0
2.293998437E0,-2.144208670E0,3.564966202E0,8.965384483E0
2.313998437E0,-2.344699144E0,2.808829546E0,9.290479660E0
2.333998437E0,-2.502237558E0,2.241403818E0,1.005514908E1
2.354000000E0,-2.651770115E0,1.767437935E0,1.104947090E1
2.376000000E0,-3.058659554E0,1.682913065E0,1.161053753E1
2.398004687E0,-3.114243507E0,1.841888070E0,1.098610020E1
2.418006250E0,-2.756741285E0,2.067297459E0,1.038136387E1
2.440000000E0,-1.965026736E0,2.303183794E0,1.019377327E1
2.460018750E0,-1.418526292E0,2.618806601E0,1.048486996E1
2.481998437E0,-1.236250877E0,3.078445196E0,1.109863758E1
2.501998437E0,-1.072190523E0,3.306632042E0,1.199222088E1
2.521998437E0,-8.722938895E-1,3.051946402E0,1.218776035E1
2.541998437E0,-7.880754471E-1,2.462398291E0,1.140663815E1
2.562014062E0,-1.656998277E0,2.176721811E0,1.030113029E1
2.583998437E0,-2.509908676E0,1.717743874E0,1.014858055E1
2.603998437E0,-2.041526318E0,5.942887664E-1,1.098793983E1
2.623998437E0,-1.349544406E0,-4.005020857E-1,1.192733765E1
2.643998437E0,-1.231491208E0,-1.129182100E0,1.248713112E1
2.663998437E0,-1.592192054E0,-1.238855720E0,1.169806957E1
2.683998437E0,-1.591397047E0,-1.065410137E0,1.046417522E1
2.703998437E0,-1.389479756E0,-7.990025878E-1,9.167416573E0
2.723998437E0,-1.082236528E0,-5.709117651E-1,8.368424416E0
2.743998437E0,-7.026885748E-1,-3.262147903E-1,7.752032280E0
2.764000000E0,-3.170593679E-1,1.436520979E-4,7.465829372E0
2.785998437E0,-2.465836108E-1,2.166465372E-1,7.414899826E0
2.806000000E0,-2.001169622E-1,2.653924525E-1,7.278832912E0
2.826000000E0,-1.448013168E-2,3.324588537E-1,6.860221386E0
2.848000000E0,8.236053400E-4,5.287546515E-1,6.583528042E0
2.870000000E0,-1.829553246E-1,6.834871173E-1,6.317053318E0
2.891998437E0,-3.641101718E-2,8.341207504E-1,5.952827930E0
2.911998437E0,9.672574815E-4,1.179115653E0,5.968869209E0
2.931998437E0,-3.106811941E-1,1.628698826E0,6.117558956E0
2.951998437E0,-4.983770251E-1,1.965850353E0,7.078016758E0
2.971998437E0,-2.737817466E-1,1.708856702E0,8.703124046E0
2.991998437E0,-3.482988775E-1,1.349831820E0,1.057478714E1
3.011998437E0,-4.520635903E-1,1.410156131E0,1.196985912E1
3.031998437E0,-2.500216961E-1,1.599843860E0,1.264529228E1
3.052000000E0,-8.300217986E-2,1.708732128E0,1.279562855E1
3.072000000E0,-4.475050271E-1,1.784465551E0,1.219119835E1
3.093998437E0,-7.463971376E-1,2.023464441E0,1.218205261E1
3.114000000E0,-4.505600333E-1,1.981067896E0,1.258597374E1
3.134000000E0,-3.816166222E-1,2.321695805E0,1.251603413E1
3.154000000E0,5.889449120E-1,1.559784055E0,1.253992844E1
3.174000000E0,9.543000460E-1,9.577956200E-1,1.319024086E1
3.194000000E0,3.476285040E-1,3.371610641E-1,1.445663929E1
3.214000000E0,-1.510358304E-1,-4.586045444E-1,1.565230465E1
3.234000000E0,-1.749491096E-1,-8.674384356E-1,1.497867203E1
3.254000000E0,1.663012505E-1,-8.445498943E-1,1.313882351E1
3.275998437E0,9.260963798E-1,-4.770590663E-1,1.065799999E1
3.296000000E0,1.612044692E0,-4.441722929E-1,9.346551895E0
3.316000000E0,1.793802977E0,-2.091000080E-1,8.589744568E0
3.336000000E0,1.499785423E0,1.667034775E-1,7.750279903E0
3.356000000E0,9.427887797E-1,5.049179792E-1,7.092927933E0
3.376000000E0,4.199621379E-1,6.986567974E-1,6.498294353E0
3.396000000E0,-7.428729534E-2,9.967923760E-1,6.318508625E0
3.416000000E0,-6.082230210E-1,1.437248945E0,6.321065903E0
3.436000000E0,-8.558217883E-1,1.896887660E0,6.137038231E0
3.456000000E0,-8.332205415E-1,2.070036411E0,6.111889362E0
3.476000000E0,-8.337568045E-1,2.240379095E0,6.216382027E0
3.496000000E0,-9.948195219E-1,2.321542501E0,6.814166069E0
3.516000000E0,-1.359791636E0,2.520845413E0,7.595011234E0
3.536001562E0,-1.483485699E0,2.555168629E0,8.257132530E0
3.558001562E0,-1.643121481E0,2.682367802E0,8.785637856E0
3.580000000E0,-1.381894946E0,2.696627617E0,9.386640549E0
3.600000000E0,-1.307693839E0,2.681783676E0,1.018982792E1
3.620000000E0,-1.609305739E0,2.709010601E0,1.143739891E1
3.640000000E0,-1.603703380E0,2.613434076E0,1.227168179E1
3.660018750E0,-1.508098006E0,2.689167261E0,1.247715187E1
3.682000000E0,-1.375286818E0,2.472367764E0,1.243814564E1
3.703998437E0,-1.956187248E0,2.920830250E0,1.188252831E1
3.724001562E0,-1.342438459E0,2.248088360E0,1.184362698E1
3.746000000E0,-7.526987195E-1,1.604411960E0,1.242126179E1
3.766000000E0,-1.171837330E0,1.567675471E0,1.267664623E1
3.786000000E0,-2.523392916E0,1.879141808E0,1.140990353E1
3.806000000E0,-3.267778873E0,2.156610489E0,9.907484055E0
3.826000000E0,-3.061293125E0,1.735700488E0,8.879625320E0
3.848010937E0,-2.679312706E0,1.251956820E0,8.785292625E0
3.870000000E0,-2.715513229E0,9.125834703E-1,8.920403481E0
3.890000000E0,-2.823003292E0,6.644580364E-1,8.846450806E0
3.910000000E0,-2.517397642E0,4.794723988E-1,8.519019127E0
3.930001562E0,-1.958753943E0,5.012883544E-1,8.302986145E0
3.952000000E0,-1.515204072E0,5.067854524E-1,7.766656399E0
3.972000000E0,-1.242475748E0,6.080601811E-1,7.054553509E0
3.992000000E0,-9.227541089E-1,7.062128782E-1,6.821674347E0
4.012000000E0,-6.841670275E-1,7.181647420E-1,6.927067280E0
4.034000000E0,-5.920190215E-1,7.061458826E-1,6.894084454E0
4.054000000E0,-4.240801632E-1,7.830763459E-1,6.952579498E0
4.074000000E0,-1.646731943E-1,7.530052066E-1,7.238926411E0
4.094000000E0,1.010353118E-1,6.924031377E-1,7.153137207E0
4.114000000E0,-1.745851934E-1,8.817653060E-1,7.649120331E0
4.134000000E0,-7.648516893E-1,1.186978102E0,8.798882484E0
4.154000000E0,-1.011013865E0,1.239076018E0,1.088685608E1
4.174000000E0,-1.015735269E0,1.221808910E0,1.172657967E1
4.194000000E0,-7.548822165E-1,1.282094955E0,1.133647728E1
4.214000000E0,-2.498588860E-1,1.214521170E0,1.166366959E1
4.234000000E0,-3.562572226E-2,1.206591487E0,1.243919945E1
4.254000000E0,-2.908284664E-1,1.250031829E0,1.325226116E1
4.274000000E0,7.728961706E-1,3.520050943E-1,1.341720200E1
4.294000000E0,1.880377293E0,-4.366928041E-1,1.451276016E1
4.316000000E0,2.541895151E0,-1.088902116E0,1.569148350E1
4.338000000E0,2.578555107E0,-1.150030851E0,1.472993374E1
4.360017187E0,1.972333789E0,-7.939364910E-1,1.214966393E1
4.381998437E0,1.812123418E0,-4.096862078E-1,1.017059803E1
4.401998437E0,2.168562412E0,-4.011724293E-1,9.326459885E0
4.421998437E0,2.576927185E0,-5.283141732E-1,8.863851547E0
4.441998437E0,2.398444414E0,-6.173209548E-1,9.023008347E0
4.461998437E0,1.621841788E0,-6.059341431E-1,9.120549202E0
4.482000000E0,9.214420319E-1,-3.850259483E-1,8.829633713E0
4.503998437E0,7.220529318E-1,-4.559517652E-2,7.903863430E0
4.523998437E0,5.361958742E-1,2.895835042E-1,7.220730305E0
4.544000000E0,3.050596118E-1,5.125889778E-1,6.863496304E0
4.564001562E0,1.204091981E-1,6.394433975E-1,6.466652870E0
4.585998437E0,-1.780998707E-1,7.549588680E-1,6.454260349E0
4.605998437E0,-3.445160389E-1,7.963785529E-1,7.059437752E0
4.625998437E0,-5.862729549E-1,9.152266979E-1,7.852186680E0
4.645998437E0,-5.995942950E-1,1.029487491E0,8.408369064E0
4.665998437E0,-4.910412133E-1,1.064634442E0,8.940762520E0
4.685998437E0,-5.792340040E-1,9.786443114E-1,9.537848473E0
4.705998437E0,-5.950644612E-1,9.066267014E-1,9.901308060E0
4.726000000E0,-7.577552199E-1,1.079765916E0,9.925766945E0
4.746000000E0,-8.475856781E-1,1.351124644E0,1.003417587E1
4.766000000E0,-8.411884308E-1,1.453309178E0,1.016093445E1
4.786000000E0,-1.056618690E0,1.495849371E0,1.047486210E1
4.806000000E0,-9.247843623E-1,1.348989010E0,1.111399937E1
4.826000000E0,-9.136369824E-1,1.333397985E0,1.168350315E1
4.848000000E0,-1.002873659E0,1.185781002E0,1.200257301E1
4.868010937E0,-1.485822439E0,1.318659306E0,1.160924435E1
4.889998437E0,-1.014021039E0,3.169348538E-1,1.198153305E1
4.910000000E0,-4.939908385E-1,-3.711491525E-1,1.278730679E1
4.930000000E0,-4.143118262E-1,-5.874509215E-1,1.359607792E1
4.950000000E0,-9.410649538E-1,-4.493725002E-1,1.308155346E1
4.971998437E0,-1.098143697E0,-3.521487713E-1,1.149224472E1
4.991998437E0,-7.465791106E-1,-3.567456305E-1,9.783024788E0
5.011998437E0,-4.078474641E-1,-1.058141440E-1,8.378231049E0
5.031998437E0,-5.127326846E-1,1.179479510E-1,7.713438034E0
5.051998437E0,-7.556100488E-1,2.719908655E-1,7.794342995E0
5.071998437E0,-7.304230332E-1,1.545600891E-1,7.404174328E0
5.091998437E0,-5.474007130E-1,3.846237063E-1,7.260723114E0
5.112000000E0,-2.648561597E-1,4.143692553E-1,7.551685333E0
5.133998437E0,-1.815187931E-1,4.644847214E-1,8.043550491E0
5.153998437E0,-2.375814170E-1,4.547355175E-1,7.970996380E0
5.173998437E0,-3.824785054E-1,4.150588214E-1,8.191512108E0
5.193998437E0,-2.716269791E-1,4.390965998E-1,8.052534103E0
5.213998437E0,4.819048941E-2,6.053212285E-1,7.382224083E0
5.233998437E0,2.863848209E-1,6.351625323E-1,6.647922516E0
5.254000000E0,3.363470435E-1,7.514537573E-1,7.117549896E0
5.275998437E0,1.677856594E-1,8.712404370E-1,8.614883423E0
5.295998437E0,1.425507665E-1,8.128985167E-1,9.909753799E0
5.315998437E0,3.540449739E-1,4.667160809E-1,1.031756306E1
5.335998437E0,1.016022563E0,3.905804753E-1,1.077426147E1
5.355998437E0,1.207223535E0,3.840491176E-1,1.200038052E1
5.375998437E0,8.935735226E-1,2.843641341E-1,1.313898659E1
5.396000000E0,4.472177029E-1,9.630436450E-2,1.339228344E1
5.416000000E0,6.517112851E-1,-3.457610607E-1,1.361272240E1
5.437998437E0,5.372300744E-1,-9.416873753E-2,1.332249737E1
5.457998437E0,6.957358122E-1,-1.236844659E-1,1.309659004E1
5.477998437E0,1.349305034E0,-7.503236532E-1,1.352805328E1
5.498017187E0,1.690641642E0,-1.705667615E0,1.512043762E1
5.520000000E0,1.038039684E0,-1.946045399E0,1.598745441E1
5.541998437E0,2.198547572E-1,-1.682175636E0,1.330162907E1
5.561998437E0,5.645336509E-1,-9.491573572E-1,9.699122429E0
5.582000000E0,1.017162204E0,-4.158920050E-1,7.097064972E0
5.602000000E0,1.030081272E0,-6.782294810E-2,6.903230667E0
5.622001562E0,1.152089834E0,-1.712045819E-1,7.559681892E0
5.644000000E0,1.111809850E0,-3.947080970E-1,7.787543297E0
5.664000000E0,8.355188966E-1,-3.270096481E-1,7.695491314E0
5.684000000E0,5.570158362E-1,-1.538035125E-1,6.989757061E0
5.705998437E0,-2.946783416E-2,3.838958740E-1,6.003154278E0
5.726000000E0,-5.665830970E-1,1.004683614E0,5.592759132E0
5.746000000E0,-6.914933324E-1,1.178924084E0,5.083273411E0
5.766000000E0,-9.220070839E-1,1.274414420E0,5.314447880E0
5.786000000E0,-1.344602823E0,1.292734861E0,6.654291153E0
5.806000000E0,-1.677253127E0,1.040089130E0,7.889737129E0
5.826000000E0,-2.171109915E0,1.130963326E0,8.285048485E0
5.846000000E0,-2.114683390E0,1.067229748E0,9.012876511E0
5.866000000E0,-1.432355046E0,7.586458921E-1,9.952897072E0
5.886000000E0,-1.036210418E0,4.684782326E-1,1.131134892E1
5.906000000E0,-6.810163260E-1,-2.406651527E-2,1.308831501E1
5.928000000E0,-4.550707042E-1,-2.979727685E-1,1.502873898E1
5.950000000E0,-1.471189111E-1,-4.534522295E-1,1.590650177E1
5.971998437E0,9.065405279E-2,-1.267011557E-2,1.523440170E1
5.991998437E0,-1.636293232E-1,5.956199169E-1,1.348941135E1
6.011998437E0,-5.609039664E-1,1.025340796E0,1.192534637E1
6.031998437E0,-2.342295349E-1,4.894897342E-1,1.169648933E1
6.051998437E0,2.118389681E-2,1.108132303E-1,1.271225262E1
6.071998437E0,-5.257666856E-2,-3.086317480E-1,1.310747814E1
6.091998437E0,-1.211389422E0,-1.300147176E-1,1.148442078E1
6.111998437E0,-2.074537277E0,1.572703272E-1,9.321622849E0
6.132000000E0,-2.374588490E0,1.572894752E-1,7.600105762E0
6.153998437E0,-2.142188072E0,4.089871347E-1,7.788769245E0
6.173998437E0,-1.267835259E0,2.121358514E-1,8.769462585E0
6.193998437E0,-6.773483753E-1,-8.514739573E-2,8.933149338E0
6.214000000E0,-5.661903620E-1,-2.394201729E-4,8.495134354E0
6.235998437E0,-5.939439535E-1,1.705629379E-2,7.678549767E0
6.255998437E0,-5.536926985E-1,9.018479288E-2,7.170231819E0
6.275998437E0,-4.884363115E-1,1.918330193E-1,6.906859875E0
6.295998437E0,-3.548111320E-1,2.423889786E-1,6.720753670E0
6.316000000E0,-2.234556228E-1,3.291261196E-1,6.577954292E0
6.338000000E0,-1.467837244E-1,5.550909042E-1,6.647069931E0
6.358000000E0,-1.503558643E-2,6.379206777E-1,6.276437759E0
6.379998437E0,7.345411181E-2,8.594417572E-1,6.214514732E0
6.400000000E0,3.702489436E-1,8.600929976E-1,6.544674873E0
6.420000000E0,7.217368484E-1,7.464737296E-1,7.433105469E0
6.440000000E0,8.281351924E-1,4.442010224E-1,9.071123123E0
6.460017187E0,4.991910458E-1,2.525787055E-1,1.079139423E1
6.481998437E0,3.729878962E-1,1.403576881E-1,1.195352173E1
6.501998437E0,6.881893277E-1,1.283292025E-1,1.201917934E1
6.521998437E0,9.195362329E-1,4.045722187E-1,1.224047089E1
6.542000000E0,1.123043418E0,4.971224666E-1,1.291568375E1
6.564000000E0,1.111963034E0,5.918083787E-1,1.319213772E1
6.585998437E0,1.088988304E0,5.328726768E-1,1.288076687E1
6.605998437E0,1.807785034E0,9.658209980E-2,1.325573730E1
6.625998437E0,2.163946629E0,-7.063373923E-1,1.486659431E1
6.645998437E0,1.792557955E0,-1.193365812E0,1.666341400E1
6.666000000E0,8.695453405E-1,-1.264253378E0,1.540084553E1
6.686000000E0,5.493543744E-1,-8.925104737E-1,1.248883629E1
6.706000000E0,9.496457577E-1,-5.053010583E-1,1.003886795E1
6.726000000E0,1.665866375E0,-3.484233618E-1,8.544542313E0
6.746000000E0,1.939236283E0,-4.683058709E-3,7.604884624E0
6.766000000E0,1.445915937E0,3.602603078E-1,7.164801598E0
6.786000000E0,8.622478247E-1,5.026482940E-1,6.597682476E0
6.808001562E0,4.028962851E-1,5.878913999E-1,5.715849876E0
6.828004687E0,1.257434767E-2,7.589236498E-1,5.073361397E0
6.849998437E0,-2.123465389E-1,9.299941659E-1,5.030572414E0
6.870000000E0,-3.132382035E-1,1.050403357E0,5.419907570E0
6.891998437E0,-4.107971191E-1,1.098067164E0,6.245667934E0
6.911998437E0,-4.308605492E-1,1.096515656E0,6.733414650E0
6.931998437E0,-4.986834824E-1,1.068130016E0,7.407496929E0
6.951998437E0,-6.660286188E-1,9.354338050E-1,8.209199905E0
6.971998437E0,-4.879095852E-1,8.351932764E-1,9.086618423E0
6.991998437E0,9.565314651E-2,5.631161928E-1,1.004913521E1
7.011998437E0,5.255560279E-1,3.045712113E-1,1.126898003E1
7.031998437E0,9.300611615E-1,3.028186224E-2,1.267761421E1
7.052000000E0,1.027093410E0,-2.445341796E-1,1.386585617E1
7.073998437E0,8.785954118E-1,-3.729687631E-1,1.425409985E1
7.093998437E0,5.210261941E-1,-1.259828955E-1,1.391290760E1
7.113998437E0,2.363268584E-1,1.509879231E-1,1.318145943E1
7.133998437E0,-3.523498774E-1,6.447489858E-1,1.230179119E1
7.153998437E0,-5.644282699E-1,6.668809056E-1,1.157978630E1
7.173998437E0,-3.986633122E-1,4.387805462E-1,1.123624706E1
7.193998437E0,-3.523498774E-1,2.778997719E-1,1.156641674E1
7.213998437E0,-5.277682543E-1,-1.506814659E-1,1.174465179E1
7.233998437E0,-7.058968544E-1,-2.518987358E-1,1.094586945E1
7.253998437E0,-4.793191850E-1,-2.977142036E-1,1.016426754E1
7.273998437E0,-1.461612284E-1,-4.209006727E-1,9.943531036E0
7.293998437E0,-2.942186594E-1,-4.202781618E-1,1.003164768E1
7.313998437E0,-5.341272354E-1,-3.687166572E-1,9.673963547E0
7.333998437E0,-6.459748149E-1,-2.569648623E-1,8.744735718E0
7.353998437E0,-5.398350358E-1,-3.967671096E-2,7.687169075E0
7.373998437E0,-4.168496728E-1,1.427997649E-1,6.665859699E0
7.393998437E0,-4.432625175E-1,3.436924517E-1,5.992236614E0
7.413998437E0,-6.651188135E-1,4.901409745E-1,5.926472664E0
7.433998437E0,-8.023448586E-1,4.874403179E-1,5.805106163E0
7.453998437E0,-7.389080524E-1,5.581458807E-1,5.488199711E0
7.473998437E0,-5.634131432E-1,7.616817355E-1,5.572523594E0
7.493998437E0,-5.233150125E-1,8.613954186E-1,5.992198467E0
7.513998437E0,-2.414217293E-1,6.666606665E-1,6.686354160E0
7.533998437E0,-4.675397277E-2,6.705871820E-1,7.623751163E0
7.553998437E0,-2.218275815E-1,5.232479572E-1,8.798882484E0
7.573998437E0,-3.225277066E-1,3.437594771E-1,9.606762886E0
7.593998437E0,-1.828787029E-1,3.610551953E-1,1.030636787E1
7.613998437E0,2.155930847E-1,2.748639286E-1,1.108821869E1
7.633998437E0,4.785913527E-1,3.104417622E-1,1.197795200E1
7.654000000E0,4.819240868E-1,6.069301367E-1,1.262923241E1
7.675998437E0,5.265902877E-1,8.019809723E-1,1.263051605E1
7.695998437E0,5.420281291E-1,1.041161776E0,1.240266418E1
7.715998437E0,8.540596366E-1,8.857780099E-1,1.249461079E1
7.735998437E0,1.272671342E0,6.225690246E-1,1.240467453E1
7.755998437E0,2.363939047E0,-8.651687950E-2,1.241622448E1
7.776000000E0,3.004809380E0,-7.681365609E-1,1.347279549E1
7.798000000E0,2.634713650E0,-1.607151031E0,1.475550270E1
7.818000000E0,2.283714056E0,-2.254265308E0,1.505399323E1
7.838000000E0,2.754960060E0,-2.807172775E0,1.415187740E1
7.860017187E0,3.504862309E0,-3.034765720E0,1.264317608E1
7.881998437E0,3.039850712E0,-2.656194448E0,1.147082138E1
7.901998437E0,2.241154671E0,-2.344622612E0,1.029794979E1
7.921998437E0,1.925876737E0,-2.116167784E0,8.822499275E0
7.941998437E0,1.900306582E0,-1.655724645E0,7.508580685E0
7.961998437E0,1.762448430E0,-1.060554743E0,7.015039444E0
7.981998437E0,1.351067185E0,-6.099947095E-1,6.862548351E0
8.001998437E0,7.564911246E-1,-2.640708685E-1,6.516902447E0
8.021998437E0,3.238492906E-1,2.138501033E-2,6.127088070E0
8.042001562E0,1.254370064E-1,2.579895854E-1,5.507880211E0
8.064000000E0,1.036210507E-1,4.733049273E-1,5.137727261E0
8.084000000E0,-5.795883387E-2,6.062214375E-1,5.396635532E0
8.106000000E0,-3.708714247E-1,6.948547959E-1,6.293456078E0
8.126000000E0,-6.316670775E-1,6.259688139E-1,6.938807964E0
8.146000000E0,-9.064064622E-1,7.001029253E-1,7.502996922E0
8.166000000E0,-9.895235300E-1,7.859876752E-1,8.264122963E0
8.186000000E0,-8.609358072E-1,8.263635039E-1,9.358072281E0
8.206000000E0,-8.598631620E-1,9.072300196E-1,1.059333706E1
8.226000000E0,-9.588394761E-1,8.384973407E-1,1.202817249E1
8.246000000E0,-7.190649509E-1,6.992121935E-1,1.356055737E1
8.266000000E0,-3.991613090E-1,6.034824848E-1,1.430388927E1
8.286000000E0,-6.191597581E-1,6.902100444E-1,1.470063782E1
8.308003125E0,-1.246249080E0,6.161334515E-1,1.449910355E1
