"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.208958449E-3,3.985761566E0,9.195228424E0,4.552333374E0
2.114695846E-2,3.816912689E0,8.995244293E0,6.201004944E0
4.108595848E-2,3.831133118E0,8.761430511E0,7.734565887E0
6.102495850E-2,3.667223969E0,8.641080780E0,8.505762177E0
8.096395852E-2,2.674937439E0,8.632548523E0,8.597221985E0
1.009019583E-1,1.833836517E0,8.309071198E0,8.429271240E0
1.208409583E-1,2.138453064E0,7.599696350E0,8.228089600E0
1.407799583E-1,3.616928558E0,6.928492126E0,7.484735413E0
1.607179584E-1,3.795806580E0,6.326743469E0,6.663094025E0
1.806569584E-1,2.516117706E0,5.576204224E0,6.321055298E0
2.005959584E-1,1.580862579E0,4.998106384E0,6.505172424E0
2.205349584E-1,1.665137329E0,4.644691315E0,6.416856079E0
2.404729584E-1,2.279160461E0,4.572391663E0,6.151757355E0
2.703809584E-1,2.838996277E0,4.932692413E0,5.836363220E0
2.903199585E-1,2.232607269E0,4.685706024E0,5.896089020E0
3.102589585E-1,1.173709259E0,3.614234161E0,5.519621887E0
3.301969585E-1,9.454339600E-1,3.590583344E0,5.665867767E0
3.501359585E-1,3.163371735E0,3.811374207E0,5.517376556E0
3.700749583E-1,3.339555359E0,4.672533417E0,6.710994415E0
3.900139583E-1,3.811523895E0,4.816833344E0,6.111341400E0
4.099519583E-1,4.595443726E0,4.796924744E0,5.938001862E0
4.298909584E-1,5.135370941E0,4.317172394E0,8.410111084E0
4.498299584E-1,4.272265778E0,2.934198303E0,1.073028625E1
4.697689584E-1,6.026916962E0,5.563330994E0,1.231459167E1
4.897069584E-1,4.858895874E0,5.353617096E0,1.255738678E1
5.096459584E-1,2.578687592E0,4.724475403E0,1.456995163E1
5.295849585E-1,4.654570770E0,4.753365326E0,1.477367798E1
5.495229585E-1,5.580096130E0,3.766766968E0,1.151285889E1
5.694619585E-1,7.185956726E0,3.320993958E0,8.887917480E0
5.894009585E-1,7.354506226E0,2.980452118E0,7.960296478E0
