"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.051807404E-2,3.211632126E1,1.189515584E2,1.606598568E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.693302631E-2,3.211625558E1,1.189514895E2,1.606594849E1,-1.000000000E0,-1.000000000E0,5.796327189E1,5.796327189E1
5.613300800E-1,3.211632326E1,1.189515619E2,1.634218407E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
6.387941837E-1,3.211626448E1,1.189518734E2,3.024421024E1,2.599999905E-1,2.460937500E0,1.397266345E1,1.397266345E1
1.975789309E0,3.211619214E1,1.189517369E2,1.816004276E1,1.220000029E0,2.260546875E2,7.737543499E0,7.737543499E0
2.975783706E0,3.211620161E1,1.189517021E2,1.717090702E1,1.220000029E0,2.207812500E2,4.402301006E0,4.402301006E0
3.975778461E0,3.211619692E1,1.189516794E2,1.382599735E1,1.379999995E0,2.250000000E2,3.535533906E0,3.535533906E0
4.975773454E0,3.211618401E1,1.189516555E2,1.270600224E1,1.580000043E0,2.239453125E2,3.535533906E0,3.535533906E0
5.975768447E0,3.211617219E1,1.189516360E2,1.182984257E1,1.580000043E0,2.267578125E2,3.535533906E0,3.535533906E0
6.976041198E0,3.211616230E1,1.189516184E2,1.139417362E1,1.279999971E0,2.295703125E2,3.535533906E0,3.535533906E0
7.976035118E0,3.211615245E1,1.189516013E2,1.114728642E1,1.279999971E0,2.309765625E2,3.535533906E0,3.535533906E0
8.976041555E0,3.211614256E1,1.189515861E2,1.072193241E1,1.139999986E0,2.292187500E2,3.535533906E0,3.535533906E0
9.976034284E0,3.211613338E1,1.189515733E2,1.065583134E1,1.139999986E0,2.257031250E2,3.535533906E0,3.535533906E0
1.097603405E1,3.211612307E1,1.189515637E2,1.064106083E1,1.139999986E0,2.123437500E2,3.535533906E0,3.535533906E0
1.197602439E1,3.211611092E1,1.189515564E2,1.069532108E1,1.250000000E0,2.014453125E2,3.535533906E0,3.535533906E0
1.297602522E1,3.211609793E1,1.189515507E2,1.041233158E1,1.269999981E0,1.944140625E2,3.535533906E0,3.535533906E0
1.397602546E1,3.211608684E1,1.189515474E2,1.041233172E1,1.269999981E0,1.944140607E2,4.574575052E0,4.574575052E0
1.497603583E1,3.211607338E1,1.189515397E2,1.020462910E1,1.360000014E0,2.007421848E2,4.574575090E0,4.574575090E0
1.597603071E1,3.211606277E1,1.189515293E2,1.007920186E1,1.360000014E0,2.105859336E2,4.574575132E0,4.574575132E0
1.697603786E1,3.211605335E1,1.189515182E2,9.898354681E0,1.330000043E0,2.176171829E2,4.574575174E0,4.574575174E0
1.797603428E1,3.211604490E1,1.189515055E2,9.502846868E0,1.330000043E0,2.249999947E2,4.574575218E0,4.574575218E0
