"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.616295846E-2,-1.082104087E0,9.866641760E-1,6.272162795E-1
3.610095847E-2,-8.627035618E-1,1.059686422E0,5.767695308E-1
5.603995849E-2,-5.940895677E-1,8.470242620E-1,3.012966514E-1
7.597895851E-2,-3.681528568E-1,6.992680430E-1,1.527996659E-1
9.591795830E-2,-2.748961449E-1,7.320169806E-1,2.549678385E-1
1.158559583E-1,-2.763136923E-1,7.534443736E-1,3.880514205E-1
1.357949583E-1,-4.188997746E-1,8.693459034E-1,3.329603672E-1
1.557339584E-1,-7.367652059E-1,7.908250093E-1,2.024713159E-1
1.756719584E-1,-1.164950013E0,4.681668580E-1,1.642509401E-1
1.956109584E-1,-1.403983712E0,3.505738676E-1,2.800033987E-1
2.155499584E-1,-1.343499899E0,4.521511793E-1,4.859129488E-1
2.354889584E-1,-1.200838804E0,8.914802670E-1,6.491262913E-1
2.554269584E-1,-1.299889684E0,9.349836707E-1,7.695594430E-1
2.753659585E-1,-1.524249554E0,7.421827316E-1,1.030314326E0
2.953049585E-1,-1.878111124E0,4.550390542E-1,1.158503890E0
3.152429585E-1,-2.185366631E0,-2.216687799E-1,1.132558107E0
3.351819585E-1,-2.363072872E0,-7.840946913E-1,1.054440498E0
3.551209585E-1,-2.624986649E0,-7.568406463E-1,7.343872786E-1
3.750599583E-1,-2.783975840E0,-9.074658751E-1,5.120869279E-1
3.949979583E-1,-3.179601669E0,-1.222254276E0,2.860244513E-1
4.149369583E-1,-3.589060307E0,-1.275853992E0,1.893426031E-1
4.348759584E-1,-3.281036139E0,-8.066002131E-1,3.786883056E-1
4.548139584E-1,-2.053846836E0,1.913547749E-3,4.278079271E-1
4.747529584E-1,-3.480388224E-1,3.654090762E-1,-2.565402687E-1
4.946919584E-1,1.280504227E0,1.479586959E0,-5.044904947E-1
5.146309584E-1,3.075824261E0,1.567221761E0,-1.268773079E-1
5.345689585E-1,3.892484903E0,5.333415270E-1,-1.779372105E-3
5.545079585E-1,3.424492836E0,-5.927342176E-1,-5.822873116E-1
5.744469585E-1,2.929391146E0,-5.666821077E-2,-1.726657987E0
5.943849585E-1,3.003379107E0,1.352872968E0,-2.472282410E0
6.143239585E-1,3.371188402E0,2.403083801E0,-2.493364573E0
6.342629583E-1,3.053304911E0,1.847700238E0,-1.847039819E0
6.542019583E-1,1.848098993E0,-9.770125151E-1,-1.614184022E0
6.741399583E-1,1.094184637E0,-1.594870687E0,-2.280127764E0
6.940789584E-1,1.685276151E0,-6.591376066E-1,-1.945713520E0
7.140179584E-1,2.588157892E0,1.005634427E0,-1.467207670E0
7.339559584E-1,3.017671824E0,1.285226345E0,-1.186577439E0
7.538949584E-1,3.068944931E0,-2.281763256E-1,-1.413148880E0
7.738339584E-1,3.284430504E0,-1.139687419E0,-2.167734623E0
7.937729585E-1,3.263708353E0,-1.113954425E0,-2.539003134E0
8.137107918E-1,3.082991600E0,9.328690171E-2,-1.977912545E0
8.336497918E-1,2.974709272E0,1.385344744E0,-9.908247590E-1
8.535887918E-1,2.723394871E0,1.002880692E0,-8.935434818E-1
