"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.888541621E-3,-1.185384979E0,3.116668854E0,4.305796051E0
2.197254164E-2,-1.168320465E0,3.202141113E0,4.163442078E0
4.205654166E-2,-9.586065674E-1,3.489842834E0,4.354295197E0
6.214054168E-2,-6.971003723E-1,3.613934784E0,4.445305939E0
8.222354163E-2,-4.397854614E-1,3.510200500E0,5.016368408E0
1.023075416E-1,-3.851490784E-1,3.712130585E0,5.798791351E0
1.223915417E-1,-6.526428223E-2,3.449277191E0,7.033723297E0
1.424755416E-1,1.179247742E0,3.537892914E0,8.926686859E0
1.625585416E-1,2.751578064E0,3.893553314E0,1.147708328E1
1.826427500E-1,3.135230255E0,3.158881073E0,1.237252121E1
2.027267500E-1,3.072510681E0,3.181035004E0,1.218091965E1
2.228097500E-1,3.507955170E0,3.714824982E0,1.219798416E1
2.428937500E-1,3.151546326E0,3.833528137E0,1.250185226E1
2.629777500E-1,2.160906372E0,4.423900452E0,1.069301376E1
2.830617500E-1,2.423909454E0,5.140460358E0,8.164771271E0
3.031447500E-1,2.932551727E0,4.729115753E0,1.044258453E1
3.232287500E-1,3.112926636E0,3.048111420E0,1.330163910E1
3.433127500E-1,3.011287994E0,2.082170105E0,1.375220215E1
3.633967500E-1,3.314557343E0,2.380499725E0,1.225815903E1
3.834797500E-1,3.943998413E0,2.904559937E0,1.083012863E1
4.035637500E-1,4.097728729E0,3.111429749E0,9.434880066E0
4.236477500E-1,3.810176697E0,3.041824493E0,8.684041443E0
4.437307500E-1,3.208877106E0,2.941083984E0,8.231981506E0
4.638147500E-1,2.505789185E0,2.986439667E0,7.285649414E0
4.838987500E-1,1.607357483E0,3.029400330E0,5.880072327E0
5.039827500E-1,8.228388977E-1,3.308120728E0,4.101171570E0
5.240657500E-1,2.192939758E-1,3.614084473E0,2.746189270E0
5.441497500E-1,1.049317932E-1,3.917952576E0,2.308200073E0
5.642337500E-1,3.191363525E-1,4.402644653E0,2.595901794E0
5.843167500E-1,3.583547974E-1,4.584666138E0,3.601959686E0
6.044007500E-1,3.370989990E-1,4.408632202E0,5.430257721E0
6.244847500E-1,7.337741089E-1,4.463717651E0,8.098459167E0
6.445687500E-1,1.304237823E0,4.680616608E0,1.102397552E1
6.646517500E-1,9.758207703E-1,4.930147705E0,1.210862000E1
6.847357500E-1,3.817062378E-1,5.495222626E0,1.173574539E1
7.048197500E-1,2.550695801E-1,5.968388672E0,1.175280991E1
7.249037500E-1,9.201365662E-1,5.803880768E0,1.249721191E1
7.449867500E-1,1.175206146E0,5.532944183E0,1.403226974E1
7.650707500E-1,8.734336853E-1,5.849835205E0,1.326406723E1
7.851547500E-1,7.229965210E-1,6.538553009E0,1.053314621E1
8.052377500E-1,1.296903076E0,6.159840546E0,1.217313583E1
8.253217500E-1,9.062155151E-1,3.859274597E0,1.597028961E1
8.454057500E-1,-3.475772095E-1,2.537223816E0,1.512679367E1
8.654897500E-1,-1.262025604E0,2.770139465E0,1.205443268E1
8.855727500E-1,-1.356778564E0,2.930456085E0,1.025203079E1
9.056567500E-1,-1.307231598E0,3.100502472E0,8.866511993E0
9.257407500E-1,-9.857002258E-1,2.995870056E0,7.981552277E0
9.458247500E-1,-3.486250305E-1,2.910547485E0,7.266638947E0
9.659077500E-1,8.367599487E-2,2.861150208E0,6.602769470E0
9.859917500E-1,-1.721420288E-2,2.691552887E0,5.701643372E0
1.006075750E0,6.376739502E-2,2.753823395E0,4.685107269E0
1.026158750E0,4.802014160E-1,3.103047180E0,4.010909271E0
1.046242750E0,8.253836060E-1,3.310366058E0,3.829636230E0
1.066326750E0,7.408094788E-1,3.293151855E0,3.917952576E0
1.086410750E0,8.872050476E-1,3.416944427E0,3.842210083E0
1.106493750E0,1.642833710E0,3.811523895E0,4.875361633E0
1.126577750E0,2.955753479E0,4.112847290E0,7.218888245E0
1.146661750E0,3.565735016E0,3.762725372E0,1.041040146E1
1.166744750E0,3.923940125E0,3.268303528E0,1.230037125E1
1.186828250E0,4.211192780E0,3.247197418E0,1.214544342E1
1.206912250E0,4.835095367E0,3.813469849E0,1.132245483E1
1.226996250E0,5.326972504E0,4.299808502E0,1.100152222E1
1.247079250E0,5.176685028E0,4.015250244E0,1.019679565E1
1.267163250E0,5.253026276E0,4.201013947E0,1.057386154E1
