"Time (s)","X (hPa)"
-5.843841250E-1,1.017554550E3
4.203638749E-1,1.017554932E3
1.425092875E0,1.017554550E3
2.429817875E0,1.017554779E3
3.434495875E0,1.017552567E3
3.786860875E0,1.017552185E3
4.858564875E0,1.017552185E3
5.930270875E0,1.017554016E3
7.001964875E0,1.017564545E3
8.073689875E0,1.017571716E3
9.145391875E0,1.017574463E3
1.021715787E1,1.017574463E3
1.128888687E1,1.017574234E3
1.236061587E1,1.017566605E3
1.343234287E1,1.017556763E3
1.450397387E1,1.017553635E3
1.557560587E1,1.017552795E3
1.664725487E1,1.017549438E3
1.771886087E1,1.017546844E3
1.879049487E1,1.017546844E3
1.986209887E1,1.017547455E3
2.093372087E1,1.017547455E3
2.200535387E1,1.017547455E3
2.307702487E1,1.017546997E3
2.414867287E1,1.017546692E3
2.522031387E1,1.017544785E3
2.629198087E1,1.017542648E3
2.736366087E1,1.017542267E3
2.843538187E1,1.017540894E3
2.950701587E1,1.017540054E3
3.057861987E1,1.017539520E3
3.165027087E1,1.017538681E3
3.272195387E1,1.017537384E3
3.379366687E1,1.017537231E3
3.486531987E1,1.017535477E3
3.593697287E1,1.017534256E3
3.700862787E1,1.017532806E3
3.808033387E1,1.017529831E3
3.915201787E1,1.017525101E3
4.022371787E1,1.017521973E3
4.129537687E1,1.017519531E3
4.236704687E1,1.017518158E3
4.343872387E1,1.017517319E3
4.451040687E1,1.017517319E3
4.558206787E1,1.017518387E3
4.665374087E1,1.017518692E3
4.772541587E1,1.017518692E3
4.879709087E1,1.017518158E3
4.986877587E1,1.017518158E3
5.094047287E1,1.017518158E3
5.201210087E1,1.017517166E3
5.308368787E1,1.017517166E3
5.415530787E1,1.017518158E3
5.522692787E1,1.017518158E3
5.629854887E1,1.017517395E3
5.737015987E1,1.017516937E3
5.844182387E1,1.017514420E3
5.951345687E1,1.017500381E3
6.058505587E1,1.017496490E3
6.165673187E1,1.017496490E3
6.272839887E1,1.017502060E3
6.379999087E1,1.017505646E3
6.487163287E1,1.017518845E3
6.594336987E1,1.017528076E3
6.701504987E1,1.017528076E3
6.808670287E1,1.017525864E3
6.915840487E1,1.017525864E3
7.023016687E1,1.017529526E3
7.130190487E1,1.017531662E3
7.237356787E1,1.017534256E3
7.344523887E1,1.017536697E3
7.451688087E1,1.017536926E3
7.558851987E1,1.017537537E3
7.666018787E1,1.017537537E3
7.773184687E1,1.017537537E3
7.880342387E1,1.017536316E3
7.987499887E1,1.017535324E3
8.094660187E1,1.017533951E3
8.201820287E1,1.017531281E3
8.308977087E1,1.017529602E3
8.416137387E1,1.017527008E3
8.523298487E1,1.017526703E3
8.630455987E1,1.017526703E3
8.737611187E1,1.017529144E3
8.844771487E1,1.017531128E3
8.951933987E1,1.017535095E3
9.059096587E1,1.017535248E3
9.166257887E1,1.017536469E3
9.273417787E1,1.017536774E3
9.380580487E1,1.017537384E3
9.487747487E1,1.017538834E3
9.594914187E1,1.017539673E3
9.702076287E1,1.017539673E3
9.809236887E1,1.017538910E3
9.916396887E1,1.017536926E3
1.002356429E2,1.017534027E3
1.013072629E2,1.017532501E3
1.023788469E2,1.017531128E3
1.034504679E2,1.017530594E3
1.045220729E2,1.017528763E3
1.055936989E2,1.017528152E3
1.066653039E2,1.017525864E3
1.077368789E2,1.017525635E3
1.088084179E2,1.017525177E3
1.098800069E2,1.017524796E3
1.109515939E2,1.017523651E3
1.120231809E2,1.017522430E3
1.130947489E2,1.017521362E3
1.141663799E2,1.017520294E3
1.152379859E2,1.017518005E3
1.163096469E2,1.017516098E3
1.173812969E2,1.017516098E3
1.184529949E2,1.017514801E3
1.195246749E2,1.017515869E3
1.205963189E2,1.017514267E3
1.216679679E2,1.017514496E3
1.227395829E2,1.017514267E3
1.238112159E2,1.017514496E3
1.248828459E2,1.017513351E3
1.259544709E2,1.017514801E3
1.270261449E2,1.017515488E3
1.280978349E2,1.017517319E3
1.291695189E2,1.017517548E3
1.302411749E2,1.017518005E3
1.313128289E2,1.017518005E3
1.323844279E2,1.017518616E3
1.334560619E2,1.017518997E3
1.345277529E2,1.017519226E3
1.355993959E2,1.017519226E3
1.366709839E2,1.017518158E3
1.377425859E2,1.017516174E3
1.388142529E2,1.017515717E3
1.398859579E2,1.017513962E3
1.409575949E2,1.017513962E3
1.420292549E2,1.017514877E3
1.431008749E2,1.017515030E3
1.441724899E2,1.017515106E3
1.452441009E2,1.017515106E3
1.463157199E2,1.017515106E3
