"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.888541621E-3,-1.635838539E0,-1.110731823E0,-4.420575725E0
2.197254164E-2,-1.614182353E0,-1.106069545E0,-4.678346719E0
4.205654166E-2,-1.359831980E0,-9.094434705E-1,-4.437093524E0
6.214054168E-2,-1.123074272E0,-8.339620560E-1,-4.344034503E0
8.222354163E-2,-9.112689713E-1,-1.065246040E0,-3.853170689E0
1.023075416E-1,-8.971804706E-1,-9.513142124E-1,-3.067307829E0
1.223915417E-1,-8.575962093E-1,-1.099577674E0,-1.882666031E0
1.424755416E-1,-1.069452819E-1,-1.205341234E0,-3.387549305E-1
1.625585416E-1,1.421405208E0,-7.002078751E-1,2.350856681E0
1.826427500E-1,1.883562993E0,-1.209157419E0,3.754357422E0
2.027267500E-1,1.698709995E0,-1.438739571E0,3.643808209E0
2.228097500E-1,1.925183474E0,-9.321294978E-1,3.497126126E0
2.428937500E-1,1.891456004E0,-5.838830745E-1,3.836125470E0
2.629777500E-1,1.067102239E0,4.336295128E-3,2.815156594E0
2.830617500E-1,1.089218235E0,7.199445668E-1,-3.784429067E-1
3.031447500E-1,1.594118802E0,1.059967758E0,7.163423896E-1
3.232287500E-1,1.935442268E0,-4.888398001E-1,3.815459656E0
3.433127500E-1,1.810810474E0,-1.484630566E0,4.949228339E0
3.633967500E-1,1.989940803E0,-1.470350496E0,3.620563188E0
3.834797500E-1,2.700346222E0,-8.059079924E-1,2.151387105E0
4.035637500E-1,2.951744336E0,-5.066606516E-1,6.974465275E-1
4.236477500E-1,2.731934343E0,-4.974872473E-1,-2.614886534E-1
4.437307500E-1,2.234881836E0,-5.876983827E-1,-7.087041718E-1
4.638147500E-1,1.649333767E0,-6.019030237E-1,-1.517842458E0
4.838987500E-1,8.772278704E-1,-6.764389434E-1,-2.769667595E0
5.039827500E-1,1.532142994E-1,-5.553167948E-1,-4.453594952E0
5.240657500E-1,-4.439866128E-1,-3.923949480E-1,-5.971687086E0
5.441497500E-1,-6.867582558E-1,-1.983232293E-1,-6.544458697E0
5.642337500E-1,-5.859329621E-1,1.437859565E-1,-6.432544159E0
5.843167500E-1,-5.094047499E-1,5.111571604E-1,-5.558242747E0
6.044007500E-1,-6.757482411E-1,4.357090750E-1,-4.005981823E0
6.244847500E-1,-4.591752671E-1,4.993975326E-1,-1.590879444E0
6.445687500E-1,1.076476056E-1,8.249436030E-1,1.444308459E0
6.646517500E-1,5.845315307E-3,1.098087511E0,3.058812409E0
6.847357500E-1,-4.859305910E-1,1.672769700E0,2.799766138E0
7.048197500E-1,-7.581390911E-1,2.263653938E0,2.595101311E0
7.249037500E-1,-1.717263649E-1,2.302808940E0,3.156128789E0
7.449867500E-1,2.511594008E-1,1.975140623E0,4.573076372E0
7.650707500E-1,6.213923782E-2,2.111812857E0,4.791704934E0
7.851547500E-1,-1.722685479E-1,2.631761599E0,1.924540865E0
8.052377500E-1,2.940212457E-1,3.078676570E0,2.150781918E0
8.253217500E-1,2.432269949E-1,8.808561409E-1,6.192794868E0
8.454057500E-1,-7.463492040E-1,-7.440429890E-1,6.649146661E0
