"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.888541621E-3,3.103315234E-1,1.210526466E0,9.751853347E-1
2.197254164E-2,4.150000811E-1,9.321585298E-1,9.447304606E-1
4.205654166E-2,5.785916448E-1,5.412672162E-1,8.710027933E-1
6.214054168E-2,6.482025981E-1,1.308292001E-1,6.863412261E-1
8.222354163E-2,5.760194659E-1,-2.616311610E-1,5.588552952E-1
1.023075416E-1,3.149230778E-1,-4.734140635E-1,4.927612245E-1
1.223915417E-1,-1.193418726E-2,-6.327890754E-1,5.482540131E-1
1.424755416E-1,-1.751125604E-1,-7.839872241E-1,4.994794130E-1
1.625585416E-1,-1.049223766E-1,-8.937024474E-1,2.767239809E-1
1.826427500E-1,-5.320529267E-2,-1.043167472E0,1.433407366E-1
2.027267500E-1,-2.498431504E-1,-8.223041296E-1,1.901034415E-1
2.228097500E-1,-4.811980128E-1,3.468511626E-2,2.029990852E-1
2.428937500E-1,-4.165412784E-1,8.556523919E-1,2.244822979E-1
2.629777500E-1,-3.958600163E-1,1.022599578E0,2.900530398E-1
2.830617500E-1,-8.242548704E-1,1.925768852E-1,1.774182767E-1
3.031447500E-1,-1.043363452E0,-2.578471005E-1,1.203535683E-2
3.232287500E-1,-8.318932652E-1,7.512187958E-2,8.613264561E-2
3.433127500E-1,-4.793756306E-1,4.042901397E-1,2.375158370E-1
3.633967500E-1,-2.417652756E-1,2.510420382E-1,3.546314538E-1
3.834797500E-1,-1.418877244E-1,7.295825332E-2,2.646510303E-1
4.035637500E-1,-1.663016081E-1,-5.270108953E-2,8.954644203E-2
4.236477500E-1,-1.673200428E-1,3.321800753E-2,-7.959469408E-2
4.437307500E-1,1.268037036E-2,2.326961309E-1,-1.889446974E-1
4.638147500E-1,3.122724295E-1,4.018079042E-1,-2.789299488E-1
4.838987500E-1,5.900799632E-1,4.713257551E-1,-3.177984059E-1
5.039827500E-1,7.073808312E-1,3.373730183E-1,-3.520280421E-1
5.240657500E-1,6.593049765E-1,8.611533791E-3,-3.750193715E-1
5.441497500E-1,4.749842584E-1,-3.668653667E-1,-4.242020547E-1
5.642337500E-1,1.297340393E-1,-5.957143307E-1,-5.062134862E-1
5.843167500E-1,-3.014790118E-1,-5.904785991E-1,-5.817686915E-1
6.044007500E-1,-6.268547773E-1,-6.541670561E-1,-5.397959352E-1
6.244847500E-1,-7.274885178E-1,-6.958465576E-1,-4.529961646E-1
6.445687500E-1,-5.239700675E-1,-3.481945097E-1,-3.802920580E-1
6.646517500E-1,-3.449823558E-1,2.947094142E-1,-2.257924527E-1
6.847357500E-1,-2.970814109E-1,5.186415911E-1,-6.779830158E-2
7.048197500E-1,-2.640697956E-1,2.663110197E-1,4.373005405E-2
7.249037500E-1,-1.446785778E-1,-6.904047728E-2,8.294529468E-2
7.449867500E-1,1.834564358E-1,1.506014913E-1,1.691532731E-1
7.650707500E-1,3.395545185E-1,4.954853654E-1,2.285923213E-1
7.851547500E-1,-2.587203383E-1,1.443559080E-1,1.119020730E-1
8.052377500E-1,-6.695868969E-1,-2.864385545E-1,-1.421664506E-1
8.253217500E-1,-2.823501527E-1,1.489168853E-1,-1.561391950E-1
8.454057500E-1,1.298925579E-1,6.854897141E-1,6.706292927E-2
8.654897500E-1,1.617108136E-1,7.489261031E-1,3.221711814E-1
8.855727500E-1,1.687766314E-1,6.133125424E-1,4.870899320E-1
9.056567500E-1,2.361039370E-1,2.627080679E-1,6.140306592E-1
9.257407500E-1,3.184470236E-1,-1.140097994E-2,7.413688302E-1
9.458247500E-1,3.349033296E-1,5.865139142E-2,8.088648319E-1
9.659077500E-1,3.606382310E-1,3.076419830E-1,8.377133608E-1
9.859917500E-1,4.485099018E-1,4.462280273E-1,9.208909869E-1
1.006075750E0,5.670015812E-1,3.060007989E-1,9.912681580E-1
1.026158750E0,6.505970359E-1,3.412832692E-2,9.694488049E-1
1.046242750E0,7.021775246E-1,-2.230460942E-1,8.730144501E-1
1.066326750E0,7.101002932E-1,-5.256631374E-1,8.155794144E-1
1.086410750E0,5.257625580E-1,-9.597408772E-1,7.812885046E-1
1.106493750E0,2.350791395E-1,-1.503051996E0,6.231103539E-1
1.126577750E0,5.597760528E-2,-1.876032829E0,3.085771501E-1
1.146661750E0,8.083283901E-2,-1.598819256E0,8.495970815E-2
1.166744750E0,1.728112549E-1,-9.326845407E-1,9.182233363E-3
1.186828250E0,1.824849099E-1,-5.531278253E-1,-4.505155608E-2
1.206912250E0,2.960052155E-2,-4.420637786E-1,-2.278678268E-1
1.226996250E0,-1.622578651E-1,-1.227305084E-1,-5.285445452E-1
1.247079250E0,-4.093193412E-1,1.338305324E-1,-6.629434824E-1
1.267163250E0,-3.782421947E-1,1.427084655E-1,-7.204606533E-1
1.287247250E0,-1.127490476E-1,1.367945820E-1,-8.850675225E-1
1.307331250E0,-2.958516479E-1,-6.099104881E-2,-1.225221634E0
1.327414250E0,-8.288856149E-1,-4.542898759E-2,-1.698664904E0
1.347498250E0,-1.120352745E0,5.901318192E-1,-2.028960466E0
1.367582250E0,-9.354771972E-1,1.172914863E0,-2.138391972E0
1.387665250E0,-6.083491445E-1,1.310132980E0,-2.052778721E0
1.407749250E0,-3.634653687E-1,9.671863914E-1,-1.903457761E0
1.427833250E0,-3.680733442E-1,1.488520950E-1,-1.821984887E0
1.447917250E0,-3.873059154E-1,-5.774518251E-1,-1.839739084E0
1.468000250E0,-2.247601449E-1,-5.790417194E-1,-1.895554662E0
1.488084250E0,-5.158993974E-2,-2.311099768E-1,-1.843896151E0
1.508168250E0,7.923627645E-2,-7.587281615E-2,-1.786275625E0
1.528251250E0,2.026508152E-1,-2.482027411E-1,-1.722654104E0
1.548335250E0,1.491720080E-1,-7.401399612E-1,-1.661336064E0
1.568419250E0,-1.896561533E-1,-1.261626482E0,-1.618916035E0
1.588503250E0,-6.656436324E-1,-1.410700083E0,-1.515019178E0
1.608586250E0,-1.052768588E0,-1.207815886E0,-1.321160555E0
1.628670250E0,-1.191428542E0,-1.081929684E0,-1.117768884E0
1.648754250E0,-9.838451147E-1,-9.136514664E-1,-1.075570703E0
1.668837250E0,-6.354652643E-1,-3.762606382E-1,-9.409779906E-1
1.688921250E0,-5.260344148E-1,2.181880921E-1,-5.513460040E-1
1.709005250E0,-4.881440997E-1,2.064874321E-1,-1.139138415E-1
1.729089250E0,-2.814231515E-1,-1.872200221E-1,2.266934663E-1
1.749172250E0,-4.023441300E-2,-4.228075147E-1,3.573562205E-1
1.769256250E0,2.951947451E-1,-5.566690490E-2,4.255232215E-1
1.789340250E0,2.057179511E-1,5.765303969E-1,4.426571131E-1
1.809423250E0,-5.730214119E-1,5.307325721E-1,3.404101431E-1
1.829507250E0,-9.561414123E-1,3.437960148E-1,3.407117128E-1
1.849591250E0,-5.940017700E-1,6.823097467E-1,6.394699812E-1
1.869674250E0,2.105029766E-3,1.139724612E0,1.105858684E0
1.889758250E0,2.252113819E-1,1.048656344E0,1.578064919E0
1.909842250E0,2.180186063E-1,7.666708231E-1,1.958511353E0
1.929926250E0,2.247522622E-1,5.759286284E-1,2.233443975E0
1.950009250E0,2.235968262E-1,5.684751272E-1,2.453004122E0
1.970093250E0,1.992582083E-1,6.026937366E-1,2.653763771E0
1.990177250E0,2.104258686E-1,5.583038330E-1,2.787544012E0
2.010260250E0,3.362474740E-1,5.319083333E-1,2.829046011E0
2.030344250E0,5.428698063E-1,5.272526145E-1,2.827693701E0
2.050428250E0,7.744375467E-1,5.338346958E-1,2.778477669E0
2.070512250E0,9.020907283E-1,4.971820712E-1,2.695480585E0
2.090595250E0,9.954113364E-1,5.128296614E-1,2.551281214E0
2.110679250E0,1.044535398E0,5.545809269E-1,2.316999674E0
2.130763250E0,9.567270875E-1,6.035291553E-1,2.084029436E0
2.150846250E0,6.618998647E-1,4.957004488E-1,1.772879124E0
2.170930250E0,3.429477513E-1,2.021692097E-1,1.360388517E0
2.191014667E0,1.419449449E-1,-1.636664271E-1,9.726800919E-1
2.211098667E0,1.437254697E-1,-2.258189917E-1,6.819447279E-1
2.231181667E0,1.900176555E-1,-5.089990329E-3,4.052929878E-1
2.251265667E0,1.016397551E-1,4.158434868E-1,1.302804099E-3
2.271349667E0,-9.013934433E-2,8.095421195E-1,-3.269408643E-1
2.291432667E0,-1.348764598E-1,6.826957464E-1,-3.713719547E-1
2.311516667E0,2.769742534E-2,1.748508364E-1,-4.013604224E-1
2.331600667E0,-1.556388438E-1,-2.482351810E-1,-6.986468434E-1
2.351684667E0,-7.189744711E-1,-3.670516014E-1,-1.036266804E0
2.371767667E0,-9.052317142E-1,-6.009706296E-3,-1.136458635E0
2.391851667E0,-4.539814591E-1,2.193167955E-1,-1.137853503E0
2.411935667E0,1.410339624E-1,-1.955250502E-1,-1.203252792E0
2.432018667E0,2.654343545E-1,-7.547556162E-1,-1.274586201E0
2.452102667E0,6.032354385E-2,-9.650135040E-1,-1.313630223E0
2.472186667E0,-2.915121913E-1,-8.882013559E-1,-1.330961227E0
2.492270667E0,-5.029164553E-1,-6.531313658E-1,-1.423881650E0
2.512353667E0,-4.031832516E-1,-4.646953344E-1,-1.490183949E0
2.532437667E0,-7.150096446E-2,-3.479741514E-1,-1.420205235E0
2.552521667E0,2.747246623E-1,-3.501442671E-1,-1.285397768E0
2.572604667E0,5.923845172E-1,-4.532619119E-1,-1.140147686E0
2.592688667E0,7.225452065E-1,-6.125625968E-1,-9.815970063E-1
2.612772667E0,6.258012056E-1,-7.258406878E-1,-8.717925549E-1
2.632856667E0,3.824509978E-1,-6.212654710E-1,-7.572978735E-1
2.652939667E0,1.127259359E-1,-4.670898914E-1,-5.578102469E-1
2.673023667E0,-6.914428622E-2,-3.110969961E-1,-3.746036589E-1
2.693107667E0,-2.386524677E-1,-1.405090690E-1,-3.992794156E-1
2.713190667E0,-3.987433910E-1,1.291147768E-1,-4.969758689E-1
2.733274667E0,-4.553339481E-1,4.212291837E-1,-3.855595291E-1
2.753358667E0,-4.631212950E-1,3.891754746E-1,-1.447093040E-1
2.773441667E0,-4.010263979E-1,-1.045669019E-1,-5.063544959E-4
2.793525667E0,-4.738547504E-1,-5.841042995E-1,-6.994754821E-2
2.813609667E0,-4.324615896E-1,-3.463894725E-1,-7.478765398E-2
2.833693667E0,-2.036393993E-2,6.420304179E-1,9.739965945E-2
2.853776667E0,3.567548394E-1,1.551981449E0,2.584940791E-1
2.873860667E0,4.518164694E-1,1.651474953E0,4.679407179E-1
2.893944667E0,1.498217583E-1,9.226523042E-1,6.051154733E-1
2.914027667E0,-1.656077653E-1,7.263993472E-2,6.123404503E-1
2.934111667E0,-3.223309219E-1,-1.267080158E-1,6.741341949E-1
2.954195667E0,-3.937859535E-1,5.442965031E-2,9.369811416E-1
2.974279667E0,-3.320402503E-1,2.017743289E-1,1.315741658E0
2.994362667E0,-1.951039433E-1,6.325524300E-2,1.608459234E0
3.014446667E0,-7.717931271E-2,-1.400477588E-1,1.718933940E0
3.034530667E0,-5.156286806E-2,1.052034553E-2,1.718052387E0
3.054613667E0,-3.827972710E-2,4.795462787E-1,1.740266919E0
3.074697667E0,-6.613071077E-3,8.646201491E-1,1.813350677E0
3.094781667E0,5.071030930E-2,8.886483908E-1,1.880286217E0
3.114864667E0,3.883096576E-2,6.819076538E-1,1.942579269E0
3.134948667E0,-4.334783647E-3,4.581290483E-1,2.061015844E0
