"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
6.398105621E-2,3.211116346E1,1.189558799E2,1.519532204E1,-1.000000000E0,-1.000000000E0,4.324395186E2,4.324395186E2
6.927108765E-2,3.211116346E1,1.189558799E2,1.519532204E1,-1.000000000E0,-1.000000000E0,4.324395209E2,4.324395209E2
5.727140903E-1,3.211195040E1,1.189556920E2,1.600147676E1,-1.000000000E0,-1.000000000E0,5.800000000E1,5.800000000E1
6.905106306E-1,3.211185593E1,1.189563716E2,-5.983695030E0,9.200000167E-1,2.425781250E1,5.791914722E0,5.791914722E0
2.150510788E0,3.211186042E1,1.189563806E2,9.632393837E0,1.070000052E0,3.494531250E2,4.614475533E0,4.614475533E0
3.150511622E0,3.211186389E1,1.189563785E2,7.367501259E0,9.200000167E-1,3.543750000E2,3.817919512E0,3.817919512E0
4.150512815E0,3.211187244E1,1.189563780E2,7.677346230E0,9.200000167E-1,3.547265625E2,3.535533906E0,3.535533906E0
5.150513053E0,3.211188011E1,1.189563782E2,8.872872353E0,9.700000286E-1,3.480468750E2,3.535533906E0,3.535533906E0
6.150514007E0,3.211188883E1,1.189563741E2,9.105660439E0,1.149999976E0,3.262500000E2,3.535533906E0,3.535533906E0
7.150493145E0,3.211189482E1,1.189563655E2,8.961403847E0,1.139999986E0,3.048046875E2,3.535533906E0,3.535533906E0
8.150488496E0,3.211189675E1,1.189563552E2,8.563851357E0,1.149999976E0,2.858203125E2,3.535533906E0,3.535533906E0
9.150481462E0,3.211189671E1,1.189563430E2,8.135079384E0,1.139999986E0,2.780859375E2,3.535533906E0,3.535533906E0
1.015047681E1,3.211189503E1,1.189563315E2,8.107827187E0,1.059999943E0,2.752734375E2,3.535533906E0,3.535533906E0
1.115047085E1,3.211189235E1,1.189563188E2,8.425301552E0,1.139999986E0,2.707031250E2,3.535533906E0,3.535533906E0
1.215046394E1,3.211188879E1,1.189563067E2,8.061287880E0,1.080000043E0,2.650781250E2,3.535533906E0,3.535533906E0
1.315045822E1,3.211188535E1,1.189562949E2,8.152413368E0,1.139999986E0,2.622656250E2,3.535533906E0,3.535533906E0
1.415044582E1,3.211188397E1,1.189562830E2,8.152413482E0,1.139999986E0,2.622656186E2,4.574570582E0,4.574570582E0
1.515043199E1,3.211188207E1,1.189562746E2,8.263802633E0,1.080000043E0,2.664843689E2,4.574570607E0,4.574570607E0
1.615042031E1,3.211188110E1,1.189562644E2,9.137734524E0,1.129999995E0,2.703515561E2,4.574570633E0,4.574570633E0
1.715040910E1,3.211187990E1,1.189562516E2,9.584939119E0,1.159999967E0,2.699999935E2,4.574570666E0,4.574570666E0
1.815040088E1,3.211187879E1,1.189562392E2,9.542000887E0,1.159999967E0,2.689453060E2,4.574570698E0,4.574570698E0
1.915039396E1,3.211187965E1,1.189562265E2,9.566537022E0,1.169999957E0,2.731640559E2,4.574570728E0,4.574570728E0
2.015038693E1,3.211188343E1,1.189562149E2,9.419747473E0,1.169999957E0,2.819531186E2,4.574570751E0,4.574570751E0
2.115038073E1,3.211188869E1,1.189562079E2,9.304909790E0,9.599999785E-1,2.917968700E2,4.574570763E0,4.574570763E0
2.215037489E1,3.211189769E1,1.189561976E2,9.518410806E0,1.190000057E0,3.005859317E2,4.574570774E0,4.574570774E0
2.315036798E1,3.211190557E1,1.189561902E2,9.400612938E0,1.110000014E0,3.051562449E2,4.574570780E0,4.574570780E0
2.415036023E1,3.211191360E1,1.189561808E2,9.048531649E0,1.149999976E0,3.044531197E2,4.574570789E0,4.574570789E0
2.515034950E1,3.211192140E1,1.189561719E2,9.080605614E0,1.110000014E0,3.030468698E2,4.574570797E0,4.574570797E0
2.615033972E1,3.211192935E1,1.189561616E2,9.241799475E0,1.179999948E0,3.023437444E2,4.574570809E0,4.574570809E0
2.715033054E1,3.211193555E1,1.189561497E2,9.269784098E0,1.190000057E0,2.981249941E2,4.574570826E0,4.574570826E0
2.815032256E1,3.211194316E1,1.189561410E2,9.234841467E0,1.179999948E0,3.030468694E2,4.574570836E0,4.574570836E0
2.915031397E1,3.211195238E1,1.189561365E2,9.649148091E0,1.080000043E0,3.164062458E2,4.574570835E0,4.574570835E0
3.015030611E1,3.211196426E1,1.189561345E2,1.005234633E1,1.080000043E0,3.339843723E2,4.574570825E0,4.574570825E0
3.115029919E1,3.211197860E1,1.189561311E2,9.600136893E0,1.259999990E0,3.389062474E2,4.574570811E0,4.574570811E0
3.215029252E1,3.211199117E1,1.189561269E2,9.841744561E0,1.259999990E0,3.360937471E2,4.574570799E0,4.574570799E0
3.315028656E1,3.211200345E1,1.189561249E2,9.393899092E0,1.220000029E0,3.389062475E2,4.574570785E0,4.574570785E0
3.415028012E1,3.211202630E1,1.189561130E2,1.451844982E1,1.271833613E0,3.415004142E2,4.773196751E0,4.773196751E0
3.515027475E1,3.211203371E1,1.189561129E2,1.421643366E1,1.184506057E0,3.505362144E2,4.773976726E0,4.773976726E0
3.615026939E1,3.211204664E1,1.189561118E2,1.456085003E1,1.278208246E0,3.438823333E2,4.773488249E0,4.773488249E0
3.715026498E1,3.211205720E1,1.189561066E2,1.458361543E1,1.356436862E0,3.416796463E2,4.769105842E0,4.769105842E0
3.815026057E1,3.211206605E1,1.189560952E2,1.447956165E1,1.187302341E0,3.367269422E2,4.724685597E0,4.724685597E0
3.915025651E1,3.211207134E1,1.189560910E2,1.451583480E1,9.209391595E-1,3.308459966E2,4.727141982E0,4.727141982E0
4.015025258E1,3.211207507E1,1.189560878E2,1.436185706E1,5.613708044E-1,3.252132466E2,4.722992700E0,4.722992700E0
4.115024889E1,3.211208744E1,1.189560839E2,1.470226260E1,7.771487798E-1,3.348385613E2,4.723838644E0,4.723838644E0
4.215024543E1,3.211210085E1,1.189560840E2,1.394125422E1,1.049605491E0,3.479112088E2,4.722354162E0,4.722354162E0
4.315024197E1,3.211211225E1,1.189560812E2,1.454041541E1,1.117666893E0,3.467774927E2,4.725176039E0,4.725176039E0
4.415023911E1,3.211212295E1,1.189560811E2,1.463941892E1,9.920598783E-1,3.508310325E2,4.727224036E0,4.727224036E0
4.515023625E1,3.211213682E1,1.189560761E2,1.453263773E1,1.265971971E0,3.467986979E2,4.725784092E0,4.725784092E0
4.615023339E1,3.211214766E1,1.189560739E2,1.456539944E1,1.181909245E0,3.470764306E2,4.727000976E0,4.727000976E0
4.715023053E1,3.211215478E1,1.189560787E2,1.430692043E1,9.870600419E-1,4.091894827E0,4.727248690E0,4.727248690E0
4.815022898E1,3.211215974E1,1.189560745E2,1.469340341E1,7.784358262E-1,3.520263169E2,4.727396560E0,4.727396560E0
4.915022671E1,3.211216721E1,1.189560734E2,1.508543961E1,8.275239562E-1,3.520570537E2,4.727473156E0,4.727473156E0
5.015022445E1,3.211217551E1,1.189560696E2,1.560314667E1,8.890049432E-1,3.473215372E2,4.725639046E0,4.725639046E0
5.115022266E1,3.211218115E1,1.189560653E2,1.584953774E1,8.061358260E-1,3.424964045E2,4.724791456E0,4.724791456E0
5.215022099E1,3.211218668E1,1.189560618E2,1.578153049E1,6.802864973E-1,3.400228016E2,4.719824146E0,4.719824146E0
5.315021920E1,3.211219169E1,1.189560612E2,1.618674544E1,5.984719841E-1,3.450539840E2,4.724201297E0,4.724201297E0
5.415021706E1,3.211219572E1,1.189560623E2,1.588734560E1,4.584122366E-1,3.530046846E2,4.726384560E0,4.726384560E0
5.515021622E1,3.211219553E1,1.189560645E2,1.557902254E1,0.000000000E0,3.540216594E2,4.725046476E0,4.725046476E0
5.615021479E1,3.211219778E1,1.189560638E2,1.571242589E1,0.000000000E0,3.540216590E2,4.728764023E0,4.728764023E0
5.715021372E1,3.211220172E1,1.189560634E2,1.581397939E1,0.000000000E0,3.540216588E2,4.731689126E0,4.731689126E0
5.815021229E1,3.211221409E1,1.189560677E2,1.583618697E1,8.006810171E-1,1.045136822E1,4.733182150E0,4.733182150E0
5.915021145E1,3.211221754E1,1.189560666E2,1.572383054E1,5.966693694E-1,7.815196143E-1,4.732820261E0,4.732820261E0
6.015020955E1,3.211223256E1,1.189560660E2,1.472362959E1,1.083931466E0,3.562151959E2,4.725373418E0,4.725373418E0
6.115020955E1,3.211224860E1,1.189560723E2,1.493217929E1,1.386519344E0,5.345434102E0,4.725938300E0,4.725938300E0
6.215020764E1,3.211226113E1,1.189560765E2,1.537092615E1,1.351375403E0,9.151781184E0,4.722765345E0,4.722765345E0
6.315020764E1,3.211227365E1,1.189560762E2,1.572483181E1,1.315310365E0,4.189581421E0,4.724997656E0,4.724997656E0
6.415020597E1,3.211228398E1,1.189560721E2,1.558793512E1,1.095140654E0,3.522693526E2,4.728816162E0,4.728816162E0
6.515020561E1,3.211229223E1,1.189560700E2,1.513781103E1,9.217798592E-1,3.492618985E2,4.726883842E0,4.726883842E0
6.615020466E1,3.211230491E1,1.189560692E2,1.481329395E1,1.060304723E0,3.517366375E2,4.726608469E0,4.726608469E0
6.715020442E1,3.211231301E1,1.189560654E2,1.460048495E1,8.904854440E-1,3.483014117E2,4.725753732E0,4.725753732E0
6.815020347E1,3.211232137E1,1.189560617E2,1.499150559E1,8.307320565E-1,3.428557852E2,4.724009411E0,4.724009411E0
6.915020359E1,3.211233414E1,1.189560555E2,1.456874847E1,1.046867306E0,3.400736277E2,4.725259393E0,4.725259393E0
7.015020275E1,3.211234466E1,1.189560476E2,1.426341807E1,1.091840193E0,3.331317225E2,4.724646432E0,4.724646432E0
7.115020192E1,3.211235789E1,1.189560402E2,1.494710469E1,1.204501415E0,3.319058950E2,4.724376075E0,4.724376075E0
7.215020156E1,3.211236369E1,1.189560360E2,1.436884715E1,8.554442453E-1,3.279719320E2,4.721187358E0,4.721187358E0
7.315020120E1,3.211237522E1,1.189560285E2,1.448429821E1,9.452703596E-1,3.280508823E2,4.722195867E0,4.722195867E0
7.415020108E1,3.211238708E1,1.189560199E2,1.414040859E1,1.168025354E0,3.269642496E2,4.723697244E0,4.723697244E0
7.515020072E1,3.211239740E1,1.189560115E2,1.442835695E1,1.268304047E0,3.228778915E2,4.722358537E0,4.722358537E0
