"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.792195833E-2,-8.013783006E-1,1.805886534E0,-3.591769159E-1
3.783995834E-2,-1.065465164E0,1.767867646E0,4.021364093E-2
5.775895833E-2,-1.363520404E0,1.747509103E0,9.099898928E-1
7.767695834E-2,-1.080632403E0,1.290382261E0,8.052335161E-1
9.759595833E-2,-6.217601681E-1,9.475091368E-1,7.322813147E-1
1.175139583E-1,9.153304473E-3,9.587796450E-1,1.213652759E0
1.374319583E-1,-5.811649963E-2,8.944681665E-1,1.149293041E0
1.573509583E-1,-1.550451357E-2,5.861108637E-1,5.688732719E-1
1.772689583E-1,-5.876076778E-1,2.084830588E-1,1.045218449E0
1.971869583E-1,-5.896457248E-1,-5.019229451E-1,1.427726925E0
2.171059583E-1,-9.158417132E-2,-1.313581236E0,3.700276524E0
2.370239583E-1,1.020334015E-1,-1.617881886E0,1.036133630E0
2.569429583E-1,1.113825877E-1,-1.575109212E0,-1.885453983E0
2.768609583E-1,1.984691173E-2,-1.343530528E0,-2.908645971E0
2.967789583E-1,2.473945979E-1,-1.392779287E0,-1.953120886E0
3.166979583E-1,2.130731962E-1,-1.384850462E0,-7.914416885E-1
3.366159583E-1,-1.925203063E-1,-1.413443639E0,9.522120523E-1
3.565349583E-1,2.616814654E-1,-1.093247186E0,1.323087493E0
3.764529583E-1,6.488488564E-1,-5.798236451E-1,1.854216403E-1
3.963709583E-1,-1.293387730E0,-1.404794145E0,-1.855353101E0
4.162899583E-1,-1.136857475E0,-2.333180840E0,-2.425623858E-1
4.362079583E-1,-3.826567027E-1,-1.821056550E0,7.339021629E-1
4.561259583E-1,-4.616955632E-1,-1.779572310E-1,4.861708385E-1
4.760449583E-1,5.549329251E-1,5.778268209E-1,-2.545154979E0
4.959629583E-1,1.892952452E0,1.000490758E0,-2.249872928E0
5.158819583E-1,5.534512407E-1,-5.323626727E-2,-1.955245180E0
5.357999583E-1,-9.177854007E-1,1.142348595E0,-6.349906629E-1
5.557179583E-1,6.840014398E-2,4.317613274E-2,-1.081569420E0
5.756369583E-1,2.523527883E0,7.291358051E-1,-1.693038488E0
5.955549583E-1,2.843460334E0,1.853313593E0,-2.309555458E0
6.154739583E-1,1.160474086E0,-5.652444899E-2,-1.110947000E0
6.353919583E-1,1.642463581E0,3.068548315E0,1.796723655E0
6.553099583E-1,7.263557464E-1,2.165564849E0,3.403467765E0
6.752289583E-1,7.711015642E-1,1.399222333E0,1.123515006E0
6.951469583E-1,5.896975458E-1,1.739114547E0,-1.398826477E0
7.150649583E-1,1.168002084E0,1.492784508E0,-1.573343645E0
7.349839583E-1,4.122991624E-1,1.769321848E0,-5.432390785E-1
7.549019583E-1,-9.673124868E-1,1.535906554E0,7.349593395E-1
7.748209583E-1,-1.256009989E0,6.845192108E-1,1.253422596E0
7.947389583E-1,-1.083912691E0,-6.854723069E-1,9.980612397E-1
8.146569583E-1,-3.104868588E-1,1.427995020E0,-7.915469384E-1
8.345760833E-1,4.422488934E-1,1.268296451E0,-1.320982495E0
8.544940833E-1,3.791071504E-1,1.595718893E0,-1.516635593E0
8.744130833E-1,-1.572558364E0,8.094923356E-1,-1.819225495E0
8.943310833E-1,-3.265706195E0,-2.732318505E0,1.650329255E0
9.142490833E-1,-1.873991101E0,-2.248742953E0,2.404935240E0
9.341680833E-1,2.366900271E-1,-2.085192823E0,1.647940668E0
9.540860833E-1,5.605082452E-1,-2.900153475E0,3.378357482E-1
9.740050833E-1,1.219345608E0,-4.757038547E0,-7.684744102E-1
9.939230833E-1,6.540788984E-1,-5.160313994E0,-1.187514535E0
1.013841083E0,-2.063821542E-1,-4.691855541E0,-1.337495617E0
