"Time (s)","X (hPa)"
2.772515392E2,1.016201706E3
2.783114912E2,1.016194458E3
2.793714522E2,1.016188126E3
2.804314262E2,1.016182327E3
2.814914492E2,1.016176147E3
2.825514792E2,1.016171112E3
2.836114562E2,1.016165009E3
2.846714712E2,1.016157150E3
2.857314382E2,1.016147537E3
2.867914212E2,1.016138535E3
2.878514192E2,1.016130219E3
2.889114232E2,1.016122131E3
2.899713962E2,1.016117020E3
2.910313422E2,1.016109390E3
2.920912662E2,1.016102905E3
2.931512272E2,1.016095428E3
2.942111482E2,1.016088409E3
2.952711042E2,1.016081009E3
2.963310432E2,1.016071777E3
2.973910172E2,1.016065292E3
2.984509992E2,1.016060181E3
2.995109652E2,1.016055298E3
3.005709382E2,1.016053009E3
3.016309442E2,1.016051331E3
3.026909312E2,1.016048965E3
3.037509272E2,1.016045456E3
3.048108932E2,1.016044388E3
3.058709232E2,1.016042862E3
3.069308672E2,1.016042862E3
3.079908072E2,1.016044769E3
3.090507832E2,1.016047134E3
3.101107422E2,1.016047821E3
3.111707292E2,1.016047821E3
3.122306842E2,1.016044998E3
3.132906742E2,1.016042480E3
3.143506462E2,1.016039352E3
3.154105782E2,1.016036377E3
3.164705512E2,1.016034698E3
3.175305332E2,1.016033630E3
3.185904752E2,1.016031723E3
3.196504032E2,1.016031723E3
3.207103582E2,1.016028748E3
3.217703212E2,1.016028214E3
3.228302662E2,1.016025391E3
3.238901932E2,1.016024551E3
3.249500992E2,1.016022491E3
3.260100312E2,1.016022491E3
3.270699952E2,1.016022491E3
3.281299962E2,1.016022720E3
3.291899532E2,1.016023178E3
3.302499232E2,1.016024780E3
3.313099072E2,1.016025925E3
3.323698552E2,1.016027298E3
3.334297852E2,1.016028137E3
3.344897142E2,1.016027527E3
3.355496652E2,1.016027527E3
3.366096532E2,1.016027145E3
3.376696032E2,1.016027145E3
3.387295442E2,1.016028595E3
3.397895112E2,1.016029434E3
3.408494692E2,1.016029663E3
3.419094482E2,1.016032333E3
3.429694032E2,1.016032333E3
3.440293602E2,1.016030884E3
3.450893192E2,1.016028214E3
3.461492532E2,1.016028214E3
3.472092352E2,1.016029053E3
3.482692292E2,1.016032562E3
3.493292152E2,1.016032562E3
3.503891982E2,1.016034317E3
3.514491732E2,1.016034317E3
3.525091792E2,1.016031494E3
3.535691452E2,1.016026306E3
3.546290612E2,1.016022491E3
3.556890202E2,1.016014709E3
3.567489602E2,1.016012192E3
3.578089262E2,1.016007156E3
3.588688772E2,1.016002960E3
3.599288412E2,1.016002274E3
3.609887892E2,1.016001205E3
3.620487492E2,1.016000900E3
3.631087092E2,1.015997238E3
3.641686352E2,1.015995712E3
3.652286032E2,1.015995712E3
3.662885602E2,1.015996246E3
3.673485282E2,1.016001663E3
3.684084652E2,1.016005402E3
3.694683842E2,1.016007538E3
3.705283502E2,1.016011810E3
3.715882972E2,1.016011810E3
3.726482812E2,1.016010666E3
3.737082672E2,1.016010666E3
3.747682522E2,1.016014938E3
3.758282432E2,1.016015778E3
3.768882602E2,1.016017380E3
3.779482442E2,1.016017838E3
3.790081962E2,1.016018066E3
3.800681872E2,1.016018295E3
3.811281242E2,1.016020584E3
3.821881042E2,1.016022949E3
3.832480352E2,1.016024246E3
3.843080072E2,1.016024857E3
3.853679332E2,1.016024857E3
3.864278692E2,1.016023712E3
3.874878172E2,1.016022949E3
3.885477532E2,1.016022949E3
3.896076772E2,1.016023941E3
3.906676282E2,1.016026917E3
3.917275912E2,1.016027603E3
3.927875742E2,1.016030350E3
3.938475422E2,1.016033630E3
3.949075192E2,1.016037216E3
3.959674712E2,1.016039124E3
3.970274162E2,1.016042709E3
3.980874112E2,1.016042709E3
3.991473842E2,1.016044006E3
4.002073692E2,1.016045837E3
4.012673802E2,1.016050262E3
4.023273612E2,1.016052551E3
4.033874392E2,1.016055603E3
4.044474422E2,1.016058731E3
4.055074192E2,1.016059113E3
4.065673712E2,1.016059799E3
4.076273072E2,1.016062698E3
4.086872662E2,1.016063614E3
4.097471992E2,1.016063995E3
4.108071502E2,1.016066742E3
4.118670962E2,1.016068573E3
4.129270292E2,1.016070328E3
4.139869402E2,1.016072006E3
4.150468922E2,1.016074448E3
4.161068422E2,1.016076584E3
4.171667952E2,1.016077652E3
4.182267752E2,1.016079025E3
4.192867382E2,1.016081467E3
4.203467202E2,1.016085205E3
4.214067472E2,1.016088409E3
4.224668032E2,1.016093063E3
4.235268952E2,1.016095276E3
4.245869692E2,1.016096649E3
4.256470442E2,1.016096649E3
4.267071862E2,1.016095734E3
4.277672932E2,1.016094742E3
4.288273692E2,1.016094666E3
4.298874402E2,1.016094666E3
4.309475262E2,1.016094055E3
4.320075942E2,1.016093903E3
4.330676882E2,1.016093903E3
4.341278092E2,1.016094513E3
4.351879252E2,1.016098099E3
4.362480752E2,1.016098709E3
4.373081992E2,1.016101227E3
4.383683112E2,1.016101227E3
4.394284502E2,1.016100006E3
4.404885282E2,1.016099091E3
4.415486222E2,1.016099091E3
4.426086972E2,1.016100159E3
4.436687752E2,1.016100235E3
4.447288122E2,1.016105042E3
4.457889022E2,1.016108551E3
4.468489662E2,1.016111145E3
4.479089902E2,1.016115494E3
4.489690492E2,1.016121674E3
4.500291152E2,1.016121674E3
4.510891582E2,1.016122131E3
4.521491982E2,1.016122665E3
4.532092362E2,1.016122665E3
4.542692952E2,1.016122131E3
4.553293442E2,1.016122131E3
4.563893922E2,1.016123276E3
4.574494482E2,1.016125412E3
4.585094712E2,1.016125488E3
4.595694822E2,1.016126022E3
4.606295062E2,1.016128159E3
4.616895402E2,1.016132202E3
4.627495482E2,1.016133881E3
4.638095642E2,1.016134491E3
4.648695112E2,1.016135483E3
4.659294572E2,1.016135788E3
4.669893982E2,1.016136398E3
4.680494292E2,1.016136780E3
4.691094492E2,1.016138687E3
4.701694382E2,1.016140823E3
4.712294312E2,1.016140823E3
4.722894172E2,1.016140213E3
4.733493992E2,1.016140213E3
4.744093582E2,1.016140823E3
4.754693032E2,1.016141891E3
4.765292492E2,1.016142120E3
4.775892172E2,1.016143799E3
4.786492162E2,1.016144791E3
4.797092102E2,1.016146545E3
4.807691882E2,1.016148605E3
4.818291772E2,1.016151733E3
4.828892052E2,1.016154099E3
4.839492012E2,1.016157837E3
4.850092492E2,1.016162109E3
4.860692512E2,1.016168365E3
4.871292902E2,1.016174088E3
4.881892912E2,1.016179810E3
4.892493542E2,1.016182861E3
4.903093942E2,1.016184998E3
4.913694682E2,1.016186447E3
4.924295192E2,1.016186600E3
4.934895702E2,1.016187363E3
4.945496232E2,1.016187363E3
4.956096982E2,1.016187973E3
4.966697382E2,1.016187286E3
4.977298072E2,1.016184387E3
4.987898822E2,1.016181488E3
4.998499382E2,1.016179581E3
5.009099862E2,1.016178970E3
5.019700352E2,1.016178970E3
5.030300722E2,1.016180801E3
5.040901142E2,1.016183777E3
5.051501332E2,1.016186600E3
5.062101792E2,1.016190491E3
5.072702382E2,1.016191559E3
5.083303022E2,1.016195297E3
5.093904222E2,1.016198654E3
5.104504912E2,1.016202698E3
5.115105642E2,1.016205215E3
5.125706492E2,1.016209488E3
5.136307192E2,1.016211166E3
5.146907452E2,1.016213837E3
5.157508512E2,1.016215591E3
5.168109142E2,1.016217041E3
5.178709962E2,1.016217422E3
5.189310142E2,1.016218109E3
5.199910192E2,1.016218338E3
5.210510202E2,1.016220322E3
5.221110562E2,1.016220551E3
5.231711152E2,1.016220322E3
5.242311732E2,1.016219711E3
5.252912252E2,1.016219330E3
5.263513712E2,1.016218109E3
5.274115012E2,1.016217041E3
5.284716142E2,1.016216812E3
5.295317212E2,1.016215973E3
5.305917642E2,1.016215973E3
5.316517752E2,1.016216202E3
5.327118322E2,1.016218033E3
5.337718742E2,1.016218872E3
5.348318682E2,1.016220398E3
5.358918902E2,1.016223755E3
5.369519012E2,1.016224365E3
5.380119152E2,1.016225052E3
5.390719392E2,1.016226730E3
5.401319492E2,1.016226730E3
5.411919672E2,1.016225204E3
5.422519722E2,1.016224823E3
5.433119922E2,1.016221848E3
5.443719972E2,1.016218643E3
5.454320132E2,1.016216660E3
5.464920332E2,1.016216660E3
5.475520402E2,1.016216660E3
5.486120772E2,1.016218262E3
5.496721182E2,1.016218262E3
5.507321832E2,1.016217499E3
5.517922362E2,1.016216202E3
5.528523262E2,1.016213455E3
5.539123632E2,1.016212158E3
5.549723512E2,1.016210632E3
5.560323602E2,1.016208344E3
5.570923702E2,1.016205902E3
5.581523802E2,1.016204987E3
5.592124052E2,1.016204987E3
5.602724052E2,1.016205673E3
5.613323972E2,1.016208954E3
5.623924412E2,1.016213226E3
5.634525222E2,1.016222000E3
5.645125912E2,1.016228790E3
5.655726352E2,1.016235733E3
5.666326432E2,1.016246338E3
5.676926842E2,1.016252823E3
5.687526492E2,1.016255951E3
5.698126322E2,1.016257477E3
5.708726192E2,1.016260529E3
5.719325972E2,1.016260529E3
5.729925732E2,1.016260529E3
5.740525492E2,1.016258469E3
5.751125172E2,1.016254959E3
5.761724982E2,1.016252823E3
5.772324902E2,1.016252823E3
5.782924812E2,1.016254654E3
5.793524642E2,1.016259079E3
5.804124852E2,1.016264191E3
5.814725212E2,1.016272583E3
5.825325242E2,1.016280212E3
5.835925042E2,1.016289902E3
5.846524902E2,1.016296616E3
5.857124502E2,1.016305618E3
5.867723982E2,1.016308823E3
5.878323342E2,1.016309433E3
5.888922892E2,1.016310959E3
5.899522432E2,1.016310959E3
5.910122242E2,1.016311340E3
5.920722042E2,1.016313019E3
5.931322132E2,1.016313248E3
5.941921942E2,1.016315994E3
5.952521772E2,1.016317062E3
5.963121682E2,1.016317062E3
5.973721452E2,1.016316528E3
5.984321072E2,1.016316376E3
5.994920462E2,1.016314697E3
6.005519842E2,1.016310272E3
6.016119352E2,1.016304398E3
6.026718872E2,1.016299744E3
6.037318462E2,1.016294479E3
6.047918242E2,1.016288223E3
6.058518042E2,1.016287994E3
6.069117492E2,1.016287994E3
6.079716582E2,1.016288376E3
6.090316272E2,1.016288376E3
6.100915822E2,1.016288223E3
6.111515742E2,1.016285858E3
6.122115542E2,1.016284561E3
6.132715342E2,1.016284561E3
6.143315342E2,1.016284561E3
6.153915182E2,1.016285172E3
6.164514412E2,1.016286240E3
6.175113602E2,1.016286240E3
6.185713022E2,1.016286926E3
6.196312772E2,1.016291809E3
6.206912112E2,1.016298676E3
6.217511362E2,1.016304398E3
6.228110872E2,1.016312866E3
6.238711382E2,1.016320114E3
6.249310902E2,1.016322708E3
6.259910752E2,1.016322708E3
6.270510522E2,1.016322021E3
6.281111002E2,1.016321487E3
6.291711052E2,1.016319275E3
6.302310772E2,1.016314545E3
6.312910932E2,1.016312103E3
6.323511142E2,1.016308594E3
6.334111152E2,1.016306839E3
6.344711642E2,1.016305466E3
6.355311622E2,1.016305237E3
6.365911602E2,1.016305466E3
6.376511532E2,1.016305161E3
6.387111222E2,1.016305618E3
6.397710232E2,1.016305161E3
6.408309442E2,1.016306000E3
6.418909022E2,1.016306000E3
6.429508282E2,1.016306915E3
6.440107482E2,1.016308441E3
6.450706592E2,1.016308594E3
6.461305262E2,1.016308823E3
6.471903822E2,1.016310043E3
6.482502402E2,1.016310043E3
6.493100922E2,1.016311951E3
6.503699432E2,1.016312866E3
6.514298532E2,1.016314850E3
6.524897082E2,1.016316147E3
6.535495462E2,1.016316833E3
6.546093542E2,1.016318436E3
6.556691892E2,1.016320572E3
6.567289832E2,1.016320572E3
6.577887852E2,1.016320572E3
6.588485962E2,1.016319351E3
6.599084172E2,1.016319122E3
6.609681882E2,1.016319122E3
6.620280392E2,1.016319275E3
6.630878652E2,1.016319580E3
6.641476722E2,1.016320801E3
6.652075072E2,1.016320953E3
6.662673762E2,1.016321411E3
6.673272232E2,1.016322861E3
6.683870392E2,1.016324158E3
6.694468802E2,1.016324158E3
6.705067402E2,1.016324997E3
6.715665812E2,1.016326447E3
6.726264442E2,1.016326675E3
6.736863092E2,1.016327972E3
6.747461732E2,1.016331940E3
6.758060332E2,1.016332397E3
6.768659222E2,1.016333237E3
6.779258332E2,1.016333237E3
6.789857662E2,1.016331787E3
6.800456432E2,1.016329880E3
6.811055322E2,1.016329269E3
6.821653762E2,1.016329880E3
6.832252582E2,1.016330032E3
6.842851452E2,1.016330490E3
6.853450062E2,1.016331100E3
6.864048812E2,1.016332779E3
6.874647482E2,1.016336746E3
6.885245932E2,1.016339798E3
6.895844312E2,1.016343155E3
6.906442902E2,1.016346283E3
6.917041512E2,1.016347809E3
6.927640642E2,1.016348419E3
6.938239662E2,1.016348419E3
6.948838902E2,1.016349487E3
6.959437402E2,1.016350861E3
6.970036032E2,1.016351318E3
6.980634412E2,1.016351471E3
6.991232852E2,1.016352463E3
7.001831712E2,1.016352768E3
7.012429812E2,1.016353073E3
7.023028182E2,1.016354218E3
7.033626422E2,1.016355591E3
7.044225202E2,1.016356354E3
7.054824032E2,1.016357422E3
7.065422572E2,1.016357880E3
7.076021262E2,1.016358643E3
7.086620322E2,1.016358719E3
7.097218772E2,1.016358719E3
7.107817372E2,1.016359558E3
7.118415952E2,1.016359558E3
7.129014622E2,1.016362457E3
7.139613232E2,1.016365891E3
7.150212032E2,1.016369705E3
7.160810642E2,1.016373672E3
7.171409372E2,1.016377640E3
7.182007682E2,1.016380844E3
7.192606242E2,1.016383972E3
7.203205442E2,1.016384125E3
7.213804532E2,1.016385422E3
7.224403722E2,1.016385422E3
7.235003142E2,1.016384735E3
7.245602362E2,1.016384735E3
7.256201492E2,1.016384735E3
7.266800872E2,1.016384735E3
7.277400542E2,1.016384735E3
7.288000052E2,1.016388397E3
7.298598982E2,1.016389160E3
7.309197882E2,1.016391296E3
7.319797122E2,1.016394653E3
7.330396262E2,1.016395111E3
7.340995682E2,1.016397171E3
7.351595302E2,1.016397476E3
7.362194832E2,1.016400375E3
7.372794002E2,1.016400375E3
7.383393512E2,1.016403351E3
7.393993022E2,1.016404343E3
7.404592452E2,1.016404343E3
7.415192032E2,1.016403503E3
7.425791822E2,1.016402435E3
7.436391932E2,1.016400223E3
7.446991782E2,1.016400223E3
7.457591672E2,1.016400223E3
7.468191032E2,1.016400375E3
7.478790332E2,1.016402740E3
7.489389692E2,1.016406326E3
7.499988762E2,1.016408005E3
7.510588202E2,1.016409912E3
7.521187422E2,1.016413193E3
7.531786262E2,1.016415176E3
7.542384942E2,1.016417465E3
7.552983952E2,1.016419907E3
7.563583402E2,1.016420212E3
7.574182262E2,1.016420364E3
7.584781072E2,1.016420364E3
7.595380342E2,1.016416855E3
7.605979832E2,1.016411896E3
7.616578952E2,1.016410065E3
7.627178142E2,1.016408386E3
7.637777292E2,1.016408386E3
7.648376692E2,1.016408539E3
7.658975902E2,1.016413803E3
7.669575172E2,1.016418228E3
7.680174142E2,1.016420212E3
7.690773082E2,1.016426697E3
7.701372092E2,1.016432190E3
7.711971122E2,1.016433182E3
7.722570002E2,1.016436310E3
7.733168972E2,1.016437912E3
7.743768092E2,1.016439590E3
7.754366752E2,1.016440125E3
7.764964962E2,1.016442108E3
7.775562792E2,1.016444778E3
7.786161262E2,1.016447983E3
7.796760022E2,1.016448593E3
7.807358712E2,1.016449661E3
7.817957362E2,1.016450272E3
7.828556302E2,1.016449661E3
7.839154982E2,1.016451111E3
7.849753872E2,1.016449280E3
7.860352772E2,1.016448746E3
7.870951212E2,1.016446075E3
7.881549432E2,1.016443329E3
7.892147802E2,1.016440582E3
7.902746932E2,1.016439133E3
7.913344952E2,1.016435089E3
7.923942622E2,1.016432419E3
7.934540542E2,1.016426544E3
7.945138592E2,1.016422272E3
7.955736692E2,1.016413651E3
7.966335432E2,1.016408768E3
7.976934042E2,1.016405029E3
7.987532682E2,1.016402893E3
7.998131172E2,1.016402893E3
8.008729532E2,1.016405258E3
8.019328332E2,1.016407471E3
8.029926432E2,1.016410065E3
8.040524662E2,1.016412811E3
8.051122882E2,1.016415558E3
8.061721062E2,1.016415558E3
8.072319572E2,1.016414337E3
8.082917512E2,1.016413803E3
8.093515512E2,1.016413422E3
8.104113952E2,1.016413422E3
8.114712242E2,1.016415176E3
8.125310912E2,1.016417389E3
8.135909772E2,1.016421280E3
8.146508482E2,1.016422882E3
8.157106722E2,1.016423264E3
8.167705052E2,1.016424332E3
8.178303662E2,1.016423264E3
8.188902482E2,1.016425247E3
8.199501222E2,1.016430511E3
8.210099782E2,1.016433640E3
8.220697582E2,1.016433640E3
8.231295432E2,1.016430435E3
8.241893192E2,1.016426468E3
8.252491352E2,1.016418686E3
8.263089502E2,1.016409607E3
8.273687542E2,1.016407700E3
8.284285652E2,1.016406708E3
8.294883722E2,1.016406326E3
8.305481932E2,1.016406326E3
8.316079652E2,1.016407318E3
8.326677652E2,1.016408310E3
8.337275552E2,1.016413651E3
8.347873522E2,1.016420822E3
8.358471842E2,1.016429062E3
8.369069872E2,1.016433792E3
8.379667992E2,1.016437225E3
8.390265652E2,1.016440582E3
8.400863592E2,1.016443176E3
8.411461412E2,1.016443176E3
8.422059072E2,1.016440964E3
8.432657072E2,1.016438675E3
8.443255262E2,1.016436768E3
8.453853442E2,1.016434250E3
8.464451532E2,1.016431808E3
8.475050192E2,1.016429596E3
8.485648422E2,1.016429596E3
8.496246282E2,1.016429672E3
8.506843782E2,1.016429672E3
8.517441722E2,1.016429825E3
8.528039902E2,1.016430435E3
8.538637902E2,1.016432114E3
8.549235882E2,1.016432419E3
8.559833882E2,1.016433411E3
8.570431862E2,1.016433411E3
8.581030132E2,1.016431732E3
8.591628112E2,1.016429443E3
8.602225852E2,1.016427689E3
8.612823952E2,1.016427689E3
8.623421762E2,1.016427994E3
8.634019262E2,1.016431122E3
8.644616962E2,1.016431274E3
8.655214642E2,1.016431732E3
8.665812692E2,1.016431732E3
8.676410592E2,1.016427536E3
8.687008272E2,1.016427536E3
8.697606252E2,1.016427689E3
8.708204102E2,1.016429367E3
8.718802572E2,1.016433411E3
8.729400512E2,1.016434250E3
8.739999332E2,1.016436768E3
8.750597552E2,1.016436768E3
8.761195522E2,1.016435471E3
8.771793572E2,1.016435318E3
8.782391542E2,1.016434937E3
8.792989392E2,1.016434250E3
8.803587372E2,1.016434479E3
8.814185432E2,1.016433640E3
8.824783422E2,1.016431808E3
8.835381312E2,1.016430893E3
8.845979312E2,1.016429901E3
8.856577632E2,1.016429596E3
8.867175392E2,1.016428375E3
8.877773482E2,1.016427994E3
8.888371492E2,1.016427460E3
8.898969442E2,1.016423721E3
8.909568022E2,1.016420975E3
8.920166402E2,1.016420593E3
8.930764882E2,1.016420593E3
8.941363052E2,1.016420746E3
8.951960692E2,1.016423569E3
8.962558262E2,1.016426086E3
8.973155872E2,1.016426315E3
8.983753452E2,1.016429672E3
8.994351492E2,1.016429672E3
9.004949572E2,1.016429596E3
9.015547272E2,1.016429443E3
9.026144892E2,1.016429443E3
9.036742392E2,1.016429214E3
9.047339832E2,1.016428986E3
9.057937562E2,1.016428146E3
9.068535592E2,1.016427307E3
9.079133292E2,1.016427078E3
9.089731292E2,1.016425171E3
9.100329312E2,1.016423721E3
9.110926832E2,1.016423264E3
9.121524602E2,1.016423264E3
9.132122402E2,1.016422958E3
9.142720392E2,1.016422958E3
9.153318282E2,1.016423492E3
9.163916292E2,1.016425018E3
9.174514062E2,1.016426315E3
9.185111562E2,1.016426544E3
9.195709562E2,1.016426544E3
9.206307352E2,1.016425781E3
9.216905282E2,1.016422729E3
