"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
5.022453750E0,4.287500000E1,2.675000000E1,-3.875000000E0
5.042453750E0,4.287500000E1,2.712500000E1,-2.500000000E0
5.062453750E0,4.262500000E1,2.743750000E1,5.000000000E-1
5.082455313E0,4.231250000E1,2.787500000E1,3.625000000E0
5.112453750E0,4.168750000E1,2.887500000E1,7.125000000E0
5.132453750E0,4.143750000E1,2.900000000E1,9.187500000E0
5.152453750E0,4.100000000E1,2.881250000E1,1.181250000E1
5.172453750E0,4.012500000E1,2.875000000E1,1.381250000E1
5.192453750E0,3.943750000E1,2.850000000E1,1.625000000E1
5.212453750E0,3.881250000E1,2.762500000E1,1.850000000E1
5.232453750E0,3.843750000E1,2.668750000E1,2.068750000E1
5.252453750E0,3.806250000E1,2.593750000E1,2.256250000E1
5.272453750E0,3.750000000E1,2.531250000E1,2.443750000E1
5.292453750E0,3.681250000E1,2.512500000E1,2.600000000E1
5.312463125E0,3.681250000E1,2.468750000E1,2.700000000E1
5.342453750E0,3.700000000E1,2.418750000E1,2.725000000E1
5.362455313E0,3.706250000E1,2.393750000E1,2.718750000E1
5.392453750E0,3.800000000E1,2.368750000E1,2.575000000E1
5.412453750E0,3.868750000E1,2.381250000E1,2.456250000E1
5.432453750E0,3.925000000E1,2.418750000E1,2.306250000E1
5.452453750E0,4.018750000E1,2.475000000E1,2.043750000E1
5.472453750E0,4.062500000E1,2.493750000E1,1.868750000E1
5.492453750E0,4.075000000E1,2.506250000E1,1.768750000E1
5.512453750E0,4.118750000E1,2.500000000E1,1.700000000E1
5.532453750E0,4.106250000E1,2.512500000E1,1.718750000E1
5.552460000E0,4.050000000E1,2.562500000E1,1.856250000E1
5.582453750E0,3.962500000E1,2.612500000E1,2.075000000E1
5.602453750E0,3.987500000E1,2.575000000E1,2.075000000E1
5.622453750E0,4.025000000E1,2.556250000E1,2.037500000E1
5.642453750E0,4.037500000E1,2.500000000E1,2.031250000E1
5.662453750E0,4.081250000E1,2.493750000E1,1.968750000E1
5.682453750E0,4.100000000E1,2.481250000E1,1.850000000E1
5.702453750E0,4.125000000E1,2.506250000E1,1.725000000E1
5.722453750E0,4.125000000E1,2.581250000E1,1.681250000E1
5.742453750E0,4.062500000E1,2.625000000E1,1.700000000E1
5.762453750E0,4.112500000E1,2.650000000E1,1.556250000E1
5.782453750E0,4.175000000E1,2.650000000E1,1.325000000E1
5.812453750E0,4.206250000E1,2.662500000E1,9.250000000E0
5.832453750E0,4.243750000E1,2.693750000E1,6.062500000E0
5.852453750E0,4.237500000E1,2.693750000E1,3.625000000E0
5.872453750E0,4.243750000E1,2.693750000E1,2.062500000E0
5.892453750E0,4.243750000E1,2.681250000E1,1.500000000E0
5.912453750E0,4.256250000E1,2.693750000E1,1.812500000E0
5.932453750E0,4.300000000E1,2.675000000E1,2.375000000E0
5.952453750E0,4.337500000E1,2.668750000E1,2.562500000E0
5.972453750E0,4.375000000E1,2.637500000E1,1.625000000E0
5.992453750E0,4.406250000E1,2.606250000E1,0.000000000E0
6.012453750E0,4.431250000E1,2.587500000E1,-1.437500000E0
6.032453750E0,4.443750000E1,2.537500000E1,-1.937500000E0
6.052453750E0,4.437500000E1,2.493750000E1,-2.250000000E0
6.072453750E0,4.462500000E1,2.493750000E1,-2.812500000E0
6.092453750E0,4.431250000E1,2.481250000E1,-4.125000000E0
6.112453750E0,4.381250000E1,2.475000000E1,-5.125000000E0
6.132453750E0,4.381250000E1,2.525000000E1,-4.812500000E0
6.152453750E0,4.381250000E1,2.581250000E1,-3.375000000E0
6.172453750E0,4.381250000E1,2.625000000E1,-1.687500000E0
6.192453750E0,4.412500000E1,2.643750000E1,8.125000000E-1
6.212453750E0,4.400000000E1,2.675000000E1,2.875000000E0
6.232453750E0,4.337500000E1,2.700000000E1,5.125000000E0
6.252453750E0,4.293750000E1,2.756250000E1,6.625000000E0
6.272453750E0,4.293750000E1,2.756250000E1,8.250000000E0
6.292453750E0,4.231250000E1,2.756250000E1,1.106250000E1
6.312463125E0,4.181250000E1,2.750000000E1,1.400000000E1
6.342453750E0,4.062500000E1,2.668750000E1,1.868750000E1
6.362453750E0,3.956250000E1,2.656250000E1,2.050000000E1
6.382453750E0,3.881250000E1,2.650000000E1,2.181250000E1
6.402453750E0,3.837500000E1,2.587500000E1,2.300000000E1
6.422453750E0,3.837500000E1,2.512500000E1,2.381250000E1
6.442453750E0,3.862500000E1,2.456250000E1,2.400000000E1
6.462453750E0,3.906250000E1,2.425000000E1,2.381250000E1
6.482453750E0,3.968750000E1,2.431250000E1,2.325000000E1
6.502453750E0,4.018750000E1,2.487500000E1,2.237500000E1
6.522453750E0,4.043750000E1,2.537500000E1,2.162500000E1
6.542453750E0,4.100000000E1,2.575000000E1,2.068750000E1
6.562453750E0,4.143750000E1,2.600000000E1,1.906250000E1
6.582453750E0,4.162500000E1,2.606250000E1,1.725000000E1
6.602453750E0,4.168750000E1,2.606250000E1,1.568750000E1
6.622453750E0,4.168750000E1,2.637500000E1,1.556250000E1
6.642453750E0,4.112500000E1,2.662500000E1,1.531250000E1
6.662455313E0,4.087500000E1,2.725000000E1,1.537500000E1
6.692453750E0,3.993750000E1,2.806250000E1,1.587500000E1
6.712453750E0,3.956250000E1,2.818750000E1,1.600000000E1
6.732453750E0,3.918750000E1,2.856250000E1,1.612500000E1
6.752453750E0,3.875000000E1,2.918750000E1,1.662500000E1
6.772453750E0,3.850000000E1,2.987500000E1,1.606250000E1
6.792453750E0,3.887500000E1,2.975000000E1,1.543750000E1
6.812453750E0,3.950000000E1,2.950000000E1,1.500000000E1
6.832453750E0,3.975000000E1,2.856250000E1,1.531250000E1
6.862453750E0,4.006250000E1,2.831250000E1,1.537500000E1
6.882453750E0,3.931250000E1,2.887500000E1,1.618750000E1
6.902453750E0,3.906250000E1,2.887500000E1,1.631250000E1
6.922453750E0,3.987500000E1,2.875000000E1,1.518750000E1
6.942453750E0,4.050000000E1,2.856250000E1,1.362500000E1
6.962453750E0,4.118750000E1,2.831250000E1,1.112500000E1
6.992453750E0,4.218750000E1,2.781250000E1,7.750000000E0
7.012453750E0,4.237500000E1,2.768750000E1,5.812500000E0
7.032453750E0,4.218750000E1,2.762500000E1,4.937500000E0
7.052453750E0,4.206250000E1,2.781250000E1,4.812500000E0
7.072453750E0,4.175000000E1,2.781250000E1,5.000000000E0
7.092453750E0,4.187500000E1,2.781250000E1,5.125000000E0
7.112453750E0,4.225000000E1,2.781250000E1,4.812500000E0
7.132455313E0,4.275000000E1,2.762500000E1,3.437500000E0
7.152455313E0,4.312500000E1,2.718750000E1,2.187500000E0
7.182455313E0,4.381250000E1,2.675000000E1,1.187500000E0
7.202455313E0,4.393750000E1,2.700000000E1,1.437500000E0
7.222455313E0,4.418750000E1,2.712500000E1,1.937500000E0
7.252453750E0,4.381250000E1,2.768750000E1,1.625000000E0
7.272453750E0,4.350000000E1,2.787500000E1,2.000000000E0
7.292453750E0,4.350000000E1,2.787500000E1,2.937500000E0
7.312463125E0,4.300000000E1,2.825000000E1,4.687500000E0
7.342453750E0,4.287500000E1,2.775000000E1,8.687500000E0
7.362453750E0,4.225000000E1,2.750000000E1,1.150000000E1
7.382455313E0,4.137500000E1,2.743750000E1,1.362500000E1
7.412453750E0,4.050000000E1,2.725000000E1,1.675000000E1
7.432453750E0,4.012500000E1,2.681250000E1,1.937500000E1
7.452453750E0,3.931250000E1,2.618750000E1,2.212500000E1
7.472453750E0,3.850000000E1,2.531250000E1,2.556250000E1
7.492453750E0,3.762500000E1,2.400000000E1,2.818750000E1
7.512453750E0,3.687500000E1,2.312500000E1,3.025000000E1
7.532453750E0,3.668750000E1,2.237500000E1,3.143750000E1
7.552461563E0,3.643750000E1,2.206250000E1,3.175000000E1
7.582453750E0,3.587500000E1,2.212500000E1,3.218750000E1
7.602453750E0,3.631250000E1,2.206250000E1,3.137500000E1
7.622453750E0,3.725000000E1,2.231250000E1,3.018750000E1
7.642453750E0,3.831250000E1,2.250000000E1,2.843750000E1
7.662453750E0,3.906250000E1,2.312500000E1,2.662500000E1
7.682460000E0,3.931250000E1,2.393750000E1,2.506250000E1
7.712453750E0,4.050000000E1,2.462500000E1,2.268750000E1
7.732453750E0,4.118750000E1,2.500000000E1,2.168750000E1
7.752453750E0,4.162500000E1,2.543750000E1,2.062500000E1
7.772453750E0,4.156250000E1,2.575000000E1,2.068750000E1
7.792453750E0,4.075000000E1,2.637500000E1,2.150000000E1
7.812453750E0,3.975000000E1,2.643750000E1,2.293750000E1
7.832453750E0,3.950000000E1,2.631250000E1,2.381250000E1
7.852453750E0,3.981250000E1,2.681250000E1,2.306250000E1
7.872453750E0,4.025000000E1,2.725000000E1,2.187500000E1
7.892453750E0,4.043750000E1,2.675000000E1,2.293750000E1
7.912453750E0,4.043750000E1,2.600000000E1,2.356250000E1
7.932453750E0,4.056250000E1,2.550000000E1,2.275000000E1
7.952453750E0,4.106250000E1,2.556250000E1,2.156250000E1
7.972453750E0,4.025000000E1,2.581250000E1,2.200000000E1
7.992455313E0,4.012500000E1,2.581250000E1,2.187500000E1
8.022453750E0,4.137500000E1,2.575000000E1,1.900000000E1
8.042453750E0,4.225000000E1,2.587500000E1,1.668750000E1
8.062453750E0,4.275000000E1,2.600000000E1,1.437500000E1
8.082453750E0,4.343750000E1,2.631250000E1,1.181250000E1
8.102453750E0,4.368750000E1,2.643750000E1,9.875000000E0
8.122453750E0,4.343750000E1,2.637500000E1,9.062500000E0
8.142455313E0,4.325000000E1,2.606250000E1,9.062500000E0
8.172455313E0,4.312500000E1,2.631250000E1,9.375000000E0
8.202453750E0,4.337500000E1,2.650000000E1,9.000000000E0
8.222455313E0,4.368750000E1,2.662500000E1,8.062500000E0
8.252455313E0,4.400000000E1,2.625000000E1,6.437500000E0
8.282453750E0,4.468750000E1,2.550000000E1,4.937500000E0
8.302455313E0,4.481250000E1,2.531250000E1,3.875000000E0
8.332453750E0,4.462500000E1,2.518750000E1,3.125000000E0
8.352453750E0,4.418750000E1,2.575000000E1,3.312500000E0
8.372453750E0,4.331250000E1,2.612500000E1,4.187500000E0
8.392453750E0,4.312500000E1,2.637500000E1,5.625000000E0
8.412453750E0,4.325000000E1,2.600000000E1,7.812500000E0
8.432453750E0,4.287500000E1,2.581250000E1,1.043750000E1
8.452453750E0,4.262500000E1,2.562500000E1,1.287500000E1
8.472455313E0,4.243750000E1,2.575000000E1,1.493750000E1
8.492455313E0,4.193750000E1,2.568750000E1,1.712500000E1
8.522453750E0,4.031250000E1,2.531250000E1,2.187500000E1
8.542453750E0,3.918750000E1,2.475000000E1,2.487500000E1
8.562453750E0,3.806250000E1,2.412500000E1,2.706250000E1
8.582453750E0,3.737500000E1,2.387500000E1,2.875000000E1
8.602453750E0,3.706250000E1,2.343750000E1,3.006250000E1
8.622453750E0,3.650000000E1,2.287500000E1,3.093750000E1
8.642453750E0,3.593750000E1,2.237500000E1,3.181250000E1
8.662453750E0,3.618750000E1,2.150000000E1,3.137500000E1
8.682453750E0,3.718750000E1,2.062500000E1,3.037500000E1
8.702453750E0,3.768750000E1,2.031250000E1,2.925000000E1
8.722453750E0,3.793750000E1,2.006250000E1,2.831250000E1
8.742453750E0,3.818750000E1,1.987500000E1,2.731250000E1
8.762453750E0,3.837500000E1,1.975000000E1,2.612500000E1
8.782455313E0,3.868750000E1,1.975000000E1,2.425000000E1
8.802455313E0,3.893750000E1,1.962500000E1,2.256250000E1
8.822455313E0,3.931250000E1,1.993750000E1,2.068750000E1
8.842455313E0,3.937500000E1,2.018750000E1,1.918750000E1
8.872455313E0,3.862500000E1,2.156250000E1,1.825000000E1
8.892455313E0,3.806250000E1,2.225000000E1,1.868750000E1
8.912455313E0,3.737500000E1,2.256250000E1,1.950000000E1
8.932455313E0,3.750000000E1,2.362500000E1,1.868750000E1
8.962453750E0,3.825000000E1,2.481250000E1,1.656250000E1
8.982453750E0,3.868750000E1,2.343750000E1,1.868750000E1
9.002453750E0,3.881250000E1,2.150000000E1,2.075000000E1
9.022453750E0,3.962500000E1,2.037500000E1,2.056250000E1
9.042453750E0,4.018750000E1,2.068750000E1,2.000000000E1
