"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
8.868447500E-1,-5.499358177E-1,-3.418611288E0,3.884701490E0
9.068447500E-1,-7.054795623E-1,-1.857920408E0,3.888890266E0
9.268447500E-1,-1.295034308E-2,-2.009799004E0,3.853233099E0
9.468447500E-1,6.727720499E-1,-2.286119461E0,3.542809010E0
9.668447500E-1,1.052503347E0,-1.893368125E0,3.002891302E0
9.868447500E-1,1.063952684E0,-1.018766165E0,2.633230686E0
1.006844750E0,9.883101583E-1,-5.202128291E-1,2.724807978E0
1.026844750E0,1.085891485E0,-7.073993683E-1,3.093631029E0
1.046844750E0,1.782225490E0,-1.756167769E0,2.979922771E0
1.066844750E0,3.217497110E0,-3.043627262E0,2.467092752E0
1.086844750E0,3.918578386E0,-2.790502310E0,2.007146120E0
1.106844750E0,-1.517389268E-1,1.334827840E-1,1.811023474E0
1.126844750E0,-2.251945972E0,4.951167583E0,1.919268727E0
1.146844750E0,-2.518510073E-2,2.867087364E0,4.782027602E-1
1.166844750E0,1.027719617E0,7.615918517E-1,3.128851652E-1
1.186844750E0,2.500882149E-1,3.590491414E-1,8.892278075E-1
1.206846313E0,2.388308495E-1,2.083923072E-1,1.445237279E0
1.228844750E0,1.483006239E0,-5.835159421E-1,1.575561047E0
1.248844750E0,1.366941810E0,-7.785914093E-2,1.201798797E0
1.268846313E0,3.047868609E-1,5.644569397E-1,7.017445564E-1
1.290846313E0,5.360953212E-1,-3.121521473E-1,2.235766798E-1
1.312844750E0,5.437747836E-1,-3.691720366E-1,3.627666831E-1
1.332844750E0,7.291636467E-1,-2.198591232E-1,7.306472063E-1
1.352844750E0,1.098039031E0,-1.138129234E-1,8.127823472E-1
1.372844750E0,1.033444405E0,3.063750863E-1,6.368532181E-1
1.392844750E0,7.258300781E-1,4.139048159E-1,3.334276974E-1
1.412844750E0,6.385461688E-1,2.477145791E-1,-1.119803265E-1
1.432844750E0,3.279299140E-1,4.807683825E-1,-8.204443455E-1
1.452846313E0,9.964084625E-2,9.388126135E-1,-1.768280268E0
1.472846313E0,1.462236792E-1,8.677253127E-1,-2.782037258E0
1.492846313E0,-3.780557811E-1,4.201182127E-1,-3.106075287E0
1.512846313E0,-4.910309315E-1,-8.594874144E-1,-2.474074125E0
1.532846313E0,1.185253114E-1,-1.773970127E0,-9.981363416E-1
1.552846313E0,9.308364391E-1,-2.399862528E0,-1.538507789E-1
1.572846313E0,1.101791501E0,-2.066068411E0,-4.206243455E-1
1.594846313E0,6.724404693E-1,-1.309921980E0,-1.655724049E0
1.616844750E0,-5.623450875E-2,-6.972590089E-1,-2.069018126E0
1.636844750E0,-4.805589616E-1,-7.397229075E-1,-1.978016496E0
1.656844750E0,-2.053903490E-1,-1.339365721E0,-1.605929852E0
1.676844750E0,7.923794910E-3,-1.186666846E0,-1.122229218E0
1.696846313E0,-3.758217394E-1,-8.143008351E-1,-4.427725673E-1
1.718844750E0,-9.018465281E-1,-4.502774775E-1,4.582885504E-1
1.738844750E0,-1.188534260E0,-1.091790676E0,1.349540949E0
1.758846313E0,-7.940026522E-1,-1.653856516E0,1.726200461E0
1.780846313E0,-3.764849603E-1,-1.365894675E0,1.778316021E0
1.802844750E0,-3.674441576E-1,-9.381493926E-1,1.718643188E0
1.822846313E0,-6.089453772E-2,-1.458309889E0,1.499656677E0
1.842846313E0,8.539895713E-2,-1.667923927E0,1.173454642E0
1.862846313E0,-2.074149251E-1,-1.420820236E0,1.187364936E0
1.882846313E0,-7.653268427E-2,-6.249151230E-1,1.903543353E0
1.904844750E0,-7.019365430E-1,-9.497383833E-1,3.828938246E0
1.924844750E0,-8.669050336E-1,-1.668796539E0,5.614846230E0
1.944844750E0,-2.283588797E-1,-6.049834490E-1,6.285174847E0
1.964844750E0,4.970697761E-1,3.509159088E-1,4.386885166E0
1.984846313E0,7.115009427E-1,2.535090744E-1,3.944583654E0
2.006844750E0,7.561464310E-1,-3.200410306E-1,3.942716122E0
2.026844750E0,-4.583409131E-1,-1.711871266E0,3.709418058E0
2.046844750E0,-1.411255717E0,-3.055076599E0,3.536229134E0
2.066844750E0,-1.737440348E0,-5.003597260E0,5.162038326E0
2.086844750E0,-1.253617644E0,-6.942902088E0,9.562466621E0
2.106844750E0,-1.416753531E0,-2.534305334E0,1.570586920E0
2.126844750E0,-1.867205620E0,1.499656677E0,-2.684141874E0
2.146846313E0,-1.105997682E0,2.857016802E0,-1.341477513E0
2.168844750E0,3.013834655E-1,1.237490773E0,-7.592182141E-3
2.188844750E0,4.240277410E-1,4.271169603E-1,-4.682718217E-2
2.208844750E0,2.265961021E-1,-2.632130980E-1,-2.849948108E-1
2.228844750E0,1.082453206E-1,-5.065469146E-1,-2.995159626E-1
2.248846313E0,1.891413331E-1,-4.518831968E-1,-3.308097124E-1
2.268846313E0,2.167349905E-1,-1.989500821E-1,-4.353200197E-1
2.288846313E0,-3.839724232E-3,1.205498874E-1,-4.254414439E-1
2.308854125E0,-3.596076369E-1,5.921552777E-1,-5.766218901E-1
2.330844750E0,-5.028991699E-1,5.669353008E-1,-8.874301314E-1
2.350846313E0,-1.391900033E-1,-4.084244967E-1,-1.378635615E-1
2.370846313E0,-7.124782801E-1,6.669775844E-1,3.393269181E-1
2.390846313E0,-3.728896081E-1,5.689598918E-1,2.322858721E-1
2.410846313E0,1.878323406E-1,-1.568178296E0,2.560746968E-1
2.430846313E0,1.151638031E0,-2.256274462E0,2.668084800E-1
2.452844750E0,1.753898859E0,-1.538176060E0,2.549926043E-1
2.472844750E0,2.241439104E0,-1.137047052E0,3.590665758E-1
2.492844750E0,1.884624004E0,8.713730574E-1,8.098327368E-2
2.512844750E0,1.763410807E0,2.353419304E0,7.168067247E-2
2.532844750E0,2.857505322E0,1.585439682E0,2.815565169E-1
2.552844750E0,2.862531900E0,5.976356268E-1,1.280897111E-1
2.572844750E0,2.028194666E0,-3.494149148E-1,-2.202605456E-2
2.592844750E0,1.262885332E0,-9.448339939E-1,3.862413764E-2
2.612844750E0,9.414480329E-1,-9.799500108E-1,2.389006615E-1
2.632844750E0,8.463450670E-1,-7.665486336E-1,1.417905539E-1
2.652846313E0,8.597840667E-1,-2.892708778E-1,3.769911081E-2
2.672846313E0,9.368229508E-1,1.868724078E-1,7.974409312E-2
2.694844750E0,1.053882122E0,5.012410879E-1,2.090555429E-1
2.714844750E0,1.221870065E0,4.878544211E-1,3.013660014E-1
2.734844750E0,1.478101850E0,3.459766209E-1,3.143686950E-1
2.754846313E0,1.727230191E0,4.027347267E-1,3.084171414E-1
2.774846313E0,1.498016119E0,8.136026859E-1,3.245265186E-1
2.796844750E0,9.710139036E-1,1.333169699E0,2.447300702E-1
2.816844750E0,4.136953950E-1,1.322575569E0,-6.124360487E-2
2.836844750E0,-2.565633971E-3,7.451508641E-1,-4.629485905E-1
2.856844750E0,-2.439970225E-1,3.362202346E-1,-7.000690103E-1
2.876844750E0,-1.193735361E0,9.267174602E-1,-5.436875224E-1
2.896844750E0,-2.761931181E0,1.757633805E0,-4.419522583E-1
2.916844750E0,-3.461493969E0,1.760042429E0,-4.817108810E-1
2.936844750E0,-3.183009386E0,1.116661668E0,-5.888741016E-1
2.956844750E0,-2.827224016E0,6.899635792E-1,-4.689350724E-1
2.976844750E0,-2.508020639E0,7.778234482E-1,-6.202027202E-1
2.996844750E0,-2.231630325E0,1.003040671E0,-6.965259910E-1
3.016844750E0,-2.532699585E0,8.830144405E-1,-3.100053668E-1
3.036844750E0,-2.612583399E0,7.399672270E-1,-2.874382734E-1
3.056844750E0,-2.126928091E0,1.336642981E0,-1.237787530E-1
3.076844750E0,-1.524876714E0,2.552805901E0,2.494250089E-1
3.096844750E0,-1.284317970E0,3.275249958E0,2.587974072E-1
3.116844750E0,-1.309049249E0,2.868151903E0,1.379682720E-1
3.136844750E0,-1.372300029E0,1.583572149E0,1.208465993E-1
3.156844750E0,-1.482709527E0,-1.589296758E-1,1.410749704E-1
3.176844750E0,-1.530357003E0,-1.145599246E0,9.808750451E-2
3.196846313E0,-1.177643418E0,-1.339278340E0,-4.225442186E-2
3.218844750E0,-4.805414975E-1,-1.054335952E0,-1.500634104E-1
3.238844750E0,4.053178132E-1,-6.711314321E-1,-1.402895600E-1
3.258844750E0,1.267789721E0,-6.088581085E-1,-2.502802201E-2
3.278844750E0,1.726968408E0,-7.012558579E-1,2.158797681E-1
3.298844750E0,1.162808180E0,-7.734252214E-1,6.289643049E-1
3.318844750E0,-3.504621238E-2,-1.286970854E0,5.304229856E-1
3.338844750E0,-5.605124831E-1,-1.769310117E0,-2.735629082E-1
3.358844750E0,-4.050734639E-1,-8.264831901E-1,-5.278748274E-1
3.378844750E0,2.672797143E-1,1.419284344E0,-6.210230589E-1
3.398844750E0,5.787162781E-1,2.263499975E0,-8.315621018E-1
3.418844750E0,-6.199758649E-1,-1.364847459E-2,-7.838622928E-1
3.438844750E0,1.549677849E-1,-1.783901006E-1,-2.837730944E-1
3.458844750E0,8.353145719E-1,-1.350710243E-1,5.681221485E-1
3.478844750E0,-1.066239119E0,5.548750758E-1,3.152413666E-1
3.498844750E0,-7.008369565E-1,-2.486221492E-1,8.161159605E-2
3.518844750E0,1.642005801E0,-1.455953598E0,4.545884430E-1
3.538844750E0,2.810154676E0,1.530304700E-1,7.754672170E-1
3.558844750E0,3.363301754E0,1.233406782E0,7.308042645E-1
3.578844750E0,2.769313812E0,3.259646654E0,2.035577446E-1
3.598844750E0,2.417996645E0,3.843145132E0,4.550771415E-1
3.618844750E0,2.678329945E0,2.420754194E0,8.232020140E-1
3.638844750E0,2.679481745E0,4.106759652E-2,6.422287822E-1
3.658844750E0,1.834690094E0,-1.529920697E0,5.049062967E-1
3.678844750E0,1.172075868E0,-2.251631737E0,4.918861389E-1
3.698844750E0,1.008363962E0,-2.015733004E0,5.440714955E-1
3.718844750E0,1.038627982E0,-1.162982702E0,4.262966812E-1
3.738844750E0,1.046883345E0,3.073524870E-2,1.639038622E-1
3.758844750E0,9.309237003E-1,9.499827027E-1,-1.593485661E-2
3.778844750E0,7.116056681E-1,1.002412438E0,-2.759365551E-2
3.798844750E0,7.809475660E-1,6.643770337E-1,1.066047102E-1
3.818844750E0,1.557688951E0,2.366317362E-1,1.488416791E-1
3.838844750E0,2.382182360E0,-3.824016452E-2,3.019419685E-2
3.858846313E0,2.081235409E0,4.702440500E-1,6.072000414E-2
3.878846313E0,1.244349957E0,1.559015393E0,2.818881273E-1
3.900844750E0,2.517637312E-1,2.308040857E0,1.152440906E-1
3.920869750E0,-2.026152760E-1,1.520408630E0,-2.738770545E-1
3.942846313E0,-7.093192339E-1,5.099502802E-1,-5.972691178E-1
3.964844750E0,-2.014424086E0,6.466096044E-1,-1.079241753E0
3.984846313E0,-2.970567942E0,9.488657117E-1,-1.129489779E0
4.006844750E0,-3.101729393E0,6.424207687E-1,-1.078037500E0
4.026844750E0,-2.841221571E0,4.262792170E-1,-9.310633540E-1
4.046844750E0,-2.357520819E0,5.551193953E-1,-6.619859338E-1
4.066844750E0,-2.131535769E0,9.442929626E-1,-7.360576987E-1
4.086844750E0,-2.082265139E0,1.187609315E0,-8.641299605E-1
4.106844750E0,-2.193372726E0,9.182177186E-1,-5.759935379E-1
4.126844750E0,-2.316488266E0,4.142887890E-1,-1.319992542E-1
4.146844750E0,-1.948485613E0,5.012760162E-1,2.119178772E-1
4.166844750E0,-1.609699726E0,9.312204123E-1,2.802126110E-1
4.186844750E0,-1.520827532E0,1.683876157E0,3.319267035E-1
4.206844750E0,-1.346242309E0,2.020707369E0,4.704883993E-1
4.226844750E0,-1.167363524E0,1.366016865E0,5.684711933E-1
4.246844750E0,-1.028051257E0,2.563016117E-1,4.899139106E-1
4.266844750E0,-8.029561639E-1,-6.375513077E-1,3.350159526E-1
4.286844750E0,-3.456275463E-1,-8.552811146E-1,1.933999360E-1
4.306844750E0,2.369458973E-1,-4.891285300E-1,5.921902135E-2
4.326844750E0,9.380097389E-1,-3.813893497E-1,2.968805097E-2
4.346844750E0,1.695150971E0,-8.287870288E-1,-1.528908405E-2
4.366844750E0,2.123227835E0,-1.190157413E0,-1.208989546E-1
4.386844750E0,1.300148129E0,-6.924419403E-1,-3.525215983E-1
4.406844750E0,-6.905220747E-1,1.274788529E-1,-5.624148846E-1
4.426844750E0,-1.397380352E0,-5.678079724E-1,-6.180385351E-1
4.446844750E0,-5.767789483E-1,-1.410400569E-1,-8.641997576E-1
4.466844750E0,-2.219186127E-1,4.417602718E-1,-9.575051069E-1
4.486844750E0,-1.107917547E0,5.087285638E-1,-9.932843447E-1
4.506844750E0,3.676536083E-1,-1.061858311E-1,-5.732883215E-1
4.526844750E0,1.305593491E0,-4.409050643E-1,3.044203222E-1
4.546844750E0,-2.700670004E0,3.513208151E0,2.926044464E-1
4.566844750E0,-2.823418975E-1,-6.088930368E-1,2.310292274E-1
4.586844750E0,1.792540431E0,-2.480584145E0,5.610011816E-1
4.606844750E0,2.521128178E0,-8.893674016E-1,7.301061153E-1
4.626844750E0,2.870473146E0,8.700466156E-1,5.217661858E-1
4.646844750E0,2.912029505E0,2.459884405E0,4.846430123E-1
4.666844750E0,2.547534943E0,3.421456099E0,7.358133793E-1
4.686844750E0,2.275246143E0,3.120090246E0,8.096756935E-1
4.706844750E0,2.913390875E0,1.159230232E0,6.319662929E-1
4.726846313E0,2.723568916E0,1.924050897E-1,4.752357006E-1
4.748844750E0,1.971262097E0,-3.437775075E-1,3.116634488E-1
4.768844750E0,1.523218632E0,-5.560619235E-1,2.574186027E-1
4.788844750E0,1.370519757E0,-2.453060299E-1,2.789734304E-1
4.808844750E0,1.246339560E0,5.577024817E-1,1.910786480E-1
4.828844750E0,9.441882372E-1,1.426527381E0,6.393141299E-2
4.848844750E0,6.589839458E-1,1.798404694E0,1.792104095E-1
4.868844750E0,8.944114447E-1,1.265852451E0,4.489510357E-1
4.888844750E0,1.565071583E0,6.070255116E-2,5.812295675E-1
4.908844750E0,1.610903978E0,-5.884552002E-1,4.856029451E-1
4.928844750E0,1.367203712E0,-1.208640486E-1,4.262268543E-1
4.948888500E0,8.832412958E-1,7.898487449E-1,2.150943726E-1
4.970844750E0,5.164778233E-1,1.249062300E0,-1.452637464E-1
4.990846313E0,2.232799679E-1,8.382990956E-1,-3.960501254E-1
5.012844750E0,-8.953539282E-2,5.437049866E-1,-5.684537292E-1
5.032844750E0,-1.136837602E0,1.029307961E0,-4.318293631E-1
5.052844750E0,-2.983047009E0,2.226848125E0,-3.130247891E-1
5.072844750E0,-3.292528629E0,1.745032549E0,-7.712609768E-1
5.092846313E0,-3.139795065E0,7.471754551E-1,-9.286198616E-1
5.114844750E0,-2.824780464E0,5.040336251E-1,-6.296100616E-1
5.134844750E0,-2.442605734E0,6.801722646E-1,-5.290790796E-1
5.154844750E0,-1.994352818E0,6.408848763E-1,-6.574131846E-1
5.174844750E0,-2.079856396E0,7.779979706E-1,-7.187265754E-1
5.194844750E0,-2.653162241E0,9.244310856E-1,-4.905073345E-1
5.214844750E0,-2.500550747E0,1.071195841E0,1.801179722E-2
5.234844750E0,-1.941329718E0,1.334391475E0,3.407231867E-1
5.254844750E0,-1.451695085E0,1.533987284E0,1.019446775E-1
5.274844750E0,-9.476613998E-1,1.393715262E0,-7.613126189E-2
5.294844750E0,-9.002931714E-1,5.649456382E-1,-2.631956637E-1
5.314844750E0,-1.212183475E0,-5.358160734E-1,-4.277452826E-1
5.334844750E0,-1.227821708E0,-1.031943321E0,-4.546059072E-1
5.354846313E0,-8.463450670E-1,-1.265695333E0,-2.548355162E-1
5.374846313E0,-2.953446209E-1,-1.472935677E0,7.066838443E-2
5.396844750E0,4.314453900E-1,-1.371846199E0,1.886351854E-1
5.416844750E0,1.244978309E0,-1.395111442E0,3.147352338E-1
5.436844750E0,2.004877090E0,-1.527442336E0,5.220977664E-1
5.456844750E0,1.801336884E0,-1.288105369E0,5.941624641E-1
5.476844750E0,2.640683204E-2,-9.393361807E-1,-2.896373868E-1
5.496844750E0,-1.693370819E0,-1.312819242E0,-5.144706964E-1
5.516844750E0,-1.510058880E0,-8.994903564E-1,-4.880115092E-1
5.536844750E0,-5.370378122E-2,1.327776670E0,-5.098455548E-1
5.556844750E0,7.791149616E-2,1.949113846E0,-5.484697223E-1
5.576844750E0,-5.021486878E-1,1.064249396E0,-3.617718518E-1
5.596844750E0,1.927192509E-1,-9.529148340E-1,3.536909819E-1
5.616844750E0,-7.178190351E-1,-4.768588543E-1,9.501572698E-2
5.636844750E0,-5.190783739E-1,-6.405009031E-1,1.298350394E-1
5.656844750E0,4.958654940E-1,-1.008939981E0,3.380702734E-1
5.676844750E0,1.353921652E0,-7.949451208E-1,7.376983166E-1
5.696844750E0,1.994195700E0,-3.489960432E-1,2.067866027E-1
5.716844750E0,1.669232845E0,9.010436535E-1,-3.519980013E-1
5.736844750E0,2.055387020E0,9.102590084E-1,5.717698485E-2
5.756844750E0,2.191540003E0,-5.078035593E-1,2.849599123E-1
5.776844750E0,1.754020929E0,-1.543342233E0,1.084198505E-1
5.796844750E0,1.591094494E0,-2.318547726E0,-2.209586836E-2
5.816844750E0,1.574932694E0,-2.490846634E0,4.279547185E-2
5.836844750E0,1.534476042E0,-2.034460545E0,1.395390779E-1
5.856846313E0,1.460299492E0,-1.195410848E0,1.034805700E-1
5.878844750E0,1.425235868E0,1.676039696E-1,9.215338528E-2
5.898844750E0,1.241173387E0,1.434835196E0,1.652477682E-1
5.918844750E0,1.022501111E0,1.751402974E0,2.535963356E-1
5.938844750E0,9.817476869E-1,1.309555411E0,3.377561271E-1
5.958844750E0,1.423455596E0,3.052057326E-1,4.519006610E-1
5.978844750E0,1.964472771E0,-6.370102763E-1,4.328067601E-1
6.000863500E0,1.779240966E0,-5.334424376E-1,3.748094440E-1
6.022846313E0,1.156664610E0,1.757546514E-1,4.309392571E-1
6.044844750E0,4.366639256E-1,2.565459311E-1,3.901509047E-1
6.064844750E0,3.510729671E-1,-4.524766207E-1,1.893158704E-1
6.084844750E0,6.585999727E-1,-9.672091007E-1,-5.431464687E-2
6.104844750E0,2.797064781E-1,-6.497860551E-1,-3.866427839E-1
6.124844750E0,-5.079082847E-1,2.345024347E-1,-5.375962853E-1
6.144844750E0,-1.285766602E0,8.726646304E-1,-6.033428907E-1
6.164844750E0,-2.346350908E0,9.429664612E-1,-4.941201508E-1
6.184844750E0,-3.614925861E0,7.593578696E-1,-1.228886321E-1
6.204844750E0,-3.710674763E0,4.226489365E-1,-3.118379712E-1
6.224844750E0,-3.046123028E0,2.782403827E-1,-6.003059745E-1
6.244844750E0,-2.217248917E0,3.535338938E-1,-4.853062630E-1
6.264844750E0,-1.832333922E0,7.903897762E-1,-2.540152073E-1
6.284844750E0,-2.161729813E0,1.633191824E0,-4.580093026E-1
6.304844750E0,-2.444822311E0,2.306173325E0,-4.865978062E-1
6.324844750E0,-2.226656199E0,2.141170025E0,-2.999871969E-1
6.344844750E0,-1.592839837E0,1.200926185E0,-2.265088260E-1
6.364844750E0,-1.239410639E0,5.858371854E-1,-3.495720029E-1
6.384844750E0,-1.296535254E0,7.189010829E-2,-4.684463739E-1
6.404844750E0,-1.589035034E0,-1.251924634E-1,-4.028918147E-1
6.424844750E0,-1.569452405E0,-6.509903669E-1,-2.319018990E-1
6.444844750E0,-1.232900620E0,-1.213056207E0,-3.047868609E-1
6.464844750E0,-7.409969568E-1,-1.400015831E0,-4.094193280E-1
6.484844750E0,-2.116211653E-1,-1.392214179E0,-2.963219881E-1
6.504844750E0,3.317696452E-1,-9.493718147E-1,-8.902924508E-2
6.524844750E0,9.339954853E-1,-5.556604862E-1,6.981316954E-2
6.544844750E0,1.559137464E0,-6.147922277E-1,3.385764062E-1
6.564844750E0,1.802977443E0,-8.095709682E-1,6.034650207E-1
6.584844750E0,1.382038951E0,-9.236456752E-1,4.145331383E-1
6.604844750E0,2.912954390E-1,-4.968079627E-1,-4.194375277E-1
6.624844750E0,-1.087619424E0,-7.684859037E-1,-6.033079624E-1
6.644844750E0,-1.012133837E0,-6.876772046E-1,-8.617911935E-1
6.664846313E0,-2.069785893E-1,6.383017898E-1,-1.076641202E0
6.686844750E0,2.938785255E-1,-1.993864179E-1,-7.232819200E-1
6.706844750E0,-8.230100274E-1,-4.756371379E-1,-6.351776719E-1
6.726844750E0,-4.624773562E-1,-1.087340117E-1,-9.746965766E-1
6.746844750E0,5.940577388E-1,-1.949707270E-1,-7.387978435E-1
6.766844750E0,6.472728252E-1,-6.259448528E-1,-3.779510558E-1
6.786844750E0,1.797689125E-3,-8.996474147E-1,3.978303373E-1
6.806844750E0,1.755574346E0,9.662666321E-1,1.664799809E0
6.826844750E0,2.552858114E0,2.677352428E0,2.384783030E0
6.848843188E0,2.962207794E0,2.720828772E0,1.256008744E0
6.868844750E0,2.338723660E0,3.453238726E0,2.426007576E-2
6.888844750E0,2.419759274E0,2.778773546E0,4.521624446E-1
6.908844750E0,2.504669666E0,8.311606646E-1,7.544360161E-1
6.928844750E0,1.781405210E0,-5.466196537E-1,5.173504949E-1
6.948844750E0,1.333658457E0,-1.706164002E0,3.984935880E-1
6.968844750E0,1.292695522E0,-2.224038124E0,4.881162345E-1
6.988844750E0,1.287965775E0,-1.883995652E0,3.696432710E-1
7.008844750E0,1.242587209E0,-8.673413396E-1,1.881290376E-1
7.028844750E0,1.163680792E0,3.259576857E-1,1.615302265E-1
7.048844750E0,1.111268640E0,1.218012929E0,1.253670007E-1
7.068844750E0,1.042380452E0,1.362264395E0,1.404291838E-1
7.088844750E0,1.161027908E0,1.111949205E0,2.513448596E-1
7.108844750E0,1.430611491E0,3.973067403E-1,3.829601407E-1
7.128846313E0,1.578126669E0,-2.975786328E-1,4.681671262E-1
7.148846313E0,1.633820176E0,-3.561344445E-1,5.318367481E-1
7.170844750E0,1.317339659E0,3.650006950E-1,4.386186898E-1
7.190846313E0,6.282836199E-1,9.865648150E-1,1.200437471E-1
7.212844750E0,2.455329150E-1,7.347487211E-1,-1.881290376E-1
7.232846313E0,7.466518879E-2,3.450515866E-2,-3.034603894E-1
7.254844750E0,-5.218359828E-1,-2.281668931E-1,-3.207566142E-1
7.274844750E0,-1.197906733E0,-2.473131567E-2,-4.326496720E-1
7.294844750E0,-1.857641220E0,8.803440630E-2,-6.820572019E-1
7.314846313E0,-2.974512339E0,6.943268776E-1,-3.536909819E-1
7.334846313E0,-3.836757183E0,1.027178645E0,-1.717403978E-1
7.354846313E0,-3.533366680E0,9.039933085E-1,-5.524315834E-1
7.376844750E0,-2.555057287E0,8.118050098E-1,-6.012484431E-1
7.396844750E0,-1.943930268E0,1.126767159E0,-3.144734204E-1
7.416844750E0,-1.899180055E0,1.354148626E0,-3.395014405E-1
7.436844750E0,-2.285037518E0,1.783831239E0,-3.511951566E-1
7.456844750E0,-2.465329885E0,2.527114630E0,-1.336398572E-1
7.476844750E0,-2.094988585E0,2.393579483E0,8.768533915E-2
7.496844750E0,-1.605859995E0,1.593817234E0,4.817108810E-2
7.516844750E0,-1.159579277E0,7.161260247E-1,3.658210114E-2
7.536844750E0,-7.799527049E-1,-2.809805572E-1,-1.356295347E-1
7.556844750E0,-9.336464405E-1,-4.043753445E-1,-6.504667401E-1
7.576844750E0,-9.051277637E-1,-7.143807411E-1,-9.357757568E-1
7.596844750E0,-4.965112507E-1,-1.742798567E0,-7.887492180E-1
7.616844750E0,-8.574802428E-2,-2.207946301E0,-4.510803521E-1
7.636844750E0,3.556108475E-1,-1.948712468E0,-2.640683055E-1
7.656844750E0,9.600532651E-1,-1.399858832E0,-1.451241225E-1
7.676844750E0,1.634623051E0,-9.897238612E-1,2.200162113E-1
7.696844750E0,1.777879596E0,-7.431262732E-1,7.164052725E-1
7.716844750E0,5.513843894E-1,-7.859741449E-1,3.782303035E-1
7.736844750E0,-3.509682715E-1,-1.837430239E0,-5.323079824E-1
7.756844750E0,-9.719564319E-1,-9.597914815E-1,-7.499155998E-1
7.776844750E0,-4.488637745E-1,9.805783033E-1,-7.102093697E-1
7.796844750E0,2.458470762E-1,1.402215004E0,-3.058340549E-1
7.816844750E0,-1.074546814E0,6.949726343E-1,-2.210110426E-1
7.836844750E0,-1.456477195E-1,-9.742776752E-1,-5.181184411E-1
7.856846313E0,1.085664630E0,-1.479218841E0,-3.995233178E-1
7.878846313E0,-2.911907434E-1,4.672420919E-1,9.225810319E-2
7.900844750E0,2.739643455E-1,9.820269346E-1,8.270766139E-1
7.920874438E0,2.161468029E0,4.227012992E-1,1.604969859E0
7.942886938E0,2.520726681E0,2.148325741E-1,7.763398886E-1
7.964844750E0,1.255694628E0,1.991089106E0,-1.679879427E-1
7.984844750E0,2.105460405E0,3.855955899E-1,4.024205506E-1
8.004844750E0,2.008472443E0,-1.181134105E0,4.827057123E-1
8.024844750E0,1.319975019E0,-1.889423609E0,2.769314051E-1
8.044846313E0,1.088352442E0,-2.432709694E0,2.504721880E-1
8.066844750E0,1.083727241E0,-2.500166655E0,3.316474557E-1
8.086844750E0,1.325804472E0,-1.892757177E0,2.510656118E-1
