"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.207942500E0,1.591418457E1,3.259310913E1,-3.458929443E1
4.228030500E0,1.587933350E1,3.331497955E1,-3.362969971E1
4.248117500E0,1.609100342E1,3.377116394E1,-3.293875122E1
4.268205500E0,1.645428467E1,3.388605118E1,-3.272381592E1
4.288293500E0,1.699877930E1,3.357074356E1,-3.283514404E1
4.308380500E0,1.751788330E1,3.314052582E1,-3.309915161E1
4.328468500E0,1.796081543E1,3.259766388E1,-3.321365356E1
4.348556500E0,1.842095947E1,3.209439850E1,-3.347393799E1
4.368643500E0,1.892816162E1,3.144224930E1,-3.382226562E1
4.388731500E0,1.992346191E1,3.039801025E1,-3.438308716E1
4.408819500E0,2.022509766E1,2.983375168E1,-3.470718384E1
4.428906500E0,2.059881592E1,2.910084915E1,-3.512518311E1
4.448994500E0,2.125628662E1,2.813626480E1,-3.553076172E1
4.469082500E0,2.219055176E1,2.682071304E1,-3.617532349E1
4.489169500E0,2.297125244E1,2.524605560E1,-3.674267578E1
4.509257500E0,2.352166748E1,2.368704605E1,-3.745693970E1
4.529345500E0,2.381408691E1,2.244680405E1,-3.811737061E1
4.549432500E0,2.403851318E1,2.147324753E1,-3.858056641E1
4.569520500E0,2.408551025E1,2.081255722E1,-3.898928833E1
4.589608500E0,2.384252930E1,2.056697083E1,-3.934191895E1
4.609695500E0,2.342279053E1,2.058407593E1,-3.946105957E1
4.629783500E0,2.297735596E1,2.076756287E1,-3.961819458E1
4.649871500E0,2.263732910E1,2.136912537E1,-3.941268921E1
4.669958500E0,2.239685059E1,2.234558105E1,-3.901922607E1
4.690046500E0,2.206457520E1,2.350596237E1,-3.837286377E1
4.710134500E0,2.154162598E1,2.517781830E1,-3.768975830E1
4.730221500E0,2.069342041E1,2.707343674E1,-3.663543701E1
4.750309500E0,2.015716553E1,2.904104996E1,-3.521017456E1
4.770397500E0,2.022875977E1,3.052147675E1,-3.384188843E1
4.790484500E0,2.078601074E1,3.125673294E1,-3.279046631E1
4.810572500E0,2.115631104E1,3.162822342E1,-3.217074585E1
4.830660500E0,2.126446533E1,3.171583176E1,-3.207125854E1
4.850747500E0,2.141931152E1,3.154061890E1,-3.200244141E1
4.870835500E0,2.160620117E1,3.127414703E1,-3.220211792E1
4.890923500E0,2.191748047E1,3.082062149E1,-3.256011963E1
4.911010500E0,2.213201904E1,3.022868347E1,-3.294393921E1
4.931098500E0,2.223284912E1,2.971178055E1,-3.336523438E1
4.951186500E0,2.209808350E1,2.936406708E1,-3.375604248E1
4.971273500E0,2.165234375E1,2.924197006E1,-3.417086792E1
4.991361500E0,2.110058594E1,2.939552689E1,-3.438504028E1
5.011449500E0,2.030578613E1,2.971319962E1,-3.447817993E1
5.031535917E0,1.933636475E1,3.039599609E1,-3.436590576E1
5.051623917E0,1.840557861E1,3.115932846E1,-3.419863892E1
5.071711917E0,1.747662354E1,3.196218109E1,-3.399920654E1
5.091798917E0,1.659594727E1,3.257221985E1,-3.375149536E1
5.111886917E0,1.600152588E1,3.315905762E1,-3.334066772E1
5.131974917E0,1.569970703E1,3.363285065E1,-3.296139526E1
5.152061917E0,1.544250488E1,3.409217453E1,-3.265884399E1
5.172149917E0,1.517767334E1,3.448238373E1,-3.236251831E1
5.192237917E0,1.531506348E1,3.473095322E1,-3.202154541E1
5.212324917E0,1.557611084E1,3.491549683E1,-3.167044067E1
5.232412917E0,1.561730957E1,3.524047089E1,-3.132785034E1
5.252500917E0,1.538232422E1,3.552516556E1,-3.111376953E1
5.272587917E0,1.516735840E1,3.581436157E1,-3.089016724E1
5.292675917E0,1.517785645E1,3.579302597E1,-3.095043945E1
5.312763917E0,1.543640137E1,3.550662231E1,-3.127056885E1
5.332850917E0,1.595574951E1,3.502834702E1,-3.177459717E1
5.352938917E0,1.662939453E1,3.431096649E1,-3.224798584E1
5.373026917E0,1.730773926E1,3.344409180E1,-3.271859741E1
5.393113917E0,1.801489258E1,3.242048264E1,-3.344427490E1
5.413201917E0,1.870520020E1,3.122648621E1,-3.442889404E1
5.433289917E0,1.960528564E1,2.987878799E1,-3.531143188E1
5.453376917E0,2.050793457E1,2.839394760E1,-3.606298828E1
5.473464917E0,2.152862549E1,2.679024506E1,-3.689321899E1
5.493551917E0,2.261297607E1,2.494935608E1,-3.749032593E1
5.513639917E0,2.359808350E1,2.305632401E1,-3.829006958E1
5.533727917E0,2.431622314E1,2.111844635E1,-3.892691040E1
5.553814917E0,2.482452393E1,1.928269958E1,-3.959118652E1
5.573902917E0,2.514074707E1,1.780622864E1,-4.021218872E1
5.593990917E0,2.517193604E1,1.664830017E1,-4.068502808E1
5.614077917E0,2.502124023E1,1.575695038E1,-4.110711670E1
5.634165917E0,2.468804932E1,1.514544678E1,-4.158468628E1
5.654253917E0,2.428948975E1,1.477972412E1,-4.195153809E1
5.674340917E0,2.410021973E1,1.462181091E1,-4.208901978E1
5.694428917E0,2.412310791E1,1.477738953E1,-4.199771118E1
5.714516917E0,2.445556641E1,1.520236969E1,-4.164031982E1
5.734603917E0,2.448706055E1,1.593759918E1,-4.129421997E1
5.754691917E0,2.411193848E1,1.718463898E1,-4.107177734E1
5.774779917E0,2.343603516E1,1.913699341E1,-4.049172974E1
5.794866917E0,2.305688477E1,2.099375153E1,-3.953323364E1
5.814954917E0,2.326605225E1,2.230662918E1,-3.860302734E1
5.835042917E0,2.353051758E1,2.286347961E1,-3.798580933E1
5.855129917E0,2.343505859E1,2.304080582E1,-3.789324951E1
5.875217917E0,2.319494629E1,2.320191956E1,-3.799557495E1
5.895305917E0,2.302099609E1,2.365765762E1,-3.778744507E1
5.915392917E0,2.325823975E1,2.445065308E1,-3.706204224E1
5.935480917E0,2.360870361E1,2.646308899E1,-3.534063721E1
5.955567917E0,2.354949951E1,2.778482056E1,-3.424069214E1
5.975655917E0,2.309191895E1,2.867075729E1,-3.360815430E1
5.995743917E0,2.254797363E1,2.911783981E1,-3.367831421E1
6.015830917E0,2.184173584E1,2.913333893E1,-3.421319580E1
6.035919125E0,2.104785156E1,2.909792709E1,-3.486282349E1
6.056007125E0,2.024584961E1,2.925642395E1,-3.538665771E1
6.076094125E0,1.936816406E1,2.950548172E1,-3.554803467E1
6.096182125E0,1.854595947E1,2.988108063E1,-3.561639404E1
6.116270125E0,1.768859863E1,3.030958557E1,-3.564483643E1
6.136357125E0,1.696673584E1,3.052973938E1,-3.571026611E1
6.156445125E0,1.635449219E1,3.070647049E1,-3.575717163E1
6.176533125E0,1.582537842E1,3.071942139E1,-3.615109253E1
6.196620125E0,1.531884766E1,3.060155869E1,-3.635000610E1
6.216708125E0,1.460900879E1,3.079363632E1,-3.648120117E1
6.236796125E0,1.381311035E1,3.134806824E1,-3.627432251E1
6.256883125E0,1.296826172E1,3.223772430E1,-3.579147339E1
6.276971125E0,1.232135010E1,3.325242233E1,-3.506927490E1
6.297058125E0,1.214233398E1,3.387399292E1,-3.453915405E1
6.317146125E0,1.247869873E1,3.391685486E1,-3.431219482E1
6.337234125E0,1.303228760E1,3.360873413E1,-3.445980835E1
6.357321125E0,1.331811523E1,3.333924866E1,-3.457714844E1
6.377409125E0,1.374981689E1,3.310681915E1,-3.465866089E1
6.397497125E0,1.433410645E1,3.284725189E1,-3.465914917E1
6.417584125E0,1.497576904E1,3.234872055E1,-3.473562622E1
6.437672125E0,1.562939453E1,3.187263870E1,-3.495117188E1
6.457760125E0,1.624359131E1,3.130428696E1,-3.525213623E1
6.477847125E0,1.679882812E1,3.076937103E1,-3.550219727E1
6.497935125E0,1.739813232E1,3.003419495E1,-3.581375122E1
6.518023125E0,1.804034424E1,2.923524475E1,-3.620657349E1
6.538110125E0,1.861596680E1,2.822034454E1,-3.669104004E1
6.558198125E0,1.929730225E1,2.715325165E1,-3.714633179E1
6.578285125E0,1.987451172E1,2.596349335E1,-3.774575806E1
6.598373125E0,2.029760742E1,2.496238708E1,-3.820745850E1
6.618461125E0,2.048193359E1,2.405892563E1,-3.864834595E1
6.638548125E0,2.078869629E1,2.329764175E1,-3.901684570E1
6.658636125E0,2.103424072E1,2.260619736E1,-3.939526367E1
6.678724125E0,2.120690918E1,2.179247665E1,-3.987500000E1
6.698811125E0,2.111926270E1,2.123136139E1,-4.018118286E1
6.718899125E0,2.080548096E1,2.098895645E1,-4.052246094E1
6.738987125E0,2.035565186E1,2.116744995E1,-4.054306030E1
6.759074125E0,1.989465332E1,2.188091660E1,-4.047659302E1
6.779162125E0,1.911584473E1,2.325909805E1,-4.000286865E1
6.799249125E0,1.798461914E1,2.545526123E1,-3.907388306E1
6.819337125E0,1.701617432E1,2.787300491E1,-3.775677490E1
6.839425125E0,1.673547363E1,2.949289703E1,-3.649539185E1
6.859512125E0,1.678552246E1,3.012243652E1,-3.586447144E1
6.879600125E0,1.680944824E1,3.010369110E1,-3.592031860E1
6.899688125E0,1.657202148E1,2.971573639E1,-3.638702393E1
6.919775125E0,1.643865967E1,2.926652527E1,-3.691046143E1
6.939863125E0,1.647509766E1,2.896722412E1,-3.709207153E1
6.959951125E0,1.672680664E1,2.853188324E1,-3.715826416E1
6.980038125E0,1.695355225E1,2.820374298E1,-3.735879517E1
7.000126125E0,1.697283936E1,2.778151321E1,-3.771182251E1
7.020215042E0,1.676293945E1,2.749818802E1,-3.822097778E1
7.040302042E0,1.636718750E1,2.721173859E1,-3.856399536E1
7.060390042E0,1.559881592E1,2.708899689E1,-3.890545654E1
7.080477042E0,1.471661377E1,2.710399628E1,-3.922738647E1
7.100565042E0,1.379632568E1,2.721873474E1,-3.945083618E1
7.120653042E0,1.276531982E1,2.755540848E1,-3.964227295E1
7.140740042E0,1.164959717E1,2.817612839E1,-3.961706543E1
7.160828042E0,1.048004150E1,2.881810379E1,-3.923272705E1
7.180916042E0,9.368103027E0,2.953999329E1,-3.926699829E1
7.201003042E0,8.653564453E0,2.991391754E1,-3.888919067E1
7.221091042E0,8.209167480E0,3.011656570E1,-3.867364502E1
7.241178042E0,7.733276367E0,3.030155182E1,-3.854232788E1
7.261266042E0,7.376220703E0,3.060353851E1,-3.836932373E1
7.281354042E0,7.166381836E0,3.086099625E1,-3.807070923E1
7.301441042E0,6.918151855E0,3.115334702E1,-3.781198120E1
7.321529042E0,6.688659668E0,3.144725418E1,-3.769253540E1
7.341617042E0,7.089111328E0,3.130627823E1,-3.781222534E1
7.361704042E0,8.141662598E0,3.054380417E1,-3.818209839E1
7.381792042E0,9.551513672E0,2.956079102E1,-3.889916992E1
7.401880042E0,1.085247803E1,2.838096237E1,-3.955780029E1
7.421967042E0,1.198144531E1,2.717246628E1,-4.003320312E1
7.442055042E0,1.307513428E1,2.578021622E1,-4.071368408E1
7.462142042E0,1.433398438E1,2.410286331E1,-4.133401489E1
7.482230042E0,1.552465820E1,2.231366730E1,-4.193957520E1
7.502318042E0,1.709063721E1,1.952542114E1,-4.279342651E1
7.522405042E0,1.791748047E1,1.773513031E1,-4.323144531E1
7.542493042E0,1.861389160E1,1.594247437E1,-4.374847412E1
7.562581042E0,1.940112305E1,1.414922333E1,-4.416491699E1
7.582668042E0,2.023583984E1,1.241161346E1,-4.430538940E1
7.602756042E0,2.077655029E1,1.113214874E1,-4.443350220E1
7.622844042E0,2.117022705E1,1.011698914E1,-4.444842529E1
7.642931042E0,2.127258301E1,9.472679138E0,-4.454281616E1
7.663019042E0,2.132543945E1,8.902076721E0,-4.466986084E1
7.683106042E0,2.107525635E1,8.391082764E0,-4.479605103E1
7.703194042E0,2.084942627E1,8.060531616E0,-4.501272583E1
7.723282042E0,2.080438232E1,7.679115295E0,-4.509817505E1
7.743369042E0,2.100354004E1,7.531349182E0,-4.505377197E1
7.763457042E0,2.130291748E1,7.491012573E0,-4.498809814E1
7.783545042E0,2.167901611E1,7.639884949E0,-4.486465454E1
7.803632042E0,2.183251953E1,7.945304871E0,-4.452050781E1
7.823720042E0,2.168963623E1,8.768737793E0,-4.425933838E1
7.843807042E0,2.172930908E1,9.761199951E0,-4.420343018E1
7.863895042E0,2.193743896E1,1.026364899E1,-4.389929199E1
7.883983042E0,2.216442871E1,1.040944672E1,-4.371441650E1
7.904070042E0,2.222796631E1,1.043996429E1,-4.378955078E1
7.924158042E0,2.188110352E1,1.046219635E1,-4.402914429E1
7.944246042E0,2.111199951E1,1.055893707E1,-4.433807373E1
7.964333042E0,2.024645996E1,1.067345428E1,-4.478302002E1
7.984421042E0,1.970111084E1,1.086808777E1,-4.500540161E1
8.004508042E0,1.952355957E1,1.125703430E1,-4.496945190E1
8.024595125E0,1.944232178E1,1.170140076E1,-4.483569336E1
8.044683125E0,1.953417969E1,1.193409729E1,-4.487185669E1
8.064770125E0,1.949530029E1,1.188594818E1,-4.492959595E1
8.084858125E0,1.922113037E1,1.185392761E1,-4.489486694E1
8.104946125E0,1.895013428E1,1.223091888E1,-4.490228271E1
8.125033125E0,1.858099365E1,1.278804016E1,-4.489587402E1
8.145121125E0,1.813623047E1,1.342140198E1,-4.485580444E1
8.165208125E0,1.759423828E1,1.401741791E1,-4.490383911E1
8.185296125E0,1.703759766E1,1.446562958E1,-4.471295166E1
8.205384125E0,1.657830811E1,1.483660126E1,-4.507196045E1
8.225471125E0,1.642144775E1,1.511400604E1,-4.497628784E1
8.245559125E0,1.626678467E1,1.543112183E1,-4.469448853E1
8.265647125E0,1.617364502E1,1.568758392E1,-4.462847900E1
8.285734125E0,1.605096436E1,1.577925110E1,-4.465295410E1
8.305822125E0,1.578527832E1,1.617787933E1,-4.453720093E1
8.325909125E0,1.511926270E1,1.729502106E1,-4.445446777E1
8.345997125E0,1.404028320E1,1.859023285E1,-4.419616699E1
8.366085125E0,1.343695068E1,1.926953125E1,-4.407742310E1
8.386172125E0,1.375622559E1,1.916706085E1,-4.393844604E1
8.406260125E0,1.460729980E1,1.910838318E1,-4.370327759E1
8.426348125E0,1.546252441E1,1.905101776E1,-4.341070557E1
8.446435125E0,1.602239990E1,1.875356293E1,-4.343539429E1
