"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.733855417E-1,-1.531091452E0,-1.033819914E0,-8.103498220E-1
8.934725416E-1,-1.688404679E0,-1.303812265E0,-6.781167388E-1
9.135605417E-1,-1.526257873E0,-1.219586849E0,-5.125900507E-1
9.336485417E-1,-1.170884132E0,-7.816788554E-1,-2.170828134E-1
9.537355417E-1,-9.103640318E-1,-4.110720754E-1,7.379429787E-2
9.738235417E-1,-8.056215644E-1,-3.609243631E-1,1.353544742E-1
9.939115416E-1,-6.258962154E-1,-1.995872408E-1,-4.692590609E-2
1.013999500E0,-4.840937257E-1,1.286408901E-1,-1.452599764E-1
1.034086500E0,-5.635001063E-1,2.969503403E-1,-4.352428019E-2
1.054174500E0,-6.154632568E-1,3.555351198E-1,3.516997024E-2
1.074262500E0,-2.036892623E-1,4.872191846E-1,6.556384265E-2
1.094349500E0,5.710347891E-1,6.607673764E-1,2.840942740E-1
1.114437500E0,1.064035773E0,6.322290897E-1,5.847837925E-1
1.134525500E0,1.066440463E0,4.420024455E-1,7.132219076E-1
1.154613500E0,7.617016435E-1,2.014072239E-1,7.219978571E-1
1.174700500E0,4.181041121E-1,-1.731244661E-2,7.342734337E-1
1.194788500E0,2.269694060E-1,-2.132702023E-1,7.757040858E-1
1.214876500E0,2.536965013E-1,-3.665305674E-1,8.441531658E-1
1.234963500E0,3.554345667E-1,-3.846310377E-1,9.468700290E-1
1.255051500E0,4.494536817E-1,-2.439262420E-1,1.033344984E0
1.275139500E0,5.535978675E-1,-3.521185741E-2,1.160341382E0
1.295227500E0,6.406617761E-1,4.419483989E-2,1.215304255E0
1.315314500E0,6.988555789E-1,4.100245237E-2,1.227799416E0
1.335402500E0,6.918393970E-1,-9.030972421E-2,1.207904339E0
1.355490500E0,5.791711211E-1,-3.145520985E-1,1.163902640E0
1.375577500E0,4.365954697E-1,-4.287325442E-1,1.088930011E0
1.395665500E0,3.698939681E-1,-4.773180485E-1,1.024949312E0
1.415753500E0,2.759317458E-1,-6.411368251E-1,9.517332315E-1
1.435841500E0,7.859025896E-2,-8.977280259E-1,8.154637218E-1
1.455928500E0,-1.546577066E-1,-1.107563138E0,6.459692121E-1
1.476016500E0,-3.360834122E-1,-1.134829640E0,5.040948987E-1
1.496104500E0,-5.012928247E-1,-1.101442814E0,3.055349886E-1
1.516191500E0,-7.888075113E-1,-9.808114171E-1,9.750454128E-2
1.536279500E0,-1.170824766E0,-6.563177705E-1,-1.422494799E-1
1.556367500E0,-1.602933049E0,-4.606795311E-1,-4.527866542E-1
1.576455500E0,-2.116884232E0,-5.764331818E-1,-7.583312392E-1
1.596542500E0,-2.481432199E0,-4.529584348E-1,-9.229659438E-1
1.616630500E0,-2.227286816E0,2.693305910E-1,-8.061780930E-1
1.636718500E0,-1.553302884E0,9.172195196E-1,-5.595283508E-1
1.656805500E0,-8.221846223E-1,8.971469402E-1,-3.237735629E-1
1.676893500E0,-1.711859256E-1,4.049053490E-1,-2.468766868E-1
1.696981500E0,3.846329451E-1,9.066774696E-2,-3.145861924E-1
1.717069500E0,6.632170677E-1,1.210608408E-1,-3.709339201E-1
1.737156500E0,7.743546963E-1,3.542774618E-1,-4.425261021E-1
1.757244500E0,8.537318707E-1,5.998899341E-1,-4.996778071E-1
1.777332500E0,8.427213430E-1,6.424078941E-1,-5.770703554E-1
1.797419500E0,7.052210569E-1,4.388305247E-1,-7.067063451E-1
1.817507500E0,5.081940889E-1,1.407618821E-1,-8.643941879E-1
1.837595500E0,2.502021790E-1,-1.300871968E-1,-1.004972816E0
1.857683500E0,-2.006796375E-2,-3.194187880E-1,-1.105606675E0
1.877770500E0,-2.906771302E-1,-4.601967335E-1,-1.203129292E0
1.897858500E0,-6.178772449E-1,-5.714629889E-1,-1.312683821E0
1.917946500E0,-8.792333603E-1,-5.926871300E-1,-1.354811430E0
1.938033500E0,-8.847531080E-1,-4.634161294E-1,-1.207431316E0
1.958121500E0,-6.930227876E-1,-2.402665317E-1,-8.752359748E-1
1.978209500E0,-4.421176314E-1,-6.493959576E-2,-4.841641486E-1
1.998296500E0,-1.933420449E-1,8.273520507E-3,-2.031975091E-1
2.018383625E0,-2.354599163E-2,-3.752370551E-2,-6.541977823E-2
2.038471625E0,-1.855000295E-2,-1.231210604E-1,-9.324365109E-2
2.058559625E0,-1.644518375E-1,-9.443988651E-2,-1.982901096E-1
2.078646625E0,-3.676094115E-1,-7.715255767E-2,-2.241080403E-1
2.098734625E0,-4.815238118E-1,-1.765256003E-2,-1.853121370E-1
2.118822625E0,-3.704719245E-1,2.991085947E-1,-3.799552470E-2
2.138909625E0,2.722061425E-2,6.728167534E-1,1.818811893E-1
2.158997625E0,4.195170701E-1,6.306577325E-1,3.228372633E-1
2.179085625E0,5.687674284E-1,3.801487684E-1,4.434334934E-1
2.199172625E0,6.002796888E-1,3.259254396E-1,5.832772851E-1
2.219260625E0,6.632332206E-1,3.677991629E-1,7.887407541E-1
2.239348625E0,7.550471425E-1,4.465789795E-1,1.063205361E0
2.259436625E0,8.637576103E-1,5.483457446E-1,1.345553517E0
2.279523625E0,9.452186823E-1,6.305301785E-1,1.592619300E0
2.299611625E0,1.000308990E0,6.611717939E-1,1.849780917E0
2.319699625E0,1.079977632E0,6.468389034E-1,2.061780214E0
2.339786625E0,1.112491846E0,5.165700912E-1,2.228042364E0
2.359874625E0,1.054510951E0,1.675312519E-1,2.333801985E0
2.379962625E0,8.160710335E-1,-4.002872109E-1,2.357086658E0
2.400049625E0,4.543496370E-1,-8.873429298E-1,2.275959730E0
2.420137625E0,4.457966611E-2,-1.210693955E0,2.032393217E0
2.440225625E0,-2.265190184E-1,-1.254147291E0,1.603041768E0
2.460313625E0,-2.998889983E-1,-1.046705961E0,1.084449887E0
2.480400625E0,-5.247947201E-2,-6.506699324E-1,7.591792345E-1
2.500488625E0,2.898387909E-1,-2.993404865E-1,7.755367160E-1
2.520576625E0,4.261165559E-1,3.962282091E-2,8.755410910E-1
2.540663625E0,2.577278316E-1,3.858996630E-1,7.767415643E-1
2.560751625E0,-6.911358237E-2,6.067441702E-1,5.366579294E-1
2.580839625E0,-3.122007847E-1,6.917482018E-1,4.116429090E-1
2.600926625E0,-4.865832627E-1,5.615902543E-1,3.238694966E-1
2.621014625E0,-8.085788488E-1,2.544150352E-1,8.263237774E-2
2.641102625E0,-1.077094197E0,2.318218350E-1,-2.293877900E-1
2.661189625E0,-9.525799751E-1,7.315196395E-1,-2.245352864E-1
2.681277625E0,-5.667553544E-1,1.158666730E0,9.979817271E-2
2.701365625E0,-1.451882124E-1,9.752852917E-1,3.105539978E-1
2.721453625E0,2.469884008E-1,5.823961496E-1,1.505481601E-1
2.741540625E0,4.504099786E-1,2.700948715E-1,-1.482704133E-1
2.761628625E0,3.543249071E-1,1.401514262E-1,-4.595791996E-1
2.781716625E0,1.940457821E-1,2.857519090E-1,-7.380000949E-1
2.801803625E0,4.516506195E-2,5.336683393E-1,-9.933432341E-1
2.821891625E0,-1.445425004E-1,6.420511007E-1,-1.222656965E0
2.841979625E0,-3.811299503E-1,6.034041047E-1,-1.421301365E0
2.862066625E0,-5.942721367E-1,5.039367080E-1,-1.581712723E0
2.882154625E0,-7.421498299E-1,3.167607486E-1,-1.647311926E0
2.902242625E0,-8.554792404E-1,5.443356931E-2,-1.647272468E0
2.922329625E0,-8.318506479E-1,-1.531405300E-1,-1.635509610E0
2.942417625E0,-6.230680943E-1,-2.094942182E-1,-1.580355525E0
2.962505625E0,-3.766952455E-1,-3.436554074E-1,-1.449397445E0
2.982593625E0,-2.589665949E-1,-4.656903148E-1,-1.262680054E0
3.002680625E0,-1.651143432E-1,-3.672727346E-1,-1.011773586E0
3.022769667E0,-1.371878982E-1,-1.169616729E-1,-7.158071995E-1
3.042857667E0,-1.093841642E-1,6.769127399E-2,-4.351695180E-1
3.062944667E0,-1.773747355E-1,2.391546499E-3,-2.927952707E-1
3.083032667E0,-2.813217044E-1,5.388854071E-2,-3.349740505E-1
3.103120667E0,-1.697668135E-1,5.718950629E-1,-1.895253956E-1
3.123207667E0,-1.195172817E-1,8.338780403E-1,1.802347898E-1
3.143295667E0,-2.064744979E-1,6.646639109E-1,4.552845359E-1
3.163383667E0,-5.414281040E-2,5.486627221E-1,5.891503096E-1
3.183470667E0,3.114055395E-1,5.994966626E-1,7.529841661E-1
3.203558667E0,3.647639453E-1,4.400256872E-1,9.521233439E-1
3.223646667E0,1.101592779E-1,6.234129146E-2,1.043150306E0
3.243733667E0,-8.997311443E-2,-2.716857195E-1,1.113199353E0
3.263821667E0,-1.581562310E-1,-4.759720266E-1,1.231768727E0
3.283909667E0,-1.419517249E-1,-5.240708590E-1,1.386440158E0
3.303997667E0,-4.191451147E-2,-4.883371294E-1,1.538867235E0
3.324084667E0,7.777290791E-2,-4.389466941E-1,1.636314392E0
3.344172667E0,2.130481601E-1,-3.186246157E-1,1.697580457E0
3.364260667E0,4.200301468E-1,-2.137093842E-1,1.768108964E0
3.384347667E0,6.798986197E-1,-2.144433111E-1,1.860732794E0
3.404435667E0,8.885965347E-1,-2.379307151E-1,1.906563759E0
3.424523667E0,9.727402329E-1,-3.118800819E-1,1.850126266E0
3.444610667E0,8.599779010E-1,-4.217039645E-1,1.763958812E0
3.464698667E0,5.694593191E-1,-5.899606347E-1,1.587551236E0
3.484786667E0,9.804322571E-2,-8.519484997E-1,1.247943759E0
3.504873667E0,-3.455837369E-1,-9.426897764E-1,8.066620231E-1
3.524961667E0,-4.884879887E-1,-8.515158296E-1,3.357166350E-1
3.545049667E0,-5.391378403E-1,-6.994186640E-1,-3.435327671E-3
3.565136667E0,-6.773630977E-1,-4.163414240E-1,-1.357323378E-1
3.585224667E0,-8.403487206E-1,-2.493038401E-2,-1.595693827E-1
3.605312667E0,-9.534519911E-1,1.997748017E-1,-1.891790628E-1
3.625399667E0,-1.011746049E0,2.092853189E-1,-3.041746020E-1
3.645487667E0,-1.118163347E0,1.403554678E-1,-4.269815981E-1
3.665575667E0,-1.237201691E0,4.427775741E-2,-5.785871744E-1
3.685662667E0,-1.194243670E0,5.728377402E-2,-6.734642982E-1
3.705750667E0,-7.866336703E-1,2.975210547E-1,-4.897109568E-1
3.725838667E0,-2.395512760E-1,6.226203442E-1,-2.967991233E-1
3.745926667E0,1.629288793E-1,8.429863453E-1,-2.647790909E-1
3.766013667E0,5.152465701E-1,7.764382362E-1,-2.111634612E-1
3.786101667E0,8.936907649E-1,5.636582375E-1,-1.810755134E-1
3.806189667E0,1.220960855E0,4.865203500E-1,-2.957780659E-1
3.826276667E0,1.401650786E0,5.232145190E-1,-5.525789261E-1
3.846364667E0,1.453570127E0,5.894306898E-1,-7.869585752E-1
3.866452667E0,1.408145905E0,6.315299869E-1,-9.064300656E-1
3.886539667E0,1.303281784E0,5.901033282E-1,-9.419309497E-1
3.906627667E0,1.173391700E0,4.184444845E-1,-9.605073333E-1
3.926715667E0,9.848126769E-1,7.831338048E-2,-9.797700644E-1
3.946802667E0,7.783578634E-1,-2.834354937E-1,-1.034059763E0
3.966890667E0,5.047432780E-1,-5.084630251E-1,-1.191240191E0
3.986978667E0,2.037809789E-1,-5.506823659E-1,-1.365309358E0
4.007065667E0,-1.775876135E-1,-6.042006016E-1,-1.450877786E0
4.027153500E0,-5.954955816E-1,-4.939261675E-1,-1.431360006E0
4.047241500E0,-9.476493001E-1,-2.328812182E-1,-1.291185856E0
4.067328500E0,-9.960809946E-1,-1.381316632E-1,-1.024289489E0
4.087416500E0,-8.737179637E-1,-2.629943490E-1,-7.681900859E-1
4.107504500E0,-8.855738044E-1,-4.819811583E-1,-6.077463031E-1
4.127591500E0,-8.892171383E-1,-3.217815459E-1,-5.807176828E-1
4.147679500E0,-7.833255529E-1,1.597341746E-1,-4.987619519E-1
4.167767500E0,-9.557114840E-1,4.130696952E-1,-4.711346030E-1
4.187854500E0,-1.068700194E0,5.303829908E-1,-5.820943117E-1
4.207942500E0,-7.206041217E-1,7.569178939E-1,-5.612498522E-1
4.228030500E0,-1.160613298E-1,8.957092166E-1,-2.986482978E-1
4.248117500E0,3.317039311E-1,7.120155096E-1,6.249090284E-2
4.268205500E0,4.860542715E-1,4.215659201E-1,3.628433347E-1
4.288293500E0,5.006771088E-1,1.407447159E-1,5.338389277E-1
4.308380500E0,4.774481952E-1,-1.501871087E-2,6.774898171E-1
4.328468500E0,4.900844693E-1,-8.239179850E-2,8.819190264E-1
4.348556500E0,5.534932017E-1,-5.215869099E-2,9.924169183E-1
4.368643500E0,6.036977172E-1,-2.852287889E-2,8.337263465E-1
4.388731500E0,6.389081478E-1,1.992001384E-2,4.813587666E-1
4.408819500E0,6.947529316E-1,6.531662494E-2,4.896703362E-1
4.428906500E0,8.837676048E-1,1.060676575E-1,1.056688309E0
4.448994500E0,1.116300583E0,1.012037769E-1,1.615184307E0
4.469082500E0,1.269070506E0,-4.340289533E-2,1.741404176E0
4.489169500E0,1.231656671E0,-3.277524114E-1,1.391713381E0
4.509257500E0,9.519969821E-1,-4.351558983E-1,1.072319508E0
4.529345500E0,5.752024055E-1,-4.417132735E-1,9.121228456E-1
4.549432500E0,2.436663508E-1,-4.919265509E-1,7.605340481E-1
4.569520500E0,8.251436055E-3,-5.915815234E-1,5.196753144E-1
4.589608500E0,-1.605285704E-1,-6.579068303E-1,1.857764423E-1
4.609695500E0,-4.187740386E-1,-5.350510478E-1,-1.244551390E-1
4.629783500E0,-7.516394854E-1,-2.378856093E-1,-2.984686494E-1
4.649871500E0,-1.139873266E0,-5.175271258E-2,-2.957144976E-1
4.669958500E0,-1.484833956E0,-2.940128148E-1,-3.074556887E-1
4.690046500E0,-2.012928724E0,-6.757617593E-1,-4.850121140E-1
4.710134500E0,-2.579886913E0,-7.174666524E-1,-6.588435173E-1
4.730221500E0,-2.516475201E0,-1.314052343E-1,-4.736003578E-1
4.750309500E0,-1.752641797E0,6.379839182E-1,-5.104884505E-2
4.770397500E0,-1.004999161E0,6.830793619E-1,1.995226741E-1
4.790484500E0,-4.640029967E-1,3.462658823E-1,1.097788960E-1
4.810572500E0,5.388287827E-2,2.371765822E-1,-6.377427280E-2
4.830660500E0,3.888168037E-1,3.142809272E-1,-1.109574139E-1
4.850747500E0,6.859876513E-1,5.580692887E-1,-1.230930611E-1
4.870835500E0,9.872582555E-1,7.740121484E-1,-1.932507902E-1
4.890923500E0,1.156818151E0,8.005060554E-1,-3.777754009E-1
4.911010500E0,1.153609753E0,6.550107002E-1,-6.109651923E-1
4.931098500E0,9.962071180E-1,4.125735462E-1,-8.415256143E-1
4.951186500E0,6.829021573E-1,1.025168672E-1,-9.792291522E-1
4.971273500E0,2.667275071E-1,-1.381982267E-1,-1.054070950E0
4.991361500E0,-1.350928098E-1,-2.260836512E-1,-1.079884410E0
5.011449500E0,-4.470321834E-1,-2.921664119E-1,-1.088385701E0
5.031535917E0,-5.863938332E-1,-3.666964173E-1,-1.089702964E0
5.051623917E0,-5.750454664E-1,-4.151308239E-1,-1.000139952E0
5.071711917E0,-5.798034668E-1,-3.792968392E-1,-7.791682482E-1
5.091798917E0,-5.576668978E-1,-2.694277167E-1,-4.844496548E-1
5.111886917E0,-5.226548910E-1,-5.438073725E-2,-3.085550368E-1
5.131974917E0,-5.379345417E-1,6.521867961E-2,-3.314822912E-1
5.152061917E0,-5.166018009E-1,1.270073056E-1,-2.893729806E-1
5.172149917E0,-3.474442363E-1,3.387556076E-1,-8.914673328E-2
5.192237917E0,-3.262486458E-1,2.563319504E-1,9.284355491E-2
5.212324917E0,-5.745084882E-1,-2.408540696E-1,1.196578890E-1
5.232412917E0,-7.210506201E-1,-6.154479384E-1,1.031986810E-2
5.252500917E0,-3.058379292E-1,-4.359100163E-1,1.156412959E-1
5.272587917E0,2.315581143E-1,-2.287862450E-1,4.280071259E-1
5.292675917E0,4.125413895E-1,-2.107855678E-1,7.229828835E-1
5.312763917E0,4.888186455E-1,-1.206248105E-1,9.082195759E-1
5.332850917E0,6.356412768E-1,-1.348786056E-1,1.070363641E0
5.352938917E0,9.039339423E-1,-1.786589921E-1,1.235229135E0
5.373026917E0,1.158817291E0,-1.706167459E-1,1.316572189E0
5.393113917E0,1.285809875E0,-9.233735502E-2,1.251109958E0
5.413201917E0,1.344791651E0,1.126904488E-1,1.244712949E0
5.433289917E0,1.484188080E0,3.043702841E-1,1.369956970E0
5.453376917E0,1.669322252E0,3.933964968E-1,1.485960364E0
5.473464917E0,1.756024718E0,3.257412016E-1,1.478822470E0
5.493551917E0,1.749855280E0,2.439497560E-1,1.357213855E0
5.513639917E0,1.704610705E0,1.725716740E-1,1.222025633E0
5.533727917E0,1.507649183E0,-2.593564428E-2,1.088367224E0
5.553814917E0,1.136796117E0,-2.575006783E-1,9.079640508E-1
5.573902917E0,8.089785576E-1,-3.944411874E-1,6.958955526E-1
5.593990917E0,5.783974528E-1,-5.162016153E-1,4.971366227E-1
5.614077917E0,4.866660535E-1,-5.388986468E-1,1.688927859E-1
5.634165917E0,3.846538067E-1,-3.513377011E-1,-2.311220169E-1
5.654253917E0,8.521482348E-2,9.756698459E-2,-3.597961366E-1
5.674340917E0,-2.706166208E-1,4.539392591E-1,-2.504521012E-1
5.694428917E0,-5.393791795E-1,3.793416321E-1,-2.547735572E-1
5.714516917E0,-8.907788992E-1,-1.134524047E-1,-4.994769990E-1
5.734603917E0,-1.597917795E0,-4.514123499E-1,-1.010991931E0
5.754691917E0,-2.047434330E0,-7.920663804E-2,-1.217167377E0
5.774779917E0,-1.613718510E0,6.614106894E-1,-7.935224175E-1
5.794866917E0,-7.269502282E-1,8.567646146E-1,-3.609859645E-1
5.814954917E0,-1.019912437E-1,4.012445807E-1,-3.780573010E-1
5.835042917E0,2.096375525E-1,2.210435271E-2,-5.666795969E-1
5.855129917E0,6.946606934E-2,1.302696913E-1,-6.762170196E-1
5.875217917E0,-4.005604684E-1,8.406565189E-1,-9.017084241E-1
5.895305917E0,-8.529900312E-1,1.480893970E0,-1.257638574E0
5.915392917E0,-9.844776392E-1,1.591673613E0,-1.589700580E0
5.935480917E0,-7.163258791E-1,1.288331985E0,-1.735167384E0
5.955567917E0,-4.895208031E-2,8.937773108E-1,-1.763072610E0
5.975655917E0,7.319562435E-1,6.833569407E-1,-1.752567649E0
5.995743917E0,1.190286398E0,4.632968903E-1,-1.656494737E0
6.015830917E0,1.106387138E0,2.050309926E-1,-1.602023840E0
6.035919125E0,6.719703674E-1,4.685790837E-2,-1.532908559E0
6.056007125E0,2.348763645E-1,-3.413083032E-2,-1.421749592E0
6.076094125E0,7.700325921E-3,-5.529019237E-2,-1.296707630E0
6.096182125E0,-2.616769448E-2,-1.537769884E-1,-1.091799021E0
6.116270125E0,2.812658250E-2,-2.243256122E-1,-8.245573640E-1
6.136357125E0,1.332349777E-1,-2.627979219E-1,-5.700659156E-1
6.156445125E0,2.419606298E-1,-3.277061284E-1,-4.093519747E-1
6.176533125E0,2.275094986E-1,-4.148820341E-1,-4.179199934E-1
6.196620125E0,-6.813977659E-2,-4.532437921E-1,-5.451945662E-1
6.216708125E0,-6.309189200E-1,-4.375685155E-1,-7.274469137E-1
6.236796125E0,-1.189732671E0,-3.921876252E-1,-8.860163689E-1
6.256883125E0,-1.184632540E0,-1.021835655E-1,-8.211342096E-1
6.276971125E0,-4.546588361E-1,4.835115671E-1,-3.179074228E-1
6.297058125E0,1.611505300E-1,5.836957693E-1,2.715733051E-1
6.317146125E0,2.387394458E-1,1.791163683E-1,5.598638654E-1
6.337234125E0,1.199610531E-1,-1.174247116E-1,6.364734173E-1
6.357321125E0,4.358949512E-2,-1.868114471E-1,7.758378983E-1
6.377409125E0,1.632923633E-2,-1.854719222E-1,9.691486955E-1
6.397497125E0,8.905752003E-2,-2.045738250E-1,1.163452148E0
6.417584125E0,1.935752928E-1,-2.834592760E-1,1.273181677E0
6.437672125E0,2.646179199E-1,-2.979575396E-1,1.268717051E0
6.457760125E0,3.145935833E-1,-2.749226093E-1,1.262389302E0
6.477847125E0,4.953411520E-1,-1.769453883E-1,1.305363536E0
6.497935125E0,6.988115311E-1,-1.852399707E-1,1.220052004E0
6.518023125E0,8.300458193E-1,-1.012478396E-1,1.075376391E0
6.538110125E0,9.985237718E-1,7.820046693E-2,1.002332568E0
6.558198125E0,1.055411577E0,7.733468711E-2,9.405892491E-1
6.578285125E0,9.224455357E-1,-6.737276167E-2,7.904355526E-1
6.598373125E0,6.980418563E-1,-1.258480251E-1,6.116251349E-1
6.618461125E0,6.132664084E-1,-4.854844883E-4,5.199483037E-1
6.638548125E0,6.785984039E-1,4.039738700E-2,5.283229351E-1
6.658636125E0,6.967355013E-1,-1.207191944E-1,4.972559214E-1
6.678724125E0,5.387014151E-1,-3.063466549E-1,2.315422446E-1
6.698811125E0,1.946655363E-1,-3.322479427E-1,-1.175593436E-1
6.718899125E0,-2.979283631E-1,-2.634797096E-1,-3.468062282E-1
6.738987125E0,-8.959808350E-1,-3.365368843E-1,-5.945891738E-1
6.759074125E0,-1.727005124E0,-6.624742150E-1,-1.075546622E0
6.779162125E0,-2.638566971E0,-6.391934752E-1,-1.510677457E0
6.799249125E0,-2.619997978E0,3.739863262E-2,-1.296590924E0
6.819337125E0,-1.403216481E0,7.448259592E-1,-6.623005271E-1
6.839425125E0,-8.821401000E-2,4.280151427E-1,-2.584967017E-1
6.859512125E0,5.900012255E-1,-9.576942027E-2,-2.290002853E-1
6.879600125E0,7.584051490E-1,-1.569052488E-1,-2.646951079E-1
6.899688125E0,6.229324341E-1,1.115089208E-1,-2.481794953E-1
6.919775125E0,5.164687634E-1,4.893139899E-1,-2.750126123E-1
6.939863125E0,5.716827512E-1,6.942854524E-1,-3.940871358E-1
6.959951125E0,6.815605760E-1,6.144251227E-1,-5.353299379E-1
6.980038125E0,7.522315383E-1,3.599061072E-1,-6.523672938E-1
7.000126125E0,7.518914342E-1,8.778771758E-2,-7.286341786E-1
7.020215042E0,6.280415654E-1,-1.608223766E-1,-8.212524056E-1
7.040302042E0,4.473623633E-1,-3.117865920E-1,-9.197990298E-1
7.060390042E0,2.942895591E-1,-4.149153233E-1,-9.499770403E-1
7.080477042E0,7.140601426E-2,-5.450962186E-1,-9.360412955E-1
7.100565042E0,-3.034923077E-1,-7.738479972E-1,-9.357520938E-1
7.120653042E0,-6.736323237E-1,-8.970383406E-1,-9.560326934E-1
7.140740042E0,-7.457661629E-1,-8.118555546E-1,-7.732229233E-1
7.160828042E0,-5.632947087E-1,-6.318638325E-1,-5.150667429E-1
7.180916042E0,-3.332735300E-1,-5.051384568E-1,-2.983903587E-1
7.201003042E0,-2.368423343E-1,-4.716635942E-1,-1.797047108E-1
7.221091042E0,-2.965368032E-1,-4.183613658E-1,-1.656858772E-1
7.241178042E0,-3.797354102E-1,-2.761342824E-1,-1.188932434E-1
7.261266042E0,-4.760296345E-1,-2.292945683E-1,-1.266120672E-1
7.281354042E0,-4.498972297E-1,-1.863723844E-1,-2.957448661E-1
7.301441042E0,-6.781482697E-2,2.177350372E-1,-1.954256594E-1
7.321529042E0,6.904245615E-1,8.983798027E-1,3.956950009E-1
7.341617042E0,1.134185314E0,1.090554714E0,1.010522604E0
7.361704042E0,1.124971628E0,7.594674826E-1,1.361218572E0
7.381792042E0,1.040405512E0,3.161782324E-1,1.640421391E0
7.401880042E0,1.139095306E0,4.018130898E-2,2.019109011E0
7.421967042E0,1.260916948E0,-6.631699204E-2,2.450363874E0
7.442055042E0,1.281963110E0,-7.342310250E-2,2.643664360E0
7.462142042E0,1.274025202E0,-9.844184667E-2,2.528262377E0
7.482230042E0,1.266052008E0,-1.338931024E-1,2.342015982E0
7.502318042E0,1.230606675E0,-1.504643857E-1,2.197012186E0
7.522405042E0,1.224354386E0,-5.586945917E-4,2.114907503E0
7.542493042E0,1.223834157E0,2.877884209E-1,1.991227388E0
7.562581042E0,1.124207616E0,3.720705509E-1,1.832381248E0
7.582668042E0,8.328985572E-1,2.303671390E-1,1.574372053E0
7.602756042E0,4.552197754E-1,6.896975636E-2,1.223208785E0
7.622844042E0,2.093508095E-1,-8.211687207E-2,9.243193865E-1
7.642931042E0,1.441464424E-1,-2.950451374E-1,7.559421062E-1
7.663019042E0,1.452953964E-1,-4.229172468E-1,6.282578111E-1
7.683106042E0,1.662895828E-1,-3.116051257E-1,4.174688160E-1
7.703194042E0,1.597286612E-1,-6.291273236E-2,3.048656881E-1
7.723282042E0,-9.593971074E-3,1.929139197E-1,3.529502451E-1
7.743369042E0,-1.654170901E-1,4.478835762E-1,3.631537557E-1
7.763457042E0,-2.753338218E-1,4.171004295E-1,3.020671308E-1
