"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
9.611791698E-3,-1.390733492E0,-9.956431237E-1,6.709523841E0
2.970054169E-2,-1.227692216E0,-2.027880462E0,8.518604416E0
4.978854168E-2,-1.353620483E0,-2.226449274E0,6.501016223E0
6.987554167E-2,-1.974871505E0,-1.316223592E0,1.762016337E0
8.996354166E-2,-1.851304197E0,-4.869867809E-1,-1.148931098E0
1.100515416E-1,-1.565104479E0,-1.513080340E-1,-1.982879705E0
1.301385417E-1,-1.428316324E0,-3.738976833E-1,-2.049986445E0
1.502265417E-1,-1.413691122E0,-7.217631970E-1,-1.997594224E0
1.703145417E-1,-1.299257019E0,-9.909441550E-1,-2.018734832E0
1.904025417E-1,-1.017344845E0,-1.023771593E0,-1.716363031E0
2.104895417E-1,-7.496307345E-1,-1.045265227E0,-1.550666973E0
2.305775417E-1,-7.208954702E-1,-9.513255414E-1,-2.058164361E0
2.506655417E-1,-6.321728897E-1,-7.452316549E-1,-2.620368884E0
2.707535417E-1,-4.256329703E-1,-4.904857913E-1,-3.040285506E0
2.908405417E-1,-2.333266356E-1,-2.628634800E-1,-3.341832265E0
3.109285417E-1,2.293734793E-2,-1.437502885E-1,-3.406097842E0
3.310165417E-1,1.988862430E-1,-1.465269850E-1,-3.147694180E0
3.511045417E-1,2.760464662E-1,-1.516520695E-1,-2.617630633E0
3.711915417E-1,4.828867498E-1,-5.298922241E-2,-2.211639154E0
3.912795417E-1,6.825940150E-1,2.894719657E-1,-1.530764220E0
4.113675416E-1,1.402145210E0,9.085523549E-1,-1.013117820E-1
4.314555417E-1,2.980122335E0,1.674157536E0,2.060958161E0
4.515425417E-1,4.431321738E0,1.703077426E0,3.310873597E0
4.716305417E-1,4.341813730E0,1.146313446E0,4.040422508E0
4.917185417E-1,3.010458274E0,2.471840250E-1,3.763060418E0
5.118055417E-1,2.133820754E0,-2.950994723E-1,2.866251318E0
5.318935417E-1,1.763358565E0,-4.186873917E-1,2.253830323E0
5.519815417E-1,1.775111761E0,-1.191254049E0,2.411023360E0
5.720695417E-1,1.033048201E0,-2.176832287E0,2.621395655E0
5.921565417E-1,-1.793729150E-1,-2.868623241E0,1.655045035E0
6.122445417E-1,-4.007121737E-1,-2.796625598E0,5.138018560E-1
6.323325417E-1,3.608370866E-1,-2.570169368E0,6.043945223E-1
6.524205417E-1,1.096769914E0,-2.177122163E0,1.308739595E0
6.725075417E-1,2.130529502E0,-1.019896278E0,1.237081382E0
6.925955417E-1,3.168487756E0,-4.936495369E-2,8.126694202E-2
7.126835417E-1,3.427883399E0,3.646560493E-1,-1.772347782E0
7.327705417E-1,2.974888200E0,5.216142478E-1,-3.580543674E0
7.528585417E-1,2.278046859E0,3.988322939E-1,-5.261821073E0
7.729465417E-1,1.743719522E0,1.539583576E-1,-6.612453044E0
7.930345417E-1,1.208488863E0,5.583944768E-3,-7.562771183E0
8.131215417E-1,4.570011627E-1,-2.279558949E-1,-7.804889181E0
8.332095417E-1,-3.673118912E-1,-3.218583776E-1,-7.835212256E0
8.532975417E-1,-1.144314575E0,-6.568425849E-2,-7.146297986E0
8.733855417E-1,-1.376357674E0,-3.181243457E-1,-4.765394803E0
8.934725416E-1,-9.594509784E-1,-3.174702615E-1,-1.911146649E0
9.135605417E-1,-7.543496568E-1,-1.764078284E-1,1.454308952E0
9.336485417E-1,-1.110685045E0,-2.131791039E-1,4.398780813E0
9.537355417E-1,-1.536241600E0,6.787912052E-2,5.558246255E0
9.738235417E-1,-1.100211659E0,8.329059758E-1,5.717881674E0
9.939115416E-1,6.107990507E-2,1.172832031E0,6.853325000E0
1.013999500E0,-1.335085979E-1,8.532128441E-1,7.461133127E0
1.034086500E0,-1.345005488E0,6.395103414E-1,6.614855665E0
1.054174500E0,-1.526407752E0,5.162921121E-1,6.292377629E0
1.074262500E0,-1.063496845E0,-7.554748803E-2,7.176276661E0
1.094349500E0,-1.552150704E0,-7.512896626E-1,6.887502560E0
1.114437500E0,-2.168162621E0,-7.722927882E-1,3.766987993E0
1.134525500E0,-2.076644194E0,-2.734834489E-1,7.643597245E-2
1.154613500E0,-1.923489828E0,-9.630330375E-2,-2.291137898E0
1.174700500E0,-2.008246681E0,-2.382665461E-1,-2.985719290E0
1.194788500E0,-1.909106701E0,-5.204824826E-1,-2.615668307E0
1.214876500E0,-1.704663337E0,-8.811838042E-1,-1.725115144E0
1.234963500E0,-1.486541144E0,-1.249192428E0,-1.207954647E0
1.255051500E0,-1.120658202E0,-1.413136953E0,-1.081371199E0
1.275139500E0,-9.362248877E-1,-1.501462799E0,-1.424780513E0
1.295227500E0,-6.500401535E-1,-1.361915343E0,-2.178617588E0
1.315314500E0,-7.084820507E-1,-1.135752643E0,-3.051871764E0
1.335402500E0,-7.509869231E-1,-9.778108701E-1,-3.872841892E0
1.355490500E0,-7.620132369E-1,-7.552009383E-1,-4.298675312E0
1.375577500E0,-4.113380995E-1,-7.753908623E-1,-3.830508635E0
1.395665500E0,-2.210215357E-1,-8.620167044E-1,-2.848341882E0
1.415753500E0,-1.086795661E-1,-9.889603409E-1,-2.466193594E0
1.435841500E0,2.155543160E-1,-8.879457437E-1,-2.223844632E0
1.455928500E0,7.186198801E-1,-7.973998551E-1,-1.512990439E0
1.476016500E0,1.245800166E0,-9.619009618E-1,-7.457550538E-1
1.496104500E0,1.846487553E0,-6.703861251E-1,3.187901974E-2
1.516191500E0,2.520496686E0,-4.529335836E-1,4.440738094E-1
1.536279500E0,2.899658800E0,-1.120065587E-1,9.185882235E-1
1.556367500E0,2.949981400E0,1.884790763E-1,1.126493577E0
1.576455500E0,2.509302776E0,1.764297920E-1,1.357135245E0
1.596542500E0,2.080203102E0,-2.977695302E-1,3.237368249E0
1.616630500E0,1.389602494E0,-7.444094633E-1,6.511426021E0
1.636718500E0,1.014452301E0,-9.256947101E-1,7.164513232E0
1.656805500E0,4.176098961E-1,-5.250751416E-1,5.342358867E0
1.676893500E0,6.373650710E-1,1.938356374E-1,3.433711903E0
1.696981500E0,1.651098164E0,3.743368457E-1,2.440692133E0
1.717069500E0,1.927392114E0,6.129188856E-1,1.134820597E0
