"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.965375040E-3,9.852729797E1,1.497254944E1,3.865184021E1
2.701737499E-2,9.849266052E1,1.547540283E1,3.858578491E1
4.706737492E-2,9.815074158E1,1.639439392E1,3.840844727E1
6.711737509E-2,9.770800781E1,1.699760437E1,3.866680908E1
8.716737502E-2,9.775987244E1,1.742309570E1,3.879173279E1
1.072173750E-1,9.770069885E1,1.749798584E1,3.886326599E1
1.272673749E-1,9.800596619E1,1.768360901E1,3.858677673E1
1.473153750E-1,9.826385498E1,1.823229980E1,3.834899902E1
1.673643750E-1,9.822691345E1,1.922569275E1,3.800712585E1
1.874133749E-1,9.766755676E1,2.007664490E1,3.836044312E1
2.074633751E-1,9.742904663E1,2.030725098E1,3.843199158E1
2.275143750E-1,9.699748230E1,1.964872742E1,3.844668579E1
2.475643749E-1,9.724696350E1,1.932601929E1,3.889422607E1
2.676153751E-1,9.709896851E1,1.952394104E1,3.879998779E1
2.876633750E-1,9.672927856E1,1.998127747E1,3.907257080E1
3.077143750E-1,9.657510376E1,2.084899902E1,3.893365479E1
3.277643749E-1,9.666354370E1,2.251147461E1,3.917094421E1
3.478143751E-1,9.668467712E1,2.411047363E1,3.937504578E1
3.678643750E-1,9.684529114E1,2.534257507E1,3.953965759E1
3.879123749E-1,9.651589966E1,2.590205383E1,3.957556152E1
4.079623751E-1,9.627359009E1,2.610653687E1,3.935372925E1
4.280123750E-1,9.667221069E1,2.627272034E1,3.898564148E1
4.480613749E-1,9.678308105E1,2.658497620E1,3.914451599E1
4.681113749E-1,9.707714844E1,2.657171631E1,3.908430481E1
4.881623751E-1,9.761811829E1,2.696112061E1,3.879994202E1
5.082123750E-1,9.777929688E1,2.734095764E1,3.920629883E1
5.282623749E-1,9.781619263E1,2.768936157E1,3.865412903E1
5.483103751E-1,9.787759399E1,2.757690430E1,3.844497681E1
5.683593750E-1,9.782229614E1,2.722334290E1,3.851333618E1
5.884103749E-1,9.799052429E1,2.685252380E1,3.881536865E1
6.084633749E-1,9.790461731E1,2.656689453E1,3.832225037E1
6.285143751E-1,9.767289734E1,2.646319580E1,3.825674438E1
6.485663750E-1,9.706587219E1,2.624601746E1,3.891149902E1
6.686183750E-1,9.674732971E1,2.609068298E1,3.874830627E1
6.886703749E-1,9.668130493E1,2.616172791E1,3.939302063E1
7.087213751E-1,9.676263428E1,2.628712463E1,3.915518188E1
7.287703750E-1,9.682786560E1,2.648840332E1,3.913464355E1
7.488203750E-1,9.629544067E1,2.686106873E1,3.932699585E1
7.688693751E-1,9.575369263E1,2.645721436E1,4.001272583E1
7.889193750E-1,9.552160645E1,2.580961609E1,3.982708740E1
8.089703750E-1,9.536982727E1,2.511724854E1,4.028881836E1
8.290203749E-1,9.589028931E1,2.459782410E1,3.961288452E1
8.490703751E-1,9.558695984E1,2.517277527E1,3.966540527E1
8.691213750E-1,9.557919312E1,2.526426697E1,3.972508240E1
8.891713750E-1,9.502360535E1,2.543357849E1,4.016337585E1
9.092193749E-1,9.483912659E1,2.505648804E1,4.037789917E1
9.292703751E-1,9.465293884E1,2.465681458E1,4.041729736E1
9.493203750E-1,9.485105896E1,2.386743164E1,4.036407471E1
9.693703749E-1,9.482095337E1,2.296264648E1,4.016766357E1
9.894216249E-1,9.502871704E1,2.216934204E1,4.010806274E1
1.009469625E0,9.511230469E1,2.187608337E1,4.014529419E1
1.029518625E0,9.497488403E1,2.165690613E1,4.017979431E1
1.049565625E0,9.524363708E1,2.128839111E1,4.030097961E1
1.069614625E0,9.539955139E1,2.144946289E1,3.968048096E1
1.089662625E0,9.601507568E1,2.156896973E1,3.935987854E1
1.109710625E0,9.661024475E1,2.172088623E1,3.920298767E1
1.129759625E0,9.701979065E1,2.142121887E1,3.881752014E1
1.149810625E0,9.679745483E1,2.178172302E1,3.888923645E1
1.169860625E0,9.677789307E1,2.180110168E1,3.897219849E1
1.189910625E0,9.691459656E1,2.166331482E1,3.900198364E1
1.209960625E0,9.721165466E1,2.181553650E1,3.852586365E1
1.230008625E0,9.753446960E1,2.260952759E1,3.870657349E1
1.250056625E0,9.747151184E1,2.349989319E1,3.854875183E1
1.270106625E0,9.741754150E1,2.474594116E1,3.841712952E1
1.290156625E0,9.708302307E1,2.537622070E1,3.874960327E1
1.310205625E0,9.682408142E1,2.512231445E1,3.913983154E1
1.330255625E0,9.680804443E1,2.473304749E1,3.903419495E1
1.350305625E0,9.712203979E1,2.380027771E1,3.881214905E1
1.370355625E0,9.733219910E1,2.362661743E1,3.909967041E1
1.390403625E0,9.752470398E1,2.375489807E1,3.870782471E1
1.410451625E0,9.739808655E1,2.407449341E1,3.877806091E1
1.430501625E0,9.758822632E1,2.478170776E1,3.824250793E1
1.450552625E0,9.780966187E1,2.498838806E1,3.826631165E1
1.470602625E0,9.791677856E1,2.549687195E1,3.850984192E1
1.490652625E0,9.800349426E1,2.556054688E1,3.868589783E1
1.510700625E0,9.755166626E1,2.568754578E1,3.831121826E1
1.530751625E0,9.765643311E1,2.562826538E1,3.853636169E1
1.550801625E0,9.783857727E1,2.542642212E1,3.860046387E1
1.570851625E0,9.769720459E1,2.547656250E1,3.861166382E1
1.590902625E0,9.832957458E1,2.561975098E1,3.799343872E1
1.610951625E0,9.838366699E1,2.613880920E1,3.835412598E1
1.631000625E0,9.847050476E1,2.637779236E1,3.828370667E1
1.651049625E0,9.824620056E1,2.675303650E1,3.789331055E1
1.671100625E0,9.863774109E1,2.697032166E1,3.769805908E1
1.691150625E0,9.933557129E1,2.727555847E1,3.737341309E1
1.711200625E0,9.998092651E1,2.762248230E1,3.726643372E1
1.731251625E0,1.002207031E2,2.726042175E1,3.733596802E1
1.751300625E0,1.000417633E2,2.654777527E1,3.694132996E1
1.771352625E0,9.966311646E1,2.629910278E1,3.727346802E1
1.791404625E0,9.975640869E1,2.660597229E1,3.720657349E1
1.811454625E0,9.979450989E1,2.746060181E1,3.773120117E1
1.831504625E0,9.951847839E1,2.790811157E1,3.795469666E1
1.851554625E0,9.873094177E1,2.774705505E1,3.792121887E1
1.871605625E0,9.773669434E1,2.751676941E1,3.851197815E1
1.891655625E0,9.754512024E1,2.691627502E1,3.866775513E1
1.911704625E0,9.788729858E1,2.655404663E1,3.853173828E1
1.931752625E0,9.832966614E1,2.657226562E1,3.853964233E1
1.951801625E0,9.845304871E1,2.691172791E1,3.827900696E1
1.971852625E0,9.768757629E1,2.776274109E1,3.851522827E1
1.991901625E0,9.751712036E1,2.787509155E1,3.845912170E1
2.011952625E0,9.749986267E1,2.762812805E1,3.884051514E1
2.032000625E0,9.776132202E1,2.717314148E1,3.877197266E1
2.052050625E0,9.793748474E1,2.649948120E1,3.869155884E1
2.072099625E0,9.798829651E1,2.617877197E1,3.870706177E1
2.092150625E0,9.791082764E1,2.571319580E1,3.823365784E1
2.112200625E0,9.816806030E1,2.588690186E1,3.824566650E1
2.132249625E0,9.834181213E1,2.544731140E1,3.823469543E1
2.152299625E0,9.868417358E1,2.555653381E1,3.823486328E1
2.172349625E0,9.874415588E1,2.550277710E1,3.790971375E1
2.192398625E0,9.872125244E1,2.546788025E1,3.763433838E1
2.212448625E0,9.866781616E1,2.560787964E1,3.772259521E1
2.232498625E0,9.868080139E1,2.588537598E1,3.772605896E1
2.252549625E0,9.847642517E1,2.599870300E1,3.793719482E1
2.272600625E0,9.872160339E1,2.630236816E1,3.743469238E1
2.292649625E0,9.872984314E1,2.666316223E1,3.749392700E1
2.312700625E0,9.923986816E1,2.673793030E1,3.804324341E1
2.332752625E0,9.920533752E1,2.719770813E1,3.792115784E1
2.352804625E0,9.910324097E1,2.791035461E1,3.802098083E1
2.372855625E0,9.899316406E1,2.831375122E1,3.793771362E1
2.392905625E0,9.869004822E1,2.833221436E1,3.788238525E1
2.412956625E0,9.851000977E1,2.760177612E1,3.785784912E1
2.433007625E0,9.886146545E1,2.700987244E1,3.751997375E1
2.453059625E0,9.955064392E1,2.650517273E1,3.780738831E1
2.473111625E0,9.965815735E1,2.632592773E1,3.730041504E1
2.493163625E0,9.965026855E1,2.674078369E1,3.712916565E1
2.513215625E0,9.959729004E1,2.710237122E1,3.707415771E1
2.533267625E0,9.985177612E1,2.747743225E1,3.728794861E1
2.553317625E0,1.001601410E2,2.766915894E1,3.705485535E1
2.573368625E0,1.001729126E2,2.765243530E1,3.741372681E1
2.593419625E0,1.000576630E2,2.783628845E1,3.713385010E1
2.613469625E0,1.001081238E2,2.796534729E1,3.693977356E1
2.633520625E0,1.003099670E2,2.818788147E1,3.684735107E1
2.653570625E0,1.006214142E2,2.836790466E1,3.672366333E1
2.673620625E0,1.011504974E2,2.864840698E1,3.672789001E1
2.693669625E0,1.012387848E2,2.876687622E1,3.639012146E1
2.713719625E0,1.012942352E2,2.920008850E1,3.659617615E1
2.733769625E0,1.011997986E2,2.953512573E1,3.658741760E1
2.753821625E0,1.015805206E2,2.944107056E1,3.638125610E1
2.773871625E0,1.014700623E2,2.964424133E1,3.676342773E1
2.793922625E0,1.010950928E2,2.967855835E1,3.664389038E1
2.813971625E0,1.006249542E2,2.971226501E1,3.673364258E1
2.834020625E0,1.003252106E2,2.961491394E1,3.685733032E1
2.854070625E0,1.002454071E2,2.962571716E1,3.733551025E1
2.874118625E0,1.003368988E2,2.995504761E1,3.725061035E1
2.894168625E0,1.005740204E2,3.069776917E1,3.726724243E1
2.914217625E0,1.003098602E2,3.119303894E1,3.755014038E1
2.934267625E0,9.970591736E1,3.112780762E1,3.726292419E1
2.954315625E0,9.908023071E1,3.066816711E1,3.764974976E1
2.974365625E0,9.887298584E1,2.997030640E1,3.789764404E1
2.994417625E0,9.921952820E1,2.988970947E1,3.771922302E1
3.014468625E0,9.969631958E1,2.991285706E1,3.767771912E1
3.034518625E0,9.942405701E1,3.066699219E1,3.780700684E1
3.054569625E0,9.909846497E1,3.091479492E1,3.835440063E1
3.074619625E0,9.838255310E1,3.073785400E1,3.810923767E1
3.094669625E0,9.809698486E1,3.013925171E1,3.851834106E1
3.114717625E0,9.816064453E1,2.919981384E1,3.868045044E1
3.134765625E0,9.830598450E1,2.837715149E1,3.816098022E1
3.154813625E0,9.845573425E1,2.763546753E1,3.808732605E1
3.174863625E0,9.845275879E1,2.743038940E1,3.803378296E1
3.194912625E0,9.845381165E1,2.712303162E1,3.788189697E1
3.214962625E0,9.839530945E1,2.712313843E1,3.785614014E1
3.235012625E0,9.832012939E1,2.690087891E1,3.778903198E1
3.255062625E0,9.831069946E1,2.685260010E1,3.793534851E1
3.275112625E0,9.819601440E1,2.689570618E1,3.808137512E1
3.295162625E0,9.782551575E1,2.702467346E1,3.839601135E1
3.315213625E0,9.782397461E1,2.735960388E1,3.857228088E1
3.335263625E0,9.772367859E1,2.738278198E1,3.853730774E1
3.355315625E0,9.772723389E1,2.740246582E1,3.855560303E1
3.375365625E0,9.777249146E1,2.735601807E1,3.834237671E1
3.395414625E0,9.770397949E1,2.764830017E1,3.836752319E1
3.415466625E0,9.798254395E1,2.769712830E1,3.851780701E1
3.435516625E0,9.777500916E1,2.811991882E1,3.798445129E1
3.455567625E0,9.778030396E1,2.875553894E1,3.825183105E1
3.475618625E0,9.710978699E1,2.905929565E1,3.862767029E1
3.495669625E0,9.654624939E1,2.855480957E1,3.891371155E1
3.515719625E0,9.656439209E1,2.761734009E1,3.868901062E1
3.535771625E0,9.697695923E1,2.679890442E1,3.858560181E1
3.555823625E0,9.760644531E1,2.631666565E1,3.799926758E1
3.575874625E0,9.755032349E1,2.652125549E1,3.813439941E1
3.595925625E0,9.736439514E1,2.676516724E1,3.815399170E1
3.615977625E0,9.748797607E1,2.689871216E1,3.835438538E1
3.636026625E0,9.761462402E1,2.723382568E1,3.845500183E1
3.656077625E0,9.794781494E1,2.725596619E1,3.819085693E1
3.676127625E0,9.803207397E1,2.736952209E1,3.782788086E1
3.696177625E0,9.852975464E1,2.721757507E1,3.752075195E1
3.716228625E0,9.868722534E1,2.748524475E1,3.744416809E1
3.736278625E0,9.894078064E1,2.789276123E1,3.751394653E1
3.756329625E0,9.918226624E1,2.833436584E1,3.733320618E1
3.776381625E0,9.927888489E1,2.876332092E1,3.738464355E1
3.796432625E0,9.949685669E1,2.885078430E1,3.747253418E1
3.816482625E0,9.944113159E1,2.909655762E1,3.779342651E1
3.836532625E0,9.914317322E1,2.916096497E1,3.756001282E1
3.856582625E0,9.894912720E1,2.924377441E1,3.762344360E1
3.876634625E0,9.863401794E1,2.924014282E1,3.792794800E1
3.896684625E0,9.830935669E1,2.911445618E1,3.826841736E1
3.916736625E0,9.816316223E1,2.847140503E1,3.795419312E1
3.936787625E0,9.806877136E1,2.775802612E1,3.811256409E1
3.956839625E0,9.806787109E1,2.770327759E1,3.827101135E1
3.976891625E0,9.781967163E1,2.796809387E1,3.823986816E1
3.996941625E0,9.761065674E1,2.850787354E1,3.835728455E1
4.016992625E0,9.728726196E1,2.892517090E1,3.887263489E1
4.037043625E0,9.698551941E1,2.864514160E1,3.868038940E1
4.057094625E0,9.675061035E1,2.797212219E1,3.887359619E1
4.077146625E0,9.660112000E1,2.712954712E1,3.881913757E1
4.097198625E0,9.701931763E1,2.696287537E1,3.884861755E1
4.117250625E0,9.710827637E1,2.695697021E1,3.903663635E1
4.137299625E0,9.661105347E1,2.785855103E1,3.893704224E1
4.157348625E0,9.615653992E1,2.794396973E1,3.923146057E1
4.177398625E0,9.573608398E1,2.716082764E1,3.948011780E1
4.197448625E0,9.536827087E1,2.642384338E1,3.965594482E1
4.217499625E0,9.522938538E1,2.558235168E1,3.941851807E1
4.237549625E0,9.525315857E1,2.438624573E1,3.968090820E1
4.257599625E0,9.524507141E1,2.397807312E1,3.963957214E1
4.277651625E0,9.527104187E1,2.345109558E1,3.950248718E1
4.297700625E0,9.531037903E1,2.325393677E1,3.976129150E1
4.317751625E0,9.544769287E1,2.301234436E1,3.991699219E1
4.337802625E0,9.537019348E1,2.268211365E1,3.942239380E1
4.357852625E0,9.511155701E1,2.272091675E1,3.973524475E1
4.377903625E0,9.537641907E1,2.259411621E1,3.939404297E1
4.397952625E0,9.524995422E1,2.275529480E1,3.935856628E1
4.418003625E0,9.530244446E1,2.270292664E1,3.944746399E1
4.438054625E0,9.506852722E1,2.307144165E1,3.971975708E1
4.458106625E0,9.475236511E1,2.310043335E1,3.944033813E1
4.478156625E0,9.472660828E1,2.336492920E1,3.966329956E1
4.498207625E0,9.495396423E1,2.368469238E1,3.968811035E1
4.518258625E0,9.515878296E1,2.434745789E1,3.930380249E1
4.538308625E0,9.521696472E1,2.485491943E1,3.972383118E1
4.558358625E0,9.455931091E1,2.542639160E1,3.999819946E1
4.578410625E0,9.378057861E1,2.506576538E1,4.021737671E1
4.598461625E0,9.354742432E1,2.422387695E1,4.060722351E1
4.618513625E0,9.418914795E1,2.342750549E1,4.014680481E1
4.638566625E0,9.437684631E1,2.350344849E1,3.983593750E1
4.658617625E0,9.450984192E1,2.379304504E1,4.018527222E1
4.678668625E0,9.430731201E1,2.396913147E1,4.015493774E1
4.698721625E0,9.415245056E1,2.413308716E1,4.047801208E1
4.718775625E0,9.422624207E1,2.395918274E1,4.038160706E1
4.738827625E0,9.443228149E1,2.438876343E1,4.043194580E1
4.758879625E0,9.465194702E1,2.442793274E1,4.006991577E1
4.778931625E0,9.474633789E1,2.441065979E1,4.003744507E1
4.798983625E0,9.492039490E1,2.465948486E1,3.993572998E1
4.819035625E0,9.501232910E1,2.479789734E1,4.001548767E1
4.839087625E0,9.508729553E1,2.496495056E1,4.017649841E1
4.859137625E0,9.515638733E1,2.504554749E1,3.935339355E1
4.879185625E0,9.555461121E1,2.534826660E1,3.948228455E1
4.899235625E0,9.554130554E1,2.569465637E1,3.966964722E1
4.919284625E0,9.548544312E1,2.562220764E1,3.965974426E1
4.939333625E0,9.531243896E1,2.545138550E1,3.997062683E1
4.959383625E0,9.467799377E1,2.549075317E1,4.014941406E1
4.979434625E0,9.460803223E1,2.502256775E1,4.047370911E1
4.999485167E0,9.438055420E1,2.443063354E1,4.049502563E1
5.019535167E0,9.411810303E1,2.404835510E1,4.079823303E1
5.039584167E0,9.396427917E1,2.392382812E1,4.069586182E1
5.059633167E0,9.362117004E1,2.426861572E1,4.067938232E1
5.079682167E0,9.379621887E1,2.464755249E1,4.062232971E1
5.099733167E0,9.368508911E1,2.490396118E1,4.075061035E1
5.119783167E0,9.332995605E1,2.477069092E1,4.097140503E1
5.139833167E0,9.290599060E1,2.394519043E1,4.112690735E1
5.159880167E0,9.283145142E1,2.303794861E1,4.117427063E1
5.179930167E0,9.311274719E1,2.252299500E1,4.108949280E1
5.199981167E0,9.343988037E1,2.254518127E1,4.032072449E1
5.220031167E0,9.356904602E1,2.268374634E1,4.082214355E1
5.240082167E0,9.341732788E1,2.291506958E1,4.037579346E1
5.260133167E0,9.330442810E1,2.281187439E1,4.097401428E1
