"Time (s)","X (hPa)"
-5.412795001E-1,1.018886871E3
4.878405000E-1,1.018889160E3
1.516983500E0,1.018889008E3
2.546156500E0,1.018889389E3
3.575277500E0,1.018889084E3
3.772464500E0,1.018889084E3
4.834772500E0,1.018888016E3
5.897107500E0,1.018886185E3
6.959445500E0,1.018884735E3
8.021767500E0,1.018883057E3
9.084115500E0,1.018881760E3
1.014647350E1,1.018881073E3
1.120884850E1,1.018878632E3
1.227120950E1,1.018878326E3
1.333358550E1,1.018877716E3
1.439595350E1,1.018874969E3
1.545827450E1,1.018873596E3
1.652056250E1,1.018871155E3
1.758286150E1,1.018869171E3
1.864515950E1,1.018867569E3
1.970741250E1,1.018867188E3
2.076969150E1,1.018867188E3
2.183196950E1,1.018867188E3
2.289421350E1,1.018868103E3
2.395647250E1,1.018868103E3
2.501877250E1,1.018867416E3
2.608111450E1,1.018867416E3
2.714349050E1,1.018865509E3
2.820577550E1,1.018864441E3
2.926802450E1,1.018860626E3
3.033027850E1,1.018858795E3
3.139254250E1,1.018855896E3
3.245472950E1,1.018852844E3
3.351691750E1,1.018850632E3
3.457913450E1,1.018849716E3
3.564137950E1,1.018849335E3
3.670363450E1,1.018849335E3
3.776589550E1,1.018847275E3
3.882812250E1,1.018845901E3
3.989035050E1,1.018844681E3
4.095256150E1,1.018844681E3
4.201470050E1,1.018845978E3
4.307687650E1,1.018847275E3
4.413909950E1,1.018847656E3
4.520131550E1,1.018847809E3
4.626347650E1,1.018847809E3
4.732564150E1,1.018845139E3
4.838780550E1,1.018842010E3
4.944997450E1,1.018840714E3
5.051216350E1,1.018838196E3
5.157434350E1,1.018836212E3
5.263649350E1,1.018833313E3
5.369866550E1,1.018832703E3
5.476081350E1,1.018832245E3
5.582295450E1,1.018830795E3
5.688509450E1,1.018830643E3
5.794720150E1,1.018829346E3
5.900940050E1,1.018826599E3
6.007157650E1,1.018825073E3
6.113375350E1,1.018824692E3
6.219595250E1,1.018822403E3
6.325812050E1,1.018820038E3
6.432030150E1,1.018818588E3
6.538247250E1,1.018817062E3
6.644462850E1,1.018815231E3
6.750680350E1,1.018814392E3
6.856891850E1,1.018814392E3
6.963104950E1,1.018815155E3
7.069318050E1,1.018815460E3
7.175528550E1,1.018815460E3
7.281740650E1,1.018814316E3
7.387952950E1,1.018813782E3
7.494166750E1,1.018812027E3
7.600376350E1,1.018810120E3
7.706586450E1,1.018809967E3
7.812800650E1,1.018807220E3
7.919013250E1,1.018806381E3
8.025227350E1,1.018805313E3
8.131438850E1,1.018804703E3
8.237651050E1,1.018803177E3
8.343862950E1,1.018803024E3
8.450077250E1,1.018801575E3
8.556292050E1,1.018800049E3
8.662509650E1,1.018797760E3
8.768726750E1,1.018796463E3
8.874940550E1,1.018795166E3
8.981152150E1,1.018795166E3
9.087364750E1,1.018795013E3
9.193574750E1,1.018795013E3
9.299788650E1,1.018794098E3
9.406001750E1,1.018793869E3
9.512211650E1,1.018793106E3
9.618419850E1,1.018791428E3
9.724633750E1,1.018790970E3
9.830844350E1,1.018790131E3
9.937058950E1,1.018790131E3
1.004327085E2,1.018790131E3
1.014948455E2,1.018790131E3
1.025569615E2,1.018789291E3
1.036190625E2,1.018788071E3
1.046811645E2,1.018786545E3
1.057432815E2,1.018783875E3
1.068053805E2,1.018782425E3
1.078674905E2,1.018779678E3
1.089295855E2,1.018778763E3
1.099916985E2,1.018777618E3
1.110538065E2,1.018777161E3
1.121159085E2,1.018777161E3
1.131779995E2,1.018777924E3
1.142401155E2,1.018778763E3
1.153022045E2,1.018779373E3
1.163643295E2,1.018780746E3
1.174264655E2,1.018783646E3
1.184885975E2,1.018785553E3
1.195507075E2,1.018785782E3
1.206128315E2,1.018786316E3
1.216749555E2,1.018786316E3
1.227370915E2,1.018783417E3
1.237992545E2,1.018778152E3
1.248613965E2,1.018776321E3
1.259235035E2,1.018774948E3
1.269856705E2,1.018774796E3
1.280478085E2,1.018774796E3
1.291099525E2,1.018774796E3
1.301720965E2,1.018774796E3
1.312342585E2,1.018771896E3
1.322963795E2,1.018770523E3
1.333584465E2,1.018767242E3
1.344205345E2,1.018762817E3
1.354826015E2,1.018761063E3
1.365446885E2,1.018760071E3
1.376068035E2,1.018759003E3
1.386689225E2,1.018759003E3
1.397310045E2,1.018759003E3
1.407930725E2,1.018758011E3
1.418551615E2,1.018758011E3
1.429172765E2,1.018758011E3
1.439793705E2,1.018757172E3
1.450414415E2,1.018756638E3
1.461035305E2,1.018756027E3
1.471656305E2,1.018753586E3
1.482277085E2,1.018748703E3
1.492897975E2,1.018744049E3
1.503518555E2,1.018738327E3
1.514138875E2,1.018737106E3
1.524758615E2,1.018737106E3
1.535378575E2,1.018739166E3
1.545998755E2,1.018739243E3
1.556618915E2,1.018740463E3
1.567239565E2,1.018740463E3
1.577860295E2,1.018738022E3
1.588481165E2,1.018737793E3
1.599101585E2,1.018736115E3
1.609722365E2,1.018735886E3
1.620342795E2,1.018735428E3
1.630963135E2,1.018733978E3
1.641583015E2,1.018733063E3
1.652202545E2,1.018731689E3
1.662821945E2,1.018731461E3
1.673441675E2,1.018729706E3
1.684061155E2,1.018727036E3
1.694680735E2,1.018724442E3
1.705300965E2,1.018722153E3
1.715920855E2,1.018722000E3
1.726540695E2,1.018722000E3
1.737160515E2,1.018724289E3
1.747780335E2,1.018725662E3
1.758399865E2,1.018725662E3
1.769019505E2,1.018723907E3
1.779639035E2,1.018722229E3
1.790258605E2,1.018722229E3
1.800878275E2,1.018721390E3
1.811497595E2,1.018720016E3
1.822117295E2,1.018718948E3
1.832736825E2,1.018718796E3
1.843356355E2,1.018718643E3
1.853976025E2,1.018717728E3
1.864595575E2,1.018713989E3
1.875215455E2,1.018712921E3
1.885835145E2,1.018710175E3
1.896455495E2,1.018708115E3
1.907075565E2,1.018706207E3
1.917695545E2,1.018704300E3
1.928315495E2,1.018704300E3
1.938935125E2,1.018701477E3
1.949554845E2,1.018700256E3
1.960175045E2,1.018700256E3
1.970795615E2,1.018700943E3
1.981416435E2,1.018701172E3
1.992037105E2,1.018701172E3
2.002657525E2,1.018700867E3
2.013277815E2,1.018697586E3
2.023898135E2,1.018691864E3
2.034518675E2,1.018690109E3
2.045138965E2,1.018687668E3
2.055759365E2,1.018685989E3
2.066379295E2,1.018685913E3
2.076999015E2,1.018685303E3
2.087618585E2,1.018683472E3
2.098238195E2,1.018681793E3
2.108858155E2,1.018681717E3
2.119478085E2,1.018681183E3
2.130098125E2,1.018678818E3
2.140717885E2,1.018678818E3
2.151337485E2,1.018681488E3
2.161956915E2,1.018684006E3
2.172576565E2,1.018684921E3
2.183195915E2,1.018686142E3
2.193815195E2,1.018691635E3
2.204434725E2,1.018694382E3
2.215054395E2,1.018694382E3
2.225674075E2,1.018695221E3
2.236293395E2,1.018695374E3
2.246912635E2,1.018695374E3
2.257531815E2,1.018691254E3
2.268151315E2,1.018691254E3
2.278770985E2,1.018691635E3
2.289390905E2,1.018691635E3
2.300010525E2,1.018691635E3
2.310630245E2,1.018693771E3
2.321249655E2,1.018697128E3
2.331869245E2,1.018697968E3
2.342488865E2,1.018700867E3
2.353108215E2,1.018704300E3
2.363726995E2,1.018709183E3
2.374346215E2,1.018709488E3
2.384965665E2,1.018709183E3
2.395585645E2,1.018700943E3
2.406205505E2,1.018691483E3
2.416824835E2,1.018679810E3
2.427444235E2,1.018666000E3
2.438063895E2,1.018654785E3
2.448683385E2,1.018650131E3
2.459303025E2,1.018645477E3
2.469922765E2,1.018642960E3
2.480542605E2,1.018642960E3
2.491162325E2,1.018643036E3
2.501782195E2,1.018643036E3
2.512401825E2,1.018642426E3
2.523021635E2,1.018638000E3
2.533641135E2,1.018631897E3
2.544260865E2,1.018631897E3
2.554880385E2,1.018631592E3
2.565499855E2,1.018629684E3
2.576119355E2,1.018629074E3
2.586738675E2,1.018628693E3
2.597357865E2,1.018621521E3
2.607977035E2,1.018615875E3
2.618596535E2,1.018611908E3
2.629216205E2,1.018609314E3
2.639835975E2,1.018607635E3
2.650455865E2,1.018607254E3
2.661075505E2,1.018605804E3
2.671695365E2,1.018605347E3
2.682314955E2,1.018602371E3
2.692934595E2,1.018598862E3
2.703554275E2,1.018595276E3
2.714173625E2,1.018592758E3
2.724793035E2,1.018590622E3
2.735412625E2,1.018590622E3
2.746032555E2,1.018591919E3
2.756652555E2,1.018591919E3
2.767272205E2,1.018591080E3
2.777891565E2,1.018591080E3
2.788511305E2,1.018591232E3
2.799130665E2,1.018592682E3
2.809750225E2,1.018596344E3
2.820369895E2,1.018598557E3
2.830989805E2,1.018598557E3
2.841609755E2,1.018596878E3
2.852229845E2,1.018592072E3
2.862849785E2,1.018583832E3
2.873469405E2,1.018575897E3
2.884088905E2,1.018571167E3
2.894708165E2,1.018568039E3
2.905327435E2,1.018564911E3
2.915947115E2,1.018564453E3
2.926566765E2,1.018564072E3
2.937186815E2,1.018563919E3
2.947806965E2,1.018561707E3
2.958427015E2,1.018559875E3
2.969047235E2,1.018557358E3
2.979667415E2,1.018552246E3
2.990288035E2,1.018547821E3
3.000908575E2,1.018544540E3
3.011529265E2,1.018541489E3
3.022149375E2,1.018538361E3
3.032769775E2,1.018537369E3
3.043389835E2,1.018535690E3
3.054009635E2,1.018535080E3
3.064629705E2,1.018535080E3
3.075249855E2,1.018534012E3
3.085869655E2,1.018533173E3
3.096489565E2,1.018532639E3
3.107109595E2,1.018532104E3
3.117729895E2,1.018530121E3
3.128350045E2,1.018526230E3
3.138970005E2,1.018523178E3
3.149589885E2,1.018521957E3
3.160210015E2,1.018521957E3
3.170830045E2,1.018524933E3
3.181450105E2,1.018533173E3
3.192070015E2,1.018539963E3
3.202690045E2,1.018546600E3
3.213309565E2,1.018551636E3
3.223929145E2,1.018555832E3
3.234548635E2,1.018557587E3
3.245168505E2,1.018558807E3
3.255788615E2,1.018563919E3
3.266408785E2,1.018568268E3
3.277029425E2,1.018571472E3
3.287649505E2,1.018574982E3
3.298269335E2,1.018581161E3
3.308889235E2,1.018583450E3
3.319508685E2,1.018584747E3
3.330127715E2,1.018586807E3
3.340747105E2,1.018590164E3
3.351367095E2,1.018593063E3
3.361987105E2,1.018601608E3
3.372607205E2,1.018619385E3
3.383227565E2,1.018642960E3
3.393847865E2,1.018665695E3
3.404468125E2,1.018689728E3
3.415088245E2,1.018708954E3
3.425708145E2,1.018719177E3
3.436328235E2,1.018723831E3
3.446948475E2,1.018727875E3
3.457568985E2,1.018730850E3
3.468189545E2,1.018731461E3
3.478810325E2,1.018733063E3
3.489430375E2,1.018734970E3
3.500050645E2,1.018736496E3
3.510670845E2,1.018736496E3
3.521291095E2,1.018736115E3
3.531911135E2,1.018731155E3
