"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.055374905E-3,-1.155447235E0,6.199508057E0,7.564369812E0
2.199437493E-2,-2.186652832E0,6.367159424E0,8.526419220E0
4.193337495E-2,-2.433040466E0,6.473139038E0,9.641001434E0
6.187237496E-2,-1.645528107E0,6.648424530E0,1.067056046E1
8.181137498E-2,-1.106349335E0,6.680158539E0,1.076636124E1
1.017513750E-1,-1.322350159E0,6.892267456E0,1.041354492E1
1.216903750E-1,-1.437610474E0,6.998696136E0,9.911788330E0
1.416293751E-1,-1.714235229E0,6.884932709E0,9.845476227E0
1.615683751E-1,-2.633773041E0,5.398673401E0,1.045605652E1
1.815073751E-1,-2.858455811E0,4.400399323E0,1.177032349E1
2.014463751E-1,-2.609673157E0,4.184248810E0,1.240171051E1
2.213853749E-1,-2.525697784E0,4.235741730E0,1.061068497E1
2.413253749E-1,-2.832409973E0,4.232298889E0,7.922125854E0
2.612643749E-1,-3.144061890E0,5.081782379E0,6.280639343E0
2.812033750E-1,-3.238515472E0,5.538332977E0,6.609355774E0
3.011423750E-1,-2.266137543E0,4.969515839E0,6.990163879E0
3.210813750E-1,-2.856509857E0,4.766537933E0,5.309608612E0
3.410203750E-1,-2.582429810E0,3.841012573E0,6.748117218E0
3.609603751E-1,-2.535128174E0,3.460803223E0,8.897347870E0
3.808993751E-1,-1.789977722E0,3.390898590E0,8.945248260E0
4.008383751E-1,-8.186476135E-1,3.342100067E0,7.154372406E0
4.207773751E-1,2.758763123E-1,3.411106567E0,5.658083954E0
4.407163749E-1,1.185684357E0,3.911665649E0,5.140011292E0
4.606553749E-1,1.262175293E0,4.388723602E0,5.381758575E0
4.805943749E-1,1.151705017E0,4.528083801E0,6.290518799E0
5.005343750E-1,9.177415466E-1,4.793182526E0,7.747289429E0
5.204733750E-1,7.179071045E-1,5.225782928E0,9.113348694E0
5.404123750E-1,6.158193970E-1,5.750142517E0,1.000788849E1
5.603513750E-1,1.606159973E-1,5.988896027E0,1.040201889E1
5.802903750E-1,-1.883084106E-1,5.859864349E0,1.019185593E1
6.002293751E-1,-5.194198608E-2,5.785169678E0,9.955048370E0
6.201683751E-1,5.857319641E-1,5.876479797E0,9.715097351E0
6.401083751E-1,1.574425964E0,6.192921753E0,9.526788940E0
6.600473749E-1,2.065404968E0,6.624474335E0,9.327702942E0
6.799863749E-1,1.764231262E0,6.881489868E0,9.702373810E0
6.999253749E-1,4.983137512E-1,6.268215179E0,1.055080948E1
7.198643750E-1,-6.644682312E-1,4.783153381E0,1.146974854E1
7.398033750E-1,-9.729766846E-2,3.991599426E0,1.216295700E1
7.597433750E-1,1.433269501E0,3.975582733E0,1.175146271E1
7.796823750E-1,2.078278198E0,3.876189423E0,1.025697052E1
7.996213750E-1,2.081571350E0,4.065845032E0,8.596473541E0
8.195603751E-1,1.768572235E0,4.395908661E0,7.191195831E0
8.394993751E-1,4.641847229E-1,4.228856049E0,6.885232086E0
8.594383751E-1,-5.438191223E-1,3.517235870E0,7.726333008E0
8.793773749E-1,-1.216969299E-1,2.943329315E0,8.312813416E0
8.993173749E-1,1.030906219E0,2.861000519E0,7.990683289E0
9.192563749E-1,1.687141571E0,3.106789398E0,7.041656799E0
9.391953750E-1,1.666783905E0,3.584446106E0,5.852828979E0
9.591343750E-1,1.276844788E0,4.030219116E0,5.062173157E0
9.790733750E-1,6.595285034E-1,4.233346710E0,4.937033386E0
9.990126251E-1,9.012757874E-1,4.562063141E0,5.355862427E0
1.018951625E0,1.357077942E0,4.951403503E0,6.102958832E0
1.038891625E0,8.003855896E-1,5.217849426E0,6.024671631E0
1.058830625E0,6.497987366E-1,5.394482117E0,6.516997833E0
1.078769625E0,8.174501038E-1,5.316793671E0,7.454797668E0
1.098708625E0,5.466632080E-1,5.554499359E0,8.724307709E0
1.118647625E0,-9.505233765E-1,5.532345428E0,1.016940262E1
1.138586625E0,-1.533411255E0,5.745951233E0,1.065154999E1
1.158525625E0,-5.245092773E-1,6.270460510E0,1.053209839E1
1.178465625E0,2.055226135E-1,6.431076508E0,9.750423889E0
1.198404625E0,2.019300842E-1,6.639592896E0,9.151669006E0
1.218343625E0,-3.772155762E-1,7.168293457E0,9.453740845E0
1.238282625E0,-1.740879822E0,6.726112976E0,1.033825150E1
1.258221625E0,-3.165167999E0,5.651497650E0,1.185370010E1
1.278160625E0,-3.060535583E0,4.705464935E0,1.319865326E1
1.298099625E0,-2.021995239E0,4.128564606E0,1.302187088E1
1.318039625E0,-1.301094360E0,3.995940399E0,1.134026779E1
1.337978625E0,-1.159488831E0,3.986210632E0,8.889564056E0
1.357917625E0,-1.519639893E0,4.156257019E0,6.836134186E0
1.377856625E0,-2.325414276E0,4.393363953E0,6.263425140E0
1.397795625E0,-2.921025696E0,4.326303406E0,7.017856293E0
1.417734625E0,-2.756667480E0,4.056714020E0,7.664212189E0
1.437673625E0,-2.103126526E0,3.667074280E0,7.593708801E0
1.457613625E0,-1.232087860E0,3.381168823E0,7.080426178E0
1.477552625E0,-4.105961609E-1,3.410657501E0,6.651567993E0
1.497491625E0,2.829116821E-2,3.538042603E0,6.305188293E0
1.517430625E0,-4.715194702E-2,3.745511169E0,5.974076843E0
1.537369625E0,-3.149450684E-1,4.222419434E0,5.742658081E0
1.557308625E0,-2.249821472E-1,4.734354858E0,5.598507843E0
1.577247625E0,1.124162292E-1,5.030888214E0,5.895789642E0
1.597187625E0,3.652404785E-1,5.135370941E0,6.562652893E0
