"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.945445704E1,3.211441588E1,1.189502330E2,1.568400271E1,1.338228822E0,1.670570304E2,4.771136611E0,4.771136611E0
2.045442784E1,3.211440426E1,1.189502335E2,1.570184584E1,1.338228822E0,1.722882717E2,4.763941855E0,4.763941855E0
2.145439959E1,3.211439369E1,1.189502358E2,1.571667240E1,1.337013483E0,1.686227008E2,4.754644297E0,4.754644297E0
2.245437193E1,3.211438174E1,1.189502392E2,1.563628946E1,1.306845546E0,1.632880915E2,4.750579291E0,4.750579291E0
2.345434237E1,3.211436872E1,1.189502442E2,1.544912601E1,1.316430807E0,1.629184144E2,4.693391158E0,4.693391158E0
2.445431495E1,3.211435794E1,1.189502501E2,1.536872443E1,1.316430807E0,1.607670827E2,4.654349798E0,4.654349798E0
2.545428586E1,3.211434763E1,1.189502558E2,1.539479503E1,1.316430807E0,1.613582901E2,4.677353031E0,4.677353031E0
2.645425892E1,3.211433728E1,1.189502612E2,1.542965565E1,1.321866751E0,1.627952661E2,4.693863222E0,4.693863222E0
2.745423222E1,3.211432811E1,1.189502670E2,1.542183659E1,1.263234019E0,1.589686667E2,4.702041346E0,4.702041346E0
2.845420361E1,3.211431990E1,1.189502723E2,1.544762744E1,1.263234019E0,1.607085069E2,4.713954544E0,4.713954544E0
2.945417595E1,3.211431306E1,1.189502756E2,1.549094136E1,1.232177258E0,1.655715463E2,4.724229159E0,4.724229159E0
3.045414853E1,3.211430312E1,1.189502805E2,1.550063852E1,1.203226328E0,1.626234730E2,4.738229060E0,4.738229060E0
3.145412171E1,3.211429422E1,1.189502854E2,1.541510058E1,1.186806440E0,1.647738622E2,4.733191893E0,4.733191893E0
3.245409477E1,3.211428608E1,1.189502889E2,1.541445934E1,1.183134794E0,1.676477049E2,4.733430834E0,4.733430834E0
3.345406699E1,3.211427773E1,1.189503022E2,1.627686800E1,1.196532726E0,1.482377711E2,4.676990366E0,4.676990366E0
3.445404053E1,3.211428658E1,1.189503102E2,1.648668663E1,9.921712263E-1,1.712810907E2,4.765696510E0,4.765696510E0
3.545401335E1,3.211428136E1,1.189503129E2,1.649269007E1,6.308156229E-1,1.486592070E2,4.763748974E0,4.763748974E0
3.645398688E1,3.211427018E1,1.189503184E2,1.658254692E1,9.861639779E-1,1.469085383E2,4.766020352E0,4.766020352E0
3.745395923E1,3.211426279E1,1.189503209E2,1.685316109E1,1.143833028E0,1.522800445E2,4.719794409E0,4.719794409E0
3.845393276E1,3.211424823E1,1.189503256E2,1.634582809E1,1.330423916E0,1.554176634E2,4.719955378E0,4.719955378E0
3.945390606E1,3.211423881E1,1.189503237E2,1.624501316E1,1.035158348E0,1.678121910E2,4.720171654E0,4.720171654E0
4.045388031E1,3.211423351E1,1.189503304E2,1.561635605E1,6.668962960E-1,1.511917273E2,4.720259798E0,4.720259798E0
4.145385337E1,3.211421888E1,1.189503342E2,1.553567403E1,8.983627064E-1,1.550986159E2,4.722328509E0,4.722328509E0
4.245382667E1,3.211420142E1,1.189503416E2,1.579229854E1,1.414467294E0,1.530214483E2,4.721949235E0,4.721949235E0
4.345380092E1,3.211419080E1,1.189503424E2,1.568176530E1,1.195651130E0,1.552050684E2,4.721821838E0,4.721821838E0
4.445377362E1,3.211418322E1,1.189503391E2,1.578209452E1,7.900891710E-1,1.670405065E2,4.717940997E0,4.717940997E0
4.545374751E1,3.211417474E1,1.189503448E2,1.529777759E1,8.223063621E-1,1.507576994E2,4.719112182E0,4.719112182E0
4.645372057E1,3.211416362E1,1.189503602E2,1.550138010E1,1.166024410E0,1.382894520E2,4.717354937E0,4.717354937E0
4.745369411E1,3.211415495E1,1.189503643E2,1.569138373E1,1.045547413E0,1.429549586E2,4.715859669E0,4.715859669E0
4.845366895E1,3.211414761E1,1.189503658E2,1.532602224E1,8.307796135E-1,1.506692354E2,4.716697674E0,4.716697674E0
4.945364273E1,3.211414183E1,1.189503722E2,1.498986366E1,8.372161097E-1,1.463683914E2,4.712153437E0,4.712153437E0
5.045361578E1,3.211412960E1,1.189503807E2,1.519197893E1,1.181433247E0,1.467840573E2,4.711647781E0,4.711647781E0
5.145359063E1,3.211411819E1,1.189503868E2,1.539500293E1,1.418963058E0,1.506348912E2,4.708472082E0,4.708472082E0
5.245356357E1,3.211410855E1,1.189503869E2,1.507608853E1,1.127463111E0,1.602376933E2,4.711845354E0,4.711845354E0
5.345353806E1,3.211410032E1,1.189503891E2,1.482107112E1,1.015102703E0,1.596219124E2,4.712391700E0,4.712391700E0
5.445351124E1,3.211408971E1,1.189503953E2,1.503800673E1,1.130855217E0,1.589742146E2,4.712510540E0,4.712510540E0
5.545348489E1,3.211407441E1,1.189504025E2,1.524523640E1,1.394039074E0,1.587283121E2,4.713322732E0,4.713322732E0
5.645345926E1,3.211406624E1,1.189504063E2,1.453140184E1,1.304107156E0,1.609910361E2,4.717327423E0,4.717327423E0
5.745343339E1,3.211405511E1,1.189504098E2,1.444626016E1,1.096673806E0,1.646548176E2,4.717789637E0,4.717789637E0
5.845340693E1,3.211404328E1,1.189504155E2,1.482386519E1,1.108319770E0,1.653500077E2,4.717356094E0,4.717356094E0
5.945338142E1,3.211403071E1,1.189504229E2,1.463627082E1,1.277028513E0,1.607074578E2,4.717483789E0,4.717483789E0
6.045335484E1,3.211402229E1,1.189504279E2,1.458145575E1,1.111571793E0,1.577077193E2,4.720945207E0,4.720945207E0
6.145332956E1,3.211401664E1,1.189504308E2,1.452447094E1,7.630674469E-1,1.608240650E2,4.719969938E0,4.719969938E0
6.245330358E1,3.211400460E1,1.189504364E2,1.466720621E1,9.236620320E-1,1.616405816E2,4.718881013E0,4.718881013E0
6.345327771E1,3.211399574E1,1.189504426E2,1.433736361E1,9.454088004E-1,1.588931311E2,4.717511755E0,4.717511755E0
6.445325100E1,3.211398601E1,1.189504487E2,1.452910553E1,9.933766764E-1,1.554369551E2,4.717611817E0,4.717611817E0
6.545322526E1,3.211396778E1,1.189504508E2,1.454753019E1,1.360421332E0,1.652954732E2,4.715853575E0,4.715853575E0
6.645319998E1,3.211395606E1,1.189504509E2,1.440266893E1,1.167825435E0,1.711263722E2,4.717593144E0,4.717593144E0
6.745317280E1,3.211394607E1,1.189504570E2,1.459947560E1,1.038841138E0,1.647205557E2,4.718710622E0,4.718710622E0
6.845314741E1,3.211393451E1,1.189504642E2,1.471154023E1,1.114128123E0,1.583576819E2,4.718451864E0,4.718451864E0
6.945312154E1,3.211392369E1,1.189504663E2,1.457091814E1,9.978711852E-1,1.667841694E2,4.718478281E0,4.718478281E0
7.045309591E1,3.211391076E1,1.189504712E2,1.468863022E1,1.045473841E0,1.659481902E2,4.719574887E0,4.719574887E0
7.145306909E1,3.211389826E1,1.189504759E2,1.449308265E1,9.793496378E-1,1.683207861E2,4.718743225E0,4.718743225E0
7.245304358E1,3.211388181E1,1.189504807E2,1.437834224E1,1.343570707E0,1.678372428E2,4.719114759E0,4.719114759E0
7.345301831E1,3.211386881E1,1.189504866E2,1.429209685E1,1.232597999E0,1.671267226E2,4.720243072E0,4.720243072E0
7.445299196E1,3.211385901E1,1.189504903E2,1.412447023E1,9.388880816E-1,1.716521277E2,4.719145078E0,4.719145078E0
7.545296657E1,3.211384558E1,1.189504943E2,1.413977778E1,1.061117950E0,1.712765274E2,4.721511694E0,4.721511694E0
7.645294106E1,3.211383104E1,1.189504969E2,1.383169891E1,1.177665998E0,1.740418048E2,4.716225954E0,4.716225954E0
7.745291674E1,3.211381776E1,1.189505004E2,1.404747521E1,1.199559657E0,1.738081527E2,4.720254718E0,4.720254718E0
7.845288825E1,3.211380919E1,1.189504998E2,1.408739527E1,9.802036281E-1,1.802055832E2,4.719656694E0,4.719656694E0
7.945286322E1,3.211379501E1,1.189505059E2,1.382590903E1,1.053327254E0,1.700781254E2,4.718831570E0,4.718831570E0
8.045283687E1,3.211378660E1,1.189505168E2,1.384769074E1,9.592722633E-1,1.536898333E2,4.716560847E0,4.716560847E0
8.145281112E1,3.211378581E1,1.189505325E2,1.389248987E1,9.587616752E-1,1.220692966E2,4.717835171E0,4.717835171E0
8.245278513E1,3.211379008E1,1.189505489E2,1.401120541E1,1.311032700E0,9.445884731E1,4.718282172E0,4.718282172E0
8.345275998E1,3.211377636E1,1.189505558E2,1.407304697E1,1.377823991E0,1.203060599E2,4.710953752E0,4.710953752E0
8.445273376E1,3.211376541E1,1.189505566E2,1.418540750E1,8.538829575E-1,1.505802636E2,4.715236840E0,4.715236840E0
8.545270777E1,3.211375645E1,1.189505565E2,1.376075005E1,6.341075443E-1,1.770419762E2,4.718790918E0,4.718790918E0
8.645268285E1,3.211374305E1,1.189505636E2,1.380740542E1,8.999031499E-1,1.659846512E2,4.718904488E0,4.718904488E0
8.745265675E1,3.211373251E1,1.189505683E2,1.398319469E1,9.027917887E-1,1.650480133E2,4.722214840E0,4.722214840E0
8.845263016E1,3.211372540E1,1.189505735E2,1.420787428E1,7.901629560E-1,1.617039366E2,4.722540582E0,4.722540582E0
8.945260465E1,3.211371005E1,1.189505773E2,1.405025860E1,1.050609986E0,1.701501260E2,4.719240852E0,4.719240852E0
9.045257914E1,3.211369941E1,1.189505836E2,1.386937879E1,1.028766113E0,1.671603589E2,4.719045286E0,4.719045286E0
9.145255303E1,3.211369016E1,1.189505893E2,1.328526686E1,8.876284124E-1,1.645186744E2,4.721482169E0,4.721482169E0
9.245252764E1,3.211368100E1,1.189505933E2,1.384354468E1,7.772643212E-1,1.681382305E2,4.723110273E0,4.723110273E0
9.345250177E1,3.211367263E1,1.189505970E2,1.348304274E1,7.382696734E-1,1.668355950E2,4.725049442E0,4.725049442E0
9.445247591E1,3.211366111E1,1.189506056E2,1.382864446E1,9.082898087E-1,1.621675751E2,4.724348052E0,4.724348052E0
9.545245028E1,3.211364975E1,1.189506109E2,1.389822494E1,1.018745218E0,1.653730763E2,4.722442105E0,4.722442105E0
9.645242488E1,3.211363669E1,1.189506144E2,1.372080870E1,1.107945808E0,1.707688918E2,4.722280862E0,4.722280862E0
9.745239818E1,3.211362517E1,1.189506209E2,1.353573534E1,1.090861071E0,1.652288301E2,4.721664422E0,4.721664422E0
9.845237446E1,3.211361206E1,1.189506291E2,1.369216106E1,1.180785403E0,1.605484431E2,4.720406285E0,4.720406285E0
9.945234728E1,3.211360027E1,1.189506327E2,1.365651050E1,1.103639412E0,1.665358763E2,4.717681423E0,4.717681423E0
1.004523213E2,3.211358763E1,1.189506450E2,1.346922020E1,1.335474233E0,1.531988128E2,4.720114277E0,4.720114277E0
1.014522953E2,3.211357717E1,1.189506506E2,1.342397117E1,1.325312950E0,1.561602701E2,4.717557886E0,4.717557886E0
1.024522706E2,3.211356484E1,1.189506559E2,1.355991711E1,1.087720743E0,1.627838926E2,4.717719121E0,4.717719121E0
1.034522433E2,3.211355528E1,1.189506597E2,1.333912396E1,1.024386661E0,1.668818564E2,4.715252614E0,4.715252614E0
1.044522178E2,3.211354289E1,1.189506628E2,1.318392762E1,1.019393018E0,1.714602921E2,4.714201133E0,4.714201133E0
1.054521921E2,3.211352784E1,1.189506678E2,1.322590579E1,1.234280513E0,1.712593225E2,4.720301915E0,4.720301915E0
1.064521658E2,3.211351402E1,1.189506722E2,1.316563752E1,1.378768003E0,1.709026270E2,4.718963743E0,4.718963743E0
1.074521409E2,3.211350446E1,1.189506824E2,1.295115803E1,1.420273029E0,1.595015241E2,4.716696294E0,4.716696294E0
1.084521151E2,3.211349136E1,1.189506901E2,1.356564364E1,1.487503108E0,1.574774722E2,4.715692860E0,4.715692860E0
1.094520882E2,3.211347966E1,1.189506947E2,1.371201440E1,1.472825486E0,1.614008029E2,4.710894479E0,4.710894479E0
1.104520626E2,3.211347053E1,1.189507003E2,1.320507912E1,1.034281146E0,1.657565511E2,4.713174057E0,4.713174057E0
1.114520370E2,3.211346467E1,1.189507079E2,1.333901032E1,8.014928945E-1,1.565878244E2,4.715095050E0,4.715095050E0
1.124520110E2,3.211345325E1,1.189507184E2,1.338668249E1,1.109555351E0,1.494348529E2,4.715646022E0,4.715646022E0
1.134519857E2,3.211343929E1,1.189507255E2,1.373670311E1,1.351927494E0,1.541385392E2,4.720559648E0,4.720559648E0
1.144519593E2,3.211343030E1,1.189507264E2,1.404239112E1,1.080981792E0,1.653687983E2,4.721264125E0,4.721264125E0
1.154519349E2,3.211341731E1,1.189507296E2,1.397181688E1,1.245057338E0,1.684715622E2,4.719247346E0,4.719247346E0
1.164519093E2,3.211340789E1,1.189507326E2,1.419671191E1,1.158097505E0,1.688127901E2,4.718272753E0,4.718272753E0
1.174518819E2,3.211339995E1,1.189507382E2,1.418187003E1,9.885570854E-1,1.648772504E2,4.718471655E0,4.718471655E0
1.184518566E2,3.211339095E1,1.189507453E2,1.376476945E1,9.287381944E-1,1.547481956E2,4.717504421E0,4.717504421E0
1.194518309E2,3.211338010E1,1.189507536E2,1.370824094E1,1.030271289E0,1.510124916E2,4.720165351E0,4.720165351E0
1.204518051E2,3.211337212E1,1.189507567E2,1.312339349E1,7.635352834E-1,1.579171728E2,4.720053213E0,4.720053213E0
1.214517792E2,3.211335954E1,1.189507674E2,1.295432664E1,1.101209385E0,1.503212421E2,4.719055061E0,4.719055061E0
1.224517539E2,3.211334424E1,1.189507778E2,1.337429281E1,1.388588295E0,1.519413187E2,4.716984742E0,4.716984742E0
1.234517285E2,3.211333258E1,1.189507832E2,1.356219380E1,1.268235242E0,1.567936025E2,4.718230943E0,4.718230943E0
1.244517026E2,3.211331982E1,1.189507863E2,1.331761837E1,1.207739987E0,1.620818914E2,4.723149363E0,4.723149363E0
1.254516765E2,3.211330660E1,1.189507885E2,1.327216044E1,1.229921372E0,1.706696191E2,4.725309819E0,4.725309819E0
1.264516510E2,3.211329595E1,1.189507897E2,1.311912186E1,1.112409536E0,1.757099104E2,4.725677657E0,4.725677657E0
1.274516252E2,3.211328331E1,1.189507942E2,1.330821942E1,1.154727278E0,1.708974938E2,4.725265794E0,4.725265794E0
1.284515992E2,3.211327171E1,1.189507986E2,1.332247187E1,1.184017366E0,1.681809911E2,4.725984824E0,4.725984824E0
1.294515728E2,3.211325843E1,1.189508036E2,1.342169825E1,1.213872834E0,1.675466147E2,4.724757794E0,4.724757794E0
1.304515475E2,3.211324539E1,1.189508093E2,1.363782864E1,1.373789995E0,1.650040116E2,4.719317205E0,4.719317205E0
1.314515213E2,3.211323278E1,1.189508181E2,1.376708168E1,1.419299073E0,1.584227513E2,4.722188646E0,4.722188646E0
1.324514960E2,3.211321834E1,1.189508233E2,1.385090506E1,1.414457540E0,1.617648554E2,4.719319028E0,4.719319028E0
1.334558146E2,3.211320487E1,1.189508286E2,1.383615536E1,1.333718839E0,1.628228553E2,4.717975352E0,4.717975352E0
1.344558152E2,3.211319438E1,1.189508338E2,1.376272961E1,1.217940272E0,1.617932203E2,4.720751493E0,4.720751493E0
1.354558176E2,3.211318182E1,1.189508394E2,1.369407403E1,1.255448188E0,1.607484336E2,4.723391435E0,4.723391435E0
1.364558218E2,3.211317019E1,1.189508409E2,1.366780324E1,1.156492539E0,1.663059877E2,4.723716761E0,4.723716761E0
1.374558257E2,3.211315381E1,1.189508466E2,1.398822574E1,1.392291419E0,1.642162084E2,4.724348211E0,4.724348211E0
1.384558291E2,3.211313894E1,1.189508509E2,1.410663146E1,1.500906725E0,1.669702699E2,4.723503483E0,4.723503483E0
1.394558289E2,3.211312577E1,1.189508546E2,1.406864789E1,1.538255712E0,1.685986192E2,4.717406717E0,4.717406717E0
1.404558302E2,3.211311342E1,1.189508592E2,1.367051034E1,1.511651371E0,1.677049506E2,4.719320583E0,4.719320583E0
1.414558294E2,3.211310087E1,1.189508676E2,1.359254663E1,1.515914188E0,1.608643795E2,4.719478069E0,4.719478069E0
1.424558326E2,3.211308993E1,1.189508752E2,1.385851948E1,1.522302856E0,1.583218570E2,4.715927491E0,4.715927491E0
1.434558067E2,3.211307831E1,1.189508817E2,1.382928878E1,1.467056068E0,1.562522989E2,4.713952235E0,4.713952235E0
1.444557841E2,3.211307228E1,1.189508973E2,1.404170003E1,1.323268771E0,1.359408925E2,4.714510287E0,4.714510287E0
1.454557600E2,3.211306408E1,1.189509006E2,1.438065280E1,1.043229061E0,1.453414734E2,4.717654200E0,4.717654200E0
1.464557362E2,3.211305187E1,1.189509062E2,1.407342664E1,1.233784525E0,1.518146998E2,4.718529655E0,4.718529655E0
1.474557120E2,3.211303870E1,1.189509140E2,1.393054424E1,1.359366913E0,1.519990628E2,4.721256329E0,4.721256329E0
1.484556884E2,3.211302612E1,1.189509199E2,1.386573825E1,1.345021087E0,1.540660638E2,4.723948508E0,4.723948508E0
1.494556630E2,3.211301497E1,1.189509278E2,1.373853670E1,1.301435295E0,1.516666976E2,4.723491460E0,4.723491460E0
