"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
6.555041648E-3,-7.899541569E-1,1.440620328E0,4.736639950E0
2.664004167E-2,-7.224217397E-1,7.205289960E-1,5.519696732E0
4.672504164E-2,-1.538167819E0,2.617409608E-1,2.868171544E0
6.681004167E-2,-1.941830644E0,2.495191106E-1,-2.060605574E-1
8.689604164E-2,-1.633621421E0,3.038452989E-1,-2.028502021E0
1.069810417E-1,-1.206669137E0,8.886159807E-2,-2.382641560E0
1.270660416E-1,-1.335507856E0,-4.914134520E-1,-1.956011165E0
1.471510417E-1,-1.252005231E0,-9.961337051E-1,-9.343990946E-1
1.672370416E-1,-6.734551093E-1,-1.059496473E0,5.025184840E-1
1.873223750E-1,-9.561118528E-2,-1.160527296E0,1.195341033E0
2.074073750E-1,-2.078348950E-2,-1.305356396E0,2.821281552E-1
2.274923750E-1,-2.442032607E-1,-1.404261464E0,-1.545630766E0
2.475783750E-1,-2.955483922E-1,-1.332088112E0,-2.989853856E0
2.676633750E-1,-2.066520032E-1,-1.313320596E0,-3.734731827E0
2.877483750E-1,-1.174680774E-1,-1.159668340E0,-4.087470959E0
3.078333750E-1,-4.857282043E-3,-9.701504329E-1,-3.920987281E0
3.279193750E-1,5.791857138E-2,-1.018024803E0,-3.461677966E0
3.480043750E-1,5.209984263E-2,-9.440934858E-1,-2.294038702E0
3.680893750E-1,1.802904162E-1,-8.483286649E-1,-7.055455059E-1
3.881743750E-1,3.049928150E-1,-7.858266073E-1,7.928070134E-1
4.082603750E-1,6.858971071E-1,-6.571457630E-1,2.046497996E0
4.283453750E-1,1.618609426E0,-4.486591959E-1,3.129207038E0
4.484303750E-1,2.065791908E0,-1.351051801E-1,3.539366997E0
4.685153750E-1,1.448963428E0,2.043432301E-1,2.056179231E0
4.886013750E-1,6.061768998E-1,8.021374154E-1,5.271136272E-1
5.086863750E-1,9.286859263E-1,1.514110765E0,8.015889466E-1
5.287713750E-1,1.768642840E0,1.112071128E0,3.668207470E0
5.488563750E-1,1.724608775E0,2.049867162E-1,6.625858955E0
5.689423750E-1,9.868942273E-1,-8.038909954E-1,6.584516217E0
5.890273750E-1,5.488845652E-1,-8.759819019E-1,4.140167820E0
6.091123750E-1,5.805780821E-1,-7.643971467E-1,2.210095489E0
6.291973750E-1,1.379093147E0,-8.717596275E-1,9.889518625E-1
6.492833750E-1,2.293296251E0,-4.295762229E-1,1.773542368E-1
6.693683750E-1,2.959678715E0,-6.494853258E-2,-5.125265783E-1
6.894533750E-1,2.913605287E0,-1.516487074E-1,-1.536512618E0
7.095383750E-1,2.259124246E0,-5.512041557E-1,-2.808401306E0
7.296243750E-1,1.459075456E0,-9.005615500E-1,-4.261456030E0
7.497093750E-1,8.218811238E-1,-1.014850935E0,-5.489029255E0
7.697943750E-1,4.693277145E-1,-1.027699022E0,-5.969217807E0
7.898793750E-1,2.167578922E-1,-9.999668473E-1,-5.276983488E0
8.099653750E-1,5.677865669E-2,-9.522664315E-1,-4.271485759E0
8.300503750E-1,5.072021037E-3,-7.271538913E-1,-3.272518201E0
8.501353750E-1,-1.485808195E-1,-3.354056454E-1,-1.978206611E0
8.702203750E-1,-4.356679983E-2,1.318450651E-1,-1.193260009E0
8.903063750E-1,-5.636354823E-1,8.108409959E-1,-1.215923817E0
9.103913750E-1,-1.397880690E0,1.454703639E0,-1.148887244E0
9.304763750E-1,-2.460291415E0,1.807745072E0,-4.976775742E-1
9.505613750E-1,-3.175859633E0,1.805997631E0,1.128174652E0
9.706473750E-1,-2.256589332E0,1.583025464E0,4.158101231E0
9.907323750E-1,-1.363193252E0,2.226019796E0,6.631927196E0
1.010817375E0,-1.387186717E0,2.484426090E0,6.877320219E0
1.030902375E0,-1.706328624E0,1.693408617E0,6.682378142E0
1.050988375E0,-1.796043916E0,7.447855854E-1,6.515427856E0
1.071073375E0,-1.456188832E0,-2.446492571E-1,5.827014107E0
1.091158375E0,-1.095566777E0,-5.790778327E-1,2.995272471E0
1.111243375E0,-8.311438443E-1,-2.338237220E-1,-1.178726170E0
