"Time (s)","X (µT)","Y (µT)","Z (µT)"
6.696208322E-3,4.268554688E0,1.019725037E1,-4.574722290E1
2.678020834E-2,3.995300293E0,9.542884827E0,-4.590930176E1
4.686520837E-2,2.955993652E0,7.901771545E0,-4.632620239E1
6.694920833E-2,1.945983887E0,6.687774658E0,-4.661126709E1
8.703420835E-2,1.262878418E0,5.792137146E0,-4.684490967E1
1.071182084E-1,7.177734375E-1,5.341484070E0,-4.694506836E1
1.272022083E-1,3.972778320E-1,5.056999207E0,-4.700384521E1
1.472872084E-1,2.662353516E-1,4.928092957E0,-4.711938477E1
1.673712084E-1,5.454711914E-1,4.671546936E0,-4.700045776E1
1.874562083E-1,1.066772461E0,4.177864075E0,-4.704330444E1
2.075402084E-1,1.433410645E0,3.544937134E0,-4.699084473E1
2.276252083E-1,1.457092285E0,2.889923096E0,-4.705007935E1
2.477092083E-1,1.502380371E0,2.220161438E0,-4.714569092E1
2.677942084E-1,1.845520020E0,1.696609497E0,-4.730383301E1
2.878782083E-1,2.320556641E0,1.470764160E0,-4.724798584E1
3.079632084E-1,2.610473633E0,1.662559509E0,-4.715753174E1
3.280472084E-1,2.938415527E0,2.231468201E0,-4.713824463E1
3.481322083E-1,3.573608398E0,2.873252869E0,-4.704864502E1
3.682162084E-1,4.422973633E0,3.579116821E0,-4.682214355E1
3.883012083E-1,5.111694336E0,4.013748169E0,-4.673602295E1
4.083852083E-1,5.463378906E0,4.261077881E0,-4.679180908E1
4.284702084E-1,5.372802734E0,4.359832764E0,-4.675515747E1
4.485542083E-1,5.365051270E0,4.357551575E0,-4.694265747E1
4.686392084E-1,5.501831055E0,4.502532959E0,-4.693695068E1
4.887232084E-1,5.723022461E0,4.595542908E0,-4.680117798E1
5.088084583E-1,6.148193359E0,4.661254883E0,-4.659341431E1
5.288924584E-1,6.649963379E0,4.521858215E0,-4.650079346E1
5.489774583E-1,7.003295898E0,4.233818054E0,-4.654318237E1
5.690614583E-1,7.379638672E0,3.800300598E0,-4.665560913E1
5.891454584E-1,7.511840820E0,3.522224426E0,-4.673501587E1
6.092304583E-1,7.410339355E0,3.299438477E0,-4.675201416E1
6.293144583E-1,7.190917969E0,3.357933044E0,-4.672500610E1
6.493994584E-1,6.910766602E0,3.453742981E0,-4.683004761E1
6.694834583E-1,6.572692871E0,3.863502502E0,-4.687460327E1
6.895684584E-1,6.104003906E0,4.152687073E0,-4.681231689E1
7.096524584E-1,5.460449219E0,4.466453552E0,-4.684561157E1
7.297374583E-1,4.931945801E0,4.740943909E0,-4.690341187E1
7.498214584E-1,4.668762207E0,5.085212708E0,-4.685833740E1
7.699064583E-1,4.567687988E0,5.492546082E0,-4.672952271E1
7.899904583E-1,4.472900391E0,5.733322144E0,-4.663711548E1
8.100754584E-1,4.369140625E0,5.774246216E0,-4.670059204E1
8.301594583E-1,4.030151367E0,6.037033081E0,-4.676062012E1
8.502444584E-1,3.646728516E0,6.563270569E0,-4.664230347E1
8.703284584E-1,3.265319824E0,7.336616516E0,-4.666647339E1
8.904134583E-1,2.847778320E0,7.922760010E0,-4.659231567E1
9.104974584E-1,2.324768066E0,8.104034424E0,-4.645233154E1
9.305824583E-1,1.982666016E0,8.195663452E0,-4.648974609E1
9.506664583E-1,1.670959473E0,8.118392944E0,-4.660110474E1
9.707514584E-1,1.445617676E0,8.262542725E0,-4.668789673E1
9.908354583E-1,1.389404297E0,8.334976196E0,-4.665570068E1
1.010920458E0,1.417541504E0,8.379562378E0,-4.668710327E1
1.031004458E0,1.298034668E0,8.338867188E0,-4.653787231E1
1.051089458E0,1.035583496E0,8.188148499E0,-4.653466797E1
1.071173458E0,7.158813477E-1,7.944854736E0,-4.668225098E1
1.091258458E0,3.070068359E-1,7.732658386E0,-4.668161011E1
1.111342458E0,-8.520507812E-2,7.838722229E0,-4.664389038E1
1.131426458E0,-7.154541016E-1,8.172889709E0,-4.648458862E1
1.151511458E0,-1.168640137E0,8.571380615E0,-4.635900879E1
1.171595458E0,-1.694213867E0,9.094261169E0,-4.639010620E1
1.191680458E0,-2.220825195E0,9.388618469E0,-4.641207886E1
1.211764458E0,-2.855651855E0,9.141052246E0,-4.631277466E1
1.231849458E0,-3.361206055E0,8.414642334E0,-4.634860229E1
1.251933458E0,-4.087463379E0,7.314224243E0,-4.653448486E1
1.272018458E0,-4.600524902E0,5.781951904E0,-4.674325562E1
1.292102458E0,-4.541503906E0,3.868507385E0,-4.692266846E1
1.312187458E0,-3.947692871E0,1.802650452E0,-4.722598267E1
1.332271458E0,-3.570983887E0,-9.395599365E-2,-4.737219238E1
1.352356458E0,-3.158386230E0,-1.815689087E0,-4.737240601E1
1.372440458E0,-2.794616699E0,-3.405166626E0,-4.731665039E1
1.392525458E0,-1.634704590E0,-3.606048584E0,-4.782580566E1
1.412609458E0,-9.428100586E-1,-5.074150085E0,-4.782205200E1
1.432694458E0,-4.187011719E-1,-6.402793884E0,-4.774600220E1
1.452778458E0,-3.914184570E-1,-7.322891235E0,-4.759768677E1
1.472863458E0,-7.824707031E-1,-7.901367188E0,-4.738275146E1
1.492947458E0,-1.448486328E0,-7.791442871E0,-4.737933350E1
1.513032458E0,-2.395446777E0,-6.987075806E0,-4.747531128E1
1.533116458E0,-4.070495605E0,-5.250556946E0,-4.762356567E1
1.553201458E0,-5.663452148E0,-2.576751709E0,-4.768640137E1
1.573285458E0,-6.643371582E0,2.106018066E-1,-4.772323608E1
1.593370458E0,-6.793640137E0,2.322265625E0,-4.767581177E1
1.613454458E0,-6.279113770E0,3.269592285E0,-4.773150635E1
1.633538458E0,-5.580505371E0,3.175689697E0,-4.778833008E1
1.653623458E0,-4.932006836E0,2.168197632E0,-4.795306396E1
1.673707458E0,-4.680175781E0,8.139877319E-1,-4.804223633E1
1.693792458E0,-4.721496582E0,-3.261184692E-1,-4.807168579E1
1.713876458E0,-5.122070312E0,-9.438552856E-1,-4.798257446E1
1.733961458E0,-5.647460938E0,-1.185615540E0,-4.781878662E1
1.754045458E0,-6.172668457E0,-7.826232910E-1,-4.784307861E1
1.774130458E0,-6.628356934E0,6.889343262E-3,-4.771926880E1
1.794214458E0,-6.793029785E0,1.175682068E0,-4.765734863E1
1.814299458E0,-6.483886719E0,2.477638245E0,-4.757534790E1
1.834383458E0,-6.022644043E0,3.660507202E0,-4.765768433E1
1.854468458E0,-5.610290527E0,4.448974609E0,-4.767630005E1
1.874552458E0,-5.745056152E0,5.120155334E0,-4.759091187E1
1.894637458E0,-6.147583008E0,5.805473328E0,-4.742578125E1
1.914721458E0,-6.635620117E0,6.378967285E0,-4.724905396E1
1.934806458E0,-6.967285156E0,7.112030029E0,-4.700064087E1
1.954890458E0,-7.085205078E0,8.028480530E0,-4.692233276E1
1.974975458E0,-6.993957520E0,9.176383972E0,-4.671752930E1
1.995059458E0,-6.920532227E0,1.036431122E1,-4.651943970E1
2.015144458E0,-7.355346680E0,1.129025269E1,-4.631338501E1
2.035228458E0,-8.083129883E0,1.185760498E1,-4.603836060E1
2.055313458E0,-8.969757080E0,1.213085938E1,-4.569259644E1
2.075397458E0,-9.558715820E0,1.203974915E1,-4.561883545E1
2.095482458E0,-9.984313965E0,1.177345276E1,-4.564889526E1
2.115566458E0,-1.025723267E1,1.150940704E1,-4.564498901E1
2.135651458E0,-1.049172974E1,1.149285126E1,-4.567163086E1
2.155735458E0,-1.074807739E1,1.136338043E1,-4.559802246E1
2.175820458E0,-1.074316406E1,1.125152588E1,-4.577679443E1
2.195904458E0,-1.046478271E1,1.112615204E1,-4.580853271E1
2.215988458E0,-1.016094971E1,1.119756317E1,-4.582043457E1
2.236073458E0,-9.912109375E0,1.129261017E1,-4.583395386E1
2.256157458E0,-9.667419434E0,1.151297760E1,-4.588735962E1
2.276242458E0,-9.438385010E0,1.144050598E1,-4.612878418E1
2.296326458E0,-8.815917969E0,1.121320343E1,-4.635040283E1
2.316411458E0,-8.128784180E0,1.080912781E1,-4.657553101E1
2.336495458E0,-7.007385254E0,1.041025543E1,-4.680679321E1
2.356580458E0,-5.487915039E0,9.955680847E0,-4.714419556E1
2.376664458E0,-3.658752441E0,9.543334961E0,-4.732217407E1
2.396749458E0,-1.782836914E0,9.316688538E0,-4.755059814E1
2.416833458E0,-3.627929688E-1,9.404525757E0,-4.757046509E1
2.436918458E0,6.888427734E-1,9.680023193E0,-4.756698608E1
2.457002458E0,1.523986816E0,9.950325012E0,-4.743002319E1
2.477087458E0,2.327453613E0,1.007872009E1,-4.739511108E1
2.497171458E0,3.108825684E0,1.002294922E1,-4.741378784E1
2.517256333E0,3.948791504E0,9.692428589E0,-4.744790649E1
2.537340333E0,4.549133301E0,9.171516418E0,-4.752142334E1
2.557425333E0,4.689880371E0,8.709861755E0,-4.757476807E1
2.577509333E0,4.466064453E0,8.173904419E0,-4.759777832E1
2.597594333E0,4.248840332E0,7.783355713E0,-4.765710449E1
2.617678333E0,4.543334961E0,7.469123840E0,-4.774041748E1
2.637763333E0,5.413330078E0,7.153022766E0,-4.772985840E1
2.657847333E0,6.294128418E0,6.765830994E0,-4.760244751E1
2.677932333E0,6.861083984E0,6.475646973E0,-4.752151489E1
2.698016333E0,7.126098633E0,6.185417175E0,-4.753625488E1
2.718101333E0,7.137451172E0,5.812904358E0,-4.755044556E1
2.738185333E0,7.035339355E0,5.511146545E0,-4.759078979E1
2.758270333E0,6.943908691E0,5.342735291E0,-4.765518188E1
2.778354333E0,6.816833496E0,5.441268921E0,-4.758502197E1
2.798439333E0,6.957031250E0,5.813476562E0,-4.751049805E1
2.818523333E0,7.366027832E0,6.285087585E0,-4.741262817E1
2.838608333E0,7.340637207E0,6.784553528E0,-4.742309570E1
2.858692333E0,6.696289062E0,6.966651917E0,-4.742663574E1
2.878777333E0,5.128784180E0,6.902694702E0,-4.741143799E1
2.898861333E0,2.510009766E0,7.034362793E0,-4.765914917E1
2.918946333E0,-4.315185547E-2,7.897277832E0,-4.751315308E1
2.939030333E0,-1.222290039E0,9.207649231E0,-4.738653564E1
2.959115333E0,-1.413818359E0,1.059870148E1,-4.714199829E1
2.979199333E0,-1.175476074E0,1.191833496E1,-4.668167114E1
2.999284333E0,-1.010009766E0,1.340068817E1,-4.635256958E1
3.019368333E0,-1.193847656E0,1.481079865E1,-4.609027100E1
3.039453333E0,-1.463439941E0,1.624747467E1,-4.552484131E1
3.059537333E0,-1.486022949E0,1.756230164E1,-4.500805664E1
3.079622333E0,-6.986083984E-1,1.894400787E1,-4.438330078E1
3.099706333E0,3.933105469E-1,2.013609314E1,-4.390301514E1
3.119791333E0,1.159484863E0,2.091744995E1,-4.348870850E1
3.139875333E0,1.457763672E0,2.141066742E1,-4.334811401E1
3.159960333E0,1.459899902E0,2.136212158E1,-4.331228638E1
3.180044333E0,1.130432129E0,2.084060669E1,-4.358032227E1
3.200128333E0,4.722290039E-1,2.013801575E1,-4.379421997E1
3.220213333E0,-3.347167969E-1,1.957391357E1,-4.392025757E1
3.240297333E0,-1.074401855E0,1.940208435E1,-4.406008911E1
3.260382333E0,-1.641723633E0,1.966226196E1,-4.396435547E1
3.280466333E0,-1.602416992E0,2.006261444E1,-4.378079224E1
3.300551333E0,-1.182800293E0,2.021405792E1,-4.386929321E1
3.320635333E0,-1.142456055E0,1.989402771E1,-4.396337891E1
3.340720333E0,-1.727294922E0,1.963303375E1,-4.386895752E1
3.360804333E0,-2.280090332E0,1.954436493E1,-4.383303833E1
3.380889333E0,-2.391174316E0,1.947059631E1,-4.391882324E1
3.400973333E0,-2.057556152E0,1.950043488E1,-4.380004883E1
3.421058333E0,-1.369018555E0,2.006671143E1,-4.367300415E1
