"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.548320835E-2,-1.248852997E0,4.576283569E0,5.342540131E0
3.556720837E-2,-1.102008362E0,4.698130188E0,5.411247253E0
5.565220834E-2,-8.044271851E-1,5.288502502E0,6.061045990E0
7.573620835E-2,-9.665400696E-1,5.629493408E0,6.018085327E0
9.582120838E-2,-1.043929138E0,6.129453735E0,6.230044556E0
1.159052083E-1,-1.529818726E-1,6.042783966E0,7.811655579E0
1.359902084E-1,1.371148682E-1,6.209088135E0,9.511969757E0
1.560742083E-1,1.128652954E-1,6.614594879E0,9.408385162E0
1.761592083E-1,-1.300794983E-1,7.162754974E0,8.632847900E0
1.962432084E-1,-1.188528442E-1,7.684869232E0,8.659193115E0
2.163272083E-1,5.251080322E-1,7.606731720E0,9.242530060E0
2.364122084E-1,5.860313416E-1,7.523055725E0,9.399553528E0
2.564962084E-1,-3.459306335E-1,7.801626434E0,7.983647919E0
2.765812083E-1,-1.090482330E0,8.224048004E0,6.682254181E0
2.966652084E-1,-1.150806885E0,7.627837830E0,7.588619385E0
3.167502083E-1,-1.541344757E0,6.257886658E0,9.336384888E0
3.368342083E-1,-2.271825714E0,5.238955536E0,9.913883972E0
3.569192084E-1,-2.207160187E0,4.820575562E0,9.596992950E0
3.770032083E-1,-2.193388824E0,4.674329681E0,8.578211517E0
3.970882084E-1,-2.342778168E0,4.681514740E0,7.937244415E0
4.171722084E-1,-1.559756470E0,4.810696106E0,7.659871216E0
4.372572083E-1,-6.349795532E-1,4.467759247E0,7.508086853E0
4.573412084E-1,1.127156067E-1,4.612807617E0,7.430997162E0
4.774262083E-1,3.299139404E-1,4.664001160E0,7.118297424E0
4.975102083E-1,1.496887207E-3,4.551285553E0,6.688241730E0
5.175954584E-1,-4.209246826E-1,4.487667847E0,6.005062408E0
5.376794583E-1,-5.387297058E-1,4.542154541E0,5.198090515E0
5.577644584E-1,-2.688409424E-1,4.897365875E0,5.079387360E0
5.778484584E-1,-3.466790771E-1,5.133275299E0,5.191504211E0
5.979334583E-1,-4.381388855E-1,5.199886780E0,5.526357880E0
6.180174584E-1,-5.387297058E-1,5.318140869E0,5.870941315E0
6.381024583E-1,-4.122427368E-1,5.399571533E0,6.663842468E0
6.581864583E-1,3.372486877E-1,5.760321350E0,8.077502747E0
6.782714584E-1,1.012045441E0,5.871839447E0,9.128766632E0
6.983554583E-1,1.206640778E0,5.736969910E0,9.718540192E0
7.184394583E-1,9.936337280E-1,5.782325592E0,9.588760071E0
7.385244584E-1,4.011657715E-1,5.832471313E0,9.624385986E0
7.586084583E-1,-6.032455444E-2,5.920787659E0,1.050066376E1
7.786934584E-1,5.959107971E-1,6.459517365E0,1.020263351E1
7.987774584E-1,1.466799774E0,6.785240021E0,8.439150696E0
8.188624583E-1,2.604583740E0,6.719077606E0,8.628656616E0
8.389464584E-1,2.573897552E0,5.716312866E0,1.011536499E1
8.590314583E-1,2.669997711E0,4.793631592E0,1.111543533E1
8.791154583E-1,3.027154999E0,4.438270569E0,1.115749786E1
8.992004584E-1,3.211870880E0,4.167333984E0,1.028556107E1
9.192844583E-1,2.990032196E0,4.015399933E0,8.834179230E0
9.393694584E-1,2.486778717E0,3.880530396E0,7.586374054E0
9.594534584E-1,2.014211426E0,3.854035492E0,6.897356873E0
9.795384583E-1,1.781595154E0,3.915557556E0,6.561605072E0
9.996224584E-1,1.394500122E0,4.015250244E0,6.079457703E0
1.019707458E0,7.180567932E-1,4.284839630E0,5.383554840E0
1.039791458E0,1.731898499E-1,4.696034546E0,4.791086884E0
1.059876458E0,-1.760339355E-1,5.115312653E0,4.139192505E0
1.079960458E0,-1.791773987E-1,5.545368347E0,4.275109863E0
1.100045458E0,1.778302002E-1,5.841452637E0,5.315745850E0
1.120129458E0,4.387376404E-1,6.031407623E0,6.738836517E0
1.140214458E0,4.333488464E-1,6.267766113E0,8.067772980E0
1.160298458E0,8.653504944E-1,6.669081573E0,1.002989273E1
1.180383458E0,1.059347076E0,7.314689026E0,1.230426315E1
1.200467458E0,1.527723083E0,8.145162048E0,1.382554962E1
1.220552458E0,2.071542206E0,9.111103363E0,1.467383560E1
1.240636458E0,2.773133240E0,9.688003693E0,1.525597504E1
1.260720458E0,3.770359497E0,1.029768585E1,1.655093216E1
1.280805458E0,3.189866638E0,1.074076447E1,1.547586777E1
1.300889458E0,1.998643799E0,1.090242828E1,1.159413986E1
1.320974458E0,1.299597473E0,1.050560349E1,9.660910034E0
1.341058458E0,1.023870850E-1,8.188721466E0,9.771679688E0
1.361143458E0,-1.952090607E0,6.400689697E0,8.519084473E0
1.381227458E0,-3.370241547E0,5.038222961E0,7.169490967E0
1.401312458E0,-4.781057739E0,4.308340759E0,5.595813446E0
1.421396458E0,-5.570516052E0,4.747078400E0,4.115092621E0
1.441481458E0,-5.368885345E0,4.777165833E0,3.134631500E0
1.461565458E0,-3.802542572E0,4.863536224E0,3.027903442E0
1.481650458E0,-1.810934143E0,5.902974701E0,3.792962494E0
1.501734458E0,-7.128176880E-1,6.370003510E0,3.529660034E0
1.521819458E0,-9.210346985E-1,4.693938904E0,2.716101837E0
1.541903458E0,-7.966433716E-1,3.251388702E0,4.024680634E0
1.561988458E0,-1.707199860E0,2.722987518E0,7.503296814E0
1.582072458E0,-1.175804901E0,1.649120636E0,7.401059418E0
