"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
2.645687500E-2,-2.343750000E1,-2.281250000E1,-3.468750000E1
4.646000000E-2,-2.393750000E1,-2.350000000E1,-3.400000000E1
7.645687500E-2,-2.462500000E1,-2.400000000E1,-3.325000000E1
9.646156300E-2,-2.493750000E1,-2.475000000E1,-3.218750000E1
1.264568750E-1,-2.506250000E1,-2.631250000E1,-3.043750000E1
1.464568750E-1,-2.400000000E1,-2.712500000E1,-3.068750000E1
1.664568750E-1,-2.331250000E1,-2.806250000E1,-3.018750000E1
1.864646880E-1,-2.300000000E1,-2.887500000E1,-2.981250000E1
2.164568750E-1,-2.043750000E1,-2.931250000E1,-3.106250000E1
2.364568750E-1,-1.668750000E1,-2.962500000E1,-3.237500000E1
2.564568750E-1,-1.318750000E1,-2.962500000E1,-3.312500000E1
2.864600000E-1,-7.687500000E0,-2.987500000E1,-3.381250000E1
3.164568750E-1,-1.562500000E0,-3.012500000E1,-3.418750000E1
3.364615630E-1,1.812500000E0,-2.968750000E1,-3.493750000E1
3.664553130E-1,6.250000000E0,-2.868750000E1,-3.587500000E1
3.864631250E-1,9.375000000E0,-2.806250000E1,-3.593750000E1
4.164568750E-1,1.543750000E1,-2.725000000E1,-3.475000000E1
4.364568750E-1,1.943750000E1,-2.637500000E1,-3.337500000E1
4.564568750E-1,2.337500000E1,-2.525000000E1,-3.150000000E1
4.864568750E-1,3.081250000E1,-2.268750000E1,-2.762500000E1
5.064568750E-1,3.481250000E1,-2.106250000E1,-2.481250000E1
5.264678130E-1,3.731250000E1,-2.006250000E1,-2.325000000E1
5.564568750E-1,3.918750000E1,-1.912500000E1,-2.193750000E1
5.864568750E-1,4.131250000E1,-1.781250000E1,-1.925000000E1
6.064568750E-1,4.237500000E1,-1.656250000E1,-1.756250000E1
6.364568750E-1,4.525000000E1,-1.475000000E1,-1.375000000E1
6.664568750E-1,4.856250000E1,-1.087500000E1,-5.500000000E0
6.964553130E-1,5.000000000E1,-8.875000000E0,-3.937500000E0
7.164568750E-1,4.962500000E1,-7.812500000E0,-6.875000000E0
7.364568750E-1,4.981250000E1,-5.625000000E0,-8.187500000E0
7.564568750E-1,5.062500000E1,-1.687500000E0,-5.062500000E0
7.764568750E-1,5.106250000E1,3.625000000E0,1.687500000E0
7.964568750E-1,5.012500000E1,9.625000000E0,7.312500000E0
8.164568750E-1,4.818750000E1,1.681250000E1,9.250000000E0
8.364568750E-1,4.412500000E1,2.300000000E1,1.481250000E1
8.664553130E-1,3.562500000E1,2.768750000E1,2.606250000E1
8.864568750E-1,3.106250000E1,3.043750000E1,2.925000000E1
9.164568750E-1,2.456250000E1,3.418750000E1,3.193750000E1
9.364568750E-1,2.087500000E1,3.300000000E1,3.575000000E1
9.564568750E-1,1.656250000E1,3.025000000E1,4.000000000E1
9.764568750E-1,1.181250000E1,2.775000000E1,4.306250000E1
9.964568750E-1,8.687500000E0,2.562500000E1,4.487500000E1
1.016456875E0,6.937500000E0,2.343750000E1,4.618750000E1
1.046456875E0,4.312500000E0,2.018750000E1,4.750000000E1
1.066456875E0,2.937500000E0,1.850000000E1,4.806250000E1
1.086456875E0,1.562500000E0,1.568750000E1,4.925000000E1
1.106456875E0,1.812500000E0,1.350000000E1,4.968750000E1
1.126456875E0,2.312500000E0,1.268750000E1,4.993750000E1
1.146456875E0,3.937500000E0,1.387500000E1,4.975000000E1
1.166456875E0,5.062500000E0,1.668750000E1,4.850000000E1
1.186456875E0,4.937500000E0,2.112500000E1,4.668750000E1
1.206456875E0,4.937500000E0,2.475000000E1,4.481250000E1
1.226456875E0,5.687500000E0,2.718750000E1,4.350000000E1
1.246456875E0,5.500000000E0,2.993750000E1,4.162500000E1
1.276455313E0,1.687500000E0,3.606250000E1,3.693750000E1
1.296455313E0,6.875000000E-1,3.981250000E1,3.293750000E1
1.316456875E0,2.250000000E0,4.256250000E1,2.918750000E1
1.346455313E0,5.125000000E0,4.656250000E1,2.168750000E1
1.366455313E0,7.500000000E0,4.893750000E1,1.375000000E1
1.386456875E0,1.018750000E1,4.993750000E1,4.437500000E0
1.416456875E0,1.362500000E1,4.806250000E1,-8.062500000E0
1.436456875E0,1.575000000E1,4.550000000E1,-1.431250000E1
1.456456875E0,1.706250000E1,4.218750000E1,-2.037500000E1
1.476456875E0,1.718750000E1,3.837500000E1,-2.668750000E1
1.496456875E0,1.550000000E1,3.425000000E1,-3.281250000E1
1.516456875E0,1.206250000E1,2.962500000E1,-3.812500000E1
1.546455313E0,5.000000000E0,2.331250000E1,-4.343750000E1
1.566456875E0,-6.250000000E-1,1.937500000E1,-4.518750000E1
1.586456875E0,-6.125000000E0,1.543750000E1,-4.612500000E1
1.606456875E0,-1.187500000E1,1.187500000E1,-4.581250000E1
1.626456875E0,-1.762500000E1,8.750000000E0,-4.462500000E1
1.646456875E0,-2.237500000E1,5.875000000E0,-4.275000000E1
1.666456875E0,-2.612500000E1,3.250000000E0,-4.075000000E1
1.696455313E0,-2.962500000E1,-1.375000000E0,-3.812500000E1
1.716455313E0,-3.187500000E1,-3.625000000E0,-3.600000000E1
1.736456875E0,-3.300000000E1,-4.250000000E0,-3.456250000E1
1.766455313E0,-3.387500000E1,-3.562500000E0,-3.393750000E1
1.786456875E0,-3.500000000E1,-2.750000000E0,-3.281250000E1
1.806456875E0,-3.668750000E1,-1.937500000E0,-3.100000000E1
1.836455313E0,-3.875000000E1,-1.312500000E0,-2.825000000E1
1.856455313E0,-3.906250000E1,-9.375000000E-1,-2.700000000E1
1.876456875E0,-3.918750000E1,-2.500000000E-1,-2.675000000E1
1.906455313E0,-3.981250000E1,9.375000000E-1,-2.550000000E1
1.926455313E0,-4.006250000E1,1.812500000E0,-2.468750000E1
1.946456875E0,-4.056250000E1,3.187500000E0,-2.456250000E1
1.976455313E0,-4.018750000E1,5.750000000E0,-2.462500000E1
1.996455313E0,-4.037500000E1,7.750000000E0,-2.362500000E1
2.016456875E0,-4.081250000E1,1.037500000E1,-2.250000000E1
2.046455313E0,-3.968750000E1,1.343750000E1,-2.250000000E1
2.066455313E0,-3.881250000E1,1.512500000E1,-2.343750000E1
2.086456875E0,-3.687500000E1,1.718750000E1,-2.537500000E1
2.116455313E0,-3.481250000E1,2.081250000E1,-2.575000000E1
2.136455313E0,-3.531250000E1,2.256250000E1,-2.375000000E1
2.156455313E0,-3.618750000E1,2.400000000E1,-2.112500000E1
2.176456875E0,-3.718750000E1,2.525000000E1,-1.762500000E1
2.206456875E0,-3.806250000E1,2.725000000E1,-1.206250000E1
2.236456875E0,-3.843750000E1,2.875000000E1,-7.625000000E0
2.266455313E0,-3.625000000E1,3.287500000E1,-1.312500000E0
2.286455313E0,-3.156250000E1,3.775000000E1,6.250000000E-1
2.306456875E0,-2.550000000E1,4.268750000E1,1.500000000E0
2.336455313E0,-1.343750000E1,4.856250000E1,-1.875000000E0
2.356455313E0,-6.000000000E0,4.918750000E1,-9.687500000E0
2.376456875E0,-1.000000000E0,4.718750000E1,-1.793750000E1
2.406455313E0,5.562500000E0,4.162500000E1,-2.631250000E1
2.426455313E0,9.312500000E0,3.718750000E1,-3.093750000E1
2.446456875E0,1.087500000E1,3.200000000E1,-3.531250000E1
2.476455313E0,1.125000000E1,2.437500000E1,-4.050000000E1
2.496455313E0,1.087500000E1,1.987500000E1,-4.281250000E1
2.516456875E0,9.625000000E0,1.537500000E1,-4.431250000E1
2.536456875E0,7.750000000E0,1.231250000E1,-4.525000000E1
2.566456875E0,5.687500000E0,1.043750000E1,-4.600000000E1
2.586456875E0,4.687500000E0,9.687500000E0,-4.637500000E1
2.606456875E0,3.500000000E0,9.562500000E0,-4.656250000E1
2.636455313E0,3.062500000E0,9.375000000E0,-4.668750000E1
2.656455313E0,3.000000000E0,9.312500000E0,-4.656250000E1
2.676456875E0,2.312500000E0,9.312500000E0,-4.662500000E1
2.706455313E0,1.250000000E-1,9.375000000E0,-4.650000000E1
2.726455313E0,-6.250000000E-1,9.812500000E0,-4.656250000E1
2.746455313E0,-6.250000000E-1,9.937500000E0,-4.662500000E1
2.766455313E0,-6.250000000E-1,9.500000000E0,-4.643750000E1
2.786455313E0,-2.500000000E-1,9.750000000E0,-4.687500000E1
2.806456875E0,0.000000000E0,1.025000000E1,-4.675000000E1
2.836456875E0,-4.375000000E-1,1.018750000E1,-4.712500000E1
