"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
9.959968750E-1,-9.808824539E0,-1.317470837E1,1.622281265E1
1.015996875E0,-8.448448181E0,-1.497282982E1,1.165881443E1
1.035996875E0,-1.532894325E1,-1.196373081E1,9.635311127E0
1.055996875E0,-2.042141914E1,-6.917624474E0,6.034394264E0
1.075996875E0,-1.973591232E1,-5.692674160E0,8.738367081E0
1.095996875E0,-1.461979008E1,-1.000746536E1,1.447701931E1
1.115996875E0,-1.616776657E1,-1.151970100E1,1.728117561E1
1.135996875E0,-1.836031914E1,-9.058883667E0,1.724159431E1
1.155998438E0,-1.702413559E1,-1.299926090E1,1.179984188E1
1.177996875E0,-2.334971046E1,-1.249806881E1,3.482519627E0
1.197996875E0,-2.765937805E1,-7.795434475E0,-1.251765251E0
1.217996875E0,-1.924545479E1,-6.807759285E0,2.532701492E0
1.238015625E0,-1.454373169E1,-9.056959152E0,2.688755512E0
1.259995313E0,-2.378181648E1,-1.284967136E1,-3.258221149E-1
1.279995313E0,-3.170222855E1,-9.470092773E0,1.905439854E0
1.299995313E0,-3.101043701E1,-1.547542095E1,-1.394411802E0
1.319995313E0,-2.659212112E1,-2.717725372E1,5.186798424E-2
1.339996875E0,-2.325429726E1,-2.748687172E1,3.062164783E0
1.361995313E0,-1.586681557E1,-2.676653290E1,-6.031090021E-1
1.381996875E0,-1.124234772E1,-2.855234909E1,-5.090226173E0
1.404003125E0,-1.173308182E1,-3.167081642E1,-6.467419147E0
1.425998438E0,-1.275588608E1,-2.704483604E1,-3.825666189E0
1.445998438E0,-1.317562675E1,-2.355446243E1,3.197600245E-1
1.467996875E0,-1.219019318E1,-2.532422829E1,1.440073967E0
1.487996875E0,-1.299811172E1,-2.746568680E1,5.565657020E-1
1.507996875E0,-1.448542786E1,-2.369983101E1,1.557763368E-1
1.527996875E0,-1.285103989E1,-1.840250397E1,1.901197314E0
1.549995313E0,-1.183823490E1,-1.708189964E1,1.488111377E0
1.569996875E0,-1.294667435E1,-1.681514931E1,-6.800777316E-1
1.589996875E0,-1.266932964E1,-1.410895443E1,-1.553358078E0
1.609996875E0,-1.088515091E1,-1.315237522E1,-1.640392065E0
1.629996875E0,-8.053022385E0,-1.190057087E1,-1.539500356E0
1.649996875E0,-4.961906433E0,-8.873294830E0,7.587704062E-2
1.671995313E0,-7.304383755E0,-6.875572681E0,1.828059196E0
1.691995313E0,-8.148272514E0,-2.347658396E0,-8.225519210E-2
1.711995313E0,-1.317017746E1,-8.911123276E-1,1.451116085E0
1.731996875E0,-1.217705345E1,5.553820133E0,-6.148808002E0
1.753998438E0,-5.956055641E0,1.493962646E0,1.769257545E0
1.775995313E0,1.598368958E-2,2.543619156E0,2.640890598E0
1.795996875E0,3.305683851E0,4.140685558E0,2.885970592E0
1.817996875E0,3.713014126E0,4.320183754E0,7.800271034E0
1.838015625E0,5.331609249E0,1.007355571E0,8.766005516E0
1.859996875E0,2.691532612E0,4.977124214E0,5.738729000E0
1.881996875E0,1.053582788E0,3.681085110E0,5.319265366E0
1.903996875E0,1.869124532E0,1.634061813E0,3.895136118E0
1.923996875E0,1.476523280E0,2.885195017E0,3.660294056E0
1.943996875E0,-1.100145221E0,4.930082321E0,9.839162827E0
1.964004688E0,-8.173038363E-1,4.005461216E0,5.259840965E0
1.985996875E0,-1.698245645E0,2.483696938E0,3.693228483E0
2.005996875E0,-6.827305257E-2,-2.937876880E-1,3.658656359E0
2.025996875E0,2.068542480E0,-5.297889113E-1,4.329473019E0
2.047996875E0,3.385075569E0,1.528841406E-1,6.382022381E0
2.069996875E0,2.433284760E0,1.519235849E0,2.710245848E0
2.091996875E0,2.751703858E-1,5.304775238E0,1.137001610E1
2.114003125E0,4.820178986E0,2.473057032E0,7.380998135E0
2.135995313E0,7.258357525E0,2.510722637E0,-7.082815170E-1
2.155996875E0,4.863437653E0,1.222201705E0,6.248167515E0
2.177996875E0,1.167997003E0,1.076816171E-1,8.228010178E0
2.199996875E0,7.499961376E0,-2.580566406E0,3.678508997E0
2.219996875E0,1.607256293E0,-4.300340652E0,1.033785629E1
2.241996875E0,-6.053356171E0,-9.212917328E0,9.850186348E0
2.263996875E0,2.857144475E-1,-9.598095894E0,-1.639166236E0
2.284010938E0,7.725150585E0,-1.384574509E1,4.397075653E0
2.305996875E0,2.705821514E0,-2.268167877E1,1.100195026E1
2.325996875E0,8.550096512E0,-2.873051643E1,-2.192246199E0
2.345996875E0,2.355093002E1,-2.661552620E1,-3.109004974E0
2.365996875E0,2.669791603E1,-2.541989136E1,1.730624735E-1
2.385996875E0,2.680849075E1,-2.160626221E1,-1.382220554E1
2.406001563E0,2.266566849E1,-1.730408478E1,-7.228094935E-1
2.427996875E0,1.877788734E1,-1.529675579E1,2.752374299E-2
2.447996875E0,1.246868610E1,-1.048852825E1,-3.589818001E0
2.467996875E0,7.487415314E0,-1.158890343E1,1.235015392E0
2.487996875E0,4.589694500E0,-7.929978848E0,-1.113150477E0
2.507996875E0,2.862153292E0,-4.773166656E0,-2.034765005E0
2.527996875E0,1.080503225E0,-5.423440933E-1,-3.787033558E0
2.549995313E0,-1.912986279E0,7.925669551E-1,-9.618561268E-1
2.569996875E0,-5.172002316E0,-4.171944261E-1,2.143672466E0
2.591996875E0,-6.568176270E0,-1.593389153E0,2.797375679E0
2.614004688E0,-6.893471718E0,-3.156965494E0,2.616996527E0
2.635995313E0,-6.353857040E0,-4.939247608E0,4.035235405E0
2.655996875E0,-2.834217787E0,-6.128121853E0,5.558129787E0
2.677996875E0,3.809126854E0,-9.149795532E0,6.275489807E0
2.699996875E0,1.217262936E1,-1.169759083E1,7.779269218E0
2.719996875E0,1.690383911E1,-1.198426247E1,8.929922104E0
2.741995313E0,2.055197144E1,-1.042243862E1,1.052377129E1
2.761995313E0,1.993397141E1,-7.756150246E0,7.382961273E0
2.781995313E0,1.444507122E1,-6.960183620E0,7.496877670E0
2.801996875E0,7.997150898E0,-7.645394325E0,9.436783791E0
2.823996875E0,2.129613876E0,-7.553983688E0,1.143780041E1
2.843996875E0,1.816873550E0,-4.905930042E0,8.095179558E0
2.863996875E0,5.226216793E0,-1.823845387E0,3.017948627E0
2.883996875E0,6.949984550E0,-1.530182242E0,6.687963009E-1
2.903996875E0,5.606818199E0,-7.112473965E0,-1.323993504E-1
2.924000000E0,6.435001373E0,-1.192181206E1,-5.387337208E-1
2.945996875E0,3.749568939E0,-1.542023945E1,6.777180672E0
2.967996875E0,7.206595421E0,-9.468368530E0,-3.438677073E0
2.989995313E0,8.854897499E0,-6.510973930E0,8.590730667E0
3.009996875E0,5.963640690E0,-9.147938728E0,1.516295820E-1
3.031996875E0,3.065756083E0,-8.879164696E0,-2.277115822E0
3.053996875E0,-6.350284815E-1,-1.300186539E1,-7.689409852E-1
3.074001563E0,1.777733088E0,-1.081351757E1,1.822207808E0
3.094007813E0,5.665083408E0,-9.332483292E0,6.040389061E0
3.115996875E0,3.879296303E0,-7.977077484E0,1.004419327E1
3.138015625E0,6.099228859E0,-8.135267258E0,3.677359581E0
3.159995313E0,5.637588501E0,-5.310990810E0,4.164388180E0
3.179995313E0,6.221611023E0,-2.723251104E0,1.691522717E0
3.199996875E0,8.912511826E0,-3.833222151E0,2.917564631E0
3.221995313E0,6.628960609E0,-4.359937191E0,2.095366955E0
3.241996875E0,4.672303677E0,-2.771757841E0,-9.194213152E-1
3.263996875E0,5.870649338E0,-2.634694576E0,-1.732683659E0
3.284003125E0,8.129099846E0,-2.615972042E0,-1.823079228E0
3.304003125E0,7.353943825E0,-4.662363052E0,2.370259725E-2
3.325995313E0,7.568885803E0,-1.481153679E1,-9.184349179E-1
3.345996875E0,5.344155312E0,-1.704481125E1,-2.747987986E0
3.366000000E0,4.361890793E0,-1.677186203E1,-2.272518873E0
3.387996875E0,2.943948746E0,-1.607871246E1,1.965993881E0
3.407996875E0,2.308038950E0,-2.126008987E1,1.010171175E0
3.427996875E0,-6.905356646E-1,-1.370130730E1,2.420777321E0
3.449995313E0,-1.437258482E0,-9.710518837E0,2.107970238E0
3.469995313E0,-3.321428299E-1,-6.396454811E0,1.842070103E0
3.489996875E0,8.963029385E-1,-5.608656883E0,2.197245121E0
3.511996875E0,2.123819828E0,-1.052375221E1,1.330534577E0
3.531996875E0,-7.121983767E-1,-1.519727135E1,-1.360931277E0
3.554003125E0,-2.311850786E0,-1.829267693E1,-3.513816595E0
3.575996875E0,-4.156104565E0,-9.476183891E0,-1.599183083E0
3.595996875E0,-3.082888842E0,-5.167109013E0,-1.593034744E0
3.616000000E0,-2.161303282E0,-4.119224072E0,-6.755479574E-1
3.638015625E0,-1.906416655E0,-4.519984722E0,-3.781593740E-1
3.659995313E0,-7.031770349E-1,-6.326160431E0,-6.764673591E-1
3.679995313E0,-1.290953457E-1,-8.139107704E0,-8.133103251E-1
3.699996875E0,-5.370481610E-1,-9.722939491E0,-5.376994014E-1
3.719996875E0,-1.381291628E0,-1.068840599E1,1.556326896E-1
3.741996875E0,-2.070285320E0,-1.191818237E1,2.246067524E0
3.763996875E0,-3.101774454E0,-1.318820095E1,1.214176297E0
3.784006250E0,-2.159330606E0,-1.234948444E1,1.133635402E0
3.804009375E0,-1.022324085E0,-1.072666550E1,6.560304165E-1
3.825995313E0,-6.214773059E-1,-9.616684914E0,-6.302496791E-2
3.845995313E0,-1.505799651E0,-1.063783073E1,-1.117632389E0
3.865996875E0,-4.005480289E0,-1.169060898E1,-4.742444515E0
3.885996875E0,-5.590662003E0,-1.291216850E1,-8.032748222E0
3.905998438E0,-6.515887260E0,-1.494921398E1,-9.269123077E0
3.927995313E0,-6.132259369E0,-1.328153706E1,-5.393542290E0
3.947995313E0,-5.948020458E0,-1.054303074E1,-3.196450710E0
3.967995313E0,-6.133829594E0,-1.028525066E1,-3.042541981E0
3.987995313E0,-6.043702602E0,-9.250869751E0,-3.219454288E0
4.007996875E0,-5.395802498E0,-8.615084648E0,-2.630078316E0
4.027996875E0,-2.875397921E0,-8.193264961E0,-1.726209879E0
4.047996875E0,3.345877647E0,-1.238040733E1,-1.055488706E0
4.069996875E0,2.548991680E0,-9.447069168E0,-1.228225470E0
4.091996875E0,-1.626620591E-1,-5.356920719E0,-1.569370508E0
4.113996875E0,-1.845038772E0,-2.958112717E0,-1.170544267E0
4.135995313E0,-2.277278662E0,-1.454573274E0,-1.295042872E0
4.155996875E0,-1.741331697E0,-2.932217121E0,-1.017229199E0
4.177996875E0,-1.456402421E0,-4.922421455E0,-4.059608579E-1
4.199996875E0,-1.441232800E0,-7.452383995E0,-1.928203821E0
4.219996875E0,-8.632054925E-1,-9.742763519E0,-9.305591583E-1
4.241996875E0,-6.704722047E-1,-1.143607712E1,-3.598006368E-1
4.263996875E0,-1.474071622E0,-1.256653214E1,3.756310940E-1
4.285996875E0,-1.247580171E0,-1.292719555E1,-2.336453497E-1
4.305996875E0,1.254360557E0,-1.395275593E1,-3.089085102E0
4.325996875E0,-7.907474041E-1,-1.354434395E1,-5.975754738E0
4.345996875E0,-5.542356491E0,-1.124075794E1,-6.906151295E0
4.365996875E0,-7.993272305E0,-9.267169952E0,-9.616043091E0
4.385996875E0,-5.507727146E0,-1.145600605E1,-4.722179890E0
4.405996875E0,-5.674707890E0,-1.400407791E1,-2.182286024E0
4.425996875E0,-6.383353710E0,-1.397913074E1,-4.146000862E0
4.445996875E0,-6.931415081E0,-1.227519608E1,-3.864854574E0
4.465996875E0,-5.245379925E0,-1.066217518E1,-3.484712601E0
4.485996875E0,-3.589406252E0,-9.332272530E0,-3.115421295E0
4.505998438E0,-2.419771671E0,-8.734382629E0,-3.873904467E0
4.527996875E0,-1.774802566E0,-8.509567261E0,-4.111993790E0
4.549995313E0,-1.513911247E0,-7.387270927E0,-2.727876663E0
4.569996875E0,-1.222996593E0,-6.359200478E0,-1.253297567E0
4.591996875E0,-1.303978086E0,-5.861781120E0,-3.988261223E-1
4.613996875E0,-9.726108909E-1,-6.379599571E0,-5.848651528E-1
4.633996875E0,-7.657710314E-1,-5.949543476E0,-3.476668000E-1
4.653996875E0,-6.320979595E-1,-5.437299252E0,-2.590430677E-1
4.673996875E0,-1.900517344E-1,-5.490258694E0,-9.929807782E-1
4.693996875E0,2.761951089E-1,-5.693162441E0,-1.066884995E0
4.713996875E0,5.670139790E-1,-6.458225250E0,-1.260384440E0
4.733996875E0,3.433859944E-1,-8.499156952E0,-1.401814699E0
4.753996875E0,-1.502409577E-1,-1.103690624E1,-1.568575621E0
4.774004688E0,2.169242501E-1,-1.335411072E1,-1.139879346E0
4.795996875E0,8.107341528E-1,-1.394699097E1,-1.953189671E-1
4.815996875E0,4.569573402E-1,-1.271125793E1,-1.668519139E0
4.835996875E0,3.438743949E-1,-1.202815342E1,-3.188798904E0
4.855996875E0,-2.086307406E-1,-1.262022114E1,-4.958142757E0
4.875996875E0,-1.113552690E0,-1.233871937E1,-5.779095173E0
4.897995313E0,-3.251163006E0,-1.068742847E1,-5.960537434E0
4.917995313E0,-5.058967113E0,-1.147080231E1,-8.179589272E0
4.938015625E0,-5.952071667E0,-1.248608780E1,-8.902091980E0
4.959995313E0,-7.103356838E0,-1.129570961E1,-9.527591705E0
4.979995313E0,-4.935972691E0,-9.325740814E0,-9.159343719E0
4.999995313E0,-2.829936743E0,-8.892840385E0,-6.526000023E0
5.019995313E0,-1.094858885E0,-8.362257004E0,-3.840998650E0
5.039995313E0,3.594175726E-2,-7.205551147E0,-1.961320400E0
5.059995313E0,9.753690362E-1,-6.040532589E0,-9.832124710E-1
5.079995313E0,1.332823396E0,-5.246127129E0,-9.625265598E-1
5.099995313E0,1.407714009E0,-4.879517078E0,-1.350540400E0
5.119995313E0,1.538935423E0,-5.067682266E0,-1.446318150E0
5.139996875E0,1.241949081E0,-5.488458633E0,-1.700323701E0
5.161996875E0,5.403042436E-1,-4.386157990E0,-1.242197990E0
5.183996875E0,-9.220262170E-1,-4.061600208E0,-1.482106566E0
5.204003125E0,-2.139094830E0,-4.861350060E0,-2.957356215E0
5.225996875E0,-1.632864714E0,-6.506453514E0,-3.537883043E0
5.245996875E0,-5.360617638E-1,-8.589773178E0,-2.950834513E0
5.265996875E0,1.269405782E-1,-9.655518532E0,-2.011071920E0
5.285996875E0,4.332547188E-1,-1.073327351E1,-1.835615277E0
5.305996875E0,6.476124525E-1,-1.239865112E1,-3.083884954E0
5.327996875E0,2.007394433E-1,-1.437749672E1,-5.152705193E0
5.349995313E0,-2.784935236E-1,-1.450834465E1,-4.437767506E0
5.369995313E0,-5.160366893E-1,-1.374408722E1,-3.772524357E0
5.389995313E0,-1.210604072E0,-1.142354107E1,-4.386196613E0
5.409995313E0,-1.997290850E0,-1.192693520E1,-6.388476849E0
5.429996875E0,-2.009817362E0,-1.258621311E1,-6.633451462E0
5.451995313E0,-2.283733130E0,-1.370188141E1,-4.387498856E0
5.471995313E0,-3.070180655E0,-1.440761662E1,-3.284959793E0
5.491995313E0,-3.821605682E0,-1.280628777E1,-2.447333813E0
5.511996875E0,-4.281809807E0,-1.124794006E1,-3.833672285E0
5.534007813E0,-4.320193291E0,-9.702713013E0,-4.432337761E0
5.555995313E0,-3.065641165E0,-8.334379196E0,-3.558932781E0
5.575996875E0,-1.718059897E0,-7.046461582E0,-2.084593058E0
5.595996875E0,-1.105594516E0,-6.586286068E0,-7.165750265E-1
5.615996875E0,-5.868954659E-1,-6.005825996E0,-2.107855305E-2
5.635996875E0,-3.563529551E-1,-5.279626369E0,3.009798825E-1
5.655996875E0,-4.647624195E-1,-4.613071442E0,1.482872814E-1
5.677996875E0,-4.355435967E-1,-4.072795868E0,-7.775887847E-1
5.699996875E0,-2.332048118E-1,-3.927343130E0,-1.934170127E0
5.719996875E0,-2.536417246E-1,-4.286042690E0,-2.609699011E0
5.741996875E0,-5.518634915E-1,-5.433899403E0,-3.013160467E0
5.764000000E0,-1.165506959E0,-6.092304707E0,-2.909050703E0
5.785996875E0,-1.910515547E0,-7.383517265E0,-2.995481491E0
5.805996875E0,-1.749002695E0,-9.644879341E0,-3.074126244E0
5.825996875E0,-1.502859592E0,-1.222856712E1,-3.345303297E0
5.847995313E0,-1.235800743E0,-1.422777367E1,-2.841955900E0
5.867995313E0,-6.845405698E-1,-1.365159512E1,-1.908082962E0
5.887996875E0,2.595985234E-1,-1.472966480E1,-3.517091751E0
5.907996875E0,5.842331052E-1,-1.566265678E1,-4.085532665E0
5.929995313E0,-7.239395976E-1,-1.168509293E1,-3.525998354E0
5.949995313E0,-1.575873137E0,-1.136974812E1,-3.334251404E0
5.969995313E0,-3.337076664E0,-1.367008686E1,-4.191040516E0
5.989996875E0,-4.610629082E0,-1.369670105E1,-4.623998642E0
6.009996875E0,-5.885091305E0,-1.202936935E1,-5.714270115E0
6.031995313E0,-5.055797577E0,-1.064237022E1,-6.275499344E0
6.051995313E0,-2.525193453E0,-1.030239391E1,-5.010930061E0
6.071995313E0,-1.630959034E0,-8.832372665E0,-3.677168131E0
6.091996875E0,-1.027955294E0,-7.036003590E0,-2.193787813E0
6.113996875E0,-1.473870635E0,-5.408683777E0,-1.492985845E0
6.133996875E0,-9.863728285E-1,-4.570598125E0,-7.388985157E-1
6.153996875E0,-3.456940055E-1,-4.503244400E0,-1.362990379E0
6.175995313E0,1.104780436E-1,-4.239451408E0,-1.415883064E0
6.196000000E0,3.885023296E-1,-4.081261635E0,-1.413316369E0
6.217996875E0,6.381026506E-1,-4.575482368E0,-1.517818451E0
6.238015625E0,2.545898259E-1,-5.134652615E0,-1.597871065E0
6.259995313E0,-4.293282330E-2,-6.091529369E0,-2.002519846E0
6.279996875E0,-5.477933586E-2,-7.217023849E0,-2.028693199E0
6.301996875E0,-2.183320522E-1,-8.523865700E0,-2.334720135E0
6.324003125E0,-3.478679061E-1,-1.038658333E1,-3.089640617E0
6.345995313E0,-3.785615861E-1,-1.188268185E1,-3.480393648E0
6.365996875E0,-1.909040660E-1,-1.259714985E1,-3.747356653E0
6.387996875E0,7.652251720E-1,-1.314757729E1,-4.852175236E0
6.407996875E0,2.497343868E-1,-1.311902809E1,-6.144278526E0
6.429995313E0,-7.920881510E-1,-1.239300060E1,-5.528795719E0
6.449995313E0,-4.616059303E0,-1.307508945E1,-6.777870178E0
6.469995313E0,-5.298560143E0,-1.225766087E1,-6.470311165E0
6.489996875E0,-5.363270283E0,-1.305648232E1,-5.317656040E0
6.509996875E0,-5.322703362E0,-1.539265823E1,-2.218199253E0
6.531995313E0,-4.531668663E0,-1.620028877E1,1.332995743E-1
6.551995313E0,-2.711605787E0,-1.361248207E1,-1.682807684E0
6.571995313E0,-1.297618985E0,-1.101781940E1,-2.017086267E0
6.591996875E0,-1.244314432E0,-8.918124199E0,-1.319272161E0
6.613996875E0,-6.811120510E-1,-6.460523605E0,-8.845905066E-1
6.634003125E0,-2.650859952E-1,-4.873100758E0,-6.910049319E-1
6.655996875E0,-9.123823792E-2,-3.494030952E0,-7.803277969E-1
6.677996875E0,4.580107629E-1,-3.192620039E0,-6.447872519E-1
6.699996875E0,3.298252076E-2,-2.613682747E0,-1.250999093E0
6.719996875E0,-5.206431150E-1,-2.552400827E0,-2.165354252E0
6.741996875E0,-1.320287347E0,-3.277049303E0,-3.548369646E0
6.764000000E0,-1.706855059E0,-4.384175777E0,-4.424983025E0
6.785996875E0,-1.961483240E0,-5.572858810E0,-4.053115368E0
6.805996875E0,-2.583209515E0,-7.461654186E0,-3.762918949E0
6.827996875E0,-2.818377733E0,-1.098223114E1,-3.893412590E0
6.847996875E0,-2.596482992E0,-1.359602070E1,-3.986010790E0
6.869995313E0,-2.572560072E0,-1.489416599E1,-3.378841162E0
6.889995313E0,-2.234249830E0,-1.388974953E1,-1.863665819E0
6.909995313E0,-8.542703390E-1,-1.340782642E1,-1.335476041E0
6.929995313E0,2.932418324E-2,-1.455855656E1,-2.416295528E0
6.949995313E0,-1.380975544E-1,-1.310472107E1,-2.845604420E0
6.969995313E0,-9.382684827E-1,-1.062933636E1,-3.205577374E0
6.989996875E0,-1.687414169E0,-1.176573944E1,-4.084977150E0
7.011995313E0,-2.828002214E0,-1.319540310E1,-4.349441051E0
7.031996875E0,-4.446483135E0,-1.235561371E1,-4.840328693E0
7.053996875E0,-5.129452705E0,-1.003047943E1,-5.194277763E0
7.073996875E0,-3.452563286E0,-9.253905296E0,-4.858543873E0
7.093996875E0,-2.079048157E0,-8.844708443E0,-3.968255043E0
7.113996875E0,-1.498751044E0,-7.337893009E0,-3.265384674E0
7.133996875E0,-8.727726936E-1,-5.892245293E0,-3.028550386E0
7.154007813E0,-3.929555416E-1,-4.808945656E0,-2.509851217E0
7.175996875E0,3.211390674E-1,-4.081663609E0,-1.742614865E0
7.195996875E0,3.375345469E-1,-3.790662766E0,-1.381128788E0
7.215996875E0,5.926128104E-2,-4.101650238E0,-1.106820345E0
7.235996875E0,-5.813504457E-1,-4.827965260E0,-1.154666066E0
7.257995313E0,-9.212888479E-1,-5.768513203E0,-1.418593287E0
7.277995313E0,-1.052902818E0,-6.571700573E0,-1.507159591E0
7.297995313E0,-6.625713706E-1,-7.927767277E0,-1.813559890E0
7.317996875E0,1.926853508E-1,-9.210350990E0,-1.982169151E0
7.338015625E0,5.268009901E-1,-1.025401211E1,-2.266332388E0
7.359995313E0,2.339230776E-1,-1.129607296E1,-2.672771931E0
7.379995313E0,-1.275534928E-1,-1.240596771E1,-3.260385513E0
7.399995313E0,-7.823867798E-1,-1.351000118E1,-3.781239271E0
7.419996875E0,1.701137781E0,-1.408660126E1,-5.121321678E0
7.441996875E0,2.078492641E0,-1.395331192E1,-7.474486828E0
7.463995313E0,-3.836229563E0,-1.252232647E1,-8.390881538E0
7.484003125E0,-4.277777672E0,-1.135917473E1,-6.347746849E0
7.505996875E0,-3.332929850E0,-1.232326317E1,-3.137323380E0
7.527996875E0,-3.531476259E0,-1.347173214E1,-1.016980290E0
7.547996875E0,-5.491254807E0,-1.343316746E1,-1.477988601E0
7.569995313E0,-5.812728882E0,-1.223625660E1,-2.136643171E0
7.589995313E0,-4.110461235E0,-1.150622654E1,-1.741925359E0
7.609995313E0,-1.814546227E0,-1.035742188E1,-1.133750200E0
7.629996875E0,-9.463321567E-1,-8.664290428E0,-1.400033355E0
7.651995313E0,-4.791563749E-1,-6.522925854E0,-1.314608335E0
7.671995313E0,-4.488362074E-1,-5.022240162E0,-1.515213609E0
7.691995313E0,-1.361343116E-1,-3.770398378E0,-1.607400060E0
7.711995313E0,4.922478460E-3,-4.107568741E0,-1.960515976E0
7.731996875E0,-8.772354573E-2,-4.136385918E0,-2.123130083E0
7.753996875E0,-5.891172290E-1,-4.517734051E0,-2.342247486E0
7.773996875E0,-9.706859589E-1,-4.075572968E0,-2.593198299E0
7.793996875E0,-1.265584588E0,-5.098845005E0,-3.274875164E0
7.815995313E0,-1.475268841E0,-7.142420769E0,-2.945481062E0
7.835996875E0,-1.197713733E0,-8.810585976E0,-2.986297369E0
7.855996875E0,-6.798575521E-1,-1.030135918E1,-3.164866447E0
7.875996875E0,-7.171400189E-1,-1.113675404E1,-2.659029007E0
7.897996875E0,-1.210862637E0,-1.209143639E1,-2.492028713E0
7.919996875E0,-1.160680294E0,-1.364792633E1,-3.203777075E0
7.941996875E0,-9.127367735E-1,-1.334224415E1,-3.288694620E0
7.961996875E0,-3.152205944E-1,-1.354121208E1,-3.215221405E0
7.983996875E0,-8.928552866E-1,-1.427417278E1,-3.047320843E0
8.003998438E0,-1.607256293E0,-1.170546246E1,-3.076223612E0
8.025995313E0,-2.644338369E0,-1.109251881E1,-3.337019205E0
8.045996875E0,-3.213171959E0,-1.121498680E1,-3.335965872E0
8.067995313E0,-4.023656845E0,-1.199392605E1,-4.529207230E0
8.087995313E0,-4.775991917E0,-1.097669601E1,-4.962921619E0
8.107996875E0,-4.552172184E0,-9.878006935E0,-6.149075985E0
8.129996875E0,-2.671431065E0,-8.691727638E0,-5.541475773E0
8.151995313E0,-3.449469805E-1,-7.456386566E0,-3.373573780E0
8.171996875E0,7.171112895E-1,-6.794523716E0,-2.540602207E0
8.193996875E0,8.646420240E-1,-5.070497990E0,-2.147196770E0
8.215996875E0,1.041334152E0,-3.933127403E0,-1.863253951E0
8.235996875E0,8.207802176E-1,-3.545707226E0,-1.596147180E0
8.257996875E0,5.267243460E-2,-3.649970055E0,-1.476781845E0
