"Time (s)","X (hPa)"
-5.043064583E-1,1.017784195E3
5.232645417E-1,1.017780304E3
1.550808542E0,1.017776489E3
2.578375542E0,1.017773743E3
3.605922542E0,1.017773743E3
3.805296542E0,1.017774887E3
4.866023542E0,1.017785797E3
5.926709542E0,1.017806244E3
6.987333542E0,1.017821960E3
8.047972542E0,1.017838669E3
9.108661542E0,1.017856903E3
1.016937254E1,1.017863617E3
1.123011054E1,1.017865524E3
1.229077554E1,1.017873154E3
1.335146954E1,1.017876892E3
1.441213954E1,1.017877350E3
1.547278354E1,1.017881088E3
1.653343354E1,1.017881088E3
1.759407854E1,1.017879105E3
1.865472254E1,1.017879105E3
1.971533154E1,1.017880325E3
2.077588354E1,1.017880325E3
2.183645754E1,1.017880554E3
2.289703554E1,1.017880325E3
2.395764554E1,1.017880554E3
2.501826254E1,1.017886581E3
2.607885754E1,1.017890778E3
2.713942754E1,1.017897415E3
2.820000154E1,1.017903290E3
2.926061054E1,1.017907715E3
3.032128854E1,1.017907715E3
3.138195454E1,1.017907715E3
3.244267054E1,1.017901382E3
3.350337254E1,1.017894363E3
3.456406254E1,1.017891617E3
3.562476354E1,1.017888489E3
3.668540254E1,1.017884674E3
3.774605354E1,1.017883072E3
3.880670354E1,1.017882996E3
3.986738754E1,1.017882996E3
4.092805954E1,1.017882996E3
4.198874254E1,1.017883453E3
4.304943954E1,1.017883453E3
4.411011454E1,1.017883453E3
4.517079054E1,1.017881165E3
4.623149954E1,1.017876358E3
4.729215554E1,1.017873001E3
4.835290354E1,1.017870255E3
4.941359154E1,1.017869568E3
5.047425654E1,1.017867050E3
5.153485854E1,1.017867050E3
5.259555254E1,1.017867432E3
5.365625854E1,1.017867432E3
5.471696354E1,1.017866821E3
5.577760854E1,1.017865524E3
5.683823754E1,1.017862625E3
5.789886154E1,1.017858887E3
5.895947454E1,1.017855301E3
6.002004954E1,1.017853851E3
6.108063454E1,1.017853088E3
6.214122854E1,1.017853088E3
6.320184554E1,1.017851715E3
6.426246354E1,1.017849426E3
6.532304654E1,1.017847900E3
6.638350754E1,1.017846756E3
6.744405154E1,1.017842407E3
6.850456354E1,1.017841949E3
6.956507954E1,1.017838669E3
7.062558854E1,1.017838364E3
7.168610654E1,1.017838364E3
7.274664954E1,1.017838669E3
7.380721754E1,1.017838821E3
7.486771554E1,1.017839508E3
7.592821354E1,1.017840347E3
7.698867554E1,1.017840347E3
7.804918054E1,1.017840118E3
7.910967254E1,1.017838821E3
8.017017154E1,1.017836761E3
8.123063754E1,1.017835617E3
8.229113154E1,1.017836761E3
8.335163154E1,1.017836990E3
8.441214354E1,1.017840881E3
8.547267754E1,1.017844315E3
8.653324854E1,1.017845154E3
8.759378854E1,1.017845383E3
8.865429354E1,1.017845993E3
8.971480854E1,1.017845993E3
9.077531654E1,1.017845840E3
9.183584354E1,1.017845840E3
