"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
5.043399334E-2,3.211181460E1,1.189563860E2,6.447976138E0,4.199999869E-1,8.437500235E1,4.574570469E0,4.574570469E0
6.901704073E-1,3.211182496E1,1.189563700E2,7.670571327E0,8.199999928E-1,4.218750000E1,3.535533906E0,3.535533906E0
2.028173447E0,3.211183452E1,1.189563770E2,8.459450722E0,8.000000119E-1,5.765625000E1,3.535533906E0,3.535533906E0
3.028176904E0,3.211184382E1,1.189563793E2,7.687111855E0,8.999999762E-1,1.089843750E1,3.535533906E0,3.535533906E0
4.028179049E0,3.211185203E1,1.189563804E2,7.925484657E0,8.000000119E-1,2.109375000E1,3.535533906E0,3.535533906E0
5.028182507E0,3.211185912E1,1.189563788E2,7.989327431E0,8.299999833E-1,3.526171875E2,3.535533906E0,3.535533906E0
6.028184175E0,3.211186813E1,1.189563747E2,7.921090126E0,9.399999976E-1,3.476953125E2,3.535533906E0,3.535533906E0
7.028189301E0,3.211187793E1,1.189563707E2,7.675240517E0,1.019999981E0,3.469921875E2,3.535533906E0,3.535533906E0
8.028190732E0,3.211188787E1,1.189563635E2,7.599556923E0,1.019999981E0,3.357421875E2,3.535533906E0,3.535533906E0
9.028190970E0,3.211189637E1,1.189563529E2,7.654305458E0,1.070000052E0,3.100781250E2,3.535533906E0,3.535533906E0
1.002819300E1,3.211189973E1,1.189563410E2,7.744729042E0,8.999999762E-1,2.854687500E2,3.535533906E0,3.535533906E0
1.102819264E1,3.211189977E1,1.189563296E2,7.555764198E0,8.999999762E-1,2.707031250E2,3.535533906E0,3.535533906E0
1.202819574E1,3.211189742E1,1.189563174E2,7.598366737E0,8.999999762E-1,2.636718750E2,3.535533906E0,3.535533906E0
1.302819681E1,3.211189327E1,1.189563041E2,7.172768593E0,1.059999943E0,2.576953125E2,3.535533906E0,3.535533906E0
1.402819490E1,3.211189124E1,1.189562931E2,7.172768692E0,1.059999943E0,2.576953067E2,4.574570546E0,4.574570546E0
1.502819610E1,3.211188562E1,1.189562793E2,6.590523832E0,1.129999995E0,2.538281189E2,4.574570588E0,4.574570588E0
1.602819371E1,3.211188093E1,1.189562657E2,6.605782634E0,1.200000048E0,2.520703061E2,4.574570627E0,4.574570627E0
1.702819145E1,3.211187807E1,1.189562522E2,6.551980141E0,1.190000057E0,2.541796811E2,4.574570665E0,4.574570665E0
1.802819276E1,3.211187719E1,1.189562380E2,6.564156655E0,1.200000048E0,2.591015559E2,4.574570702E0,4.574570702E0
1.902819562E1,3.211187724E1,1.189562218E2,6.657387865E0,1.240000010E0,2.647265555E2,4.574570741E0,4.574570741E0
2.002819455E1,3.211187970E1,1.189562074E2,6.710732574E0,1.139999986E0,2.721093686E2,4.574570774E0,4.574570774E0
2.102819085E1,3.211188355E1,1.189561903E2,6.755959651E0,1.289999962E0,2.791406178E2,4.574570809E0,4.574570809E0
2.202819121E1,3.211188722E1,1.189561777E2,6.403908843E0,1.139999986E0,2.847656188E2,4.574570836E0,4.574570836E0
2.302819145E1,3.211189126E1,1.189561642E2,6.393075109E0,1.169999957E0,2.875781187E2,4.574570862E0,4.574570862E0
2.402819014E1,3.211189607E1,1.189561500E2,6.423592687E0,1.169999957E0,2.896874938E2,4.574570889E0,4.574570889E0
2.502819288E1,3.211190237E1,1.189561385E2,6.264626617E0,1.139999986E0,2.946093692E2,4.574570908E0,4.574570908E0
2.602819133E1,3.211191073E1,1.189561244E2,6.180916947E0,1.379999995E0,2.984765557E2,4.574570927E0,4.574570927E0
2.702819097E1,3.211191990E1,1.189561124E2,6.046944778E0,1.379999995E0,3.033984310E2,4.574570943E0,4.574570943E0
2.802818894E1,3.211192825E1,1.189561004E2,6.015755814E0,1.379999995E0,3.048046811E2,4.574570959E0,4.574570959E0
2.902818823E1,3.211193535E1,1.189560887E2,6.030099060E0,1.299999952E0,3.051562440E2,4.574570976E0,4.574570976E0
3.002818704E1,3.211194166E1,1.189560787E2,5.936379544E0,1.129999995E0,3.062109324E2,4.574570991E0,4.574570991E0
3.102818680E1,3.211194898E1,1.189560683E2,5.817025298E0,1.139999986E0,3.086718700E2,4.574571004E0,4.574571004E0
3.202818537E1,3.211195828E1,1.189560616E2,5.847115629E0,1.129999995E0,3.188671833E2,4.574571008E0,4.574571008E0
3.302818370E1,3.211196770E1,1.189560573E2,5.819222552E0,1.070000052E0,3.283593718E2,4.574571005E0,4.574571005E0
3.402818358E1,3.211199668E1,1.189560403E2,1.327833273E1,1.145545423E0,3.407558318E2,4.779064937E0,4.779064937E0
3.502818203E1,3.211200808E1,1.189560437E2,1.345038281E1,1.121113370E0,3.499142773E2,4.776250798E0,4.776250798E0
3.602818120E1,3.211201981E1,1.189560460E2,1.336633721E1,1.161751403E0,3.567890070E2,4.772287774E0,4.772287774E0
3.702817893E1,3.211203031E1,1.189560518E2,1.309819767E1,1.175962821E0,3.593512565E2,4.769232533E0,4.769232533E0
3.802817845E1,3.211203431E1,1.189560430E2,1.328582896E1,1.037388282E0,3.566642272E2,4.720821366E0,4.720821366E0
3.902817702E1,3.211204361E1,1.189560452E2,1.426805357E1,1.020065936E0,1.063039546E0,4.727321818E0,4.727321818E0
4.002817559E1,3.211205275E1,1.189560436E2,1.395815979E1,9.744179251E-1,3.560974341E2,4.727942410E0,4.727942410E0
4.102817833E1,3.211206418E1,1.189560421E2,1.375697425E1,1.132993295E0,3.537478691E2,4.726909420E0,4.726909420E0
4.202817369E1,3.211207444E1,1.189560415E2,1.363427709E1,1.106399204E0,3.546603182E2,4.726276743E0,4.726276743E0
4.302817142E1,3.211208319E1,1.189560432E2,1.353164043E1,9.772157979E-1,3.594304733E2,4.719593901E0,4.719593901E0
4.402817059E1,3.211209418E1,1.189560403E2,1.331127083E1,1.053480245E0,3.540423849E2,4.722664991E0,4.722664991E0
4.502816880E1,3.211210353E1,1.189560382E2,1.327873150E1,9.508646413E-1,3.536209757E2,4.725685302E0,4.725685302E0
4.602816784E1,3.211211789E1,1.189560357E2,1.361787199E1,1.095173815E0,3.524155120E2,4.723514515E0,4.723514515E0
4.702816629E1,3.211213025E1,1.189560324E2,1.340457911E1,1.163783636E0,3.508266599E2,4.722137873E0,4.722137873E0
4.802816391E1,3.211213667E1,1.189560322E2,1.360461555E1,8.746966472E-1,3.523934724E2,4.724731555E0,4.724731555E0
4.902816319E1,3.211214656E1,1.189560304E2,1.325159548E1,8.395801750E-1,3.504641651E2,4.718294148E0,4.718294148E0
5.002816141E1,3.211215753E1,1.189560311E2,1.319612703E1,8.711544453E-1,3.543133980E2,4.726165851E0,4.726165851E0
5.102815926E1,3.211216750E1,1.189560277E2,1.290406356E1,9.273443392E-1,3.493260639E2,4.727750031E0,4.727750031E0
5.202815855E1,3.211217645E1,1.189560276E2,1.297482669E1,9.902492362E-1,3.533480463E2,4.726322657E0,4.726322657E0
5.302815652E1,3.211218382E1,1.189560264E2,1.358387405E1,9.605824319E-1,3.525297948E2,4.725148544E0,4.725148544E0
5.402815545E1,3.211219209E1,1.189560255E2,1.377304906E1,8.515423332E-1,3.514152446E2,4.726443611E0,4.726443611E0
5.502815640E1,3.211219431E1,1.189560240E2,1.331937249E1,4.109762036E-1,3.395273786E2,4.720150294E0,4.720150294E0
5.602815187E1,3.211219812E1,1.189560274E2,1.341176406E1,0.000000000E0,3.530788497E2,4.726244980E0,4.726244980E0
5.702815020E1,3.211220767E1,1.189560280E2,1.376773029E1,5.317858759E-1,3.511529861E2,4.729424168E0,4.729424168E0
5.802814901E1,3.211221050E1,1.189560317E2,1.310136257E1,4.332348190E-1,2.448797023E0,4.719539131E0,4.719539131E0
5.902814794E1,3.211220884E1,1.189560350E2,1.343806304E1,0.000000000E0,5.402616390E0,4.727975541E0,4.727975541E0
6.002814901E1,3.211220857E1,1.189560376E2,1.357466012E1,0.000000000E0,5.402618281E0,4.740133524E0,4.740133524E0
6.102814436E1,3.211220857E1,1.189560376E2,1.357466012E1,0.000000000E0,5.402618281E0,4.726189540E0,4.726189540E0
6.202814353E1,3.211220857E1,1.189560376E2,1.357466012E1,0.000000000E0,5.402618281E0,4.735787944E0,4.735787944E0
6.302814114E1,3.211221081E1,1.189560403E2,1.396114421E1,0.000000000E0,5.402620211E0,4.737665507E0,4.737665507E0
6.402814031E1,3.211221329E1,1.189560386E2,1.387174256E1,0.000000000E0,5.402618924E0,4.734347646E0,4.734347646E0
6.502813804E1,3.211221549E1,1.189560383E2,1.371827028E1,0.000000000E0,5.402618684E0,4.727054206E0,4.727054206E0
6.602813733E1,3.211222432E1,1.189560394E2,1.383941516E1,7.042029249E-1,3.557343683E2,4.730551195E0,4.730551195E0
6.702813458E1,3.211223853E1,1.189560353E2,1.427409155E1,1.058662248E0,3.518175499E2,4.730977278E0,4.730977278E0
6.802813363E1,3.211225023E1,1.189560331E2,1.382443103E1,1.074874465E0,3.474178541E2,4.730861443E0,4.730861443E0
6.902813196E1,3.211225818E1,1.189560274E2,1.331169757E1,9.820891441E-1,3.400775628E2,4.727093384E0,4.727093384E0
7.002813041E1,3.211226769E1,1.189560231E2,1.333832505E1,1.040433733E0,3.401396812E2,4.729765441E0,4.729765441E0
7.102812886E1,3.211227325E1,1.189560229E2,1.369926997E1,8.910761056E-1,3.458606342E2,4.730761993E0,4.730761993E0
7.202812755E1,3.211228902E1,1.189560211E2,1.345532564E1,1.195295954E0,3.505795036E2,4.731024660E0,4.731024660E0
7.302812529E1,3.211229579E1,1.189560212E2,1.295421423E1,9.395518665E-1,3.542830773E2,4.731938137E0,4.731938137E0
7.402812338E1,3.211230360E1,1.189560192E2,1.290041438E1,8.059134544E-1,3.510720937E2,4.727290275E0,4.727290275E0
7.502812159E1,3.211231249E1,1.189560165E2,1.309026537E1,8.553693208E-1,3.489292742E2,4.724781604E0,4.724781604E0
7.602812052E1,3.211232244E1,1.189560156E2,1.288924654E1,9.570383084E-1,3.497760606E2,4.724290367E0,4.724290367E0
7.702811933E1,3.211233200E1,1.189560141E2,1.309317305E1,9.887478342E-1,3.523533034E2,4.726952768E0,4.726952768E0
7.802811670E1,3.211234238E1,1.189560113E2,1.322491928E1,1.040167126E0,3.522922096E2,4.720781386E0,4.720781386E0
7.902811563E1,3.211235388E1,1.189560081E2,1.271575355E1,1.054810387E0,3.518324408E2,4.718007894E0,4.718007894E0
8.002811444E1,3.211236423E1,1.189560048E2,1.217026687E1,9.797194266E-1,3.496122392E2,4.725695672E0,4.725695672E0
8.102811217E1,3.211236808E1,1.189559997E2,1.203645547E1,6.756224761E-1,3.374153563E2,4.717408562E0,4.717408562E0
8.202811122E1,3.211237623E1,1.189559903E2,1.232417987E1,8.744924820E-1,3.299796736E2,4.716582547E0,4.716582547E0
8.302810955E1,3.211238104E1,1.189559802E2,1.244293799E1,8.216029707E-1,3.154417789E2,4.716790950E0,4.716790950E0
8.402810669E1,3.211239281E1,1.189559694E2,1.244550695E1,1.144193336E0,3.176563143E2,4.720789547E0,4.720789547E0
8.502810609E1,3.211240642E1,1.189559557E2,1.272200008E1,1.345729253E0,3.201292633E2,4.724878062E0,4.724878062E0
8.602810478E1,3.211241491E1,1.189559497E2,1.279834273E1,1.222542516E0,3.220686504E2,4.721228020E0,4.721228020E0
8.702810204E1,3.211242545E1,1.189559440E2,1.281357148E1,1.198877003E0,3.283034033E2,4.718861325E0,4.718861325E0
8.802810073E1,3.211243695E1,1.189559366E2,1.301159160E1,1.146899106E0,3.327519984E2,4.725226539E0,4.725226539E0
8.902809894E1,3.211244390E1,1.189559285E2,1.288059012E1,1.070787797E0,3.271443441E2,4.726354432E0,4.726354432E0
9.002809715E1,3.211245068E1,1.189559257E2,1.293038238E1,8.319458570E-1,3.273279733E2,4.726072944E0,4.726072944E0
9.102809525E1,3.211245629E1,1.189559155E2,1.261352714E1,8.354543780E-1,3.173462003E2,4.728691788E0,4.728691788E0
9.202809477E1,3.211246166E1,1.189559058E2,1.257444228E1,8.797204567E-1,3.125099599E2,4.729058923E0,4.729058923E0
9.302809322E1,3.211246527E1,1.189558923E2,1.280568772E1,1.051818356E0,3.023632427E2,4.726114722E0,4.726114722E0
9.402809060E1,3.211246826E1,1.189558816E2,1.273187038E1,1.024111895E0,3.001038672E2,4.728776124E0,4.728776124E0
9.502808845E1,3.211247062E1,1.189558713E2,1.258048005E1,9.420543269E-1,2.961802538E2,4.724630817E0,4.724630817E0
9.602808750E1,3.211247541E1,1.189558627E2,1.283820872E1,9.059315497E-1,2.995596207E2,4.725187546E0,4.725187546E0
9.702808595E1,3.211248027E1,1.189558547E2,1.238991036E1,9.638411383E-1,2.980640922E2,4.724253314E0,4.724253314E0
9.802808464E1,3.211248785E1,1.189558431E2,1.253030411E1,1.234030772E0,2.993119846E2,4.726215183E0,4.726215183E0
9.902809596E1,3.211249086E1,1.189558319E2,1.265907969E1,1.140664372E0,2.963976597E2,4.725198986E0,4.725198986E0
1.000280806E2,3.211249052E1,1.189558243E2,1.271319491E1,9.226813267E-1,2.895689879E2,4.727458613E0,4.727458613E0
