"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.003254167E-2,-6.280040588E0,3.707490234E0,1.008692413E1
4.995254167E-2,-6.077661438E0,2.854863281E0,9.694739685E0
6.987254167E-2,-6.169420624E0,2.236349487E0,9.886341248E0
8.979154167E-2,-5.872587891E0,1.735491028E0,1.071037766E1
1.097115417E-1,-5.063071289E0,1.204096069E0,1.052341644E1
1.296315417E-1,-4.364623718E0,8.741821289E-1,9.715845795E0
1.495505417E-1,-4.144581299E0,1.478774872E0,9.678423615E0
1.694705417E-1,-4.117637329E0,1.808988190E0,8.935219116E0
1.893895417E-1,-3.913312225E0,1.984722748E0,7.999065857E0
2.093095417E-1,-3.874243469E0,2.163151703E0,6.993007965E0
2.292295417E-1,-3.778742065E0,2.234403534E0,6.667434998E0
2.491485417E-1,-3.513194275E0,2.351609802E0,6.827601929E0
2.690685417E-1,-3.419788513E0,2.310595093E0,6.825506287E0
2.889875417E-1,-3.382066956E0,2.129920807E0,6.616241455E0
3.089075417E-1,-3.135529633E0,2.044298859E0,6.588399353E0
3.288275417E-1,-2.868634644E0,2.050436096E0,7.047344971E0
3.487465417E-1,-2.880460052E0,1.852996674E0,7.131020966E0
3.686665417E-1,-2.997516632E0,1.902843018E0,7.486232300E0
3.885855417E-1,-3.258873138E0,1.548230438E0,7.696994019E0
4.085055417E-1,-3.143912201E0,1.576820984E0,7.804620209E0
4.284255417E-1,-2.968177643E0,1.969753876E0,7.775131531E0
4.483445417E-1,-2.762056274E0,2.485730896E0,8.134234772E0
4.682645417E-1,-2.766397247E0,2.561922455E0,8.520132294E0
4.881835417E-1,-2.760709076E0,2.290087738E0,8.832083588E0
5.081036667E-1,-2.923121338E0,2.314037933E0,9.395511932E0
5.280236667E-1,-2.699187012E0,2.295476532E0,1.018841309E1
5.479426667E-1,-2.289938049E0,2.284399567E0,1.062879730E1
5.678626667E-1,-2.164648590E0,2.385888519E0,1.050799850E1
5.877816667E-1,-2.876867523E0,3.003953247E0,1.095646591E1
6.077016667E-1,-2.723436584E0,3.012635193E0,1.115240845E1
6.276216667E-1,-2.147434387E0,3.000360718E0,1.187046524E1
6.475406667E-1,-1.511107635E0,2.961591339E0,1.230546066E1
6.674606667E-1,-1.180145874E0,2.585872650E0,1.187989563E1
6.873806667E-1,-1.812730408E0,2.308649139E0,1.172915909E1
7.072996667E-1,-1.836979980E0,2.241139526E0,1.212403793E1
7.272196667E-1,-1.373693390E0,1.859283600E0,1.260004807E1
7.471386667E-1,-5.456153870E-1,1.324445801E0,1.225546463E1
7.670586667E-1,-1.228944397E-1,1.757944336E0,1.144280457E1
7.869786667E-1,-2.778222656E-1,1.347946930E0,1.033660492E1
8.068976667E-1,-4.490661621E-2,1.216370544E0,9.082063751E0
