"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.123754167E-2,-2.354592759E0,8.393888569E-1,1.448079913E0
6.115754167E-2,-2.399865119E0,1.654060364E-1,7.889384955E-1
8.107654167E-2,-2.693504103E0,-8.871907219E-2,1.377900462E0
1.009965417E-1,-2.488562410E0,-3.734028992E-1,1.668745646E0
1.209165417E-1,-1.786534589E0,-8.320815915E-1,1.160345448E0
1.408355417E-1,-1.344375158E0,-8.844206035E-1,3.859624261E-1
1.607555417E-1,-1.358635348E0,-1.914096276E-1,3.130926704E-1
1.806755417E-1,-1.279798801E0,-5.622112468E-2,-5.557567978E-1
2.005945417E-1,-1.098556166E0,7.787862673E-2,-1.533207772E0
2.205145417E-1,-1.107101871E0,2.285178123E-1,-2.432173909E0
2.404335417E-1,-9.123147458E-1,2.902679180E-1,-2.471082451E0
2.603535417E-1,-7.275947714E-1,3.856342511E-1,-2.366709652E0
2.802735417E-1,-6.922305188E-1,2.264857587E-1,-2.416337895E0
3.001925417E-1,-6.565888157E-1,4.088256240E-2,-2.647622171E0
3.201125417E-1,-4.596189246E-1,-5.173879534E-2,-2.502681389E0
3.400315417E-1,-2.827611163E-1,-1.675073795E-1,-2.157426109E0
3.599515417E-1,-4.932550326E-1,-3.372937113E-1,-2.047408408E0
3.798715417E-1,-7.342692219E-1,-4.243539284E-1,-1.608376068E0
3.997905417E-1,-9.059979987E-1,-8.327399880E-1,-1.515172035E0
4.197105417E-1,-8.120697883E-1,-6.755603993E-1,-1.466178800E0
4.396295417E-1,-7.262961048E-1,-2.627170072E-1,-1.410795727E0
4.595495417E-1,-6.638066188E-1,1.810102084E-1,-9.949891126E-1
4.794695417E-1,-7.968889546E-1,5.957596466E-2,-7.083749735E-1
4.993886667E-1,-9.192872581E-1,-8.976221547E-2,-3.482549018E-1
5.193086667E-1,-1.222952901E0,6.894451976E-3,2.874502909E-1
5.392276667E-1,-9.726145957E-1,5.214693099E-3,9.829397553E-1
5.591476667E-1,-5.983993721E-1,5.606807381E-2,1.154601728E0
5.790676667E-1,-8.016278306E-1,3.492812343E-1,1.161939983E0
5.989866667E-1,-1.677523194E0,9.661525454E-1,1.603645670E0
6.189066667E-1,-1.211937186E0,7.415593842E-1,1.826533345E0
6.388256667E-1,-7.809493717E-1,8.698468570E-1,2.616178184E0
6.587456667E-1,-2.921845622E-1,6.909102175E-1,2.664338191E0
6.786656667E-1,-2.637528415E-1,5.136615229E-1,2.290353786E0
6.985846667E-1,-9.243958242E-1,2.741603006E-1,2.196426453E0
7.185046667E-1,-9.667150475E-1,3.430540958E-1,2.759950692E0
7.384246667E-1,-4.196123482E-1,-5.431215495E-2,2.904173436E0
7.583436667E-1,2.582767779E-1,-3.563056406E-1,2.349830495E0
7.782636667E-1,5.372630049E-1,2.140867379E-1,1.484302830E0
7.981826667E-1,5.733878341E-1,-3.004264319E-1,2.709716678E-1
8.181026667E-1,7.575539310E-1,-2.825992946E-1,-8.735266560E-1
8.380226667E-1,4.528181011E-1,-1.749887457E-1,-1.180274513E0
8.579416667E-1,7.982060400E-1,-2.866404516E-1,-1.044204542E0
8.778616667E-1,9.941878979E-1,-6.460126644E-1,-1.668429312E0
8.977806667E-1,1.813444937E0,3.367040196E-1,-2.707001231E0
9.177006667E-1,1.856517867E0,6.572320095E-1,-3.098398059E0
9.376206667E-1,9.533812031E-1,3.266108483E-1,-2.061076859E0
9.575396667E-1,9.388227325E-1,-7.624013458E-1,-1.501581352E0
9.774596667E-1,6.480885722E-1,-1.250611401E0,-2.045979933E0
9.973786667E-1,5.780013603E-1,-8.555143082E-1,-3.155466884E0
1.017298667E0,4.210195902E-1,5.056128305E-1,-2.898171269E0
1.037218667E0,5.163570162E-2,1.015208638E0,-2.112270402E0
1.057137667E0,5.065659998E-1,8.027083960E-1,-1.710618727E0
1.077057667E0,9.103456959E-1,3.891040619E-1,-2.055423186E0
1.096976667E0,3.409277193E-1,6.388596924E-1,-1.712990357E0
1.116896667E0,-4.460868230E-1,1.316557907E0,-8.715070277E-1
1.136816667E0,-5.684266908E-1,1.257451912E0,-1.187353152E-1
1.156735667E0,-3.459512084E-1,9.774586485E-1,-8.939404553E-1
1.176655667E0,-9.684532785E-1,8.829139953E-1,-1.889007336E0
1.196574667E0,-1.559237091E0,8.695839516E-1,-1.834886093E0
1.216494667E0,-2.068738904E0,1.603098517E0,-6.757796699E-1
1.236414667E0,-1.848715488E0,1.447821466E0,3.523485374E-1
1.256333667E0,-9.042606448E-1,1.209347600E0,1.136025124E0
1.276253667E0,-7.895615163E-1,5.533203361E-1,1.492459111E0
1.296172667E0,-1.736603607E0,2.918665467E-1,1.222180338E0
1.316092667E0,-2.024142044E0,2.197632149E-2,6.413962877E-1
1.336012667E0,-1.423536956E0,1.971599988E-1,3.836714870E-1
1.355931667E0,-1.465300110E0,7.212479112E-1,1.058360651E0
1.375851667E0,-1.266893996E0,8.223433462E-1,1.406275245E0
1.395771667E0,-1.315306603E0,5.624708632E-1,1.730684617E0
1.415690667E0,-1.050301653E0,3.089689216E-1,2.041888636E0
1.435610667E0,-8.345661465E-1,-7.660589254E-1,2.538451731E0
1.455529667E0,-8.723814788E-1,-1.616718437E0,2.964416129E0
1.475449667E0,-1.365472059E0,-1.659314964E0,1.978712980E0
1.495369667E0,-7.834881596E-1,-1.218317667E0,-5.316417110E-1
1.515288958E0,-7.341430682E-1,-5.027728379E-1,-2.211846145E0
1.535208958E0,-1.036894353E0,-3.320560679E-2,-2.327819821E0
1.555127958E0,-1.377063871E0,-3.252561946E-1,-1.031804937E0
1.575047958E0,-2.903970537E0,-1.323193327E0,-2.146857852E-1
1.594967958E0,-2.447178741E0,-1.627330256E0,1.319617170E-1
1.614886958E0,-1.449820922E0,-1.815546719E0,-4.613710427E-1
1.634806958E0,-9.676992801E-1,-1.075845726E0,-6.457600647E-1
1.654725958E0,-8.829338028E-1,-1.445089647E-1,-1.141246687E0
1.674645958E0,-9.049710815E-1,1.256566644E-2,-1.046310124E0
