"Time (s)","X (µT)","Y (µT)","Z (µT)"
4.123754167E-2,-1.279386806E1,-1.726185608E1,-4.435894775E1
6.115754167E-2,-1.360699463E1,-1.667833710E1,-4.394255066E1
8.107654167E-2,-1.455712032E1,-1.580386353E1,-4.441989136E1
1.009965417E-1,-1.588072205E1,-1.513259125E1,-4.427989197E1
1.209165417E-1,-1.692545509E1,-1.464716339E1,-4.383518982E1
1.408355417E-1,-1.773687172E1,-1.405791473E1,-4.397676086E1
1.607555417E-1,-1.823834991E1,-1.380330658E1,-4.376177979E1
1.806755417E-1,-1.796562958E1,-1.364105988E1,-4.331488037E1
2.005945417E-1,-1.859329796E1,-1.374066162E1,-4.379809570E1
2.205145417E-1,-1.873950958E1,-1.355271912E1,-4.380358887E1
2.404335417E-1,-1.867959976E1,-1.290267944E1,-4.387530518E1
2.603535417E-1,-1.894051743E1,-1.283480072E1,-4.320875549E1
2.802735417E-1,-1.930611038E1,-1.281591034E1,-4.329713440E1
3.001925417E-1,-1.959982491E1,-1.281027222E1,-4.327482605E1
3.201125417E-1,-1.972620010E1,-1.257663727E1,-4.293664551E1
3.400315417E-1,-1.994226646E1,-1.281112671E1,-4.307363892E1
3.599515417E-1,-2.051480865E1,-1.277114105E1,-4.227224731E1
3.798715417E-1,-2.093421936E1,-1.287327576E1,-4.254522705E1
3.997905417E-1,-2.122260284E1,-1.319404602E1,-4.185676575E1
4.197105417E-1,-2.143855667E1,-1.310578156E1,-4.219764709E1
4.396295417E-1,-2.186074638E1,-1.306748199E1,-4.156712341E1
4.595495417E-1,-2.204481506E1,-1.294666290E1,-4.141999817E1
4.794695417E-1,-2.279105568E1,-1.263484192E1,-4.150526428E1
4.993886667E-1,-2.318091393E1,-1.237036896E1,-4.100363159E1
5.193086667E-1,-2.395530701E1,-1.188392639E1,-4.089144897E1
5.392276667E-1,-2.456731796E1,-1.126985168E1,-4.085003662E1
5.591476667E-1,-2.489905739E1,-1.087934875E1,-4.094174194E1
5.790676667E-1,-2.524864197E1,-1.054157257E1,-4.119892883E1
5.989866667E-1,-2.537280655E1,-1.012055969E1,-4.066793823E1
6.189066667E-1,-2.614895439E1,-9.330253601E0,-4.050808716E1
6.388256667E-1,-2.677624130E1,-9.204261780E0,-4.010494995E1
6.587456667E-1,-2.721532631E1,-9.000823975E0,-3.998287964E1
6.786656667E-1,-2.734898758E1,-8.503868103E0,-3.995326233E1
6.985846667E-1,-2.763977242E1,-8.148742676E0,-4.017721558E1
7.185046667E-1,-2.820904350E1,-7.801368713E0,-3.993331909E1
7.384246667E-1,-2.907686996E1,-7.073280334E0,-3.953573608E1
7.583436667E-1,-2.933990860E1,-6.441101074E0,-3.980094910E1
7.782636667E-1,-2.927188301E1,-5.926811218E0,-3.973446655E1
7.981826667E-1,-2.872179031E1,-5.570343018E0,-4.010380554E1
8.181026667E-1,-2.853656387E1,-5.325187683E0,-4.083871460E1
8.380226667E-1,-2.839578819E1,-5.475372314E0,-4.010211182E1
8.579416667E-1,-2.886249733E1,-5.851875305E0,-3.999479675E1
8.778616667E-1,-2.936391449E1,-5.994522095E0,-3.961802673E1
8.977806667E-1,-3.003137589E1,-5.929595947E0,-3.905276489E1
9.177006667E-1,-3.091689491E1,-6.302032471E0,-3.833221436E1
9.376206667E-1,-3.123314285E1,-6.874397278E0,-3.780035400E1
9.575396667E-1,-3.136997032E1,-7.120529175E0,-3.788761902E1
9.774596667E-1,-3.124250793E1,-7.628067017E0,-3.819850159E1
9.973786667E-1,-3.084605408E1,-7.538917542E0,-3.812110901E1
1.017298667E0,-3.028325462E1,-6.998832703E0,-3.831008911E1
1.037218667E0,-3.043246651E1,-6.277656555E0,-3.854504395E1
1.057137667E0,-3.068938828E1,-5.381805420E0,-3.891818237E1
1.077057667E0,-3.071292686E1,-5.312446594E0,-3.889620972E1
1.096976667E0,-3.031808281E1,-4.947242737E0,-3.914622498E1
1.116896667E0,-3.019321823E1,-5.133575439E0,-3.881219482E1
1.136816667E0,-3.016777802E1,-5.230522156E0,-3.886653137E1
1.156735667E0,-3.017344666E1,-5.718162537E0,-3.905545044E1
1.176655667E0,-3.020808792E1,-6.028656006E0,-3.887713623E1
1.196574667E0,-3.061555672E1,-6.186172485E0,-3.824908447E1
1.216494667E0,-3.163308334E1,-6.203948975E0,-3.759768677E1
1.236414667E0,-3.268445969E1,-6.006454468E0,-3.643832397E1
1.256333667E0,-3.329076385E1,-6.319412231E0,-3.592752075E1
1.276253667E0,-3.375904465E1,-6.317153931E0,-3.555189514E1
1.296172667E0,-3.319239807E1,-6.570991516E0,-3.601794434E1
1.316092667E0,-3.269385147E1,-6.366722107E0,-3.592387390E1
1.336012667E0,-3.247915268E1,-5.606147766E0,-3.677523804E1
1.355931667E0,-3.238247299E1,-4.551536560E0,-3.670643616E1
1.375851667E0,-3.288042450E1,-3.628105164E0,-3.647743225E1
1.395771667E0,-3.345386505E1,-2.539627075E0,-3.601623535E1
1.415690667E0,-3.403710175E1,-1.984252930E0,-3.529937744E1
1.435610667E0,-3.398789215E1,-1.434234619E0,-3.568881226E1
1.455529667E0,-3.456592560E1,-1.179290771E0,-3.521626282E1
1.475449667E0,-3.430300903E1,-3.678970337E-1,-3.528030396E1
1.495369667E0,-3.393087387E1,-9.462738037E-2,-3.579173279E1
1.515288958E0,-3.376479721E1,2.163009644E-1,-3.609849548E1
1.535208958E0,-3.405295181E1,3.161163330E-1,-3.566043091E1
1.555127958E0,-3.459001923E1,5.845947266E-1,-3.546688843E1
1.575047958E0,-3.491793823E1,6.481170654E-1,-3.533242798E1
1.594967958E0,-3.448768234E1,6.593704224E-1,-3.552656555E1
1.614886958E0,-3.450633240E1,9.566497803E-1,-3.540005493E1
1.634806958E0,-3.447644806E1,1.572708130E0,-3.503123474E1
1.654725958E0,-3.456584549E1,1.783226013E0,-3.549020386E1
1.674645958E0,-3.405960464E1,2.513038635E0,-3.567170715E1
1.694565958E0,-3.307870102E1,2.444244385E0,-3.623890686E1
1.714484958E0,-3.181290054E1,3.016273499E0,-3.768986511E1
