"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.363725006E-2,5.828878784E0,5.031636658E0,1.103041214E1
3.357825009E-2,4.534670105E0,5.456602936E0,1.162647263E1
5.351924989E-2,4.081113281E0,5.198090515E0,1.124222168E1
7.346024993E-2,4.300107880E0,4.614304504E0,1.056173676E1
9.340124996E-2,4.724026337E0,4.073479156E0,1.024050476E1
1.183272500E-1,3.839515686E0,3.068020020E0,1.064810715E1
1.382682500E-1,1.303339691E0,2.874622192E0,1.086320984E1
1.582092501E-1,-7.264393616E-1,2.858904877E0,1.004635849E1
1.781502501E-1,-5.777984619E-2,3.058889008E0,8.399333496E0
1.980912499E-1,2.209854584E0,3.577261047E0,7.564818878E0
2.180322499E-1,2.729573822E0,3.271596680E0,7.320227509E0
2.379732500E-1,1.708846436E0,2.636467438E0,7.479196930E0
2.579142500E-1,3.228785706E-1,2.558180237E0,7.778724060E0
2.778552501E-1,-7.903564453E-2,2.490371246E0,7.712262268E0
2.977962501E-1,6.053411865E-1,2.243235168E0,7.066056061E0
3.177372499E-1,2.481988678E0,2.105072479E0,6.486311646E0
3.376782499E-1,3.377127228E0,2.236199799E0,5.697452087E0
3.576192500E-1,3.244652710E0,2.707270203E0,5.245990906E0
3.775602500E-1,1.788929901E0,3.753145294E0,5.237009583E0
3.975012500E-1,8.523275757E-1,4.082460480E0,6.481521606E0
4.174422501E-1,1.264869690E0,2.899021454E0,8.087831268E0
4.373832501E-1,2.656825104E0,2.615660706E0,8.715176697E0
4.573242499E-1,3.047512665E0,3.236719208E0,9.242230682E0
4.772652499E-1,2.872975616E0,3.694916382E0,9.484427032E0
4.972062500E-1,2.518363037E0,3.086880798E0,9.977950745E0
5.171472500E-1,2.728975067E0,2.353705444E0,1.142439285E1
5.370882500E-1,3.531905365E0,1.476080475E0,1.222687408E1
5.570292501E-1,4.442012787E0,1.118923187E0,1.109402985E1
5.769702501E-1,4.768783264E0,1.741179199E0,1.034977753E1
5.969112499E-1,3.878734131E0,1.672322388E0,1.062685135E1
6.168522500E-1,4.028273163E0,1.694027252E0,1.226369751E1
6.367932500E-1,3.530258789E0,1.113684082E-1,1.323128540E1
6.567342500E-1,4.471950531E0,-1.209933929E0,1.306408310E1
6.766752501E-1,4.529880066E0,-1.722019043E0,1.230740662E1
6.966162501E-1,2.991529083E0,-1.763333130E0,1.261082565E1
7.165572084E-1,4.536017303E0,-1.887125702E0,1.211685287E1
7.364982083E-1,3.071762238E0,-2.866988068E0,9.631271667E0
7.564392083E-1,-7.334747314E-3,-1.341210938E0,7.505991211E0
7.763802083E-1,1.237925720E-1,-3.219804382E-1,6.048322449E0
7.963212084E-1,-1.002914429E-1,4.483177185E-1,6.107449493E0
8.162622084E-1,1.654659119E0,1.050216064E0,6.866970062E0
8.362032084E-1,1.880539398E0,1.349294128E0,7.497309265E0
8.561442082E-1,8.219407654E-1,1.227447510E0,8.067024536E0
8.760852083E-1,1.645977173E0,1.662742310E0,8.081843719E0
