"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.105524998E-2,1.012326107E0,2.078919053E0,3.116451922E0
6.099625002E-2,8.117519921E-1,1.780703161E0,2.647523353E0
8.093725005E-2,1.258385128E0,1.205303519E0,1.880565126E0
1.008782501E-1,1.840454981E0,7.286332369E-1,1.480760002E0
1.208192499E-1,1.440622667E0,-5.919107169E-2,1.725080060E0
1.407602499E-1,-7.246746719E-1,-4.646367127E-1,2.075913584E0
1.607012500E-1,-3.258980727E0,-5.609576038E-1,1.616745188E0
1.806422500E-1,-3.193964367E0,-5.360142589E-1,2.645514250E-2
2.005832500E-1,-9.207639724E-1,-4.339160264E-2,-1.055047619E0
2.205242501E-1,2.152959421E-1,-6.810895264E-2,-1.506808178E0
2.404652501E-1,-3.706856981E-1,-6.341170889E-1,-1.422022966E0
2.604062499E-1,-1.789879197E0,-7.141818434E-1,-1.221036038E0
2.803472499E-1,-2.503470764E0,-6.230354458E-1,-1.198692657E0
3.002882500E-1,-2.226232927E0,-7.220051256E-1,-1.736689707E0
3.202292500E-1,-5.847987485E-1,-8.485920820E-1,-2.309986398E0
3.401702500E-1,6.115535608E-1,-7.510964853E-1,-3.109679677E0
3.601112501E-1,8.647081777E-1,-3.773576635E-1,-3.698253973E0
3.800522501E-1,-5.542575717E-2,6.802294010E-1,-3.990159842E0
3.999932499E-1,-1.256262296E0,1.616467445E0,-3.096666698E0
4.199342499E-1,-1.134642111E0,7.630973107E-1,-1.610533106E0
4.398752500E-1,4.612739789E-1,2.830970389E-1,-1.167532260E0
4.598162500E-1,9.567855982E-1,9.637328213E-1,-1.962571156E-1
4.797572501E-1,1.072456680E0,1.707454506E0,-7.282765567E-2
4.996982501E-1,7.139137486E-1,1.609461019E0,5.176592642E-1
5.196392499E-1,7.151181288E-1,1.019359723E0,1.562801115E0
5.395802499E-1,1.466574072E0,3.456555220E-1,2.518515649E0
5.595212500E-1,1.984271635E0,-1.213107213E-1,2.086989965E0
5.794622500E-1,2.899103315E0,6.427831011E-1,8.054679894E-1
5.994032500E-1,1.629681275E0,9.309037022E-1,1.028270879E0
6.193442501E-1,1.628821296E0,1.240874179E0,2.304297057E0
6.392852501E-1,1.179647691E0,3.156749471E-1,3.526149366E0
6.592262499E-1,1.529809955E0,-1.139345684E0,3.901106163E0
6.791672499E-1,2.292516671E0,-1.561915408E0,2.784365741E0
6.991082500E-1,2.645537639E-1,-1.997447312E0,3.170049840E0
7.190492083E-1,1.744489016E0,-1.912591496E0,2.982707974E0
7.389902084E-1,1.533021977E0,-3.373607789E0,5.342367053E-1
7.589312084E-1,-7.194938926E-1,-3.179721134E0,-1.414054965E0
