"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
1.218014295E2,3.211483272E1,1.189521499E2,1.385269317E1,8.658550530E-1,2.553343314E2,4.734349836E0,4.734349836E0
1.228014232E2,3.211482540E1,1.189521424E2,1.390442335E1,9.123544546E-1,2.430431840E2,4.731740689E0,4.731740689E0
1.238014159E2,3.211481530E1,1.189521364E2,1.400244860E1,9.360615544E-1,2.267298868E2,4.729846914E0,4.729846914E0
1.248014090E2,3.211480798E1,1.189521271E2,1.414833100E1,1.037928110E0,2.270583904E2,4.732178860E0,4.732178860E0
1.258014021E2,3.211480234E1,1.189521199E2,1.396505867E1,1.055635843E0,2.262231630E2,4.731501538E0,4.731501538E0
1.268013945E2,3.211479736E1,1.189521164E2,1.424125272E1,9.439176946E-1,2.223381174E2,4.736503076E0,4.736503076E0
1.278013867E2,3.211478944E1,1.189521116E2,1.419898338E1,1.032503048E0,2.193080267E2,4.732313266E0,4.732313266E0
1.288013809E2,3.211478138E1,1.189521048E2,1.403573303E1,1.100692952E0,2.198445743E2,4.732123899E0,4.732123899E0
1.298013723E2,3.211477486E1,1.189520970E2,1.425429007E1,1.093787345E0,2.206989201E2,4.731481404E0,4.731481404E0
1.308013653E2,3.211476770E1,1.189520902E2,1.427342916E1,1.038374514E0,2.224931558E2,4.733442957E0,4.733442957E0
1.318013581E2,3.211476438E1,1.189520876E2,1.414881166E1,8.050739967E-1,2.247770747E2,4.733686112E0,4.733686112E0
1.328013502E2,3.211475404E1,1.189520803E2,1.405183257E1,1.012499150E0,2.192975663E2,4.732621394E0,4.732621394E0
1.338015145E2,3.211474290E1,1.189520689E2,1.376671109E1,1.266283476E0,2.196375206E2,4.731605259E0,4.731605259E0
1.348014783E2,3.211473398E1,1.189520619E2,1.390447691E1,1.223550299E0,2.181501297E2,4.731371565E0,4.731371565E0
1.358014516E2,3.211472352E1,1.189520553E2,1.410772468E1,1.339681008E0,2.162818262E2,4.727479749E0,4.727479749E0
1.368014209E2,3.211471322E1,1.189520471E2,1.373956258E1,1.278333704E0,2.174472306E2,4.721664037E0,4.721664037E0
1.378013974E2,3.211471285E1,1.189520296E2,1.351341625E1,1.142498219E0,2.439873764E2,4.725689952E0,4.725689952E0
1.388013794E2,3.211471687E1,1.189520127E2,1.313853585E1,1.165239763E0,2.650626395E2,4.730373859E0,4.730373859E0
1.398013697E2,3.211471798E1,1.189520021E2,1.274785290E1,8.937967736E-1,2.734925466E2,4.729537198E0,4.729537198E0
1.408013517E2,3.211471552E1,1.189519913E2,1.251354975E1,8.566309414E-1,2.664754093E2,4.729505523E0,4.729505523E0
1.418013396E2,3.211471508E1,1.189519802E2,1.211577219E1,9.164078051E-1,2.648484840E2,4.728955454E0,4.728955454E0
1.428013282E2,3.211471158E1,1.189519696E2,1.211671980E1,9.287526408E-1,2.576562733E2,4.729174829E0,4.729174829E0
1.438013260E2,3.211471057E1,1.189519581E2,1.234535356E1,9.230276815E-1,2.617528245E2,4.728925242E0,4.728925242E0
1.448013196E2,3.211470691E1,1.189519493E2,1.240624069E1,7.805559547E-1,2.546322618E2,4.731576193E0,4.731576193E0
1.458013140E2,3.211470487E1,1.189519367E2,1.198114404E1,9.455070809E-1,2.576527897E2,4.732359006E0,4.732359006E0
1.468013102E2,3.211470501E1,1.189519271E2,1.171535659E1,8.997185785E-1,2.614224673E2,4.732758595E0,4.732758595E0
1.478013183E2,3.211470338E1,1.189519107E2,1.197303082E1,1.078738367E0,2.624042815E2,4.734343261E0,4.734343261E0
1.488013159E2,3.211470527E1,1.189518964E2,1.159006774E1,1.138473166E0,2.696037514E2,4.728439676E0,4.728439676E0
1.498013176E2,3.211470549E1,1.189518876E2,1.167318837E1,8.554721537E-1,2.737443191E2,4.728737643E0,4.728737643E0
1.508013157E2,3.211470315E1,1.189518704E2,1.135365491E1,1.078596673E0,2.686425887E2,4.724408046E0,4.724408046E0
1.518013206E2,3.211470233E1,1.189518547E2,1.149873397E1,1.196882158E0,2.674083293E2,4.725209169E0,4.725209169E0
1.528013220E2,3.211469471E1,1.189518434E2,1.245976091E1,1.062891386E0,2.542097410E2,4.716954065E0,4.716954065E0
1.538013235E2,3.211468852E1,1.189518326E2,1.179505878E1,1.163295573E0,2.467590784E2,4.720983411E0,4.720983411E0
1.548013260E2,3.211467853E1,1.189518208E2,1.212802901E1,1.346280694E0,2.382931235E2,4.722960425E0,4.722960425E0
1.558013272E2,3.211466857E1,1.189518146E2,1.254907667E1,1.240381143E0,2.293912026E2,4.725052619E0,4.725052619E0
1.568013291E2,3.211465790E1,1.189518073E2,1.251501748E1,1.180063242E0,2.226888487E2,4.724574611E0,4.724574611E0
1.578013291E2,3.211464928E1,1.189517974E2,1.254894365E1,1.182067804E0,2.233254208E2,4.725270394E0,4.725270394E0
1.588013304E2,3.211463857E1,1.189517889E2,1.287591972E1,1.214326584E0,2.204882844E2,4.725943508E0,4.725943508E0
1.598013302E2,3.211463040E1,1.189517810E2,1.294816510E1,1.192131252E0,2.200975000E2,4.729023603E0,4.729023603E0
1.608013302E2,3.211461859E1,1.189517742E2,1.295872014E1,1.289586340E0,2.143507231E2,4.729097675E0,4.729097675E0
1.618013299E2,3.211460770E1,1.189517648E2,1.319133562E1,1.363000444E0,2.148713855E2,4.722972350E0,4.722972350E0
1.628013293E2,3.211459744E1,1.189517570E2,1.328541898E1,1.386188379E0,2.128009719E2,4.727943100E0,4.727943100E0
1.638013291E2,3.211458914E1,1.189517519E2,1.308281957E1,1.272117874E0,2.136468411E2,4.728824875E0,4.728824875E0
1.648013279E2,3.211457750E1,1.189517427E2,1.262292339E1,1.354729461E0,2.136782828E2,4.725910776E0,4.725910776E0
1.658013268E2,3.211456655E1,1.189517367E2,1.279046447E1,1.349809143E0,2.101200905E2,4.728338397E0,4.728338397E0
1.668013253E2,3.211455440E1,1.189517265E2,1.321377653E1,1.467118009E0,2.125304298E2,4.730455407E0,4.730455407E0
1.678013233E2,3.211454547E1,1.189517176E2,1.313096452E1,1.436126718E0,2.153885572E2,4.722351215E0,4.722351215E0
1.688013221E2,3.211453450E1,1.189517115E2,1.278067017E1,1.366873110E0,2.116944462E2,4.717867537E0,4.717867537E0
1.698013204E2,3.211452484E1,1.189517053E2,1.294876043E1,1.315391731E0,2.116933432E2,4.724570585E0,4.724570585E0
1.708013180E2,3.211451392E1,1.189516980E2,1.296382064E1,1.322459658E0,2.120851121E2,4.725321668E0,4.725321668E0
1.718013169E2,3.211450204E1,1.189516910E2,1.323007695E1,1.341336352E0,2.106172928E2,4.726274003E0,4.726274003E0
1.728013146E2,3.211449284E1,1.189516823E2,1.333609799E1,1.280164695E0,2.130842531E2,4.725760899E0,4.725760899E0
1.738013114E2,3.211448279E1,1.189516762E2,1.298426795E1,1.256561878E0,2.113014328E2,4.720297173E0,4.720297173E0
1.748013092E2,3.211447208E1,1.189516681E2,1.309480559E1,1.333996167E0,2.143100196E2,4.723196676E0,4.723196676E0
1.758013062E2,3.211446157E1,1.189516595E2,1.309519268E1,1.363442690E0,2.139353963E2,4.725735045E0,4.725735045E0
1.768013035E2,3.211445175E1,1.189516519E2,1.313662372E1,1.349851117E0,2.155046071E2,4.726014632E0,4.726014632E0
1.778013018E2,3.211444118E1,1.189516437E2,1.308411961E1,1.357193330E0,2.151591681E2,4.726024255E0,4.726024255E0
1.788012986E2,3.211443060E1,1.189516356E2,1.349374017E1,1.342851579E0,2.148486881E2,4.728961481E0,4.728961481E0
1.798012954E2,3.211441933E1,1.189516255E2,1.356011789E1,1.422389236E0,2.143349724E2,4.731457284E0,4.731457284E0
1.808012921E2,3.211441293E1,1.189516150E2,1.318849311E1,1.213791969E0,2.221731435E2,4.732738812E0,4.732738812E0
1.818012900E2,3.211440401E1,1.189516052E2,1.313702537E1,1.211854834E0,2.230729214E2,4.735006437E0,4.735006437E0
1.828012861E2,3.211439285E1,1.189515972E2,1.300987584E1,1.273464406E0,2.201076344E2,4.734564725E0,4.734564725E0
1.838012834E2,3.211437876E1,1.189515894E2,1.321289952E1,1.401396768E0,2.142547469E2,4.734788486E0,4.734788486E0
1.848012806E2,3.211436835E1,1.189515772E2,1.306414129E1,1.425355174E0,2.189047371E2,4.736535197E0,4.736535197E0
1.858012773E2,3.211435801E1,1.189515668E2,1.291492225E1,1.418840987E0,2.185054003E2,4.730736657E0,4.730736657E0
1.868012731E2,3.211434704E1,1.189515574E2,1.295037141E1,1.451422743E0,2.176249294E2,4.727311407E0,4.727311407E0
1.878012713E2,3.211433768E1,1.189515489E2,1.280742616E1,1.459074495E0,2.209885803E2,4.722369575E0,4.722369575E0
1.888012668E2,3.211433071E1,1.189515365E2,1.293784408E1,1.369328865E0,2.293447394E2,4.727273964E0,4.727273964E0
1.898012639E2,3.211432643E1,1.189515237E2,1.286605349E1,1.367869146E0,2.388927955E2,4.723928449E0,4.723928449E0
1.908012607E2,3.211432591E1,1.189515081E2,1.291101622E1,1.287072119E0,2.514748252E2,4.726909685E0,4.726909685E0
1.918012569E2,3.211432797E1,1.189514930E2,1.312820617E1,1.257795697E0,2.642657800E2,4.726573957E0,4.726573957E0
1.928012536E2,3.211432606E1,1.189514767E2,1.297572973E1,1.464333226E0,2.620789784E2,4.728155400E0,4.728155400E0
1.938012490E2,3.211432538E1,1.189514619E2,1.300967986E1,1.480773304E0,2.638687123E2,4.723659775E0,4.723659775E0
1.948012457E2,3.211432248E1,1.189514475E2,1.363137868E1,1.470044326E0,2.617796339E2,4.724346607E0,4.724346607E0
1.958012422E2,3.211431865E1,1.189514330E2,1.418071271E1,1.473528662E0,2.597776054E2,4.723112071E0,4.723112071E0
1.968012384E2,3.211431997E1,1.189514230E2,1.409287565E1,1.092794735E0,2.684254098E2,4.727841060E0,4.727841060E0
1.978012350E2,3.211432023E1,1.189514120E2,1.435862890E1,9.955298647E-1,2.715681294E2,4.732661771E0,4.732661771E0
1.988012309E2,3.211431763E1,1.189513989E2,1.438507415E1,1.097179148E0,2.660080809E2,4.735001434E0,4.735001434E0
1.998012276E2,3.211431560E1,1.189513830E2,1.464415427E1,1.234488749E0,2.660669884E2,4.736104072E0,4.736104072E0
2.008012230E2,3.211430951E1,1.189513693E2,1.493556735E1,1.228900271E0,2.573551264E2,4.737564095E0,4.737564095E0
2.018012203E2,3.211430546E1,1.189513560E2,1.501592346E1,1.219932225E0,2.550404846E2,4.738502699E0,4.738502699E0
2.028012159E2,3.211430328E1,1.189513441E2,1.508648591E1,1.113580325E0,2.575567602E2,4.737402653E0,4.737402653E0
2.038012121E2,3.211430014E1,1.189513354E2,1.496060062E1,9.673178648E-1,2.545568894E2,4.736565784E0,4.736565784E0
2.048012084E2,3.211429998E1,1.189513216E2,1.500099749E1,1.038571975E0,2.609809567E2,4.738098657E0,4.738098657E0
2.058012047E2,3.211429850E1,1.189513093E2,1.511824129E1,1.092988776E0,2.624256329E2,4.739101428E0,4.739101428E0
2.068012006E2,3.211429202E1,1.189512959E2,1.535434446E1,1.197231026E0,2.566280813E2,4.739040850E0,4.739040850E0
2.078011979E2,3.211428737E1,1.189512833E2,1.542169305E1,1.138771840E0,2.538755993E2,4.741550109E0,4.741550109E0
2.088011925E2,3.211428399E1,1.189512747E2,1.568559556E1,1.000105355E0,2.529811843E2,4.743320613E0,4.743320613E0
2.098011886E2,3.211427820E1,1.189512598E2,1.570675947E1,1.122127141E0,2.522612033E2,4.743105860E0,4.743105860E0
2.108011853E2,3.211427346E1,1.189512460E2,1.593985150E1,1.194335475E0,2.506264836E2,4.742343119E0,4.742343119E0
