"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.097928208E0,3.956420898E0,1.725099754E1,-4.278501511E1
1.117869208E0,5.813018799E0,1.596567726E1,-4.287503433E1
1.137810208E0,7.454391479E0,1.479356956E1,-4.254062271E1
1.157751208E0,8.757904053E0,1.431427193E1,-4.240866089E1
1.177692208E0,9.771774292E0,1.426628876E1,-4.205693436E1
1.197633208E0,1.075459290E1,1.484235573E1,-4.151802063E1
1.217574208E0,1.186264038E1,1.549650764E1,-4.121870422E1
1.237515208E0,1.261982727E1,1.615824699E1,-4.047921371E1
1.257456208E0,1.292683411E1,1.659123039E1,-4.020194626E1
1.277397208E0,1.284005737E1,1.667273140E1,-4.053842926E1
1.297338208E0,1.218046570E1,1.657631111E1,-4.074514389E1
1.317279208E0,1.182240295E1,1.621256447E1,-4.102775574E1
1.337220208E0,1.198588562E1,1.601652336E1,-4.107948303E1
1.357161208E0,1.229518127E1,1.558732033E1,-4.093761063E1
1.377102208E0,1.274928284E1,1.517597389E1,-4.101840210E1
1.397043208E0,1.332237244E1,1.492435265E1,-4.069191360E1
1.416984208E0,1.361878967E1,1.491126060E1,-4.054701996E1
1.436925208E0,1.374945068E1,1.457392311E1,-4.047186661E1
1.456866208E0,1.363987732E1,1.452058983E1,-4.052937698E1
1.476807208E0,1.352873230E1,1.480343437E1,-4.074494934E1
1.496748208E0,1.336555481E1,1.538711357E1,-4.079863358E1
1.516689208E0,1.320425415E1,1.579470253E1,-4.072982407E1
1.536630208E0,1.321144104E1,1.584037209E1,-4.071010971E1
1.556571208E0,1.334295654E1,1.587748528E1,-4.085248184E1
1.576512208E0,1.337785339E1,1.584016228E1,-4.075009537E1
1.596453208E0,1.366383362E1,1.609914207E1,-4.039184189E1
1.616393208E0,1.395367432E1,1.633293724E1,-4.018688583E1
1.636335208E0,1.423390198E1,1.663485909E1,-4.002967453E1
1.656276208E0,1.403009033E1,1.681382942E1,-3.992052460E1
1.676217208E0,1.360000610E1,1.672511864E1,-4.033367157E1
1.696157208E0,1.246461487E1,1.639748573E1,-4.095608902E1
1.716099208E0,1.119839478E1,1.619882774E1,-4.145410919E1
1.736039708E0,1.007588196E1,1.595230293E1,-4.209195709E1
1.755979708E0,9.197402954E0,1.596644783E1,-4.204625320E1
1.775921708E0,8.926757812E0,1.615721321E1,-4.231698608E1
1.795861708E0,8.774124146E0,1.652555656E1,-4.209046555E1
1.815802708E0,8.390045166E0,1.692579842E1,-4.196886444E1
1.835744708E0,7.199035645E0,1.718362617E1,-4.214389420E1
1.855684708E0,5.578842163E0,1.746089745E1,-4.258587265E1
1.875626708E0,4.540481567E0,1.753597450E1,-4.292029190E1
1.895567708E0,4.416641235E0,1.764774132E1,-4.295975876E1
1.915508708E0,5.250488281E0,1.789465523E1,-4.293241119E1
1.935448708E0,6.170715332E0,1.811047935E1,-4.247076035E1
1.955390708E0,6.867553711E0,1.840441322E1,-4.233225250E1
1.975331708E0,6.503341675E0,1.846217537E1,-4.260035324E1
1.995272708E0,5.829269409E0,1.849855614E1,-4.262984848E1
2.015213708E0,5.030471802E0,1.868567848E1,-4.288270950E1
2.035153708E0,4.330833435E0,1.857595253E1,-4.284233475E1
2.055094708E0,4.047798157E0,1.866337776E1,-4.300143814E1
2.075036708E0,3.922042847E0,1.906195641E1,-4.300210190E1
2.094977708E0,3.849929810E0,1.965445137E1,-4.278961182E1
2.114917708E0,4.191337585E0,2.025237846E1,-4.231267548E1
2.134859708E0,4.678665161E0,2.095303535E1,-4.214807129E1
2.154800708E0,5.479339600E0,2.131919289E1,-4.176815414E1
2.174741708E0,6.350570679E0,2.154258156E1,-4.129914856E1
2.194682708E0,7.070831299E0,2.173687553E1,-4.106618500E1
2.214622708E0,7.312057495E0,2.187707329E1,-4.111668015E1
2.234563708E0,7.042465210E0,2.214390755E1,-4.122734070E1
2.254505708E0,6.527023315E0,2.175535393E1,-4.142194748E1
2.274445708E0,6.390945435E0,2.143148994E1,-4.155667877E1
2.294386708E0,6.448242188E0,2.151309013E1,-4.148968506E1
2.314328708E0,7.019989014E0,2.183670616E1,-4.105471802E1
2.334269708E0,7.927169800E0,2.247999001E1,-4.063506699E1
2.354209708E0,8.669235229E0,2.290313148E1,-4.030685043E1
2.374150708E0,8.272888184E0,2.288164711E1,-4.065127563E1
2.394092708E0,7.169021606E0,2.266833687E1,-4.083194351E1
2.414032708E0,5.797454834E0,2.248556328E1,-4.143765259E1
2.433973708E0,5.114959717E0,2.185304070E1,-4.164628601E1
2.453914708E0,5.254302979E0,2.151981163E1,-4.179121017E1
2.473855708E0,5.607803345E0,2.115752220E1,-4.171496964E1
2.493797708E0,5.743957520E0,2.092123222E1,-4.182611465E1
2.513738708E0,5.446731567E0,2.072607613E1,-4.171955109E1
2.533678708E0,4.797225952E0,2.092864418E1,-4.208472443E1
2.553619708E0,4.444473267E0,2.092198372E1,-4.205813217E1
2.573561708E0,3.994140625E0,2.115871239E1,-4.207939148E1
2.593501708E0,3.815040588E0,2.123304939E1,-4.185349655E1
2.613442708E0,3.827079773E0,2.168400764E1,-4.178855896E1
2.633383708E0,3.804786682E0,2.191536140E1,-4.172041321E1
2.653324708E0,4.017852783E0,2.231779289E1,-4.170620346E1
2.673265708E0,4.136886597E0,2.274345207E1,-4.133885956E1
2.693206708E0,3.992652893E0,2.349211693E1,-4.110721207E1
2.713147708E0,4.029708862E0,2.416438866E1,-4.101483536E1
2.733089083E0,3.824600220E0,2.491285896E1,-4.053213882E1
2.753030083E0,3.569107056E0,2.542163658E1,-4.039770889E1
2.772971083E0,3.175254822E0,2.546779060E1,-4.027186203E1
2.792912083E0,2.460411072E0,2.524170494E1,-4.073103714E1
2.812853083E0,1.345184326E0,2.474219322E1,-4.114022064E1
2.832794083E0,7.275848389E-1,2.457526588E1,-4.109725571E1
2.852735083E0,9.067764282E-1,2.456782722E1,-4.104905319E1
2.872676083E0,1.340538025E0,2.485080528E1,-4.121077728E1
2.892617083E0,1.571701050E0,2.509209633E1,-4.096569443E1
2.912558083E0,1.476295471E0,2.564255714E1,-4.066239929E1
2.932499083E0,7.599411011E-1,2.576434135E1,-4.067312622E1
2.952440083E0,2.362365723E-1,2.559920311E1,-4.096554184E1
2.972381083E0,-2.123031616E-1,2.509061241E1,-4.106960678E1
2.992322083E0,-2.170181274E-1,2.445560265E1,-4.114882660E1
3.012263083E0,2.384185791E-2,2.409786415E1,-4.158123016E1
3.032204083E0,2.946243286E-1,2.381496620E1,-4.153080750E1
3.052145083E0,3.265380859E-1,2.347957802E1,-4.143027115E1
3.072086083E0,-3.252487183E-1,2.350805855E1,-4.141395187E1
3.092027083E0,-8.079376221E-1,2.325628090E1,-4.173628235E1
3.111968083E0,-1.173530579E0,2.262901115E1,-4.182202148E1
3.131909083E0,-1.233978271E0,2.210365868E1,-4.205668640E1
3.151850083E0,-6.069869995E-1,2.143863487E1,-4.231413651E1
3.171791083E0,-3.186645508E-1,2.092726707E1,-4.287574387E1
3.191732083E0,3.854370117E-2,2.060690117E1,-4.286168671E1
3.211673083E0,2.989883423E-1,2.066077614E1,-4.274928284E1
3.231614083E0,8.890228271E-1,2.096405983E1,-4.273286819E1
3.251555083E0,1.268318176E0,2.141794777E1,-4.236814880E1
3.271496083E0,1.559608459E0,2.170282555E1,-4.237568283E1
3.291437083E0,1.945747375E0,2.166883659E1,-4.232832718E1
3.311378083E0,2.382942200E0,2.155171776E1,-4.200064087E1
3.331319083E0,2.486244202E0,2.142156029E1,-4.221546173E1
3.351260083E0,2.560539246E0,2.106274605E1,-4.231976318E1
3.371201083E0,3.103149414E0,2.088428307E1,-4.236466599E1
3.391142083E0,3.944747925E0,2.065438271E1,-4.227224350E1
3.411083083E0,5.363800049E0,2.054977989E1,-4.203011322E1
3.431024083E0,6.589889526E0,2.110387993E1,-4.146343613E1
3.450965083E0,7.111602783E0,2.172249794E1,-4.110211182E1
3.470906083E0,7.126663208E0,2.175079155E1,-4.113917160E1
3.490847083E0,6.491241455E0,2.121163750E1,-4.152519226E1
3.510788083E0,6.057510376E0,2.008566856E1,-4.188284683E1
3.530729083E0,6.078750610E0,1.899285316E1,-4.210983658E1
3.550670083E0,6.346908569E0,1.827911186E1,-4.242894745E1
3.570611083E0,6.841445923E0,1.750876808E1,-4.213624954E1
3.590552083E0,7.391983032E0,1.725580406E1,-4.227474976E1
3.610493083E0,7.544036865E0,1.675652885E1,-4.220148087E1
3.630434083E0,7.405151367E0,1.653977776E1,-4.221767044E1
3.650375083E0,7.212799072E0,1.629506493E1,-4.261730194E1
3.670316083E0,6.648620605E0,1.675614738E1,-4.238908768E1
3.690257083E0,6.223159790E0,1.726167107E1,-4.260554123E1
3.710198083E0,6.121856689E0,1.748940468E1,-4.238137054E1
3.730139208E0,6.373840332E0,1.767859459E1,-4.228401184E1
3.750080208E0,6.779144287E0,1.755839348E1,-4.248551941E1
3.770021208E0,7.136795044E0,1.767746162E1,-4.225894928E1
3.789962208E0,7.661773682E0,1.753708458E1,-4.225596619E1
3.809903208E0,7.814193726E0,1.729605293E1,-4.188874817E1
3.829844208E0,7.650970459E0,1.710191154E1,-4.172315216E1
3.849785208E0,7.790374756E0,1.698454857E1,-4.194941711E1
3.869726208E0,7.674545288E0,1.702543831E1,-4.175377655E1
3.889667208E0,7.402282715E0,1.707654762E1,-4.218403625E1
3.909608208E0,6.906082153E0,1.678804970E1,-4.244666672E1
3.929549208E0,5.788513184E0,1.659850502E1,-4.270322418E1
3.949490208E0,4.666793823E0,1.622148323E1,-4.297629929E1
3.969431208E0,3.925277710E0,1.599493599E1,-4.301667404E1
3.989372208E0,3.764793396E0,1.583091164E1,-4.308689880E1
4.009313208E0,4.260726929E0,1.584510612E1,-4.305164719E1
4.029254208E0,4.763610840E0,1.592577934E1,-4.281605911E1
4.049195208E0,5.005142212E0,1.610444069E1,-4.298869324E1
4.069136208E0,4.108772278E0,1.618602562E1,-4.302271271E1
4.089077208E0,2.548019409E0,1.620123482E1,-4.325803375E1
4.109018208E0,1.229118347E0,1.618412590E1,-4.380413055E1
4.128959208E0,5.339202881E-1,1.612529182E1,-4.380966949E1
4.148900208E0,8.732757568E-1,1.619229698E1,-4.366421509E1
4.168841208E0,1.552909851E0,1.632501411E1,-4.338545609E1
4.188782208E0,1.882347107E0,1.649979591E1,-4.337630081E1
4.208723208E0,2.126091003E0,1.668795586E1,-4.334437943E1
4.228664208E0,1.627281189E0,1.692423820E1,-4.332191086E1
4.248605208E0,6.189727783E-1,1.708627129E1,-4.362768936E1
4.268546208E0,-3.818511963E-1,1.703492928E1,-4.374490738E1
4.288487208E0,-9.300079346E-1,1.665127373E1,-4.384092331E1
4.308428208E0,-8.123703003E-1,1.608170509E1,-4.394651794E1
4.328369208E0,-6.081771851E-1,1.579231071E1,-4.410161591E1
4.348310208E0,6.076812744E-2,1.548230934E1,-4.397018433E1
4.368251208E0,4.148330688E-1,1.538712502E1,-4.392752075E1
4.388192208E0,5.729141235E-1,1.563519859E1,-4.367194748E1
4.408133208E0,1.038383484E0,1.556768608E1,-4.345338821E1
4.428073208E0,1.397308350E0,1.539241219E1,-4.388355255E1
4.448014208E0,1.600181580E0,1.518105888E1,-4.370079803E1
4.467955208E0,1.575927734E0,1.518037224E1,-4.373497009E1
4.487896208E0,1.753067017E0,1.478040504E1,-4.365129471E1
4.507837208E0,2.223320007E0,1.428243828E1,-4.375596237E1
4.527778208E0,2.824943542E0,1.381633949E1,-4.370221329E1
4.547719208E0,3.386085510E0,1.389823341E1,-4.361717606E1
4.567660208E0,4.232002258E0,1.445379829E1,-4.334020615E1
4.587601208E0,4.795349121E0,1.510674477E1,-4.324311829E1
4.607542208E0,5.351593018E0,1.569563866E1,-4.310431290E1
4.627483208E0,5.579086304E0,1.592764854E1,-4.281246185E1
4.647424208E0,5.644119263E0,1.545099449E1,-4.292375565E1
4.667365208E0,5.798934937E0,1.466654396E1,-4.293656540E1
4.687306208E0,6.038574219E0,1.374666786E1,-4.299409485E1
4.707247208E0,6.447036743E0,1.308702850E1,-4.322408676E1
4.727188083E0,7.194290161E0,1.269804764E1,-4.335716248E1
4.747129083E0,7.675018311E0,1.260969734E1,-4.322451401E1
4.767070083E0,7.833374023E0,1.268874550E1,-4.307410812E1
4.787011083E0,7.597122192E0,1.286201668E1,-4.328602982E1
4.806952083E0,7.116088867E0,1.294705772E1,-4.311003113E1
4.826893083E0,6.716217041E0,1.284042358E1,-4.321463776E1
4.846834083E0,6.715255737E0,1.280443954E1,-4.322424316E1
4.866775083E0,6.885391235E0,1.304480553E1,-4.335592651E1
4.886716083E0,7.116210938E0,1.314000130E1,-4.318018341E1
4.906657083E0,7.450790405E0,1.311246300E1,-4.313117599E1
4.926598083E0,7.908691406E0,1.307865334E1,-4.273337173E1
4.946539083E0,8.634246826E0,1.286860657E1,-4.286394119E1
4.966480083E0,9.018936157E0,1.315428352E1,-4.242736435E1
4.986421083E0,9.098648071E0,1.351624680E1,-4.256494141E1
5.006362083E0,8.920104980E0,1.374507713E1,-4.255874634E1
5.026303083E0,9.153289795E0,1.408009338E1,-4.229074860E1
5.046244083E0,8.954177856E0,1.429720116E1,-4.268120193E1
5.066185083E0,8.676757812E0,1.452525520E1,-4.268839264E1
5.086126083E0,7.866928101E0,1.464604378E1,-4.294184494E1
5.106067083E0,6.854049683E0,1.456918526E1,-4.324442291E1
5.126008083E0,6.180740356E0,1.406888962E1,-4.317145538E1
5.145949083E0,6.184799194E0,1.329030991E1,-4.326026154E1
5.165890083E0,6.593338013E0,1.263262939E1,-4.350899124E1
5.185831083E0,7.082397461E0,1.217346764E1,-4.336619568E1
5.205771083E0,6.884887695E0,1.197542953E1,-4.354547501E1
5.225712083E0,5.859313965E0,1.194140625E1,-4.371646881E1
5.245653083E0,4.317382812E0,1.224649239E1,-4.396899796E1
5.265594083E0,3.299324036E0,1.235509491E1,-4.401002502E1
5.285535083E0,2.729293823E0,1.244380379E1,-4.393288422E1
5.305476083E0,3.013816833E0,1.243714333E1,-4.401958847E1
5.325417083E0,3.425140381E0,1.258288002E1,-4.376414490E1
5.345358083E0,3.611625671E0,1.287665939E1,-4.366092682E1
5.365299083E0,3.353759766E0,1.346950722E1,-4.374930573E1
5.385240083E0,2.409637451E0,1.370599174E1,-4.377312469E1
5.405181083E0,1.749725342E0,1.367174530E1,-4.411405182E1
5.425122083E0,1.019645691E0,1.356456757E1,-4.403226852E1
5.445063083E0,8.519821167E-1,1.336185837E1,-4.414522171E1
5.465004083E0,8.322448730E-1,1.292037582E1,-4.388170624E1
5.484945083E0,1.344055176E0,1.267272568E1,-4.424740219E1
5.504886083E0,1.671737671E0,1.288463402E1,-4.416723251E1
5.524827083E0,1.968132019E0,1.321515465E1,-4.393319321E1
5.544768083E0,2.489471436E0,1.360766602E1,-4.378420258E1
5.564709083E0,2.583824158E0,1.392551804E1,-4.355237961E1
5.584650083E0,2.530761719E0,1.411093903E1,-4.382604980E1
5.604591083E0,2.083312988E0,1.439787483E1,-4.383208084E1
5.624532083E0,1.498840332E0,1.393387985E1,-4.391052246E1
5.644473083E0,1.094779968E0,1.358587837E1,-4.430204391E1
5.664414083E0,8.022537231E-1,1.294671059E1,-4.400393295E1
5.684355083E0,9.410552979E-1,1.260840225E1,-4.421261978E1
5.704296083E0,1.266273499E0,1.263722610E1,-4.406193161E1
5.724237208E0,1.846038818E0,1.289217567E1,-4.424835205E1
5.744178208E0,2.968139648E0,1.328351784E1,-4.428228760E1
5.764119208E0,3.605995178E0,1.343223953E1,-4.408972168E1
5.784060208E0,3.809547424E0,1.311605644E1,-4.408245468E1
5.804001208E0,3.837417603E0,1.281103897E1,-4.393826294E1
5.823942208E0,3.608390808E0,1.217537880E1,-4.411318970E1
5.843883208E0,3.740051270E0,1.170950317E1,-4.400701904E1
5.863824208E0,4.236412048E0,1.114279175E1,-4.439680481E1
5.883765208E0,5.006912231E0,1.077803230E1,-4.431833649E1
5.903705208E0,6.014266968E0,1.073767853E1,-4.413045120E1
5.923646208E0,6.591964722E0,1.100156784E1,-4.399688339E1
5.943587208E0,7.066726685E0,1.129453278E1,-4.371415329E1
5.963528208E0,7.377273560E0,1.170486069E1,-4.381619644E1
5.983469208E0,7.530975342E0,1.188381195E1,-4.364963531E1
6.003410208E0,7.963485718E0,1.201358795E1,-4.357874298E1
6.023351208E0,8.392364502E0,1.188727760E1,-4.333272934E1
6.043292208E0,8.694198608E0,1.187984085E1,-4.324148941E1
6.063233208E0,8.996322632E0,1.187460136E1,-4.311951065E1
6.083174208E0,9.283142090E0,1.192424774E1,-4.279344559E1
6.103115208E0,9.414398193E0,1.207020760E1,-4.288412857E1
6.123056208E0,8.946319580E0,1.208637238E1,-4.316781616E1
6.142997208E0,8.755157471E0,1.212247276E1,-4.316926193E1
6.162938208E0,7.950546265E0,1.201813507E1,-4.336539841E1
6.182879208E0,7.562026978E0,1.209454727E1,-4.350184250E1
6.202820208E0,6.994033813E0,1.199455070E1,-4.331919861E1
6.222761208E0,6.102752686E0,1.242883110E1,-4.388679504E1
6.242702208E0,5.113357544E0,1.270926285E1,-4.433022308E1
6.262643208E0,3.697052002E0,1.283987999E1,-4.431493759E1
6.282584208E0,2.587051392E0,1.299602890E1,-4.445755768E1
6.302525208E0,1.925888062E0,1.287570763E1,-4.454954529E1
6.322466208E0,1.790107727E0,1.255823898E1,-4.450097656E1
6.342407208E0,1.957122803E0,1.244447517E1,-4.428123856E1
6.362348208E0,1.599723816E0,1.249650192E1,-4.440647125E1
6.382289208E0,4.882736206E-1,1.269282150E1,-4.452149200E1
6.402230208E0,-1.067413330E0,1.262652588E1,-4.456608963E1
6.422171208E0,-1.834884644E0,1.244450760E1,-4.472148132E1
6.442112208E0,-1.794456482E0,1.233258820E1,-4.469950485E1
6.462053208E0,-1.247756958E0,1.218240738E1,-4.475339890E1
6.481994208E0,-5.557632446E-1,1.220407677E1,-4.468949127E1
6.501935208E0,-3.540420532E-1,1.260670853E1,-4.470265198E1
6.521876208E0,-3.819427490E-1,1.255661392E1,-4.450354767E1
6.541817208E0,-6.632690430E-1,1.266165924E1,-4.472284698E1
6.561758208E0,-9.488983154E-1,1.257341003E1,-4.497780609E1
6.581698208E0,-9.776458740E-1,1.247769928E1,-4.483510208E1
6.601639208E0,-6.047668457E-1,1.205150414E1,-4.473881531E1
6.621580208E0,-1.265487671E-1,1.203308296E1,-4.464081192E1
6.641521208E0,2.216339111E-1,1.224792480E1,-4.489561462E1
6.661462208E0,6.700973511E-1,1.235711861E1,-4.447787857E1
6.681403208E0,1.322067261E0,1.276622009E1,-4.435337830E1
6.701344208E0,2.169258118E0,1.334052849E1,-4.398889923E1
6.721285208E0,3.146713257E0,1.375286674E1,-4.386897659E1
6.741225833E0,3.502990723E0,1.390188789E1,-4.400675583E1
6.761166833E0,2.958847046E0,1.396020699E1,-4.390861893E1
6.781107833E0,2.222290039E0,1.388384438E1,-4.393656158E1
6.801048833E0,1.694801331E0,1.365799332E1,-4.406708908E1
6.820989833E0,1.919975281E0,1.331494522E1,-4.407142639E1
6.840930833E0,2.514778137E0,1.310686874E1,-4.405228806E1
6.860871833E0,3.346824646E0,1.291880608E1,-4.396996307E1
6.880812833E0,4.022224426E0,1.305244637E1,-4.377296066E1
6.900753833E0,4.728332520E0,1.336946106E1,-4.364625931E1
6.920694833E0,4.906112671E0,1.319849968E1,-4.402428818E1
6.940635833E0,4.805786133E0,1.273360634E1,-4.376744461E1
6.960576833E0,4.775527954E0,1.205186462E1,-4.411700058E1
6.980517833E0,4.956863403E0,1.096817589E1,-4.401239014E1
7.000458833E0,5.664321899E0,9.883638382E0,-4.386645889E1
7.020399833E0,6.271224976E0,8.961740494E0,-4.398279953E1
7.040340833E0,7.056655884E0,8.233476639E0,-4.378384781E1
7.060281833E0,7.402557373E0,7.963607788E0,-4.378582764E1
7.080222833E0,7.725952148E0,7.674182892E0,-4.384938812E1
7.100163833E0,8.236450195E0,7.231241226E0,-4.389026260E1
7.120104833E0,8.707504272E0,6.786054611E0,-4.349803162E1
7.140045833E0,9.158813477E0,6.208112717E0,-4.369157028E1
7.159986833E0,9.744873047E0,6.025188446E0,-4.322375870E1
7.179927833E0,1.039984131E1,5.835073471E0,-4.303377151E1
7.199867833E0,1.073471069E1,6.026721954E0,-4.302423096E1
7.219808833E0,1.106552124E1,6.488636017E0,-4.304895401E1
7.239749833E0,1.105029297E1,6.890041351E0,-4.296591949E1
7.259690833E0,1.106935120E1,7.342136383E0,-4.288854599E1
7.279631833E0,1.102658081E1,7.728855133E0,-4.255015564E1
7.299572833E0,1.102038574E1,7.486284256E0,-4.262954712E1
7.319513833E0,1.080120850E1,7.155963898E0,-4.283819199E1
7.339454833E0,1.033511353E1,6.627714157E0,-4.302207947E1
7.359395833E0,9.460601807E0,6.405387878E0,-4.309829712E1
7.379336833E0,8.305847168E0,5.975069046E0,-4.360398865E1
7.399277833E0,7.426727295E0,5.813650131E0,-4.397970581E1
7.419218833E0,6.955612183E0,5.684612274E0,-4.411969376E1
7.439159833E0,6.851348877E0,5.683977127E0,-4.418701553E1
7.459100833E0,6.769027710E0,6.008760452E0,-4.415885544E1
7.479041833E0,6.066146851E0,6.139509201E0,-4.448240280E1
7.498982833E0,4.788253784E0,6.359748840E0,-4.466675568E1
7.518923833E0,3.327651978E0,6.390815735E0,-4.486405945E1
7.538864833E0,2.353858948E0,6.290811539E0,-4.495663834E1
7.558805833E0,2.049842834E0,6.232975006E0,-4.477999878E1
7.578746833E0,2.455566406E0,6.301034927E0,-4.499877167E1
7.598687833E0,3.194473267E0,6.631404877E0,-4.476628494E1
7.618628833E0,3.494224548E0,7.230939865E0,-4.477972794E1
7.638569833E0,3.760070801E0,7.633438110E0,-4.459197235E1
7.658510833E0,3.218894958E0,8.124124527E0,-4.473099518E1
7.678451833E0,2.938819885E0,8.547847748E0,-4.506656647E1
7.698392833E0,2.710563660E0,8.549350739E0,-4.475762939E1
7.718333833E0,2.707908630E0,8.670629501E0,-4.512197495E1
7.738274750E0,3.368568420E0,8.766559601E0,-4.488005447E1
7.758214750E0,3.986099243E0,8.895257950E0,-4.489367294E1
7.778155750E0,4.444351196E0,9.449382782E0,-4.485120010E1
7.798096750E0,4.839767456E0,1.026472855E1,-4.441702271E1
7.818037750E0,5.638824463E0,1.117864799E1,-4.415452576E1
7.837978750E0,6.836227417E0,1.204828453E1,-4.378841400E1
7.857919750E0,7.499237061E0,1.253500557E1,-4.349092102E1
7.877860750E0,7.846130371E0,1.241428757E1,-4.333261871E1
7.897801750E0,7.835144043E0,1.246352768E1,-4.351741409E1
7.917742750E0,7.533676147E0,1.204184914E1,-4.374913406E1
7.937683750E0,7.548889160E0,1.191130257E1,-4.362738800E1
7.957624750E0,8.452316284E0,1.183397675E1,-4.335187912E1
7.977565750E0,9.455047607E0,1.210491943E1,-4.320827103E1
7.997506750E0,1.059422302E1,1.264967155E1,-4.274823380E1
8.017447750E0,1.147302246E1,1.303857613E1,-4.230231857E1
8.037388750E0,1.153341675E1,1.270648575E1,-4.254275894E1
8.057329750E0,1.163070679E1,1.183699417E1,-4.264708328E1
8.077270750E0,1.176466370E1,1.077851868E1,-4.271236038E1
8.097211750E0,1.226545715E1,9.904678345E0,-4.273050308E1
8.117152750E0,1.300900269E1,9.123884201E0,-4.233544922E1
8.137093750E0,1.386203003E1,8.452859879E0,-4.233597946E1
8.157034750E0,1.456744385E1,8.105400085E0,-4.215627289E1
8.176975750E0,1.492773438E1,8.365884781E0,-4.175350952E1
8.196916750E0,1.484458923E1,8.617269516E0,-4.182490921E1
8.216857750E0,1.501843262E1,8.635313034E0,-4.201652908E1
8.236798750E0,1.532963562E1,8.570266724E0,-4.193744278E1
8.256739750E0,1.581594849E1,8.751628876E0,-4.138926315E1
8.276680750E0,1.658854675E1,9.250612259E0,-4.113989639E1
8.296621750E0,1.764988708E1,9.629507065E0,-4.068490982E1
8.316562750E0,1.827818298E1,9.879903793E0,-4.016178513E1
8.336502750E0,1.874894714E1,1.027805519E1,-4.004687881E1
8.356443750E0,1.891404724E1,1.039170647E1,-3.991724396E1
