"Time (s)","X (hPa)"
4.415783347E2,1.017084503E3
4.426408567E2,1.017083969E3
4.437033337E2,1.017082214E3
4.447658107E2,1.017080765E3
4.458283107E2,1.017079239E3
4.468907877E2,1.017077866E3
4.479532717E2,1.017077789E3
4.490157087E2,1.017077637E3
4.500781457E2,1.017075958E3
4.511405877E2,1.017075958E3
4.522030207E2,1.017075272E3
4.532654677E2,1.017074280E3
4.543279157E2,1.017069855E3
4.553903757E2,1.017066498E3
4.564528177E2,1.017062454E3
4.575152627E2,1.017058029E3
4.585776927E2,1.017052765E3
4.596401407E2,1.017049408E3
4.607025587E2,1.017045975E3
4.617650137E2,1.017043228E3
4.628274817E2,1.017041168E3
4.638899397E2,1.017038879E3
4.649523917E2,1.017034607E3
4.660148517E2,1.017032928E3
4.670773517E2,1.017031326E3
4.681398137E2,1.017030182E3
4.692022377E2,1.017027512E3
4.702646417E2,1.017026443E3
4.713270497E2,1.017025604E3
4.723894937E2,1.017023239E3
4.734519547E2,1.017020798E3
4.745143837E2,1.017018814E3
4.755768387E2,1.017018433E3
4.766392317E2,1.017016754E3
4.777016217E2,1.017012558E3
4.787640267E2,1.017011108E3
4.798264157E2,1.017011032E3
4.808888057E2,1.017010880E3
4.819511987E2,1.017009201E3
4.830135857E2,1.017008514E3
4.840759977E2,1.017007751E3
4.851384547E2,1.017004776E3
4.862008747E2,1.017000580E3
4.872633057E2,1.017000504E3
4.883257607E2,1.016996918E3
4.893881807E2,1.016994095E3
4.904505497E2,1.016991501E3
