"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.669604170E-2,-3.628130257E-1,2.055399716E-1,1.235868596E-2
5.663404171E-2,-4.270942509E-1,4.906683266E-1,-7.689800858E-2
7.657204173E-2,-6.488239765E-1,4.881421030E-1,-1.729859114E-1
9.651104175E-2,-8.500305414E-1,1.164638475E-1,-1.898452342E-1
1.164490418E-1,-7.401843667E-1,-3.378751576E-1,-1.048909575E-1
1.363870418E-1,-2.543216050E-1,-4.241365790E-1,1.473311782E-1
1.563260418E-1,7.026445866E-2,-3.507755399E-1,4.149090946E-1
1.762640418E-1,-6.957315654E-2,-5.514916182E-1,4.103250206E-1
1.962030418E-1,-3.323561549E-1,-8.726767302E-1,1.595257670E-1
2.161410416E-1,-5.586901307E-1,-1.259695530E0,-2.927879989E-2
2.360790416E-1,-7.877082825E-1,-1.263163567E0,-1.047654822E-1
2.560180416E-1,-9.839290977E-1,-7.882808447E-1,-1.548306644E-1
2.759560416E-1,-1.115510941E0,-2.041895092E-1,-2.370498776E-1
2.958940417E-1,-1.071229577E0,1.168225855E-1,-3.168305457E-1
3.158330417E-1,-8.710051775E-1,1.599056423E-1,-3.118814528E-1
3.357710417E-1,-5.491000414E-1,-8.314191550E-2,-2.682506442E-1
3.557100417E-1,-3.099359870E-1,-5.440970659E-1,-2.434165329E-1
3.756480417E-1,-2.477348745E-1,-7.413542271E-1,-2.189299762E-1
3.955860417E-1,-3.960523307E-1,-7.343329787E-1,-2.597805262E-1
4.155250418E-1,-5.421480536E-1,-5.735412240E-1,-1.127886996E-1
4.354630418E-1,-2.913207114E-1,-2.569582164E-1,-3.326682746E-1
4.554010418E-1,-4.161703885E-1,-2.630610391E-2,-6.346492171E-1
4.753390418E-1,-4.785945714E-1,-3.687004447E-1,-7.289710641E-1
4.952770418E-1,-4.544488490E-1,-8.250834942E-1,-9.618991017E-1
5.152160418E-1,-6.457031965E-1,-9.460141063E-1,-1.274342537E0
5.351540416E-1,-1.341640949E0,-9.716625214E-1,-1.402998567E0
5.550920416E-1,-2.114737272E0,-5.732426643E-1,-1.561499119E0
5.750310416E-1,-2.397224188E0,-1.360445190E-2,-1.443065166E0
5.949690416E-1,-2.262258768E0,3.278554380E-1,-1.602048874E-1
6.149070417E-1,-1.818079591E0,6.416557431E-1,1.619855046E0
6.348460417E-1,-1.420495272E0,9.664362073E-1,2.069362640E0
6.547840417E-1,-1.130338907E0,1.601731181E0,9.686076641E-1
6.747230417E-1,-9.560511708E-1,1.644324422E0,-3.410743773E-1
6.946610417E-1,-5.377261043E-1,5.863559842E-1,-5.541598797E-1
7.145990417E-1,5.147466660E-1,9.799940884E-2,-4.786480069E-1
7.345380418E-1,1.717449069E0,-7.559478283E-2,-8.815305829E-1
7.544760418E-1,2.194473743E0,-1.237901330E0,-9.825565815E-1
7.744140418E-1,1.893479824E0,-1.688080192E0,-1.178953171E0
7.943530418E-1,1.835145593E0,-2.173855543E0,-1.647658110E0
8.142910418E-1,1.992312074E0,-3.528602600E0,-1.746693373E0
8.342300416E-1,2.074051857E0,-3.715780258E0,-1.286423802E0
