"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.049604175E-2,-4.953199768E-1,7.294331360E0,8.359665985E0
4.043404176E-2,-1.486408997E-1,7.459138641E0,9.956245880E0
6.037304178E-2,-3.104544067E-1,7.907306671E0,1.004171814E1
8.031104179E-2,-8.675958252E-1,7.935148773E0,9.479487305E0
1.002490418E-1,-1.487007751E0,7.548353119E0,9.641450500E0
1.201880418E-1,-2.129172363E0,6.671925659E0,1.123922791E1
1.401260416E-1,-3.217708740E0,5.839207306E0,1.238419693E1
1.600640416E-1,-3.173550568E0,5.275329895E0,1.087323898E1
1.800030416E-1,-2.411335602E0,5.476062469E0,8.826395416E0
1.999410416E-1,-1.668280792E0,5.857768707E0,8.117918701E0
2.198800417E-1,-1.358125763E0,5.455555115E0,8.372688904E0
2.398180417E-1,-7.463479614E-1,4.953199768E0,9.512418823E0
2.597560417E-1,-1.450483704E-1,4.618046722E0,1.015458344E1
2.796950417E-1,1.856140137E-1,4.388274536E0,9.504485321E0
2.996330417E-1,1.032852173E-1,4.242178345E0,8.030799866E0
3.195710417E-1,-4.122427368E-1,4.018992462E0,6.583010559E0
3.395100418E-1,-1.010099487E0,4.105961609E0,5.372627563E0
3.594480418E-1,-1.115480347E0,4.001927948E0,4.347409515E0
3.793870418E-1,-1.073268127E0,4.196523285E0,4.104315033E0
3.993250418E-1,-6.225553894E-1,4.377946014E0,4.256997528E0
4.192630418E-1,-1.128503265E0,4.445455627E0,5.470523987E0
4.392020416E-1,3.890409851E-1,4.877756653E0,7.139852600E0
4.591400416E-1,6.500981140E-1,4.815785522E0,6.501130829E0
4.790770416E-1,-7.346722412E-1,4.549938354E0,7.535330200E0
4.990160416E-1,-7.414082336E-1,4.677622833E0,9.469308472E0
5.189540416E-1,5.004093933E-1,4.076622620E0,9.743238831E0
5.388930417E-1,1.181642761E0,3.209026794E0,9.396859131E0
5.588310417E-1,2.730471954E0,2.716999969E0,1.129760651E1
5.787690417E-1,2.775977325E0,1.420545959E0,1.348635498E1
5.987080417E-1,3.007246399E-1,5.837860107E-1,1.397868118E1
6.186460417E-1,-1.175505524E0,1.184636536E0,1.239407639E1
