"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.669604170E-2,-2.968833923E0,-5.047119904E1,-9.862380981E0
5.663404171E-2,-3.014503479E0,-5.045112610E1,-9.902091980E0
7.657204173E-2,-2.914199829E0,-5.032277679E1,-1.054866028E1
9.651104175E-2,-2.639564514E0,-5.027130127E1,-1.102226257E1
1.164490418E-1,-2.395004272E0,-4.986350250E1,-1.190803528E1
1.363870418E-1,-2.400039673E0,-4.990885925E1,-1.243853760E1
1.563260418E-1,-2.656570435E0,-4.979976654E1,-1.244648361E1
1.762640418E-1,-3.224220276E0,-4.981264496E1,-1.232580185E1
1.962030418E-1,-3.655693054E0,-4.975152588E1,-1.258847809E1
2.161410416E-1,-4.072219849E0,-4.967784882E1,-1.288770676E1
2.360790416E-1,-4.211318970E0,-4.960900116E1,-1.352790451E1
2.560180416E-1,-4.383186340E0,-4.939617157E1,-1.443537903E1
2.759560416E-1,-4.548370361E0,-4.916762543E1,-1.509083176E1
2.958940417E-1,-4.225135803E0,-4.883548737E1,-1.578192139E1
3.158330417E-1,-3.772552490E0,-4.849300385E1,-1.689474869E1
3.357710417E-1,-3.532615662E0,-4.831520844E1,-1.775308609E1
3.557100417E-1,-3.411697388E0,-4.822994995E1,-1.822206497E1
3.756480417E-1,-3.309082031E0,-4.807844543E1,-1.832938766E1
3.955860417E-1,-3.318466187E0,-4.806393433E1,-1.853268433E1
4.155250418E-1,-3.366874695E0,-4.795558167E1,-1.896961975E1
4.354630418E-1,-3.303138733E0,-4.788838959E1,-1.940074539E1
4.554010418E-1,-3.179084778E0,-4.790673828E1,-1.963111877E1
4.753390418E-1,-2.477989197E0,-4.780670929E1,-2.008662796E1
4.952770418E-1,-2.020721436E0,-4.754917908E1,-2.034058762E1
5.152160418E-1,-1.448760986E0,-4.743484497E1,-2.071178436E1
5.351540416E-1,-6.182098389E-1,-4.698902893E1,-2.120606232E1
5.550920416E-1,2.852096558E-1,-4.633703613E1,-2.275487518E1
5.750310416E-1,1.512367249E0,-4.542045593E1,-2.471680832E1
5.949690416E-1,2.409217834E0,-4.421539307E1,-2.670985794E1
6.149070417E-1,2.039672852E0,-4.315681458E1,-2.814784241E1
6.348460417E-1,9.417114258E-1,-4.228453064E1,-2.950111771E1
6.547840417E-1,2.715148926E-1,-4.152868652E1,-3.067757797E1
6.747230417E-1,1.208801270E0,-4.109252930E1,-3.156995010E1
6.946610417E-1,2.253562927E0,-4.039104462E1,-3.205251312E1
7.145990417E-1,2.600433350E0,-4.030604553E1,-3.223208237E1
7.345380418E-1,3.320198059E0,-4.100289917E1,-3.135042191E1
7.544760418E-1,3.943153381E0,-4.212538147E1,-2.996804428E1
7.744140418E-1,3.870330811E0,-4.302235413E1,-2.836130905E1
7.943530418E-1,4.146507263E0,-4.385954285E1,-2.692849731E1
8.142910418E-1,4.072547913E0,-4.470840454E1,-2.580543137E1
8.342300416E-1,3.523735046E0,-4.553405762E1,-2.437454987E1
8.541680416E-1,3.301643372E0,-4.615310669E1,-2.303160858E1
8.741060416E-1,3.118591309E0,-4.682409668E1,-2.189139175E1
8.940450416E-1,2.786071777E0,-4.761362457E1,-2.007976913E1
9.139830417E-1,1.896148682E0,-4.820469666E1,-1.879062653E1
9.339210417E-1,8.837432861E-1,-4.845095825E1,-1.837073517E1
9.538600417E-1,4.216232300E-1,-4.870904541E1,-1.732003021E1
9.737980417E-1,2.729721069E-1,-4.934999847E1,-1.563184738E1
9.937370417E-1,1.276550293E-1,-4.998453522E1,-1.299373245E1
1.013675042E0,-2.552261353E-1,-5.079214478E1,-1.019570160E1
1.033613042E0,-6.481857300E-1,-5.097970581E1,-7.213104248E0
1.053552042E0,-6.963577271E-1,-5.109288025E1,-5.919952393E0
1.073490042E0,-1.077674866E0,-5.133312988E1,-3.731864929E0
1.093428042E0,-1.289184570E0,-5.143831635E1,-2.098533630E0
1.113367042E0,-1.670600891E0,-5.137404633E1,-1.284049988E0
