"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.669604170E-2,1.087197072E0,1.501438095E0,1.941517671E0
5.663404171E-2,1.048203307E0,2.034370286E0,2.320304979E0
7.657204173E-2,7.523358026E-1,2.236381647E0,1.784586589E0
9.651104175E-2,7.169972777E-2,2.150169130E0,1.520740339E0
1.164490418E-1,-4.345516187E-1,1.426773244E0,2.715541089E0
1.363870418E-1,-1.593095393E0,6.207562011E-1,4.241246299E0
1.563260418E-1,-2.011881457E0,2.462087095E-2,3.356089531E0
1.762640418E-1,-1.440424885E0,-9.570605636E-2,1.099661874E0
1.962030418E-1,-8.044170986E-1,4.722568041E-1,8.491385043E-2
2.161410416E-1,-5.802711032E-1,2.817714751E-1,-1.090856552E-2
2.360790416E-1,-2.540926565E-1,-1.176243442E-1,8.891895926E-1
2.560180416E-1,2.242614779E-1,-3.373030668E-1,1.694501461E0
2.759560416E-1,5.768037044E-1,-4.278384304E-1,1.253870493E0
2.958940417E-1,6.083137648E-1,-3.748936468E-1,-1.960723436E-1
3.158330417E-1,2.397460744E-1,-4.110516590E-1,-1.764890828E0
3.357710417E-1,-3.260768513E-1,-3.192667454E-1,-3.131769288E0
3.557100417E-1,-6.186744462E-1,-1.857128316E-1,-4.242989938E0
3.756480417E-1,-6.938357256E-1,-1.572275358E-1,-4.737431079E0
3.955860417E-1,-4.080996922E-1,2.125041890E-1,-4.810822406E0
4.155250418E-1,-1.049463235E0,1.603014171E-1,-4.328235911E0
4.354630418E-1,2.469122757E-1,8.906867722E-1,-1.743048554E0
4.554010418E-1,9.377774696E-1,9.398916766E-1,-2.407451296E0
4.753390418E-1,-3.411141358E-1,6.272173744E-1,-1.934769400E0
4.952770418E-1,-8.399791333E-1,9.374829161E-1,3.547154903E-2
5.152160418E-1,3.545117149E-1,5.905655649E-1,7.833813018E-1
5.351540416E-1,9.456286722E-1,-8.053574771E-2,1.744972873E-1
5.550920416E-1,2.296352006E0,-3.550391337E-1,1.329226484E0
5.750310416E-1,3.035047570E0,-9.569950747E-1,3.767550495E0
5.949690416E-1,1.247841867E0,-1.515108008E0,4.414533797E0
