"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (°)"
4.148507118E-2,3.211685657E1,1.189492064E2,1.744518328E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.522870302E-1,3.211671880E1,1.189492863E2,1.748200178E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
7.305033088E0,3.211667529E1,1.189494119E2,1.758479190E1,-1.000000000E0,-1.000000000E0,3.500000000E1,3.500000000E1
8.645126939E0,3.211661119E1,1.189493940E2,2.503504276E1,8.999999762E-1,6.820312500E1,2.285264248E1,2.285264248E1
9.638011098E0,3.211657574E1,1.189493301E2,1.854523563E1,8.999999762E-1,1.722656250E1,9.176562217E0,9.176562217E0
1.063881195E1,3.211658249E1,1.189493332E2,1.927991581E1,8.100000024E-1,5.308593750E1,7.449243562E0,7.449243562E0
1.163194811E1,3.211658404E1,1.189493405E2,2.117109013E1,8.100000024E-1,8.859375000E1,5.007838441E0,5.007838441E0
1.264149415E1,3.211658446E1,1.189493518E2,2.223316288E1,9.599999785E-1,8.296875000E1,4.468593899E0,4.468593899E0
1.363783395E1,3.211658676E1,1.189493651E2,1.784986210E1,1.639999986E0,8.437500000E1,3.788015519E0,3.788015519E0
1.479641330E1,3.211658982E1,1.189493766E2,1.456183720E1,1.639999986E0,7.910156250E1,3.646156512E0,3.646156512E0
1.579649746E1,3.211659255E1,1.189493888E2,1.393219852E1,1.549999952E0,7.839843750E1,3.574823701E0,3.574823701E0
1.679659569E1,3.211659439E1,1.189494004E2,1.365216923E1,1.470000029E0,8.121093750E1,3.535533906E0,3.535533906E0
1.779668736E1,3.211659711E1,1.189494137E2,1.307660770E1,1.570000052E0,7.769531250E1,3.535533906E0,3.535533906E0
1.879678774E1,3.211660105E1,1.189494292E2,1.303998661E1,1.570000052E0,6.996093750E1,3.535533906E0,3.535533906E0
1.979687309E1,3.211660625E1,1.189494429E2,1.307038212E1,1.549999952E0,6.609375000E1,3.535533906E0,3.535533906E0
2.079696810E1,3.211661027E1,1.189494562E2,1.205555058E1,1.519999981E0,6.750000000E1,3.535533906E0,3.535533906E0
2.179704106E1,3.211661552E1,1.189494711E2,1.205555077E1,1.519999981E0,6.750000791E1,4.574579248E0,4.574579248E0
2.279712367E1,3.211661691E1,1.189494787E2,1.161567030E1,1.029999971E0,7.066406798E1,4.116400469E0,4.116400469E0
2.379718745E1,3.211662243E1,1.189494958E2,1.145899315E1,1.500000000E0,6.890625788E1,4.116400211E0,4.116400211E0
2.479725730E1,3.211662980E1,1.189495106E2,1.150287742E1,1.500000000E0,6.468750764E1,4.116399904E0,4.116399904E0
2.579731858E1,3.211663710E1,1.189495255E2,1.170288963E1,1.500000000E0,6.328125755E1,4.574579080E0,4.574579080E0
2.679738951E1,3.211664133E1,1.189495340E2,1.245386612E1,1.139999986E0,6.363281825E1,4.574579046E0,4.574579046E0
2.779744291E1,3.211664459E1,1.189495460E2,1.193891250E1,1.139999986E0,7.101563107E1,4.574579011E0,4.574579011E0
2.879750514E1,3.211664817E1,1.189495606E2,1.172760879E1,1.139999986E0,7.382813117E1,4.574578970E0,4.574578970E0
2.979755092E1,3.211665673E1,1.189495703E2,1.194251358E1,1.129999995E0,6.082031806E1,4.116398633E0,4.116398633E0
3.079760695E1,3.211666055E1,1.189495722E2,1.305445200E1,7.400000095E-1,5.660156598E1,4.574578915E0,4.574578915E0
3.179764760E1,3.211666411E1,1.189495760E2,1.330927378E1,7.400000095E-1,5.132812825E1,4.574578900E0,4.574578900E0
3.279769933E1,3.211666768E1,1.189495820E2,1.474598032E1,7.400000095E-1,6.714844134E1,4.116398266E0,4.116398266E0
3.379773653E1,3.211666964E1,1.189495869E2,1.436969857E1,6.399999857E-1,7.417969097E1,3.575559710E0,3.575559710E0
3.479776978E1,3.211667428E1,1.189495990E2,1.439399063E1,1.120000005E0,7.031250594E1,3.674444753E0,3.674444753E0
3.579780388E1,3.211667568E1,1.189496108E2,1.427887832E1,1.120000005E0,7.980469371E1,3.858795446E0,3.858795446E0
3.679783595E1,3.211668051E1,1.189496208E2,1.419544325E1,1.070000052E0,7.101563070E1,3.994233881E0,3.994233881E0
3.779786789E1,3.211668833E1,1.189496319E2,1.369928847E1,1.070000052E0,6.187500532E1,4.122963393E0,4.122963393E0
3.879789901E1,3.211669407E1,1.189496379E2,1.366852670E1,7.400000095E-1,5.273437832E1,4.394636004E0,4.394636004E0
3.979793060E1,3.211670445E1,1.189496530E2,1.364063373E1,1.320000052E0,5.062500575E1,4.591195281E0,4.591195281E0
4.079796088E1,3.211670871E1,1.189496653E2,1.369580947E1,1.080000043E0,5.871094270E1,4.759848070E0,4.759848070E0
4.179799068E1,3.211672796E1,1.189497311E2,1.780655441E1,1.160681483E0,6.118661801E1,5.008656887E0,5.008656887E0
4.279802036E1,3.211674625E1,1.189497466E2,1.778496706E1,1.085723514E0,5.523804005E1,4.987273760E0,4.987273760E0
4.379804897E1,3.211675283E1,1.189497693E2,1.766976006E1,1.490467779E0,5.970264135E1,4.987538804E0,4.987538804E0
4.479807806E1,3.211675972E1,1.189497784E2,1.748111019E1,7.168377383E-1,4.334316314E1,4.984008232E0,4.984008232E0
4.579810607E1,3.211675859E1,1.189497866E2,1.744218420E1,7.827733881E-1,7.892999905E1,4.989617260E0,4.989617260E0
4.679813433E1,3.211675968E1,1.189498138E2,1.741549188E1,1.247080685E0,7.788093589E1,4.976729726E0,4.976729726E0
4.779816175E1,3.211676901E1,1.189498272E2,1.738579192E1,1.146921277E0,7.180561723E1,4.967168643E0,4.967168643E0
4.879818988E1,3.211677238E1,1.189498487E2,1.749154270E1,1.502081187E0,7.499942739E1,4.980044188E0,4.980044188E0
4.979821670E1,3.211677946E1,1.189498526E2,1.736939414E1,1.092112185E0,5.245020442E1,4.994595111E0,4.994595111E0
5.079824317E1,3.211678076E1,1.189498657E2,1.744914830E1,1.104639016E0,7.501635895E1,4.998134257E0,4.998134257E0
5.179827034E1,3.211677180E1,1.189498911E2,1.725753976E1,1.299490900E0,9.846530745E1,5.020762822E0,5.020762822E0
5.279829669E1,3.211678060E1,1.189498988E2,1.721135340E1,9.980476794E-1,7.236009433E1,5.017577845E0,5.017577845E0
5.379832292E1,3.211678573E1,1.189498875E2,1.715023174E1,7.762383772E-1,5.529862972E1,4.935843302E0,4.935843302E0
5.479834914E1,3.211678962E1,1.189499021E2,1.731013270E1,1.012003818E0,6.213346666E1,4.927664079E0,4.927664079E0
5.579837453E1,3.211677881E1,1.189499066E2,1.723551173E1,3.778398080E-1,9.558215643E1,4.938674808E0,4.938674808E0
5.679839969E1,3.211678813E1,1.189499208E2,1.726595147E1,7.362220565E-1,7.254040860E1,4.948527453E0,4.948527453E0
5.779842591E1,3.211679228E1,1.189499283E2,1.703499903E1,6.991751988E-1,6.248548508E1,4.940122401E0,4.940122401E0
5.879845023E1,3.211679123E1,1.189499575E2,1.715084646E1,1.127223446E0,7.232996779E1,4.921558133E0,4.921558133E0
5.979847598E1,3.211679778E1,1.189499725E2,1.724968881E1,1.106419041E0,5.858516352E1,4.931291941E0,4.931291941E0
6.079850101E1,3.211680440E1,1.189499916E2,1.703465167E1,1.140886636E0,5.846110040E1,4.934659263E0,4.934659263E0
6.179852545E1,3.211681268E1,1.189500039E2,1.659202510E1,9.425872429E-1,5.363625605E1,4.923339908E0,4.923339908E0
6.279855025E1,3.211681226E1,1.189500296E2,1.691779855E1,1.215309894E0,6.049820675E1,4.922311401E0,4.922311401E0
6.379857528E1,3.211681313E1,1.189500444E2,1.701368114E1,1.142948365E0,5.868604854E1,4.921942602E0,4.921942602E0
6.479860008E1,3.211682020E1,1.189500676E2,1.687661251E1,1.331793943E0,6.452554364E1,4.900845400E0,4.900845400E0
6.579862440E1,3.211682507E1,1.189500860E2,1.680106019E1,1.244324922E0,6.737155775E1,4.892381422E0,4.892381422E0
