,time,gyro_x,gyro_y,gyro_z,acce_x,acce_y,acce_z,linacce_x,linacce_y,linacce_z,magnet_x,magnet_y,magnet_z,Location_delta_x,Location_delta_y,Location_dir
0,0.6148478749999997,-3.2864710699140267,3.756515805708201,-0.25020531062359175,-10.570819422912216,-24.639067018537936,3.5517338569633763,-1.0525978601631574,-24.16777882421605,-0.08168906192498149,43.01997382275702,-16.11499767051515,-16.796097072413865,1431.4829144268515,433.6875889521252,73.67043790138516
1,0.6348478749999997,-1.6569003489966339,6.6858249363094195,-1.5703533020403693,-9.84463261418583,-25.353828894958394,-2.762766857081798,0.11844615425853444,-24.455374781054697,-5.307446814541529,45.07081964045392,-14.904648248907858,-14.094656990504038,1395.1871906670021,462.3878169240925,71.22635820124881
2,0.6548478749999997,-1.6384129947711799,6.515477112409978,-2.3956049925983507,-16.35356455945951,-20.916332930660744,-4.782495688125017,-6.96600584425706,-17.410640117551107,-6.822454215403431,47.39946309525191,-12.328427909503084,-8.430393273527441,1358.8914740125801,491.08797384178615,68.98377450085943
3,0.6748478749999998,-5.141606880041475,3.532388185461837,-1.531783148656671,-17.16987451773665,-22.94798045450394,-5.637145436624956,-5.982922363948879,-19.38559789184621,0.10709190085032994,49.208245428544075,-10.103911743166947,-4.1954918908189285,1322.5957431473034,519.7881307594798,66.94268680021705
4,0.6948478749999998,-7.707426044408335,-0.599873747710558,-0.18957195233892274,-5.619569866117124,-30.841295853281565,8.348855250919323,3.5192725336064608,-28.252415607893326,9.533383400086482,49.99363291300172,-8.954336731563327,-3.806127094518968,1286.3000335983088,548.4883871531565,65.10309509932165
5,0.7148478749999997,-6.671564157372556,-2.2609411919955433,-0.3898843122291052,5.4806428862069225,-37.06897306892909,5.915045246632435,14.805570778399769,-34.578711369361905,7.821257558317805,49.64584663877934,-7.928869400304879,-6.654350397462853,1250.0043098384594,577.188501438286,63.464999398173255
6,0.7348478749999997,-6.375987317133784,1.3032695288304463,-2.001558733005215,10.55832907728522,-39.76851189632481,-10.234364728343797,19.80128836426205,-37.18084719963386,-8.276660059399374,49.76868181138235,-5.864073947816895,-8.233259860472193,1213.70858607861,605.8887009885439,62.02839969677183
7,0.7548478749999997,-9.112147246189123,5.657873281751982,-3.747841043723622,1.0700284547511187,-42.223988250589244,-10.711369992694305,9.990726747346386,-39.34981398441542,-7.846621449916039,50.5614429991765,-2.062406495294107,-5.476971345329062,1177.412869424188,634.588886327947,60.79329599511737
8,0.7748478749999996,-10.05419916885872,6.747525981480541,-5.64034349926521,-6.234400689534812,-54.903439568711306,16.892204984060392,1.8854836799743182,-51.90153417945939,21.499872905834813,51.07570188980864,3.172460033330956,1.1361598686959569,1141.1171456643388,663.2890858782048,59.759688293209926
9,0.7948478749999996,-7.307436470098747,2.8545726820050334,-7.476441728364888,-4.290533006100905,-51.78572447777734,32.0929815166623,2.566563460318023,-48.791907620395136,38.42456084973887,50.23464854822177,9.092582352182502,7.023612221902324,1104.8214219044894,691.9892712176079,58.92757659104946
10,0.8148478749999997,-6.051171175509097,1.0378217410177322,-8.899141430225239,-8.831326189591373,-46.47331058961963,9.338498219676946,-2.7298932095144517,-43.26453650932249,16.437639794898903,48.415693010860885,16.246551315448208,9.005589313014557,1068.5257123554948,720.6894423461563,58.29696088863597
11,0.8348478749999997,-7.6732968693265935,4.732101989872301,-8.872412541163612,-19.09605055907107,-43.29000908140456,2.767963447079582,-13.967563085847186,-39.70138134304537,9.575516987514398,44.521979665363325,22.598145945127445,14.248198836259917,1032.229981490218,749.38959926385,57.86784118596948
12,0.8548478749999997,-7.6672342659522545,3.8785078309174352,-8.579834067864347,-21.08837792391254,-44.283292717467134,32.97561962436006,-16.935553641297606,-40.03283204580136,37.99774474454747,38.855741657723215,26.190613525294424,22.22917555569706,995.9342577303687,778.0898414466719,57.640217483049966
13,0.8748478749999996,-4.982880271356053,-0.3910863246065003,-8.382576153337908,-13.483528923652544,-42.12711617175096,31.454264262299585,-11.18156013088756,-40.53336810964805,41.715138915912014,33.6108582976827,28.80483327559051,27.807739064901767,959.6385481813741,806.7899841535109,57.614089779877425
14,0.8948478749999996,-3.0920891900595606,-2.7330155817162787,-9.395003271762333,-15.477353260365767,-34.857113411776126,15.317436194015952,-11.98869838315056,-31.606872527586017,25.344088019992906,29.198061091339152,31.716754017966856,30.009641596684467,923.3428173160974,835.490169492914,57.78945807645187
15,0.9148478749999996,-4.696907996999963,-2.5768041610000094,-7.930305004000025,-16.867272872408655,-22.758171203132598,3.711420548865293,-15.161152209001793,-21.273648886863402,12.584159264568905,24.878302518145738,34.13987862256019,31.71392804972572,887.0471006616754,864.1903548323171,58.16632237277333
16,0.9348478749999996,-6.6037542392810975,-1.7248776267974706,-6.933518749824143,-9.430310887193729,-26.317828236623075,7.4396872700424375,-7.488648630149486,-24.535464214121582,17.08208738616947,21.185988449762622,33.17525126852846,35.40802723351704,850.7513840072534,892.8905543825749,58.74468266884175
17,0.9548478749999996,-6.221152764323487,0.26071895879190743,-6.782115545791094,-13.003954833391568,-24.35646438371438,14.560327318464386,-9.621026980122558,-24.136349339270375,23.825197112379907,16.93898627702917,30.472750000644332,39.6922224035464,814.455660247404,921.5907113002686,59.52453896465716
18,0.9748478749999996,-4.382259127418425,0.5831890785578541,-6.017632207441681,-15.02534042956886,-17.25346784755872,17.957357719599333,-13.285893992921812,-17.4706892267967,27.471384252886452,12.147580033688117,27.934170930105985,42.86723288332892,778.1599293821273,950.290882428817,60.50589126021954
