"Time (s)","Pressure (hPa)"
8.786450625E0,1.014583008E3
8.866450625E0,1.014581055E3
8.946450625E0,1.014586426E3
9.026450625E0,1.014594238E3
9.106450625E0,1.014596191E3
9.186452188E0,1.014585449E3
9.266452188E0,1.014589844E3
9.346452188E0,1.014591797E3
9.426452188E0,1.014596680E3
9.506450625E0,1.014584961E3
9.586452188E0,1.014584961E3
9.666450625E0,1.014590820E3
9.746450625E0,1.014586426E3
9.826450625E0,1.014600098E3
9.906452188E0,1.014599121E3
9.986450625E0,1.014599609E3
1.006645062E1,1.014592285E3
1.014645219E1,1.014593262E3
1.022645219E1,1.014599609E3
1.030645219E1,1.014596680E3
1.038645219E1,1.014585938E3
1.046645219E1,1.014579102E3
1.054645219E1,1.014582031E3
1.062645219E1,1.014583496E3
1.070645062E1,1.014578613E3
1.078645062E1,1.014585449E3
1.086645062E1,1.014605469E3
1.094645062E1,1.014608887E3
1.102645062E1,1.014609375E3
1.110645062E1,1.014616211E3
1.118645219E1,1.014611816E3
1.126645219E1,1.014612793E3
1.134645063E1,1.014599609E3
1.142645063E1,1.014597656E3
1.150645063E1,1.014599609E3
1.158645219E1,1.014605469E3
1.166645219E1,1.014617188E3
1.174645063E1,1.014621094E3
1.182645063E1,1.014605469E3
1.190645063E1,1.014604980E3
1.198645063E1,1.014604980E3
1.206645062E1,1.014623047E3
1.214645062E1,1.014637695E3
1.222645062E1,1.014655273E3
1.230645062E1,1.014660645E3
1.238645062E1,1.014671387E3
1.246645062E1,1.014666992E3
1.254645531E1,1.014668945E3
1.262645062E1,1.014654297E3
1.270645062E1,1.014652344E3
1.278645062E1,1.014652832E3
1.286645062E1,1.014645996E3
1.294645062E1,1.014660645E3
1.302645219E1,1.014654297E3
1.310645062E1,1.014657715E3
1.318645219E1,1.014656250E3
1.326645063E1,1.014646484E3
1.334645063E1,1.014635254E3
1.342645063E1,1.014651367E3
1.350645219E1,1.014658203E3
1.358645219E1,1.014661133E3
1.366645219E1,1.014657715E3
1.374645219E1,1.014647461E3
1.382645063E1,1.014653320E3
1.390645219E1,1.014663086E3
1.398645063E1,1.014660156E3
1.406645063E1,1.014659180E3
1.414645063E1,1.014660645E3
1.422645062E1,1.014660645E3
1.430645062E1,1.014653809E3
1.438645062E1,1.014652344E3
1.446645062E1,1.014643555E3
1.454645219E1,1.014644043E3
1.462645219E1,1.014647949E3
1.470645062E1,1.014649902E3
1.478645062E1,1.014656738E3
1.486645062E1,1.014648926E3
1.494645062E1,1.014648438E3
1.502645062E1,1.014654785E3
1.510645062E1,1.014664062E3
1.518645219E1,1.014659180E3
1.526645063E1,1.014649414E3
1.534645063E1,1.014653320E3
1.542645063E1,1.014648926E3
1.550645063E1,1.014664062E3
1.558645063E1,1.014658203E3
1.566645063E1,1.014650391E3
1.574645063E1,1.014659668E3
1.582645063E1,1.014662598E3
1.590645063E1,1.014670898E3
1.598645219E1,1.014673828E3
1.606645062E1,1.014674316E3
1.614645062E1,1.014676758E3
1.622645063E1,1.014649902E3
1.630645062E1,1.014652832E3
1.638645063E1,1.014640137E3
1.646645062E1,1.014633789E3
1.654645219E1,1.014623535E3
1.662645219E1,1.014610840E3
1.670645063E1,1.014597656E3
1.678645062E1,1.014593262E3
1.686645063E1,1.014592773E3
1.694645062E1,1.014600098E3
1.702645219E1,1.014602539E3
1.710645062E1,1.014599121E3
1.718645063E1,1.014598145E3
1.726645219E1,1.014613281E3
1.734645063E1,1.014601074E3
1.742645062E1,1.014598145E3
1.750645062E1,1.014592285E3
1.758645219E1,1.014607422E3
1.766645219E1,1.014605469E3
1.774645062E1,1.014602539E3
1.782645062E1,1.014600586E3
1.790645219E1,1.014597168E3
1.798645062E1,1.014609863E3
1.806645062E1,1.014615723E3
1.814645062E1,1.014621094E3
1.822645063E1,1.014612305E3
1.830645219E1,1.014591309E3
1.838645219E1,1.014583496E3
1.846645219E1,1.014586426E3
1.854645219E1,1.014597168E3
1.862645219E1,1.014604980E3
1.870645219E1,1.014595703E3
1.878645062E1,1.014604004E3
1.886645063E1,1.014602051E3
1.894645062E1,1.014598633E3
1.902645219E1,1.014589355E3
1.910645219E1,1.014585938E3
1.918645219E1,1.014600586E3
1.926645219E1,1.014602051E3
1.934645219E1,1.014614258E3
1.942645219E1,1.014617676E3
1.950645219E1,1.014607910E3
1.958645062E1,1.014603027E3
1.966645062E1,1.014589844E3
1.974645219E1,1.014597656E3
1.982645219E1,1.014597168E3
1.990645219E1,1.014593262E3
1.998645219E1,1.014597168E3
2.006645062E1,1.014587402E3
2.014645219E1,1.014584473E3
2.022645219E1,1.014587891E3
2.030645062E1,1.014593262E3
2.038645063E1,1.014575684E3
2.046645062E1,1.014583984E3
2.054649438E1,1.014609863E3
2.062645219E1,1.014611328E3
2.070645219E1,1.014610840E3
2.078645062E1,1.014613281E3
2.086645219E1,1.014604004E3
2.094645219E1,1.014592285E3
2.102645219E1,1.014593750E3
2.110645219E1,1.014608398E3
2.118645219E1,1.014607910E3
2.126645219E1,1.014600586E3
2.134645219E1,1.014603516E3
2.142645219E1,1.014610840E3
2.150645219E1,1.014612793E3
2.158645219E1,1.014611816E3
2.166645219E1,1.014606934E3
2.174645062E1,1.014607422E3
2.182645219E1,1.014608398E3
2.190645219E1,1.014616699E3
2.198645219E1,1.014607422E3
2.206645219E1,1.014609375E3
2.214645219E1,1.014608887E3
2.222645219E1,1.014604492E3
2.230645219E1,1.014600098E3
2.238645219E1,1.014607910E3
2.246645219E1,1.014607422E3
2.254645219E1,1.014624512E3
2.262645219E1,1.014617188E3
2.270645219E1,1.014597656E3
2.278645219E1,1.014598145E3
2.286645219E1,1.014611816E3
2.294645219E1,1.014615234E3
2.302645219E1,1.014612793E3
2.310645219E1,1.014605469E3
2.318645219E1,1.014616211E3
2.326645219E1,1.014614746E3
2.334645219E1,1.014627930E3
2.342645219E1,1.014625977E3
2.350645219E1,1.014634277E3
2.358645062E1,1.014626465E3
2.366645063E1,1.014630371E3
2.374645062E1,1.014626465E3
2.382645219E1,1.014619141E3
2.390645219E1,1.014610352E3
2.398645219E1,1.014608398E3
2.406645062E1,1.014609375E3
2.414645062E1,1.014609863E3
2.422645063E1,1.014607910E3
2.430645062E1,1.014607422E3
2.438645063E1,1.014611816E3
2.446645062E1,1.014615723E3
2.454645063E1,1.014612305E3
2.462645219E1,1.014609863E3
2.470645219E1,1.014601074E3
2.478645219E1,1.014592285E3
2.486645219E1,1.014595703E3
2.494645219E1,1.014599121E3
2.502645219E1,1.014594727E3
2.510645219E1,1.014593262E3
2.518645219E1,1.014598633E3
2.526645219E1,1.014606934E3
2.534645219E1,1.014607422E3
2.542645219E1,1.014598633E3
2.550645063E1,1.014603516E3
2.558645062E1,1.014604492E3
2.566645063E1,1.014602539E3
2.574645062E1,1.014607422E3
2.582645219E1,1.014600098E3
2.590645062E1,1.014606934E3
2.598645063E1,1.014600098E3
2.606645062E1,1.014611328E3
2.614645062E1,1.014613281E3
2.622645063E1,1.014619141E3
2.630645062E1,1.014619141E3
2.638645219E1,1.014624512E3
2.646645219E1,1.014620117E3
2.654645063E1,1.014620605E3
2.662645219E1,1.014623535E3
2.670645063E1,1.014620605E3
2.678645062E1,1.014614746E3
2.686645063E1,1.014625977E3
2.694645062E1,1.014626953E3
2.702645219E1,1.014625000E3
2.710645219E1,1.014629395E3
2.718645219E1,1.014630371E3
2.726645375E1,1.014627441E3
2.734645063E1,1.014622559E3
2.742645062E1,1.014638184E3
2.750645063E1,1.014629395E3
2.758645219E1,1.014621094E3
2.766645219E1,1.014620605E3
2.774645062E1,1.014627441E3
2.782645063E1,1.014625977E3
2.790645219E1,1.014622559E3
2.798645219E1,1.014620117E3
2.806645219E1,1.014627930E3
2.814645219E1,1.014633789E3
2.822645219E1,1.014632324E3
2.830645219E1,1.014627441E3
2.838645063E1,1.014631836E3
2.846645062E1,1.014621582E3
2.854645063E1,1.014622559E3
2.862645219E1,1.014639648E3
2.870645063E1,1.014635742E3
2.878645062E1,1.014631348E3
2.886645219E1,1.014617676E3
2.894645062E1,1.014605469E3
2.902645063E1,1.014613281E3
2.910645062E1,1.014623535E3
2.918645063E1,1.014624023E3
2.926645219E1,1.014620605E3
2.934645219E1,1.014634766E3
2.942645219E1,1.014630859E3
2.950645219E1,1.014624023E3
2.958645219E1,1.014616211E3
2.966645219E1,1.014624512E3
2.974645219E1,1.014624512E3
2.982645219E1,1.014626953E3
2.990645219E1,1.014631348E3
2.998645219E1,1.014618652E3
3.006645219E1,1.014612305E3
3.014645063E1,1.014602051E3
3.022645063E1,1.014605957E3
3.030645063E1,1.014615234E3
3.038645063E1,1.014627441E3
3.046645219E1,1.014621094E3
3.054645063E1,1.014622070E3
3.062645219E1,1.014608398E3
3.070645219E1,1.014612305E3
3.078645062E1,1.014614258E3
3.086645219E1,1.014624512E3
3.094645219E1,1.014625000E3
3.102645219E1,1.014621582E3
3.110645219E1,1.014619629E3
3.118645219E1,1.014603516E3
3.126645219E1,1.014601562E3
3.134645219E1,1.014593750E3
3.142645219E1,1.014595703E3
3.150645219E1,1.014617676E3
3.158645219E1,1.014618652E3
3.166645219E1,1.014607422E3
3.174645219E1,1.014600586E3
3.182645219E1,1.014596191E3
3.190645219E1,1.014605469E3
3.198645219E1,1.014593262E3
3.206645219E1,1.014598633E3
3.214645219E1,1.014594727E3
3.222645063E1,1.014590820E3
3.230645219E1,1.014585938E3
3.238645219E1,1.014588379E3
3.246645062E1,1.014602539E3
3.254645219E1,1.014608398E3
3.262645219E1,1.014606445E3
3.270645219E1,1.014608398E3
3.278645062E1,1.014587891E3
3.286645062E1,1.014587891E3
3.294645063E1,1.014591309E3
3.302645219E1,1.014591797E3
3.310645219E1,1.014605469E3
3.318645062E1,1.014598633E3
3.326645219E1,1.014587891E3
3.334645219E1,1.014587891E3
3.342645062E1,1.014593750E3
3.350645062E1,1.014575195E3
3.358645063E1,1.014588379E3
3.366645219E1,1.014593262E3
3.374645062E1,1.014595703E3
3.382645062E1,1.014593262E3
3.390645688E1,1.014583496E3
3.398645219E1,1.014584473E3
3.406645219E1,1.014590820E3
3.414645062E1,1.014593750E3
3.422645219E1,1.014583008E3
3.430645219E1,1.014592773E3
3.438645375E1,1.014590332E3
3.446645219E1,1.014583496E3
3.454645063E1,1.014579590E3
3.462645219E1,1.014575195E3
3.470645219E1,1.014578613E3
3.478645219E1,1.014576660E3
3.486645219E1,1.014587402E3
3.494645063E1,1.014594727E3
3.502645219E1,1.014578613E3
3.510645219E1,1.014581543E3
3.518645219E1,1.014580566E3
3.526645219E1,1.014599609E3
3.534645219E1,1.014600586E3
3.542645219E1,1.014597656E3
3.550645219E1,1.014604004E3
3.558645219E1,1.014609375E3
3.566645062E1,1.014604004E3
3.574645219E1,1.014603516E3
3.582645219E1,1.014609375E3
3.590645219E1,1.014624512E3
3.598645219E1,1.014615234E3
3.606645219E1,1.014586426E3
3.614645219E1,1.014577148E3
3.622645219E1,1.014591797E3
3.630645219E1,1.014602539E3
3.638645219E1,1.014609863E3
3.646645219E1,1.014609863E3
3.654645219E1,1.014599609E3
3.662645219E1,1.014608398E3
3.670645219E1,1.014596680E3
3.678645219E1,1.014595215E3
3.686645219E1,1.014598145E3
3.694645219E1,1.014598633E3
3.702645219E1,1.014605469E3
3.710645219E1,1.014603516E3
3.718645062E1,1.014595215E3
3.726645063E1,1.014587402E3
3.734645062E1,1.014585938E3
3.742645062E1,1.014599609E3
3.750645062E1,1.014611816E3
3.758645063E1,1.014603027E3
3.766645062E1,1.014602051E3
3.774645062E1,1.014603516E3
3.782645062E1,1.014604492E3
3.790645063E1,1.014609863E3
3.798645062E1,1.014611816E3
3.806645219E1,1.014599121E3
3.814645219E1,1.014600586E3
3.822645063E1,1.014593750E3
3.830645063E1,1.014594238E3
3.838645219E1,1.014593262E3
3.846645062E1,1.014597656E3
3.854645063E1,1.014600098E3
3.862645219E1,1.014609863E3
3.870645219E1,1.014609863E3
3.878645062E1,1.014614746E3
3.886645063E1,1.014598633E3
3.894645063E1,1.014601074E3
3.902645062E1,1.014609863E3
3.910645062E1,1.014614746E3
3.918645062E1,1.014619141E3
3.926645063E1,1.014615234E3
3.934645219E1,1.014611328E3
3.942645062E1,1.014617676E3
3.950645062E1,1.014625000E3
3.958645063E1,1.014621094E3
3.966645062E1,1.014638184E3
3.974645062E1,1.014633301E3
3.982645062E1,1.014637207E3
3.990645063E1,1.014621582E3
3.998645219E1,1.014620117E3
4.006645219E1,1.014625000E3
4.014645219E1,1.014620605E3
4.022645219E1,1.014625000E3
4.030645063E1,1.014634277E3
4.038645062E1,1.014626465E3
4.046645062E1,1.014613770E3
4.054645063E1,1.014617188E3
4.062645219E1,1.014621094E3
4.070645219E1,1.014623535E3
4.078645062E1,1.014626953E3
4.086645063E1,1.014624512E3
4.094645063E1,1.014636719E3
4.102645219E1,1.014623535E3
4.110645062E1,1.014603516E3
4.118645062E1,1.014615234E3
4.126645063E1,1.014621094E3
4.134645219E1,1.014624512E3
4.142645219E1,1.014603027E3
4.150645062E1,1.014595703E3
4.158645219E1,1.014611816E3
4.166645219E1,1.014605469E3
4.174645062E1,1.014615723E3
4.182645062E1,1.014621582E3
4.190645063E1,1.014612305E3
4.198645219E1,1.014617188E3
4.206645062E1,1.014615234E3
4.214645062E1,1.014607422E3
4.222645063E1,1.014601074E3
4.230645063E1,1.014617676E3
4.238645062E1,1.014626953E3
4.246645062E1,1.014624512E3
4.254645063E1,1.014615234E3
4.262645063E1,1.014614258E3
4.270645062E1,1.014618652E3
4.278645219E1,1.014629883E3
4.286645063E1,1.014629395E3
4.294645063E1,1.014643066E3
4.302645062E1,1.014621582E3
4.310645062E1,1.014614746E3
4.318645063E1,1.014614746E3
4.326645063E1,1.014630371E3
4.334645219E1,1.014643066E3
4.342645219E1,1.014637695E3
4.350645062E1,1.014622070E3
4.358645063E1,1.014617188E3
4.366645062E1,1.014609375E3
4.374645062E1,1.014621094E3
4.382645219E1,1.014627441E3
4.390645219E1,1.014628906E3
4.398645219E1,1.014620605E3
4.406645062E1,1.014627930E3
4.414645062E1,1.014627441E3
4.422645063E1,1.014619629E3
4.430645219E1,1.014625977E3
4.438645219E1,1.014644531E3
4.446645219E1,1.014646973E3
4.454645219E1,1.014640137E3
4.462645219E1,1.014632812E3
4.470645219E1,1.014629395E3
4.478645219E1,1.014621582E3
4.486645219E1,1.014625488E3
4.494645219E1,1.014640137E3
4.502645219E1,1.014629883E3
4.510645219E1,1.014625977E3
4.518645219E1,1.014617676E3
4.526645219E1,1.014621582E3
4.534645219E1,1.014623047E3
4.542645219E1,1.014636230E3
4.550645219E1,1.014630859E3
4.558645063E1,1.014634277E3
4.566645219E1,1.014639160E3
4.574645531E1,1.014635742E3
4.582645219E1,1.014632324E3
4.590645219E1,1.014633789E3
4.598645531E1,1.014629883E3
4.606645219E1,1.014614258E3
4.614645219E1,1.014617676E3
4.622645063E1,1.014608398E3
4.630645063E1,1.014601562E3
4.638645062E1,1.014602051E3
4.646645219E1,1.014604492E3
4.654645219E1,1.014606445E3
4.662645219E1,1.014610840E3
4.670645219E1,1.014596191E3
4.678645062E1,1.014589844E3
4.686645219E1,1.014586914E3
4.694645063E1,1.014594727E3
4.702645062E1,1.014582031E3
4.710645062E1,1.014583496E3
4.718645063E1,1.014587402E3
4.726645063E1,1.014585938E3
4.734645219E1,1.014575684E3
4.742645062E1,1.014586426E3
4.750645219E1,1.014569824E3
4.758645219E1,1.014562988E3
4.766645219E1,1.014571289E3
4.774645375E1,1.014582031E3
4.782645062E1,1.014576172E3
4.790645063E1,1.014571777E3
4.798645688E1,1.014559082E3
4.806645219E1,1.014553223E3
4.814645062E1,1.014563477E3
4.822645063E1,1.014572266E3
4.830645219E1,1.014566406E3
4.838645062E1,1.014575684E3
4.846645062E1,1.014570801E3
4.854645063E1,1.014572754E3
4.862645063E1,1.014582520E3
4.870645062E1,1.014591797E3
4.878645062E1,1.014596680E3
4.886645375E1,1.014582520E3
4.894645219E1,1.014577148E3
4.902645219E1,1.014578125E3
4.910645844E1,1.014584961E3
4.918645219E1,1.014584473E3
4.926645063E1,1.014580078E3
4.934645219E1,1.014581055E3
4.942645062E1,1.014575195E3
4.950645219E1,1.014567871E3
4.958645219E1,1.014577148E3
4.966645219E1,1.014566895E3
4.974645062E1,1.014566406E3
4.982645062E1,1.014579590E3
4.990645063E1,1.014584961E3
4.998645531E1,1.014568359E3
5.006645062E1,1.014566895E3
5.014645062E1,1.014564453E3
5.022645219E1,1.014573242E3
5.030645219E1,1.014577637E3
5.038645219E1,1.014587891E3
5.046645531E1,1.014590332E3
5.054645063E1,1.014588379E3
5.062645063E1,1.014576660E3
5.070645219E1,1.014574219E3
5.078645062E1,1.014578125E3
5.086645063E1,1.014584473E3
5.094645063E1,1.014596680E3
5.102645062E1,1.014596680E3
5.110645062E1,1.014577148E3
5.118645063E1,1.014575195E3
5.126645063E1,1.014574707E3
5.134645219E1,1.014576172E3
5.142645062E1,1.014586426E3
5.150645063E1,1.014585938E3
5.158645063E1,1.014590332E3
5.166645062E1,1.014597168E3
5.174645062E1,1.014583984E3
5.182645375E1,1.014576172E3
5.190645063E1,1.014579590E3
5.198645375E1,1.014587891E3
5.206645219E1,1.014598633E3
5.214645062E1,1.014605469E3
5.222645844E1,1.014583984E3
5.230645219E1,1.014582520E3
5.238645062E1,1.014591309E3
5.246645062E1,1.014594238E3
5.254645063E1,1.014605469E3
5.262645063E1,1.014599609E3
5.270645219E1,1.014593750E3
5.278645062E1,1.014575684E3
5.286645063E1,1.014579590E3
5.294645063E1,1.014584473E3
5.302645219E1,1.014591797E3
5.310645062E1,1.014590820E3
5.318645063E1,1.014595215E3
5.326645063E1,1.014588867E3
5.334645062E1,1.014569336E3
5.342645219E1,1.014580078E3
5.350645063E1,1.014585449E3
5.358645063E1,1.014587402E3
5.366645062E1,1.014587402E3
5.374645062E1,1.014578613E3
5.382645219E1,1.014591797E3
5.390645063E1,1.014586426E3
5.398645062E1,1.014592773E3
5.406645219E1,1.014603027E3
5.414645062E1,1.014613770E3
5.422645063E1,1.014608887E3
5.430645063E1,1.014588379E3
5.438645062E1,1.014573730E3
5.446645062E1,1.014580078E3
5.454645063E1,1.014583984E3
5.462645063E1,1.014581055E3
5.470645219E1,1.014572754E3
5.478645219E1,1.014580566E3
5.486645219E1,1.014585449E3
5.494645219E1,1.014578613E3
5.502645219E1,1.014583984E3
5.510645219E1,1.014599121E3
5.518645063E1,1.014616699E3
5.526645219E1,1.014605469E3
5.534645219E1,1.014590820E3
5.542645375E1,1.014580566E3
5.550645219E1,1.014577148E3
5.558645219E1,1.014585938E3
5.566645219E1,1.014603516E3
5.574645219E1,1.014604980E3
5.582645219E1,1.014594727E3
5.590645063E1,1.014590332E3
5.598645062E1,1.014585938E3
5.606645219E1,1.014587891E3
5.614645062E1,1.014598145E3
5.622645219E1,1.014623047E3
5.630645219E1,1.014613281E3
5.638645062E1,1.014610840E3
5.646645062E1,1.014583984E3
5.654645063E1,1.014588379E3
5.662645219E1,1.014581055E3
5.670645219E1,1.014599609E3
5.678645219E1,1.014602051E3
5.686645063E1,1.014595703E3
5.694645063E1,1.014594238E3
5.702645062E1,1.014583496E3
5.710645062E1,1.014576660E3
5.718645063E1,1.014583984E3
5.726645063E1,1.014602539E3
5.734645062E1,1.014610840E3
5.742645219E1,1.014607910E3
5.750645063E1,1.014600098E3
5.758645063E1,1.014591797E3
5.766645062E1,1.014571777E3
5.774645062E1,1.014588867E3
5.782645063E1,1.014616699E3
5.790645063E1,1.014612305E3
5.798645062E1,1.014605469E3
5.806645219E1,1.014585938E3
5.814645063E1,1.014588867E3
5.822645219E1,1.014589844E3
5.830645063E1,1.014599609E3
5.838645062E1,1.014611328E3
5.846645062E1,1.014617676E3
5.854645063E1,1.014594727E3
5.862645219E1,1.014572266E3
5.870645219E1,1.014583984E3
5.878645375E1,1.014596680E3
5.886645375E1,1.014597168E3
5.894645219E1,1.014603027E3
5.902645219E1,1.014606934E3
5.910645219E1,1.014599609E3
5.918645219E1,1.014576660E3
5.926645219E1,1.014589355E3
5.934645219E1,1.014604004E3
5.942645375E1,1.014613281E3
5.950645219E1,1.014603516E3
5.958645219E1,1.014588867E3
5.966645219E1,1.014587891E3
5.974645219E1,1.014594727E3
5.982645219E1,1.014613281E3
5.990645219E1,1.014614746E3
5.998645219E1,1.014603516E3
6.006645219E1,1.014592773E3
6.014645219E1,1.014591797E3
6.022645219E1,1.014580078E3
6.030645219E1,1.014594727E3
6.038645219E1,1.014597168E3
6.046649281E1,1.014615723E3
6.054645219E1,1.014608887E3
6.062645219E1,1.014587891E3
6.070645062E1,1.014567871E3
6.078645219E1,1.014565430E3
6.086645063E1,1.014574219E3
6.094645063E1,1.014599609E3
6.102645062E1,1.014624023E3
6.110645062E1,1.014626953E3
6.118645063E1,1.014615723E3
6.126645063E1,1.014588379E3
6.134645062E1,1.014582520E3
6.142645219E1,1.014579102E3
6.150645063E1,1.014594727E3
6.158645219E1,1.014612793E3
6.166645062E1,1.014609863E3
6.174645062E1,1.014596191E3
6.182645063E1,1.014571777E3
6.190645063E1,1.014584473E3
6.198645062E1,1.014598633E3
6.206645219E1,1.014606445E3
6.214645063E1,1.014588867E3
6.222645219E1,1.014599609E3
6.230645219E1,1.014590332E3
6.238645062E1,1.014587891E3
6.246645219E1,1.014594238E3
6.254645063E1,1.014610840E3
6.262645063E1,1.014616211E3
6.270645062E1,1.014602051E3
6.278645219E1,1.014600586E3
6.286645063E1,1.014590820E3
6.294645063E1,1.014599121E3
6.302645062E1,1.014617188E3
6.310645062E1,1.014627441E3
6.318645063E1,1.014621582E3
6.326645063E1,1.014617676E3
6.334645062E1,1.014598145E3
6.342645219E1,1.014591309E3
6.350645063E1,1.014595703E3
6.358645063E1,1.014587402E3
6.366645062E1,1.014587891E3
6.374645062E1,1.014610352E3
6.382645063E1,1.014583984E3
6.390645063E1,1.014566895E3
6.398645219E1,1.014564941E3
6.406645219E1,1.014575195E3
6.414645062E1,1.014604004E3
6.422645062E1,1.014591797E3
6.430645063E1,1.014579102E3
6.438645063E1,1.014573242E3
6.446645063E1,1.014564941E3
6.454645062E1,1.014572266E3
6.462645219E1,1.014592285E3
6.470645062E1,1.014589355E3
6.478645219E1,1.014577637E3
6.486645219E1,1.014585449E3
6.494645062E1,1.014581543E3
6.502645063E1,1.014587891E3
6.510645063E1,1.014600586E3
6.518645062E1,1.014608887E3
6.526645219E1,1.014621094E3
6.534645062E1,1.014609863E3
6.542645219E1,1.014581055E3
6.550645219E1,1.014582031E3
6.558645062E1,1.014586914E3
6.566645063E1,1.014615723E3
6.574645219E1,1.014626465E3
6.582645219E1,1.014621582E3
6.590645062E1,1.014610840E3
6.598645062E1,1.014598633E3
6.606645062E1,1.014602539E3
6.614645219E1,1.014615234E3
6.622645219E1,1.014620117E3
6.630645219E1,1.014597168E3
6.638645219E1,1.014601562E3
6.646645219E1,1.014580078E3
6.654645219E1,1.014572266E3
6.662645219E1,1.014578125E3
6.670645219E1,1.014606445E3
6.678645375E1,1.014604492E3
6.686645219E1,1.014603027E3
6.694645062E1,1.014590332E3
6.702645219E1,1.014592773E3
6.710645063E1,1.014601562E3
6.718645062E1,1.014607422E3
6.726645062E1,1.014592285E3
6.734645062E1,1.014590332E3
6.742645219E1,1.014583496E3
6.750645062E1,1.014580078E3
6.758645062E1,1.014581055E3
6.766645063E1,1.014587891E3
6.774645063E1,1.014598633E3
6.782645062E1,1.014588867E3
6.790645062E1,1.014578613E3
6.798645219E1,1.014577148E3
6.806645062E1,1.014588379E3
6.814645062E1,1.014602051E3
6.822645219E1,1.014590820E3
6.830645063E1,1.014593262E3
6.838645063E1,1.014602539E3
6.846645063E1,1.014592773E3
6.854645062E1,1.014587891E3
6.862645062E1,1.014593750E3
6.870645062E1,1.014607910E3
6.878645219E1,1.014609375E3
6.886645219E1,1.014616699E3
6.894645063E1,1.014594727E3
6.902645219E1,1.014594727E3
6.910645219E1,1.014605469E3
6.918645219E1,1.014614258E3
6.926645062E1,1.014609375E3
6.934645062E1,1.014607422E3
6.942645219E1,1.014582520E3
6.950645219E1,1.014587402E3
6.958645219E1,1.014585938E3
6.966645219E1,1.014591797E3
6.974645063E1,1.014605469E3
6.982645219E1,1.014599609E3
