"Time (s)","Latitude (°)","Longitude (°)","Height (m)","Velocity (m/s)","Direction (°)","Horizontal Accuracy (m)","Vertical Accuracy (m)"
1.055099833E2,3.211710914E1,1.189483284E2,2.032461492E1,8.428583145E-1,5.900427246E1,5.805159569E0,5.805159569E0
1.065165432E2,3.211710262E1,1.189483359E2,1.995370939E1,9.251980186E-1,6.413235474E1,6.037834167E0,6.037834167E0
1.075114166E2,3.211709117E1,1.189483447E2,1.981121214E1,8.329999447E-1,6.536495209E1,4.900000095E0,4.900000095E0
1.085162036E2,3.211708785E1,1.189483510E2,1.984408170E1,7.629398108E-1,5.476316833E1,4.900000095E0,4.900000095E0
1.095149812E2,3.211709112E1,1.189483606E2,1.989592474E1,7.131190300E-1,5.430230713E1,4.900000095E0,4.900000095E0
1.105135078E2,3.211709420E1,1.189483654E2,2.005297874E1,4.641980529E-1,5.312353134E1,4.900000095E0,4.900000095E0
1.115185187E2,3.211710082E1,1.189483710E2,2.078001060E1,3.414407074E-1,5.189159012E1,4.900000095E0,4.900000095E0
1.125087401E2,3.211710082E1,1.189483710E2,2.078001060E1,2.390084863E-1,5.293405151E1,4.900000095E0,4.900000095E0
1.135124088E2,3.211710082E1,1.189483710E2,2.078001060E1,1.673059464E-1,5.293405151E1,4.900000095E0,4.900000095E0
1.145088172E2,3.211710082E1,1.189483710E2,2.078001060E1,1.171141639E-1,5.302285767E1,4.900000095E0,4.900000095E0
1.155174818E2,3.211710082E1,1.189483710E2,2.078001060E1,8.197991550E-2,5.302285767E1,4.900000095E0,4.900000095E0
1.165087906E2,3.211710082E1,1.189483710E2,2.078001060E1,5.738594010E-2,5.273511124E1,4.900000095E0,4.900000095E0
1.175162005E2,3.211710082E1,1.189483710E2,2.078001060E1,4.017015547E-2,5.273511124E1,4.900000095E0,4.900000095E0
1.185165958E2,3.211709141E1,1.189483719E2,2.054859246E1,1.577715427E-1,5.557257843E1,5.472841263E0,5.472841263E0
1.195139526E2,3.211709050E1,1.189483731E2,2.030317683E1,3.915161788E-1,6.258767700E1,4.699999809E0,4.699999809E0
1.205194120E2,3.211708558E1,1.189483826E2,1.968800145E1,6.402689815E-1,6.623679352E1,4.699999809E0,4.699999809E0
1.215129396E2,3.211709036E1,1.189483939E2,1.964494818E1,8.664428592E-1,7.501703644E1,4.699999809E0,4.699999809E0
1.225161432E2,3.211710042E1,1.189483975E2,1.947889648E1,1.030311584E0,6.687540436E1,4.699999809E0,4.699999809E0
1.235071859E2,3.211711068E1,1.189484050E2,1.912892863E1,9.334734082E-1,6.621978760E1,5.158352852E0,5.158352852E0
1.245237958E2,3.211712492E1,1.189484107E2,1.893651669E1,8.662353754E-1,6.209874725E1,5.511189461E0,5.511189461E0
1.255172562E2,3.211713555E1,1.189484202E2,1.898471158E1,1.040004611E0,7.866637421E1,5.596364975E0,5.596364975E0
1.265131666E2,3.211717330E1,1.189484302E2,1.927517812E1,1.169346571E0,7.656607819E1,5.809709549E0,5.809709549E0
1.275099844E2,3.211719881E1,1.189484406E2,1.972159094E1,1.256577730E0,7.121933746E1,5.831832886E0,5.831832886E0
1.285101203E2,3.211720201E1,1.189484607E2,1.971558169E1,1.318294168E0,7.883555603E1,6.064692497E0,6.064692497E0
1.295219568E2,3.211721138E1,1.189484824E2,1.990532999E1,1.339963317E0,7.160797882E1,6.139581680E0,6.139581680E0
1.305220885E2,3.211722311E1,1.189485050E2,2.005955938E1,1.362306714E0,6.766619873E1,6.004362106E0,6.004362106E0
1.315237094E2,3.211728859E1,1.189485265E2,2.364160622E1,1.415464163E0,6.521713257E1,5.197400093E0,5.197400093E0
1.325164432E2,3.211729847E1,1.189485413E2,2.416694230E1,1.406563044E0,6.254104233E1,4.699999809E0,4.699999809E0
1.335120906E2,3.211730487E1,1.189485574E2,2.457313563E1,1.390693545E0,6.202560425E1,4.699999809E0,4.699999809E0
1.345188687E2,3.211730734E1,1.189485725E2,2.484231145E1,1.361313105E0,6.689790344E1,4.699999809E0,4.699999809E0
1.355130666E2,3.211731086E1,1.189485865E2,2.508569779E1,1.290024281E0,6.588751984E1,4.699999809E0,4.699999809E0
1.365126213E2,3.211731195E1,1.189486001E2,2.527654186E1,1.047173977E0,6.717020416E1,4.699999809E0,4.699999809E0
1.375206568E2,3.211731305E1,1.189486110E2,2.551118583E1,8.802192807E-1,6.470542908E1,4.699999809E0,4.699999809E0
1.385192203E2,3.211731131E1,1.189486221E2,2.574584223E1,9.797353745E-1,8.185770416E1,4.699999809E0,4.699999809E0
1.395185510E2,3.211731186E1,1.189486314E2,2.577970042E1,1.081661105E0,9.666598511E1,4.699999809E0,4.699999809E0
1.405174802E2,3.211731349E1,1.189486433E2,2.573923906E1,1.137221813E0,7.015874481E1,4.699999809E0,4.699999809E0
1.415177276E2,3.211731574E1,1.189486501E2,2.542616256E1,1.036675572E0,1.144013062E2,4.900000095E0,4.900000095E0
1.425147995E2,3.211731389E1,1.189486604E2,2.552242339E1,9.182022214E-1,1.148739777E2,4.699999809E0,4.699999809E0
1.435164833E2,3.211730927E1,1.189486718E2,2.547815926E1,8.456835747E-1,1.774760284E2,4.699999809E0,4.699999809E0
1.445141953E2,3.211729317E1,1.189486760E2,2.513033181E1,1.059918165E0,1.696831055E2,4.699999809E0,4.699999809E0
1.455073260E2,3.211727635E1,1.189486780E2,2.488743594E1,1.133448482E0,1.685460663E2,4.699999809E0,4.699999809E0
1.465159411E2,3.211726102E1,1.189486794E2,2.478163933E1,1.191323638E0,1.601136627E2,4.699999809E0,4.699999809E0
1.475139359E2,3.211724444E1,1.189486798E2,2.484599578E1,1.253927827E0,1.194506531E2,4.699999809E0,4.699999809E0
1.485122370E2,3.211723650E1,1.189486867E2,2.539959885E1,1.041625738E0,1.228077087E2,4.699999809E0,4.699999809E0
1.495172208E2,3.211723422E1,1.189486968E2,2.571587549E1,7.940991521E-1,8.526576996E1,4.699999809E0,4.699999809E0
1.505122135E2,3.211723557E1,1.189487051E2,2.570756599E1,7.800274491E-1,2.427288437E1,4.699999809E0,4.699999809E0
1.515134974E2,3.211724192E1,1.189487094E2,2.573898508E1,6.960026622E-1,2.390675163E1,4.699999809E0,4.699999809E0
1.525025765E2,3.211725132E1,1.189487109E2,2.588656507E1,6.946198940E-1,2.371856689E1,4.699999809E0,4.699999809E0
1.535135172E2,3.211725296E1,1.189487122E2,2.564985050E1,8.875516653E-1,2.403195572E1,4.699999809E0,4.699999809E0
1.545100547E2,3.211726110E1,1.189487186E2,2.517205900E1,1.037688136E0,2.258407974E1,4.699999809E0,4.699999809E0
1.555065599E2,3.211726463E1,1.189487213E2,2.500355572E1,1.141094804E0,3.346926498E1,4.699999809E0,4.699999809E0
1.565143198E2,3.211728710E1,1.189487390E2,2.490672660E1,1.208560348E0,4.469401932E1,4.699999809E0,4.699999809E0
1.575107666E2,3.211730330E1,1.189487526E2,2.443367975E1,1.260530710E0,4.834727478E1,4.699999809E0,4.699999809E0
1.585067021E2,3.211730899E1,1.189487574E2,2.421163660E1,1.298276901E0,6.778190613E1,4.699999809E0,4.699999809E0
1.595101781E2,3.211731352E1,1.189487612E2,2.421841074E1,1.301293850E0,1.063625031E2,4.699999809E0,4.699999809E0
1.605084489E2,3.211731395E1,1.189487616E2,2.422493726E1,1.322807550E0,1.597058105E2,4.699999809E0,4.699999809E0
1.615131557E2,3.211730641E1,1.189487552E2,2.422568328E1,1.352149010E0,1.720998688E2,4.699999809E0,4.699999809E0
1.625081583E2,3.211729292E1,1.189487439E2,2.415249866E1,1.361506224E0,1.704491272E2,4.699999809E0,4.699999809E0
1.635084604E2,3.211728372E1,1.189487361E2,2.406305571E1,1.170375347E0,1.763993378E2,4.699999809E0,4.699999809E0
1.645129026E2,3.211724595E1,1.189487308E2,2.408167652E1,1.031555772E0,1.819294434E2,4.699999809E0,4.699999809E0
1.655059713E2,3.211721766E1,1.189487260E2,2.414509757E1,1.159116864E0,1.823406830E2,7.797063828E0,7.797063828E0
1.665107192E2,3.211720120E1,1.189487266E2,2.406312119E1,1.251769304E0,1.817230682E2,1.052494621E1,1.052494621E1
1.675092031E2,3.211718815E1,1.189487310E2,2.410704730E1,1.310557008E0,1.854457703E2,1.298861885E1,1.298861885E1
1.685095208E2,3.211717972E1,1.189487585E2,2.443923715E1,1.354566932E0,1.814944153E2,1.374326515E1,1.374326515E1
1.695065989E2,3.211716967E1,1.189487808E2,2.476414463E1,1.399572253E0,1.873500214E2,1.279694748E1,1.279694748E1
1.705074005E2,3.211716283E1,1.189487873E2,2.502822829E1,1.421303391E0,1.867447510E2,1.021020222E1,1.021020222E1
1.715186120E2,3.211715765E1,1.189487933E2,2.544136359E1,1.426222205E0,1.846195068E2,7.566476822E0,7.566476822E0
1.725143130E2,3.211714900E1,1.189488011E2,2.584891049E1,1.430569530E0,1.912260437E2,5.350675583E0,5.350675583E0
1.735146942E2,3.211712419E1,1.189487960E2,2.630313327E1,1.438104749E0,1.835038605E2,4.699999809E0,4.699999809E0
1.745188927E2,3.211710976E1,1.189487911E2,2.665379605E1,1.435430527E0,1.736150360E2,4.699999809E0,4.699999809E0
1.755074942E2,3.211710126E1,1.189487929E2,2.699355741E1,1.436613083E0,1.745935211E2,4.699999809E0,4.699999809E0
1.765232078E2,3.211708862E1,1.189487919E2,2.719793293E1,1.426453352E0,1.750494537E2,4.900000095E0,4.900000095E0
1.775152031E2,3.211707895E1,1.189487951E2,2.732393740E1,1.415911198E0,1.712690277E2,4.900000095E0,4.900000095E0
1.785138411E2,3.211707261E1,1.189488086E2,2.738065877E1,1.188481331E0,1.702872314E2,8.263987541E0,8.263987541E0
1.795083093E2,3.211707520E1,1.189488169E2,2.740095835E1,1.035525680E0,1.544345703E2,9.494705200E0,9.494705200E0
1.805066385E2,3.211706798E1,1.189488053E2,2.739772716E1,1.169802427E0,1.113273621E2,1.047397614E1,1.047397614E1
1.815091458E2,3.211706514E1,1.189488092E2,2.739303008E1,1.273296237E0,8.416942596E1,1.058389568E1,1.058389568E1
1.825092593E2,3.211706557E1,1.189488207E2,2.709668868E1,1.342287421E0,8.184709167E1,1.243712234E1,1.243712234E1
1.835144172E2,3.211703442E1,1.189488373E2,2.637097457E1,1.390822530E0,7.920343781E1,1.325164413E1,1.325164413E1
1.845112120E2,3.211700903E1,1.189488482E2,2.573517536E1,1.316874266E0,5.539164734E1,1.378841400E1,1.378841400E1
1.855091718E2,3.211699759E1,1.189488520E2,2.522440262E1,1.354522705E0,2.452875137E1,4.900000095E0,4.900000095E0
1.865103890E2,3.211699588E1,1.189488682E2,2.499669636E1,1.059789419E0,3.187347794E1,1.528657150E1,1.528657150E1
1.875146203E2,3.211699794E1,1.189488898E2,2.466258005E1,7.214782834E-1,1.813962746E1,1.593268585E1,1.593268585E1
1.885127547E2,3.211699942E1,1.189489162E2,2.437313047E1,5.431461334E-1,2.162503242E1,1.721578598E1,1.721578598E1
1.895111599E2,3.211699942E1,1.189489162E2,2.437313047E1,3.802022934E-1,2.497874451E1,4.900000095E0,4.900000095E0
1.905128698E2,3.211699942E1,1.189489162E2,2.437313047E1,2.661415935E-1,2.497874451E1,4.900000095E0,4.900000095E0
1.915157083E2,3.211700555E1,1.189489237E2,2.418851695E1,2.863350511E-1,2.675090408E1,4.900000095E0,4.900000095E0
1.925147797E2,3.211700555E1,1.189489237E2,2.418851695E1,4.610924423E-1,3.447322693E2,4.900000095E0,4.900000095E0
1.935091239E2,3.211701295E1,1.189489326E2,2.395156834E1,4.828391075E-1,3.450390625E2,6.461338043E0,6.461338043E0
1.945151281E2,3.211701295E1,1.189489326E2,2.395156834E1,5.158243179E-1,6.732682037E1,4.900000095E0,4.900000095E0
1.955117640E2,3.211702696E1,1.189489496E2,2.357917511E1,5.352405906E-1,6.786246490E1,5.256937027E0,5.256937027E0
1.965107755E2,3.211703103E1,1.189489545E2,2.337748371E1,4.515211880E-1,1.633860626E2,5.689568520E0,5.689568520E0
1.975131739E2,3.211703279E1,1.189489567E2,2.332799554E1,5.792701244E-1,2.532733917E2,5.848919868E0,5.848919868E0
1.985073302E2,3.211703116E1,1.189489547E2,2.326209907E1,8.076901436E-1,2.668350220E2,8.023031235E0,8.023031235E0
1.995105135E2,3.211702406E1,1.189489448E2,2.317611032E1,1.003057003E0,2.554126892E2,8.936327934E0,8.936327934E0
2.005098552E2,3.211701786E1,1.189489373E2,2.311541550E1,1.136319160E0,2.420200806E2,7.674022675E0,7.674022675E0
2.015091302E2,3.211701750E1,1.189489363E2,2.322753504E1,1.227055669E0,2.210983124E2,9.213806152E0,9.213806152E0
2.025125541E2,3.211701846E1,1.189489364E2,2.303709852E1,1.295497656E0,2.149898224E2,8.927877426E0,8.927877426E0
2.035100172E2,3.211701846E1,1.189489364E2,2.283162645E1,1.326559663E0,2.705679321E2,4.900000095E0,4.900000095E0
2.045090406E2,3.211702722E1,1.189489337E2,2.275638045E1,1.341707349E0,2.874817200E2,4.900000095E0,4.900000095E0
2.055100823E2,3.211704282E1,1.189489187E2,2.289411690E1,1.148894548E0,2.880415649E2,6.529784203E0,6.529784203E0
2.065123021E2,3.211705003E1,1.189488880E2,2.284046597E1,1.021556377E0,2.776590271E2,6.300065994E0,6.300065994E0
2.075091224E2,3.211706639E1,1.189488753E2,2.284810425E1,1.159265995E0,2.701928711E2,5.504339218E0,5.504339218E0
2.085113078E2,3.211705956E1,1.189488563E2,2.270001650E1,1.248287082E0,2.762731934E2,5.006210327E0,5.006210327E0
2.095217500E2,3.211705071E1,1.189488261E2,2.266323738E1,1.308424473E0,2.757444458E2,4.699999809E0,4.699999809E0
2.105112922E2,3.211705602E1,1.189488016E2,2.268631366E1,1.356244206E0,2.695682678E2,4.699999809E0,4.699999809E0
2.115139729E2,3.211705201E1,1.189487847E2,2.365693392E1,1.391264915E0,2.710477600E2,4.699999809E0,4.699999809E0
2.125143646E2,3.211705859E1,1.189487653E2,2.434196982E1,1.419265032E0,2.640916443E2,4.699999809E0,4.699999809E0
2.135148906E2,3.211706033E1,1.189487332E2,2.513245904E1,1.441706300E0,2.692849731E2,4.699999809E0,4.699999809E0
2.145166297E2,3.211705831E1,1.189486879E2,2.611800758E1,1.448194504E0,2.793008423E2,4.699999809E0,4.699999809E0
2.155141604E2,3.211706002E1,1.189486617E2,2.716424352E1,1.275493145E0,2.739206848E2,4.699999809E0,4.699999809E0
2.165203463E2,3.211706249E1,1.189486423E2,2.827486511E1,1.140036345E0,2.667006226E2,4.699999809E0,4.699999809E0
2.175153625E2,3.211706134E1,1.189486238E2,2.912703247E1,1.124950528E0,2.610987549E2,4.900000095E0,4.900000095E0
2.185072765E2,3.211705646E1,1.189486083E2,2.953247245E1,1.091511726E0,2.576656189E2,4.699999809E0,4.699999809E0
2.195112786E2,3.211705300E1,1.189485937E2,2.999475634E1,1.125796914E0,2.560358276E2,4.699999809E0,4.699999809E0
